customer_id,pays,ville,segment_client,date_inscription
CUS02377,Belgique,Liege,Occasionnel,2022-09-22
CUS02378,Nigeria,Abuja,Standard,2021-04-25
CUS02379,Maroc,Marrakech,Occasionnel,2021-02-13
CUS02380,Cote d'Ivoire,Abidjan,Occasionnel,2021-07-30
CUS02381,Ghana,Accra,Premium,2022-04-05
CUS02382,Cote d'Ivoire,Bouake,Standard,2021-10-29
CUS02383,Nigeria,Kano,Standard,2023-02-27
CUS02384,Senegal,Thies,Standard,2021-08-14
CUS02385,Cameroun,Douala,Nouveau,2022-08-01
CUS02386,Nigeria,Lagos,Occasionnel,2021-08-31
CUS02387,Nigeria,Lagos,Nouveau,2024-05-23
CUS02388,France,Lyon,Standard,2022-11-17
CUS02389,France,Bordeaux,Standard,2022-09-10
CUS02390,Maroc,Rabat,Nouveau,2022-07-10
CUS02391,Belgique,Liege,Nouveau,2021-06-06
CUS02392,Cote d'Ivoire,Bouake,Occasionnel,2021-10-28
CUS02393,Nigeria,Lagos,Standard,2023-09-07
CUS02394,Senegal,Dakar,Occasionnel,2022-07-25
CUS02395,France,Paris,Standard,2021-09-19
CUS02396,France,Bordeaux,Standard,2023-10-10
CUS02397,Ghana,Kumasi,Occasionnel,2023-04-28
CUS02398,Nigeria,Lagos,Occasionnel,2022-05-19
CUS02399,Ghana,Kumasi,Occasionnel,2024-01-09
CUS02400,Belgique,Bruxelles,Standard,2024-04-04
CUS02401,Ghana,Accra,Occasionnel,2022-04-27
CUS02402,Nigeria,Lagos,Standard,2021-02-05
CUS02403,Nigeria,Kano,Standard,2021-10-01
CUS02404,Senegal,Dakar,Nouveau,2023-01-10
CUS02405,France,Marseille,Standard,2024-02-04
CUS02406,Ghana,Accra,Standard,2022-04-05
CUS02407,Cote d'Ivoire,Bouake,Premium,2021-10-21
CUS02408,Ghana,Accra,Occasionnel,2023-05-20
CUS02409,Nigeria,Lagos,Occasionnel,2024-04-06
CUS02410,Senegal,Thies,Occasionnel,2021-11-20
CUS02411,Cote d'Ivoire,Bouake,Standard,2021-06-11
CUS02412,Cameroun,Douala,Premium,2023-05-03
CUS02413,France,Lyon,Standard,2021-10-14
CUS02414,Maroc,Rabat,Standard,2022-11-22
CUS02415,Belgique,Bruxelles,Standard,2021-11-16
CUS02416,Cote d'Ivoire,Abidjan,Occasionnel,2021-12-22
CUS02417,France,Paris,Standard,2023-05-18
CUS02418,Belgique,Liege,Nouveau,2023-10-25
CUS02419,Maroc,Marrakech,Standard,2021-11-18
CUS02420,Maroc,Casablanca,Occasionnel,2021-09-14
CUS02421,Cameroun,Yaounde,Occasionnel,2022-03-25
CUS02422,Ghana,Accra,Occasionnel,2024-02-20
CUS02423,Senegal,Saint-Louis,Standard,2022-10-04
CUS02424,Ghana,Kumasi,Standard,2023-01-31
CUS02425,Ghana,Accra,Standard,2021-08-02
CUS02426,Senegal,Thies,Occasionnel,2022-11-19
CUS02427,Cote d'Ivoire,Bouake,Standard,2024-01-15
CUS02428,Senegal,Dakar,Standard,2021-01-23
CUS02429,Maroc,Casablanca,Occasionnel,2021-03-08
CUS02430,Cameroun,Yaounde,Premium,2024-03-13
CUS02431,Cote d'Ivoire,Daloa,Premium,2022-10-07
CUS02432,Senegal,Thies,Premium,2023-01-01
CUS02433,Maroc,Rabat,Occasionnel,2022-10-07
CUS02434,Ghana,Kumasi,Nouveau,2021-07-19
CUS02435,Nigeria,Abuja,Nouveau,2023-10-29
CUS02436,Senegal,Saint-Louis,Occasionnel,2021-11-04
CUS02437,Cote d'Ivoire,Daloa,Standard,2021-03-18
CUS02438,Maroc,Casablanca,Standard,2023-08-07
CUS02439,Senegal,Saint-Louis,Premium,2022-04-20
CUS02440,Cameroun,Douala,Occasionnel,2021-11-26
CUS02441,Nigeria,Abuja,Occasionnel,2022-11-26
CUS02442,Maroc,Rabat,Occasionnel,2023-06-02
CUS02443,Cote d'Ivoire,Daloa,Standard,2024-06-04
CUS02444,Senegal,Dakar,Occasionnel,2023-10-16
CUS02445,Senegal,Dakar,Premium,2022-09-26
CUS02446,Senegal,Thies,Premium,2022-10-05
CUS02447,France,Marseille,Standard,2022-07-28
CUS02448,Nigeria,Abuja,Premium,2022-01-02
CUS02449,Belgique,Liege,Nouveau,2022-06-09
CUS02450,Belgique,Bruxelles,Nouveau,2024-03-10
CUS02451,Belgique,Bruxelles,Standard,2022-08-11
CUS02452,Ghana,Kumasi,Nouveau,2021-09-22
CUS02453,Belgique,Liege,Occasionnel,2022-10-05
CUS02454,Nigeria,Lagos,Occasionnel,2023-11-03
CUS02455,Belgique,Liege,Nouveau,2021-03-29
CUS02456,Cote d'Ivoire,Bouake,Occasionnel,2024-02-23
CUS02457,Cote d'Ivoire,Bouake,Nouveau,2022-08-19
CUS02458,Ghana,Accra,Occasionnel,2021-05-30
CUS02459,Cameroun,Yaounde,Nouveau,2021-07-11
CUS02460,Nigeria,Abuja,Standard,2024-01-01
CUS02461,Belgique,Bruxelles,Premium,2021-08-10
CUS02462,Ghana,Kumasi,Standard,2022-11-05
CUS02463,Senegal,Thies,Standard,2024-05-22
CUS02464,Belgique,Bruxelles,Occasionnel,2023-09-03
CUS02465,Senegal,Thies,Standard,2024-01-22
CUS02466,France,Bordeaux,Premium,2022-03-14
CUS02467,Nigeria,Kano,Premium,2024-05-16
CUS02468,Ghana,Accra,Nouveau,2023-01-11
CUS02469,Ghana,Kumasi,Standard,2022-03-10
CUS02470,Cote d'Ivoire,Daloa,Standard,2021-12-27
CUS02471,Senegal,Dakar,Premium,2023-04-10
CUS02472,Senegal,Thies,Nouveau,2023-07-14
CUS02473,Ghana,Accra,Occasionnel,2022-06-16
CUS02474,France,Paris,Premium,2023-05-28
CUS02475,Nigeria,Abuja,Standard,2022-12-17
CUS02476,Ghana,Kumasi,Standard,2021-11-26
CUS02477,Ghana,Kumasi,Nouveau,2024-03-14
CUS02478,Ghana,Accra,Occasionnel,2024-05-07
CUS02479,Cameroun,Douala,Occasionnel,2024-03-30
CUS02480,France,Marseille,Occasionnel,2022-10-11
CUS02481,Cote d'Ivoire,Bouake,Nouveau,2021-10-30
CUS02482,Belgique,Liege,Premium,2023-04-13
CUS02483,Maroc,Marrakech,Occasionnel,2023-07-12
CUS02484,France,Bordeaux,Occasionnel,2024-03-30
CUS02485,Senegal,Dakar,Standard,2022-01-20
CUS02486,Ghana,Accra,Occasionnel,2022-03-19
CUS02487,Nigeria,Lagos,Nouveau,2024-03-27
CUS02488,Cote d'Ivoire,Yamoussoukro,Occasionnel,2021-02-03
CUS02489,Maroc,Rabat,Occasionnel,2021-09-13
CUS02490,Belgique,Liege,Standard,2022-12-22
CUS02491,Nigeria,Kano,Standard,2022-11-19
CUS02492,Senegal,Dakar,Standard,2023-02-04
CUS02493,France,Lyon,Occasionnel,2023-02-21
CUS02494,Maroc,Marrakech,Occasionnel,2023-06-15
CUS02495,Maroc,Marrakech,Occasionnel,2021-07-23
CUS02496,Senegal,Dakar,Premium,2021-02-03
CUS02497,Ghana,Accra,Standard,2024-01-21
CUS02498,Senegal,Saint-Louis,Standard,2024-04-05
CUS02499,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-03-10
CUS02500,Cameroun,Yaounde,Occasionnel,2021-08-23
CUS02501,Cameroun,Yaounde,Nouveau,2022-12-20
CUS02502,Belgique,Liege,Nouveau,2023-03-22
CUS02503,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-11-06
CUS02504,Maroc,Rabat,Nouveau,2022-06-26
CUS02505,Maroc,Rabat,Occasionnel,2021-01-09
CUS02506,Ghana,Accra,Premium,2021-11-11
CUS02507,Nigeria,Kano,Occasionnel,2024-05-13
CUS02508,Nigeria,Abuja,Standard,2024-03-17
CUS02509,Ghana,Accra,Occasionnel,2023-03-13
CUS02510,Cameroun,Yaounde,Occasionnel,2024-03-29
CUS02511,Ghana,Accra,Nouveau,2023-03-11
CUS02512,France,Bordeaux,Nouveau,2023-11-26
CUS02513,France,Bordeaux,Standard,2021-09-16
CUS02514,Senegal,Saint-Louis,Occasionnel,2023-03-14
CUS02515,Maroc,Marrakech,Standard,2022-10-23
CUS02516,Cameroun,Douala,Premium,2023-06-15
CUS02517,Cote d'Ivoire,Bouake,Premium,2024-01-19
CUS02518,Senegal,Saint-Louis,Standard,2021-09-25
CUS02519,Belgique,Liege,Standard,2022-03-31
CUS02520,Maroc,Casablanca,Occasionnel,2022-05-18
CUS02521,Ghana,Kumasi,Occasionnel,2022-07-18
CUS02522,Senegal,Dakar,Occasionnel,2024-04-01
CUS02523,Senegal,Dakar,Standard,2024-05-05
CUS02524,Senegal,Dakar,Premium,2022-06-21
CUS02525,France,Paris,Premium,2023-01-11
CUS02526,Cameroun,Yaounde,Premium,2021-02-14
CUS02527,Ghana,Accra,Standard,2021-06-06
CUS02528,Cameroun,Yaounde,Standard,2022-10-05
CUS02529,Belgique,Bruxelles,Standard,2021-01-21
CUS02530,France,Paris,Premium,2022-12-04
CUS02531,Nigeria,Abuja,Nouveau,2024-05-13
CUS02532,Cote d'Ivoire,Bouake,Occasionnel,2022-06-06
CUS02533,Senegal,Dakar,Occasionnel,2024-01-03
CUS02534,Cote d'Ivoire,Bouake,Standard,2023-01-18
CUS02535,Senegal,Dakar,Premium,2021-10-11
CUS02536,Cameroun,Douala,Occasionnel,2021-09-17
CUS02537,Maroc,Rabat,Standard,2021-07-08
CUS02538,Nigeria,Kano,Occasionnel,2022-08-26
CUS02539,Belgique,Liege,Standard,2023-03-31
CUS02540,Cameroun,Yaounde,Standard,2022-07-30
CUS02541,Ghana,Accra,Occasionnel,2024-04-18
CUS02542,Maroc,Casablanca,Occasionnel,2023-09-27
CUS02543,Ghana,Kumasi,Standard,2022-07-11
CUS02544,Nigeria,Kano,Premium,2023-02-24
CUS02545,Ghana,Accra,Occasionnel,2023-02-05
CUS02546,Senegal,Thies,Standard,2021-03-11
CUS02547,Maroc,Marrakech,Standard,2024-05-21
CUS02548,Nigeria,Abuja,Premium,2022-01-04
CUS02549,Nigeria,Abuja,Occasionnel,2023-01-03
CUS02550,Cameroun,Douala,Standard,2023-02-01
CUS02551,Nigeria,Lagos,Occasionnel,2021-09-08
CUS02552,Cote d'Ivoire,Yamoussoukro,Occasionnel,2022-11-05
CUS02553,Cameroun,Yaounde,Occasionnel,2022-10-21
CUS02554,Cameroun,Douala,Standard,2024-05-17
CUS02555,Cameroun,Douala,Premium,2022-07-24
CUS02556,Senegal,Saint-Louis,Nouveau,2023-05-14
CUS02557,Ghana,Kumasi,Occasionnel,2022-02-10
CUS02558,Cameroun,Douala,Occasionnel,2023-10-19
CUS02559,Cote d'Ivoire,Yamoussoukro,Standard,2021-09-12
CUS02560,Belgique,Bruxelles,Occasionnel,2024-04-25
CUS02561,Ghana,Accra,Occasionnel,2022-08-07
CUS02562,Cote d'Ivoire,Abidjan,Nouveau,2022-08-06
CUS02563,France,Bordeaux,Premium,2023-12-29
CUS02564,Cote d'Ivoire,Yamoussoukro,Occasionnel,2021-05-23
CUS02565,Belgique,Bruxelles,Occasionnel,2023-05-01
CUS02566,Maroc,Rabat,Standard,2022-12-10
CUS02567,Ghana,Accra,Occasionnel,2022-10-04
CUS02568,Belgique,Bruxelles,Standard,2023-07-20
CUS02569,Belgique,Bruxelles,Occasionnel,2024-06-19
CUS02570,Senegal,Dakar,Standard,2021-01-22
CUS02571,France,Paris,Nouveau,2023-06-12
CUS02572,Cameroun,Douala,Premium,2023-01-26
CUS02573,Cote d'Ivoire,Abidjan,Standard,2021-03-30
CUS02574,Senegal,Dakar,Nouveau,2021-06-03
CUS02575,Maroc,Rabat,Occasionnel,2023-02-17
CUS02576,Maroc,Marrakech,Standard,2021-10-10
CUS02577,Belgique,Bruxelles,Premium,2021-10-31
CUS02578,Ghana,Kumasi,Occasionnel,2023-12-05
CUS02579,Cameroun,Yaounde,Occasionnel,2022-07-29
CUS02580,Nigeria,Kano,Standard,2021-07-08
CUS02581,Maroc,Rabat,Occasionnel,2022-12-24
CUS02582,Cameroun,Douala,Occasionnel,2021-06-03
CUS02583,Belgique,Bruxelles,Standard,2022-03-19
CUS02584,Belgique,Liege,Standard,2021-08-03
CUS02585,Nigeria,Lagos,Occasionnel,2023-12-17
CUS02586,Nigeria,Abuja,Occasionnel,2021-11-12
CUS02587,Senegal,Dakar,Standard,2023-01-15
CUS02588,Ghana,Kumasi,Nouveau,2023-11-18
CUS02589,Cameroun,Yaounde,Standard,2022-07-24
CUS02590,Ghana,Accra,Occasionnel,2024-03-28
CUS02591,Senegal,Dakar,Standard,2021-08-08
CUS02592,Senegal,Dakar,Premium,2023-08-02
CUS02593,France,Marseille,Premium,2023-12-24
CUS02594,Belgique,Liege,Standard,2024-02-02
CUS02595,Senegal,Thies,Standard,2021-11-05
CUS02596,Ghana,Kumasi,Occasionnel,2021-04-19
CUS02597,Belgique,Liege,Standard,2021-04-11
CUS02598,Ghana,Kumasi,Standard,2022-01-23
CUS02599,Ghana,Accra,Occasionnel,2023-12-21
CUS02600,Belgique,Liege,Premium,2021-04-13
CUS02601,Cameroun,Douala,Standard,2021-04-19
CUS02602,Cote d'Ivoire,Yamoussoukro,Standard,2023-12-26
CUS02603,Senegal,Thies,Standard,2024-06-24
CUS02604,Ghana,Kumasi,Standard,2022-03-27
CUS02605,Maroc,Rabat,Standard,2022-02-21
CUS02606,Nigeria,Kano,Standard,2024-05-06
CUS02607,Maroc,Marrakech,Premium,2022-01-15
CUS02608,Belgique,Liege,Nouveau,2022-05-04
CUS02609,France,Marseille,Occasionnel,2021-12-08
CUS02610,France,Marseille,Nouveau,2021-10-18
CUS02611,Cote d'Ivoire,Daloa,Standard,2021-02-12
CUS02612,France,Marseille,Nouveau,2021-12-16
CUS02613,Cote d'Ivoire,Yamoussoukro,Nouveau,2024-04-09
CUS02614,Cote d'Ivoire,Daloa,Nouveau,2023-08-26
CUS02615,Senegal,Dakar,Occasionnel,2024-03-07
CUS02616,Maroc,Casablanca,Occasionnel,2021-12-09
CUS02617,France,Paris,Premium,2022-11-19
CUS02618,Belgique,Liege,Occasionnel,2024-01-23
CUS02619,Maroc,Marrakech,Standard,2023-01-17
CUS02620,Belgique,Bruxelles,Occasionnel,2022-09-09
CUS02621,Nigeria,Kano,Occasionnel,2024-05-05
CUS02622,Belgique,Bruxelles,Standard,2023-11-30
CUS02623,Cote d'Ivoire,Bouake,Nouveau,2022-03-28
CUS02624,France,Marseille,Standard,2022-05-16
CUS02625,Ghana,Kumasi,Standard,2021-07-02
CUS02626,Cameroun,Yaounde,Occasionnel,2022-07-15
CUS02627,Belgique,Bruxelles,Standard,2022-12-16
CUS02628,Nigeria,Abuja,Occasionnel,2022-07-20
CUS02629,Maroc,Casablanca,Premium,2023-12-02
CUS02630,Nigeria,Kano,Premium,2023-07-21
CUS02631,Nigeria,Abuja,Premium,2021-01-18
CUS02632,Belgique,Bruxelles,Standard,2021-11-04
CUS02633,Maroc,Marrakech,Occasionnel,2021-11-30
CUS02634,Maroc,Rabat,Standard,2022-08-27
CUS02635,Cote d'Ivoire,Daloa,Premium,2022-08-03
CUS02636,Senegal,Dakar,Standard,2021-01-11
CUS02637,Ghana,Kumasi,Occasionnel,2021-01-02
CUS02638,Cote d'Ivoire,Yamoussoukro,Premium,2022-08-04
CUS02639,France,Paris,Occasionnel,2021-10-20
CUS02640,Cameroun,Yaounde,Occasionnel,2021-06-15
CUS02641,Maroc,Casablanca,Premium,2022-12-28
CUS02642,Cameroun,Yaounde,Standard,2021-07-20
CUS02643,Maroc,Rabat,Occasionnel,2021-12-21
CUS02644,Ghana,Kumasi,Occasionnel,2021-10-13
CUS02645,Cameroun,Yaounde,Premium,2024-02-10
CUS02646,Cameroun,Yaounde,Standard,2022-09-01
CUS02647,Belgique,Bruxelles,Standard,2023-06-14
CUS02648,Senegal,Dakar,Occasionnel,2022-10-04
CUS02649,Nigeria,Abuja,Standard,2023-08-14
CUS02650,Ghana,Kumasi,Standard,2024-02-19
CUS02651,Cote d'Ivoire,Daloa,Premium,2021-10-15
CUS02652,Maroc,Casablanca,Occasionnel,2023-02-04
CUS02653,France,Marseille,Premium,2023-03-16
CUS02654,France,Bordeaux,Occasionnel,2023-08-06
CUS02655,Belgique,Bruxelles,Premium,2022-07-08
CUS02656,Senegal,Thies,Occasionnel,2022-08-19
CUS02657,Belgique,Liege,Nouveau,2021-09-06
CUS02658,Cote d'Ivoire,Bouake,Occasionnel,2024-02-26
CUS02659,Belgique,Bruxelles,Standard,2021-11-13
CUS02660,Maroc,Marrakech,Standard,2021-01-14
CUS02661,Belgique,Bruxelles,Premium,2021-01-01
CUS02662,France,Paris,Occasionnel,2022-05-22
CUS02663,Cameroun,Douala,Standard,2023-11-02
CUS02664,Belgique,Liege,Premium,2021-09-07
CUS02665,Maroc,Rabat,Standard,2022-01-12
CUS02666,Cameroun,Yaounde,Occasionnel,2023-06-19
CUS02667,Senegal,Thies,Premium,2021-02-14
CUS02668,France,Lyon,Occasionnel,2022-05-08
CUS02669,France,Lyon,Standard,2022-08-17
CUS02670,Maroc,Marrakech,Premium,2024-04-20
CUS02671,Belgique,Liege,Occasionnel,2023-03-13
CUS02672,Ghana,Accra,Standard,2023-05-21
CUS02673,France,Paris,Standard,2021-09-04
CUS02674,Ghana,Accra,Occasionnel,2021-03-11
CUS02675,Belgique,Bruxelles,Nouveau,2022-12-28
CUS02676,France,Bordeaux,Nouveau,2023-07-28
CUS02677,Maroc,Casablanca,Nouveau,2023-01-03
CUS02678,Cameroun,Yaounde,Nouveau,2023-12-12
CUS02679,Ghana,Accra,Standard,2021-11-07
CUS02680,Nigeria,Kano,Occasionnel,2022-11-26
CUS02681,Belgique,Bruxelles,Standard,2022-09-13
CUS02682,Ghana,Accra,Nouveau,2023-09-18
CUS02683,Ghana,Kumasi,Occasionnel,2022-01-05
CUS02684,Maroc,Casablanca,Occasionnel,2024-04-20
CUS02685,Nigeria,Kano,Occasionnel,2023-04-07
CUS02686,Senegal,Dakar,Premium,2021-11-22
CUS02687,Cameroun,Douala,Occasionnel,2023-10-20
CUS02688,Belgique,Liege,Occasionnel,2022-04-30
CUS02689,Senegal,Dakar,Occasionnel,2023-02-26
CUS02690,Ghana,Accra,Premium,2022-05-28
CUS02691,Senegal,Dakar,Occasionnel,2021-05-30
CUS02692,Belgique,Liege,Occasionnel,2021-03-02
CUS02693,France,Marseille,Premium,2023-07-10
CUS02694,Ghana,Accra,Nouveau,2024-03-21
CUS02695,Cameroun,Douala,Standard,2023-06-16
CUS02696,Maroc,Casablanca,Standard,2021-11-28
CUS02697,Ghana,Accra,Premium,2021-02-19
CUS02698,Senegal,Dakar,Premium,2021-10-15
CUS02699,Cote d'Ivoire,Yamoussoukro,Occasionnel,2024-03-09
CUS02700,Senegal,Thies,Standard,2023-12-18
CUS02701,Belgique,Bruxelles,Occasionnel,2024-03-14
CUS02702,Belgique,Liege,Standard,2024-02-19
CUS02703,France,Paris,Standard,2023-02-10
CUS02704,Senegal,Saint-Louis,Premium,2023-11-26
CUS02705,Maroc,Casablanca,Premium,2022-04-18
CUS02706,Cote d'Ivoire,Yamoussoukro,Premium,2022-08-17
CUS02707,Maroc,Rabat,Occasionnel,2021-05-20
CUS02708,France,Marseille,Premium,2024-03-24
CUS02709,Cameroun,Yaounde,Standard,2021-04-27
CUS02710,Senegal,Saint-Louis,Standard,2022-06-23
CUS02711,Cote d'Ivoire,Abidjan,Standard,2022-06-19
CUS02712,Cameroun,Yaounde,Nouveau,2021-05-02
CUS02713,France,Lyon,Occasionnel,2022-11-07
CUS02714,Cote d'Ivoire,Bouake,Standard,2024-02-29
CUS02715,Cote d'Ivoire,Yamoussoukro,Nouveau,2023-05-03
CUS02716,Senegal,Saint-Louis,Standard,2021-09-23
CUS02717,Maroc,Marrakech,Premium,2021-03-14
CUS02718,Belgique,Bruxelles,Occasionnel,2023-06-03
CUS02719,Belgique,Liege,Occasionnel,2022-04-12
CUS02720,Cote d'Ivoire,Abidjan,Premium,2022-02-06
CUS02721,Ghana,Accra,Occasionnel,2021-04-17
CUS02722,Ghana,Kumasi,Occasionnel,2023-05-31
CUS02723,Ghana,Accra,Premium,2021-08-30
CUS02724,Nigeria,Abuja,Standard,2023-06-14
CUS02725,Cote d'Ivoire,Bouake,Standard,2024-04-20
CUS02726,Cote d'Ivoire,Bouake,Standard,2024-01-04
CUS02727,Cote d'Ivoire,Abidjan,Nouveau,2022-05-27
CUS02728,Cote d'Ivoire,Abidjan,Premium,2023-06-18
CUS02729,France,Marseille,Premium,2022-12-18
CUS02730,Cameroun,Yaounde,Premium,2023-03-26
CUS02731,Belgique,Bruxelles,Occasionnel,2021-06-06
CUS02732,Maroc,Marrakech,Standard,2023-01-02
CUS02733,Cameroun,Yaounde,Occasionnel,2023-01-22
CUS02734,Maroc,Marrakech,Standard,2022-07-02
CUS02735,Nigeria,Kano,Occasionnel,2021-08-02
CUS02736,Cote d'Ivoire,Yamoussoukro,Nouveau,2024-06-27
CUS02737,Belgique,Liege,Premium,2021-10-08
CUS02738,Cameroun,Yaounde,Occasionnel,2022-03-08
CUS02739,Senegal,Thies,Occasionnel,2021-10-18
CUS02740,Cote d'Ivoire,Bouake,Occasionnel,2023-07-19
CUS02741,Senegal,Dakar,Standard,2021-03-11
CUS02742,Maroc,Rabat,Occasionnel,2022-09-08
CUS02743,Senegal,Dakar,Standard,2024-06-02
CUS02744,Ghana,Kumasi,Premium,2023-02-23
CUS02745,Ghana,Kumasi,Premium,2022-02-26
CUS02746,Ghana,Accra,Occasionnel,2023-12-27
CUS02747,Cote d'Ivoire,Yamoussoukro,Premium,2022-12-14
CUS02748,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-06-22
CUS02749,Cameroun,Douala,Standard,2024-06-26
CUS02750,Ghana,Kumasi,Occasionnel,2021-04-27
CUS02751,Senegal,Saint-Louis,Standard,2022-08-12
CUS02752,Belgique,Liege,Occasionnel,2024-03-09
CUS02753,Maroc,Casablanca,Nouveau,2023-08-16
CUS02754,Cameroun,Douala,Nouveau,2022-07-29
CUS02755,Maroc,Casablanca,Nouveau,2024-01-17
CUS02756,Maroc,Rabat,Occasionnel,2021-03-21
CUS02757,Maroc,Rabat,Standard,2022-05-29
CUS02758,Cote d'Ivoire,Abidjan,Standard,2022-10-20
CUS02759,Maroc,Casablanca,Standard,2021-02-05
CUS02760,Belgique,Bruxelles,Standard,2023-01-05
CUS02761,Belgique,Bruxelles,Standard,2024-04-01
CUS02762,Senegal,Thies,Nouveau,2024-02-04
CUS02763,Nigeria,Lagos,Standard,2022-06-13
CUS02764,Maroc,Rabat,Nouveau,2021-09-18
CUS02765,Cameroun,Douala,Premium,2024-06-19
CUS02766,Cote d'Ivoire,Bouake,Premium,2021-03-20
CUS02767,France,Bordeaux,Occasionnel,2021-03-27
CUS02768,Cameroun,Douala,Nouveau,2022-06-15
CUS02769,Maroc,Casablanca,Occasionnel,2022-12-25
CUS02770,Cote d'Ivoire,Bouake,Standard,2021-06-08
CUS02771,Belgique,Bruxelles,Occasionnel,2022-05-01
CUS02772,Cameroun,Yaounde,Occasionnel,2023-05-02
CUS02773,Senegal,Saint-Louis,Standard,2022-08-03
CUS02774,France,Paris,Standard,2023-01-08
CUS02775,Nigeria,Abuja,Nouveau,2023-02-07
CUS02776,Belgique,Liege,Occasionnel,2021-11-25
CUS02777,Nigeria,Lagos,Standard,2021-11-04
CUS02778,Cote d'Ivoire,Abidjan,Occasionnel,2022-10-04
CUS02779,Nigeria,Lagos,Standard,2024-04-08
CUS02780,Cote d'Ivoire,Bouake,Standard,2021-06-10
CUS02781,Senegal,Dakar,Occasionnel,2024-03-22
CUS02782,Ghana,Accra,Occasionnel,2023-12-17
CUS02783,Cote d'Ivoire,Daloa,Occasionnel,2023-12-02
CUS02784,Belgique,Liege,Standard,2024-03-24
CUS02785,Maroc,Casablanca,Standard,2023-01-12
CUS02786,Cameroun,Yaounde,Standard,2021-08-25
CUS02787,Cameroun,Yaounde,Occasionnel,2023-04-20
CUS02788,Nigeria,Lagos,Standard,2023-11-02
CUS02789,Senegal,Thies,Occasionnel,2024-05-24
CUS02790,Cameroun,Yaounde,Occasionnel,2022-04-16
CUS02791,France,Lyon,Occasionnel,2023-04-15
CUS02792,France,Marseille,Occasionnel,2022-12-01
CUS02793,Nigeria,Lagos,Premium,2023-05-13
CUS02794,France,Bordeaux,Occasionnel,2022-02-10
CUS02795,France,Bordeaux,Premium,2021-09-05
CUS02796,Ghana,Kumasi,Occasionnel,2023-08-21
CUS02797,Senegal,Dakar,Nouveau,2023-06-03
CUS02798,Cote d'Ivoire,Bouake,Nouveau,2021-09-29
CUS02799,Ghana,Kumasi,Standard,2023-04-04
CUS02800,Cameroun,Yaounde,Premium,2022-11-21
CUS02801,Senegal,Saint-Louis,Premium,2022-12-28
CUS02802,Belgique,Liege,Occasionnel,2023-06-12
CUS02803,Maroc,Rabat,Occasionnel,2022-01-11
CUS02804,Senegal,Dakar,Nouveau,2024-04-30
CUS02805,Nigeria,Kano,Occasionnel,2023-02-16
CUS02806,Nigeria,Abuja,Standard,2024-04-19
CUS02807,Maroc,Casablanca,Standard,2023-10-08
CUS02808,Nigeria,Lagos,Occasionnel,2023-12-12
CUS02809,Ghana,Kumasi,Standard,2022-10-15
CUS02810,France,Lyon,Premium,2022-03-08
CUS02811,Ghana,Kumasi,Occasionnel,2024-06-14
CUS02812,Nigeria,Lagos,Standard,2021-12-06
CUS02813,Senegal,Thies,Standard,2023-06-18
CUS02814,Cameroun,Douala,Standard,2022-06-16
CUS02815,Senegal,Dakar,Occasionnel,2021-10-16
CUS02816,Senegal,Dakar,Occasionnel,2023-11-08
CUS02817,France,Paris,Occasionnel,2021-03-23
CUS02818,Cameroun,Douala,Standard,2021-02-22
CUS02819,Nigeria,Lagos,Standard,2024-03-15
CUS02820,Ghana,Kumasi,Occasionnel,2023-07-19
CUS02821,Maroc,Casablanca,Occasionnel,2021-09-03
CUS02822,Belgique,Liege,Standard,2021-06-27
CUS02823,France,Marseille,Occasionnel,2021-08-27
CUS02824,Nigeria,Lagos,Occasionnel,2022-04-01
CUS02825,Senegal,Thies,Standard,2022-11-18
CUS02826,Maroc,Rabat,Occasionnel,2023-11-17
CUS02827,Senegal,Saint-Louis,Occasionnel,2021-03-20
CUS02828,Ghana,Accra,Nouveau,2023-12-04
CUS02829,Nigeria,Lagos,Occasionnel,2021-03-14
CUS02830,Cote d'Ivoire,Bouake,Premium,2023-02-10
CUS02831,Cameroun,Douala,Standard,2021-11-07
CUS02832,Belgique,Bruxelles,Occasionnel,2022-08-02
CUS02833,France,Lyon,Occasionnel,2021-07-01
CUS02834,Cameroun,Douala,Standard,2023-10-02
CUS02835,Cameroun,Douala,Premium,2022-06-23
CUS02836,Ghana,Accra,Occasionnel,2023-09-19
CUS02837,France,Marseille,Occasionnel,2022-08-22
CUS02838,Belgique,Liege,Occasionnel,2023-03-15
CUS02839,Nigeria,Kano,Standard,2021-07-17
CUS02840,Cameroun,Douala,Nouveau,2022-08-12
CUS02841,Ghana,Kumasi,Standard,2023-05-21
CUS02842,Senegal,Dakar,Standard,2022-10-16
CUS02843,Senegal,Thies,Occasionnel,2021-09-20
CUS02844,Belgique,Liege,Occasionnel,2022-04-26
CUS02845,Cote d'Ivoire,Yamoussoukro,Standard,2022-03-17
CUS02846,Ghana,Accra,Occasionnel,2022-10-24
CUS02847,Maroc,Marrakech,Standard,2023-03-13
CUS02848,Belgique,Liege,Standard,2021-04-22
CUS02849,Maroc,Rabat,Occasionnel,2022-11-27
CUS02850,Cote d'Ivoire,Yamoussoukro,Standard,2022-03-30
CUS02851,France,Lyon,Occasionnel,2021-08-14
CUS02852,Nigeria,Lagos,Occasionnel,2021-02-10
