inscription_id,apprenant_id,parcours_id,date_inscription,statut,progression_pct,csat,jours_depuis_inscription,mois_inscription,est_inscription_weekend,nb_sessions,duree_totale_min,nb_semaines_actives,engagement_score,nb_jours_inactif,at_risk_dropout
INS01793,APP1274,PAR005,2023-03-23,Termine,100.0,3.0,465,3,0,0.0,0.0,0.0,0.0,465.0,0
INS01794,APP1274,PAR008,2023-03-23,Abandonne,11.0,,465,3,0,0.0,0.0,0.0,0.0,465.0,1
INS01795,APP1275,PAR012,2023-03-02,Abandonne,29.0,,486,3,0,0.0,0.0,0.0,0.0,486.0,1
INS01796,APP1276,PAR012,2022-07-06,Abandonne,19.0,,725,7,0,0.0,0.0,0.0,0.0,725.0,1
INS01797,APP1277,PAR010,2022-03-25,Suspendu,20.0,,828,3,0,0.0,0.0,0.0,0.0,828.0,1
INS01798,APP1277,PAR004,2022-03-25,Abandonne,40.0,,828,3,0,0.0,0.0,0.0,0.0,828.0,1
INS01799,APP1277,PAR001,2022-03-25,Suspendu,6.0,,828,3,0,0.0,0.0,0.0,0.0,828.0,1
INS01800,APP1278,PAR004,2022-02-06,Termine,100.0,5.0,875,2,1,0.0,0.0,0.0,0.0,875.0,0
INS01801,APP1279,PAR011,2023-02-12,Suspendu,8.0,,504,2,1,0.0,0.0,0.0,0.0,504.0,1
INS01802,APP1279,PAR007,2023-02-12,Termine,100.0,4.0,504,2,1,69.0,3057.0,35.0,57.31952258288645,2.0,0
INS01803,APP1280,PAR002,2022-08-06,Termine,100.0,3.0,694,8,1,0.0,0.0,0.0,0.0,694.0,0
INS01804,APP1280,PAR005,2022-08-06,Termine,100.0,4.0,694,8,1,46.0,2044.0,31.0,41.44581653981715,6.0,0
INS01805,APP1281,PAR010,2022-09-11,Termine,100.0,5.0,658,9,1,0.0,0.0,0.0,0.0,658.0,0
INS01806,APP1282,PAR009,2022-07-20,En cours,64.0,,711,7,0,30.0,1113.0,27.0,28.44926455479107,35.0,1
INS01807,APP1283,PAR008,2022-02-25,Suspendu,26.0,,856,2,0,0.0,0.0,0.0,0.0,856.0,1
INS01808,APP1283,PAR003,2022-02-25,Abandonne,33.0,,856,2,0,9.0,230.0,9.0,8.245563288444673,7.0,1
INS01809,APP1284,PAR009,2022-09-01,Suspendu,2.0,,668,9,0,0.0,0.0,0.0,0.0,668.0,1
INS01810,APP1285,PAR004,2022-01-07,Abandonne,12.0,,905,1,0,0.0,0.0,0.0,0.0,905.0,1
INS01811,APP1286,PAR011,2022-07-03,Suspendu,20.0,,728,7,1,0.0,0.0,0.0,0.0,728.0,1
INS01812,APP1287,PAR012,2022-10-19,Suspendu,6.0,,620,10,0,0.0,0.0,0.0,0.0,620.0,1
INS01813,APP1287,PAR010,2022-10-19,Abandonne,7.0,,620,10,0,0.0,0.0,0.0,0.0,620.0,1
INS01814,APP1288,PAR011,2024-06-30,En cours,13.0,,0,6,1,4.0,124.0,1.0,2.553916644170854,0.0,0
INS01815,APP1288,PAR012,2024-06-30,En cours,7.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01816,APP1289,PAR010,2022-02-25,Termine,100.0,4.0,856,2,0,0.0,0.0,0.0,0.0,856.0,0
INS01817,APP1290,PAR010,2022-12-27,Suspendu,20.0,,551,12,0,0.0,0.0,0.0,0.0,551.0,1
INS01818,APP1291,PAR003,2022-06-24,Termine,100.0,4.0,737,6,0,23.0,1048.0,19.0,22.347455443740543,1.0,0
INS01819,APP1292,PAR002,2023-10-15,Termine,100.0,5.0,259,10,1,43.0,1800.0,27.0,37.210893547126375,2.0,0
INS01820,APP1293,PAR010,2022-04-18,Termine,100.0,4.0,804,4,0,0.0,0.0,0.0,0.0,804.0,0
INS01821,APP1293,PAR003,2022-04-18,Abandonne,23.0,,804,4,0,7.0,446.0,7.0,8.120814491690876,93.0,1
INS01822,APP1294,PAR012,2022-07-30,Termine,100.0,3.0,701,7,1,0.0,0.0,0.0,0.0,701.0,0
INS01823,APP1295,PAR002,2023-05-15,En cours,49.0,,412,5,0,21.0,885.0,19.0,20.633153613051423,4.0,0
INS01824,APP1296,PAR003,2022-06-14,Termine,100.0,3.0,747,6,0,0.0,0.0,0.0,0.0,747.0,0
INS01825,APP1297,PAR005,2023-09-26,Termine,100.0,5.0,278,9,0,0.0,0.0,0.0,0.0,278.0,0
INS01826,APP1297,PAR010,2023-09-26,En cours,28.0,,278,9,0,7.0,279.0,6.0,6.636543541821396,5.0,0
INS01827,APP1298,PAR004,2022-01-27,Termine,100.0,3.0,885,1,0,0.0,0.0,0.0,0.0,885.0,0
INS01828,APP1298,PAR009,2022-01-27,En cours,57.0,,885,1,0,0.0,0.0,0.0,0.0,885.0,1
INS01829,APP1299,PAR012,2022-04-23,En cours,84.0,,799,4,1,0.0,0.0,0.0,0.0,799.0,0
INS01830,APP1300,PAR005,2022-01-10,Abandonne,48.0,,902,1,0,0.0,0.0,0.0,0.0,902.0,1
INS01831,APP1301,PAR004,2023-06-07,En cours,59.0,,389,6,0,0.0,0.0,0.0,0.0,389.0,1
INS01832,APP1302,PAR011,2022-07-26,Suspendu,3.0,,705,7,0,2.0,52.0,2.0,1.8380299218936418,21.0,0
INS01833,APP1302,PAR001,2022-07-26,Suspendu,4.0,,705,7,0,2.0,11.0,2.0,1.5759234811073224,93.0,1
INS01834,APP1303,PAR012,2022-12-15,Termine,100.0,3.0,563,12,0,0.0,0.0,0.0,0.0,563.0,0
INS01835,APP1303,PAR011,2022-12-15,Termine,100.0,3.0,563,12,0,0.0,0.0,0.0,0.0,563.0,0
INS01836,APP1304,PAR009,2022-02-05,Suspendu,14.0,,876,2,1,2.0,230.0,2.0,2.9759554453074184,254.0,1
INS01837,APP1305,PAR010,2022-12-04,Termine,100.0,4.0,574,12,1,0.0,0.0,0.0,0.0,574.0,0
INS01838,APP1306,PAR005,2022-05-07,En cours,70.0,,785,5,1,14.0,612.0,14.0,14.451633778011766,60.0,1
INS01839,APP1307,PAR011,2023-02-26,En cours,86.0,,490,2,1,0.0,0.0,0.0,0.0,490.0,0
INS01840,APP1308,PAR009,2022-05-20,Termine,100.0,5.0,772,5,0,42.0,1602.0,28.0,36.02564343621419,1.0,0
INS01841,APP1308,PAR008,2022-05-20,Suspendu,3.0,,772,5,0,2.0,50.0,2.0,1.8252442418552846,77.0,1
INS01842,APP1309,PAR001,2022-07-11,Abandonne,29.0,,720,7,0,0.0,0.0,0.0,0.0,720.0,1
INS01843,APP1310,PAR007,2022-07-26,Termine,100.0,3.0,705,7,0,0.0,0.0,0.0,0.0,705.0,0
INS01844,APP1311,PAR011,2024-06-30,En cours,10.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01845,APP1312,PAR011,2024-02-29,Abandonne,33.0,,122,2,0,11.0,688.0,6.0,10.59575292479146,37.0,1
INS01846,APP1313,PAR011,2022-01-08,Suspendu,8.0,,904,1,1,0.0,0.0,0.0,0.0,904.0,1
INS01847,APP1314,PAR001,2022-06-13,Termine,100.0,4.0,748,6,0,0.0,0.0,0.0,0.0,748.0,0
INS01848,APP1315,PAR006,2024-05-18,En cours,67.0,,43,5,1,0.0,0.0,0.0,0.0,43.0,1
INS01849,APP1315,PAR007,2024-05-18,En cours,11.0,,43,5,1,0.0,0.0,0.0,0.0,43.0,1
INS01850,APP1315,PAR011,2024-05-18,Abandonne,19.0,,43,5,1,7.0,137.0,4.0,4.895426925764712,17.0,1
INS01851,APP1316,PAR005,2022-12-10,En cours,17.0,,568,12,1,0.0,0.0,0.0,0.0,568.0,1
INS01852,APP1317,PAR002,2023-05-28,Termine,100.0,3.0,399,5,1,0.0,0.0,0.0,0.0,399.0,0
INS01853,APP1317,PAR011,2023-05-28,Termine,100.0,3.0,399,5,1,0.0,0.0,0.0,0.0,399.0,0
INS01854,APP1318,PAR009,2022-04-09,En cours,68.0,,813,4,1,0.0,0.0,0.0,0.0,813.0,1
INS01855,APP1319,PAR008,2022-02-07,Suspendu,23.0,,874,2,0,0.0,0.0,0.0,0.0,874.0,1
INS01856,APP1319,PAR012,2022-02-07,Abandonne,32.0,,874,2,0,0.0,0.0,0.0,0.0,874.0,1
INS01857,APP1320,PAR006,2022-04-28,Termine,100.0,3.0,794,4,0,0.0,0.0,0.0,0.0,794.0,0
INS01858,APP1320,PAR009,2022-04-28,Abandonne,11.0,,794,4,0,0.0,0.0,0.0,0.0,794.0,1
INS01859,APP1321,PAR001,2024-06-30,En cours,12.0,,0,6,1,2.0,95.0,1.0,1.6962553760516512,0.0,0
INS01860,APP1322,PAR012,2022-11-24,Suspendu,15.0,,584,11,0,3.0,49.0,3.0,2.5716525222842854,138.0,1
INS01861,APP1322,PAR004,2022-11-24,Suspendu,10.0,,584,11,0,5.0,239.0,5.0,5.291894366824564,2.0,0
INS01862,APP1323,PAR001,2022-08-05,Suspendu,6.0,,695,8,0,0.0,0.0,0.0,0.0,695.0,1
INS01863,APP1323,PAR005,2022-08-05,Suspendu,1.0,,695,8,0,2.0,10.0,2.0,1.569530641088144,546.0,1
INS01864,APP1323,PAR007,2022-08-05,Suspendu,18.0,,695,8,0,0.0,0.0,0.0,0.0,695.0,1
INS01865,APP1324,PAR009,2023-02-03,Termine,100.0,5.0,513,2,0,37.0,1889.0,26.0,35.34638291947753,1.0,0
INS01866,APP1325,PAR008,2023-03-29,En cours,50.0,,459,3,0,0.0,0.0,0.0,0.0,459.0,1
INS01867,APP1326,PAR006,2023-04-01,En cours,61.0,,456,4,1,0.0,0.0,0.0,0.0,456.0,1
INS01868,APP1326,PAR001,2023-04-01,Abandonne,25.0,,456,4,1,8.0,313.0,7.0,7.606701222921646,36.0,1
INS01869,APP1327,PAR007,2022-06-14,Abandonne,11.0,,747,6,0,0.0,0.0,0.0,0.0,747.0,1
INS01870,APP1328,PAR004,2024-06-30,En cours,6.0,,0,6,1,2.0,64.0,1.0,1.498077335457117,0.0,0
INS01871,APP1329,PAR006,2022-04-11,En cours,53.0,,811,4,0,29.0,1145.0,23.0,26.651034314956608,23.0,1
INS01872,APP1329,PAR002,2022-04-11,En cours,77.0,,811,4,0,61.0,2592.0,36.0,52.074443010383,4.0,0
INS01873,APP1330,PAR010,2024-04-13,En cours,67.0,,78,4,1,13.0,372.0,7.0,9.664551052960741,6.0,0
INS01874,APP1331,PAR001,2022-08-09,Termine,100.0,3.0,691,8,0,49.0,2181.0,31.0,43.33003898378913,5.0,0
INS01875,APP1332,PAR012,2022-12-13,En cours,37.0,,565,12,0,11.0,472.0,10.0,10.881566147315567,29.0,1
INS01876,APP1333,PAR004,2023-01-29,Suspendu,11.0,,518,1,1,0.0,0.0,0.0,0.0,518.0,1
INS01877,APP1333,PAR007,2023-01-29,Abandonne,10.0,,518,1,1,4.0,159.0,4.0,4.0276660448421016,14.0,1
INS01878,APP1334,PAR002,2022-03-12,Termine,100.0,4.0,841,3,1,0.0,0.0,0.0,0.0,841.0,0
INS01879,APP1334,PAR004,2022-03-12,Abandonne,11.0,,841,3,1,0.0,0.0,0.0,0.0,841.0,1
INS01880,APP1335,PAR004,2022-05-11,En cours,51.0,,781,5,0,15.0,1042.0,11.0,16.286689440040043,2.0,0
INS01881,APP1336,PAR003,2023-03-04,En cours,64.0,,484,3,1,0.0,0.0,0.0,0.0,484.0,1
INS01882,APP1336,PAR006,2023-03-04,En cours,30.0,,484,3,1,28.0,1033.0,23.0,25.598901779027095,27.0,1
INS01883,APP1337,PAR005,2023-11-10,Termine,100.0,5.0,233,11,0,38.0,1391.0,23.0,31.24888304370813,5.0,0
INS01884,APP1337,PAR002,2023-11-10,Suspendu,11.0,,233,11,0,6.0,220.0,5.0,5.506564860241684,90.0,1
INS01885,APP1337,PAR011,2023-11-10,Suspendu,6.0,,233,11,0,0.0,0.0,0.0,0.0,233.0,1
INS01886,APP1338,PAR001,2022-12-19,Termine,100.0,4.0,559,12,0,0.0,0.0,0.0,0.0,559.0,0
INS01887,APP1339,PAR008,2024-06-30,En cours,3.0,,0,6,1,2.0,94.0,1.0,1.6898625360324728,0.0,0
INS01888,APP1340,PAR007,2022-08-27,Suspendu,4.0,,673,8,1,0.0,0.0,0.0,0.0,673.0,1
INS01889,APP1340,PAR001,2022-08-27,Termine,100.0,4.0,673,8,1,63.0,2536.0,36.0,52.38871287687202,7.0,0
INS01890,APP1341,PAR010,2022-07-06,Abandonne,42.0,,725,7,0,0.0,0.0,0.0,0.0,725.0,1
INS01891,APP1341,PAR011,2022-07-06,Abandonne,14.0,,725,7,0,0.0,0.0,0.0,0.0,725.0,1
INS01892,APP1342,PAR006,2023-12-02,Abandonne,17.0,,211,12,1,8.0,360.0,7.0,7.907164703823036,19.0,1
INS01893,APP1343,PAR005,2022-01-17,Termine,100.0,4.0,895,1,0,56.0,2137.0,35.0,47.06836186608254,17.0,0
INS01894,APP1344,PAR004,2023-11-06,Termine,100.0,5.0,237,11,0,37.0,1458.0,23.0,31.34106887121158,1.0,0
INS01895,APP1344,PAR002,2023-11-06,En cours,68.0,,237,11,0,30.0,1228.0,19.0,25.851107823663266,5.0,0
INS01896,APP1345,PAR008,2022-04-28,En cours,37.0,,794,4,0,0.0,0.0,0.0,0.0,794.0,1
INS01897,APP1345,PAR004,2022-04-28,Termine,100.0,4.0,794,4,0,0.0,0.0,0.0,0.0,794.0,0
INS01898,APP1346,PAR006,2023-01-22,Suspendu,11.0,,525,1,1,6.0,684.0,6.0,8.889509295807185,63.0,1
INS01899,APP1346,PAR001,2023-01-22,En cours,11.0,,525,1,1,0.0,0.0,0.0,0.0,525.0,1
INS01900,APP1347,PAR006,2022-01-07,En cours,39.0,,905,1,0,0.0,0.0,0.0,0.0,905.0,1
INS01901,APP1348,PAR009,2022-06-07,Termine,100.0,4.0,754,6,0,0.0,0.0,0.0,0.0,754.0,0
INS01902,APP1349,PAR004,2024-06-30,En cours,14.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01903,APP1350,PAR002,2023-04-24,Abandonne,46.0,,433,4,0,27.0,1442.0,17.0,25.377438893089604,2.0,1
INS01904,APP1350,PAR010,2023-04-24,Suspendu,0.0,,433,4,0,0.0,0.0,0.0,0.0,433.0,1
INS01905,APP1350,PAR011,2023-04-24,Abandonne,10.0,,433,4,0,0.0,0.0,0.0,0.0,433.0,1
INS01906,APP1351,PAR008,2022-05-14,Abandonne,40.0,,778,5,1,8.0,323.0,7.0,7.67062962311343,13.0,1
INS01907,APP1352,PAR002,2022-03-21,Abandonne,38.0,,832,3,0,0.0,0.0,0.0,0.0,832.0,1
INS01908,APP1353,PAR011,2022-07-24,En cours,77.0,,707,7,1,20.0,1151.0,16.0,20.747514604371396,6.0,0
INS01909,APP1354,PAR008,2022-04-06,Abandonne,8.0,,816,4,0,0.0,0.0,0.0,0.0,816.0,1
INS01910,APP1355,PAR010,2024-05-12,En cours,29.0,,49,5,1,0.0,0.0,0.0,0.0,49.0,1
INS01911,APP1356,PAR002,2023-02-19,Termine,100.0,5.0,497,2,1,0.0,0.0,0.0,0.0,497.0,0
INS01912,APP1356,PAR012,2023-02-19,Suspendu,2.0,,497,2,1,2.0,96.0,2.0,2.1193148827374966,76.0,1
INS01913,APP1357,PAR001,2023-02-12,Abandonne,21.0,,504,2,1,10.0,158.0,8.0,7.7047465941786655,61.0,1
INS01914,APP1358,PAR001,2024-06-30,En cours,0.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01915,APP1358,PAR007,2024-06-30,En cours,8.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01916,APP1359,PAR006,2023-02-03,Abandonne,42.0,,513,2,0,0.0,0.0,0.0,0.0,513.0,1
INS01917,APP1359,PAR002,2023-02-03,Termine,100.0,5.0,513,2,0,72.0,2710.0,42.0,59.0262771242427,1.0,0
INS01918,APP1359,PAR003,2023-02-03,Termine,100.0,5.0,513,2,0,0.0,0.0,0.0,0.0,513.0,0
INS01919,APP1360,PAR001,2024-06-30,En cours,1.0,,0,6,1,1.0,19.0,1.0,0.8742650808125711,0.0,0
INS01920,APP1360,PAR008,2024-06-30,En cours,6.0,,0,6,1,2.0,31.0,1.0,1.2871136148242261,0.0,0
INS01921,APP1361,PAR001,2022-06-27,En cours,46.0,,734,6,0,0.0,0.0,0.0,0.0,734.0,1
INS01922,APP1361,PAR005,2022-06-27,Termine,100.0,5.0,734,6,0,41.0,2011.0,28.0,38.30418055027669,24.0,0
INS01923,APP1361,PAR010,2022-06-27,Termine,100.0,5.0,734,6,0,31.0,1561.0,21.0,29.149391337164566,73.0,0
INS01924,APP1362,PAR011,2023-01-14,En cours,74.0,,533,1,1,0.0,0.0,0.0,0.0,533.0,1
INS01925,APP1363,PAR007,2022-04-19,Termine,100.0,4.0,803,4,0,0.0,0.0,0.0,0.0,803.0,0
INS01926,APP1364,PAR002,2022-11-10,Abandonne,8.0,,598,11,0,0.0,0.0,0.0,0.0,598.0,1
INS01927,APP1365,PAR002,2022-08-14,Termine,100.0,3.0,686,8,1,95.0,4316.0,40.0,76.19093729868487,18.0,0
INS01928,APP1366,PAR011,2022-03-20,Termine,100.0,5.0,833,3,1,0.0,0.0,0.0,0.0,833.0,0
INS01929,APP1367,PAR001,2022-05-06,Abandonne,18.0,,786,5,0,0.0,0.0,0.0,0.0,786.0,1
INS01930,APP1368,PAR009,2022-06-27,Abandonne,20.0,,734,6,0,0.0,0.0,0.0,0.0,734.0,1
INS01931,APP1369,PAR001,2022-10-12,Termine,100.0,5.0,627,10,0,0.0,0.0,0.0,0.0,627.0,0
INS01932,APP1370,PAR005,2023-04-29,En cours,40.0,,428,4,1,0.0,0.0,0.0,0.0,428.0,1
INS01933,APP1371,PAR007,2022-06-17,Termine,100.0,5.0,744,6,0,0.0,0.0,0.0,0.0,744.0,0
INS01934,APP1372,PAR007,2022-04-13,Termine,100.0,5.0,809,4,0,0.0,0.0,0.0,0.0,809.0,0
INS01935,APP1372,PAR002,2022-04-13,Termine,100.0,4.0,809,4,0,56.0,2515.0,36.0,49.90152205999868,50.0,0
INS01936,APP1373,PAR010,2024-03-02,Termine,100.0,3.0,120,3,1,0.0,0.0,0.0,0.0,120.0,0
INS01937,APP1374,PAR007,2024-06-30,En cours,6.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01938,APP1375,PAR004,2022-08-31,En cours,26.0,,669,8,0,13.0,556.0,12.0,12.924166949822924,57.0,1
INS01939,APP1376,PAR010,2022-08-31,Termine,100.0,3.0,669,8,0,0.0,0.0,0.0,0.0,669.0,0
INS01940,APP1377,PAR011,2022-01-25,Suspendu,4.0,,887,1,0,0.0,0.0,0.0,0.0,887.0,1
INS01941,APP1378,PAR010,2022-05-08,Abandonne,7.0,,784,5,1,2.0,92.0,2.0,2.0937435226607826,258.0,1
INS01942,APP1379,PAR001,2022-04-25,Termine,100.0,4.0,797,4,0,46.0,2162.0,33.0,43.033504995413544,18.0,0
INS01943,APP1380,PAR008,2022-12-02,Termine,100.0,4.0,576,12,0,25.0,717.0,18.0,20.487027638288815,11.0,0
INS01944,APP1381,PAR007,2022-02-24,Termine,100.0,5.0,857,2,0,0.0,0.0,0.0,0.0,857.0,0
INS01945,APP1381,PAR008,2022-02-24,Abandonne,17.0,,857,2,0,0.0,0.0,0.0,0.0,857.0,1
INS01946,APP1382,PAR007,2022-06-10,En cours,63.0,,751,6,0,20.0,868.0,17.0,19.35500754561054,76.0,1
INS01947,APP1383,PAR010,2023-05-30,Suspendu,2.0,,397,5,0,0.0,0.0,0.0,0.0,397.0,1
INS01948,APP1384,PAR010,2023-03-26,Termine,100.0,4.0,462,3,1,0.0,0.0,0.0,0.0,462.0,0
INS01949,APP1384,PAR002,2023-03-26,Abandonne,34.0,,462,3,1,0.0,0.0,0.0,0.0,462.0,1
INS01950,APP1385,PAR006,2022-05-23,Termine,100.0,5.0,769,5,0,0.0,0.0,0.0,0.0,769.0,0
INS01951,APP1385,PAR011,2022-05-23,Suspendu,2.0,,769,5,0,0.0,0.0,0.0,0.0,769.0,1
INS01952,APP1386,PAR011,2022-02-27,Suspendu,28.0,,854,2,1,10.0,359.0,9.0,9.406374104700216,169.0,1
INS01953,APP1387,PAR001,2022-06-05,Abandonne,44.0,,756,6,1,0.0,0.0,0.0,0.0,756.0,1
INS01954,APP1387,PAR008,2022-06-05,En cours,18.0,,756,6,1,0.0,0.0,0.0,0.0,756.0,1
INS01955,APP1388,PAR009,2022-10-12,En cours,83.0,,627,10,0,19.0,868.0,14.0,17.76887309182903,77.0,0
INS01956,APP1388,PAR006,2022-10-12,Suspendu,24.0,,627,10,0,0.0,0.0,0.0,0.0,627.0,1
INS01957,APP1389,PAR010,2022-11-06,Abandonne,10.0,,602,11,1,0.0,0.0,0.0,0.0,602.0,1
INS01958,APP1390,PAR004,2022-02-08,Suspendu,16.0,,873,2,0,3.0,41.0,3.0,2.5205098021308574,131.0,1
INS01959,APP1391,PAR002,2022-07-05,Abandonne,12.0,,726,7,0,0.0,0.0,0.0,0.0,726.0,1
INS01960,APP1391,PAR012,2022-07-05,Suspendu,9.0,,726,7,0,0.0,0.0,0.0,0.0,726.0,1
INS01961,APP1392,PAR001,2024-01-16,Suspendu,26.0,,166,1,0,0.0,0.0,0.0,0.0,166.0,1
INS01962,APP1392,PAR010,2024-01-16,Abandonne,38.0,,166,1,0,4.0,212.0,4.0,4.366486565858563,5.0,1
INS01963,APP1392,PAR002,2024-01-16,Abandonne,12.0,,166,1,0,4.0,126.0,4.0,3.8167023242092104,78.0,1
INS01964,APP1393,PAR010,2024-06-30,En cours,5.0,,0,6,1,2.0,142.0,1.0,1.9967188569530419,0.0,0
INS01965,APP1394,PAR004,2024-06-30,En cours,12.0,,0,6,1,5.0,240.0,1.0,3.6316205401770745,0.0,0
INS01966,APP1394,PAR010,2024-06-30,En cours,7.0,,0,6,1,2.0,108.0,1.0,1.7793622963009723,0.0,0
INS01967,APP1394,PAR003,2024-06-30,En cours,10.0,,0,6,1,2.0,27.0,1.0,1.261542254747512,0.0,0
INS01968,APP1395,PAR011,2022-02-04,Abandonne,10.0,,877,2,0,0.0,0.0,0.0,0.0,877.0,1
INS01969,APP1396,PAR009,2024-06-30,En cours,10.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01970,APP1396,PAR005,2024-06-30,En cours,8.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01971,APP1397,PAR006,2023-09-29,Suspendu,0.0,,275,9,0,0.0,0.0,0.0,0.0,275.0,1
INS01972,APP1398,PAR007,2023-02-21,Termine,100.0,5.0,495,2,0,74.0,2763.0,35.0,57.12069988615552,9.0,0
INS01973,APP1398,PAR008,2023-02-21,Suspendu,9.0,,495,2,0,0.0,0.0,0.0,0.0,495.0,1
INS01974,APP1399,PAR012,2022-09-22,Termine,100.0,3.0,647,9,0,41.0,1195.0,29.0,33.504289761293684,1.0,0
INS01975,APP1400,PAR010,2022-04-21,Termine,100.0,5.0,801,4,0,0.0,0.0,0.0,0.0,801.0,0
INS01976,APP1400,PAR008,2022-04-21,Abandonne,25.0,,801,4,0,0.0,0.0,0.0,0.0,801.0,1
INS01977,APP1401,PAR003,2022-12-23,En cours,45.0,,555,12,0,0.0,0.0,0.0,0.0,555.0,1
INS01978,APP1402,PAR004,2022-02-20,En cours,66.0,,861,2,1,0.0,0.0,0.0,0.0,861.0,1
INS01979,APP1403,PAR003,2022-01-26,Abandonne,39.0,,886,1,0,10.0,703.0,10.0,12.022177737964295,203.0,1
INS01980,APP1404,PAR001,2024-06-30,En cours,3.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01981,APP1405,PAR001,2022-04-22,Termine,100.0,3.0,800,4,0,0.0,0.0,0.0,0.0,800.0,0
INS01982,APP1406,PAR003,2024-06-30,En cours,4.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01983,APP1407,PAR005,2022-03-13,Abandonne,36.0,,840,3,1,0.0,0.0,0.0,0.0,840.0,1
INS01984,APP1408,PAR010,2022-05-01,Termine,100.0,5.0,791,5,1,24.0,1107.0,17.0,22.22743412532026,17.0,0
INS01985,APP1409,PAR007,2022-03-25,Termine,100.0,5.0,828,3,0,0.0,0.0,0.0,0.0,828.0,0
INS01986,APP1409,PAR009,2022-03-25,Suspendu,19.0,,828,3,0,0.0,0.0,0.0,0.0,828.0,1
INS01987,APP1410,PAR011,2022-08-06,Suspendu,19.0,,694,8,1,0.0,0.0,0.0,0.0,694.0,1
INS01988,APP1411,PAR006,2024-02-17,Termine,100.0,5.0,134,2,1,82.0,4306.0,19.0,63.007260999333404,1.0,0
INS01989,APP1411,PAR005,2024-02-17,Abandonne,34.0,,134,2,1,15.0,588.0,10.0,12.967673404666327,6.0,1
INS01990,APP1412,PAR010,2024-06-30,En cours,2.0,,0,6,1,0.0,0.0,0.0,0.0,0.0,0
INS01991,APP1413,PAR009,2022-09-25,Termine,100.0,3.0,644,9,1,0.0,0.0,0.0,0.0,644.0,0
INS01992,APP1413,PAR003,2022-09-25,Abandonne,38.0,,644,9,1,0.0,0.0,0.0,0.0,644.0,1
INS01993,APP1414,PAR003,2023-03-20,Termine,100.0,5.0,468,3,0,33.0,1545.0,22.0,30.1360414710874,24.0,0
INS01994,APP1415,PAR008,2022-02-10,En cours,43.0,,871,2,0,0.0,0.0,0.0,0.0,871.0,1
INS01995,APP1416,PAR005,2022-02-07,Termine,100.0,4.0,874,2,0,0.0,0.0,0.0,0.0,874.0,0
INS01996,APP1416,PAR010,2022-02-07,En cours,77.0,,874,2,0,0.0,0.0,0.0,0.0,874.0,1
INS01997,APP1417,PAR006,2023-10-27,Suspendu,19.0,,247,10,0,0.0,0.0,0.0,0.0,247.0,1
INS01998,APP1417,PAR005,2023-10-27,Termine,100.0,4.0,247,10,0,0.0,0.0,0.0,0.0,247.0,0
INS01999,APP1417,PAR012,2023-10-27,Abandonne,48.0,,247,10,0,0.0,0.0,0.0,0.0,247.0,1
INS02000,APP1418,PAR001,2022-07-28,En cours,31.0,,703,7,0,0.0,0.0,0.0,0.0,703.0,1
INS02001,APP1419,PAR009,2023-07-22,Termine,100.0,5.0,344,7,1,0.0,0.0,0.0,0.0,344.0,0
INS02002,APP1419,PAR010,2023-07-22,Suspendu,19.0,,344,7,1,0.0,0.0,0.0,0.0,344.0,1
INS02003,APP1420,PAR011,2022-08-05,Termine,100.0,5.0,695,8,0,36.0,1751.0,26.0,34.128036543049376,6.0,0
INS02004,APP1421,PAR011,2022-11-05,En cours,52.0,,603,11,1,0.0,0.0,0.0,0.0,603.0,1
INS02005,APP1422,PAR003,2023-01-24,Termine,100.0,5.0,523,1,0,18.0,869.0,17.0,18.689131478066695,18.0,0
INS02006,APP1423,PAR001,2022-09-02,Suspendu,1.0,,667,9,0,0.0,0.0,0.0,0.0,667.0,1
INS02007,APP1424,PAR004,2022-07-21,Abandonne,14.0,,710,7,0,0.0,0.0,0.0,0.0,710.0,1
INS02008,APP1425,PAR009,2022-07-20,Termine,100.0,5.0,711,7,0,0.0,0.0,0.0,0.0,711.0,0
INS02009,APP1425,PAR012,2022-07-20,En cours,58.0,,711,7,0,22.0,1152.0,15.0,21.009509685286933,25.0,1
INS02010,APP1426,PAR001,2022-02-28,Termine,100.0,5.0,853,2,0,0.0,0.0,0.0,0.0,853.0,0
INS02011,APP1426,PAR007,2022-02-28,Abandonne,28.0,,853,2,0,0.0,0.0,0.0,0.0,853.0,1
INS02012,APP1427,PAR006,2023-04-30,Termine,100.0,5.0,427,4,1,0.0,0.0,0.0,0.0,427.0,0
INS02013,APP1428,PAR004,2022-03-08,Abandonne,6.0,,845,3,0,0.0,0.0,0.0,0.0,845.0,1
INS02014,APP1428,PAR012,2022-03-08,Termine,100.0,5.0,845,3,0,0.0,0.0,0.0,0.0,845.0,0
