inscription_id,apprenant_id,parcours_id,date_inscription,date_fin_reelle,statut,progression_pct,csat,certificat_obtenu
INS01610,APP1145,PAR003,2023-10-14,,Suspendu,20.0,,0
INS01611,APP1146,PAR005,2022-08-04,,En cours,45.0,,0
INS01612,APP1146,PAR002,2022-08-04,,En cours,42.0,,0
INS01613,APP1147,PAR003,2022-07-17,2022-09-17,Termine,100.0,4.0,1
INS01614,APP1148,PAR005,2024-06-30,,En cours,10.0,,0
INS01615,APP1149,PAR007,2022-03-16,2022-06-16,Termine,100.0,3.0,1
INS01616,APP1150,PAR011,2022-09-06,,Suspendu,22.0,,0
INS01617,APP1151,PAR003,2022-09-10,2022-11-21,Termine,100.0,3.0,1
INS01618,APP1152,PAR001,2023-02-20,2023-03-05,Abandonne,38.0,,0
INS01619,APP1153,PAR010,2022-12-14,2022-12-31,Abandonne,18.0,,0
INS01620,APP1154,PAR006,2022-12-14,2023-06-15,Termine,100.0,5.0,1
INS01621,APP1155,PAR003,2022-07-07,2022-09-21,Termine,100.0,5.0,1
INS01622,APP1155,PAR001,2022-07-07,,Suspendu,6.0,,0
INS01623,APP1156,PAR012,2023-07-23,2023-08-21,Abandonne,15.0,,0
INS01624,APP1157,PAR001,2023-10-13,2024-01-20,Termine,100.0,4.0,1
INS01625,APP1158,PAR005,2023-09-20,,En cours,37.0,,0
INS01626,APP1158,PAR007,2023-09-20,,En cours,68.0,,0
INS01627,APP1159,PAR002,2022-09-05,2022-12-20,Termine,100.0,4.0,1
INS01628,APP1160,PAR006,2022-12-29,,Suspendu,5.0,,0
INS01629,APP1161,PAR003,2022-04-19,2022-05-07,Abandonne,34.0,,0
INS01630,APP1162,PAR007,2023-01-02,2023-03-22,Termine,100.0,5.0,1
INS01631,APP1162,PAR006,2023-01-02,,En cours,42.0,,0
INS01632,APP1163,PAR005,2022-12-29,2023-01-19,Abandonne,25.0,,0
INS01633,APP1163,PAR007,2022-12-29,2023-05-07,Termine,100.0,4.0,1
INS01634,APP1164,PAR002,2022-08-21,,En cours,88.0,,0
INS01635,APP1164,PAR001,2022-08-21,2022-12-12,Termine,100.0,5.0,1
INS01636,APP1165,PAR004,2024-06-30,,En cours,10.0,,0
INS01637,APP1165,PAR012,2024-06-30,,En cours,0.0,,0
INS01638,APP1166,PAR010,2022-05-01,2022-05-05,Abandonne,28.0,,0
INS01639,APP1167,PAR010,2022-01-21,2022-03-04,Termine,100.0,4.0,1
INS01640,APP1168,PAR004,2024-06-30,,En cours,13.0,,0
INS01641,APP1169,PAR008,2024-02-18,,Suspendu,5.0,,0
INS01642,APP1169,PAR009,2024-02-18,,Suspendu,22.0,,0
INS01643,APP1170,PAR009,2022-02-27,2022-03-16,Abandonne,16.0,,0
INS01644,APP1170,PAR007,2022-02-27,,En cours,43.0,,0
INS01645,APP1171,PAR002,2022-08-10,2022-09-25,Abandonne,36.0,,0
INS01646,APP1171,PAR005,2022-08-10,2022-08-22,Abandonne,39.0,,0
INS01647,APP1172,PAR001,2022-03-13,,En cours,81.0,,0
INS01648,APP1173,PAR006,2022-12-16,2023-04-14,Termine,100.0,3.0,1
INS01649,APP1173,PAR008,2022-12-16,2023-02-17,Termine,100.0,5.0,1
INS01650,APP1174,PAR009,2022-03-08,,En cours,29.0,,0
INS01651,APP1174,PAR007,2022-03-08,,En cours,42.0,,0
INS01652,APP1175,PAR002,2023-01-23,,En cours,27.0,,0
INS01653,APP1176,PAR008,2022-05-28,2022-06-28,Abandonne,17.0,,0
INS01654,APP1177,PAR001,2024-06-30,,En cours,8.0,,0
INS01655,APP1177,PAR007,2024-06-30,,En cours,10.0,,0
INS01656,APP1178,PAR011,2022-09-01,2022-09-27,Abandonne,30.0,,0
INS01657,APP1179,PAR004,2023-01-29,,En cours,15.0,,0
INS01658,APP1179,PAR001,2023-01-29,2023-03-11,Abandonne,5.0,,0
INS01659,APP1180,PAR005,2022-05-21,2022-06-17,Abandonne,7.0,,0
INS01660,APP1181,PAR009,2022-09-10,2022-11-05,Termine,100.0,4.0,1
INS01661,APP1181,PAR010,2022-09-10,,Suspendu,28.0,,0
INS01662,APP1182,PAR011,2022-01-21,2022-02-25,Abandonne,14.0,,0
INS01663,APP1182,PAR002,2022-01-21,2022-04-21,Termine,100.0,5.0,1
INS01664,APP1183,PAR004,2022-05-12,2022-08-10,Termine,100.0,5.0,1
INS01665,APP1184,PAR009,2022-12-02,2023-02-25,Termine,100.0,5.0,1
INS01666,APP1185,PAR011,2022-04-26,2022-07-04,Termine,100.0,3.0,1
INS01667,APP1186,PAR003,2022-03-10,2022-04-03,Abandonne,20.0,,0
INS01668,APP1187,PAR005,2022-01-14,,En cours,49.0,,0
INS01669,APP1188,PAR010,2022-07-16,,En cours,66.0,,0
INS01670,APP1189,PAR007,2024-03-22,2024-06-14,Termine,100.0,3.0,1
INS01671,APP1189,PAR008,2024-03-22,2024-03-27,Abandonne,15.0,,0
INS01672,APP1190,PAR002,2023-05-11,2023-08-19,Termine,100.0,3.0,1
INS01673,APP1191,PAR011,2024-06-30,,En cours,14.0,,0
INS01674,APP1192,PAR009,2023-05-08,2023-08-13,Termine,100.0,3.0,1
INS01675,APP1193,PAR004,2022-07-01,,Suspendu,13.0,,0
INS01676,APP1194,PAR003,2024-02-10,,Suspendu,13.0,,0
INS01677,APP1195,PAR006,2023-07-18,,En cours,82.0,,0
INS01678,APP1195,PAR009,2023-07-18,,Suspendu,18.0,,0
INS01679,APP1196,PAR003,2022-09-13,2022-11-10,Termine,100.0,3.0,1
INS01680,APP1197,PAR004,2024-06-30,,En cours,14.0,,0
INS01681,APP1198,PAR009,2024-06-30,,En cours,13.0,,0
INS01682,APP1199,PAR007,2022-02-20,2022-06-28,Termine,100.0,3.0,1
INS01683,APP1199,PAR009,2022-02-20,,En cours,53.0,,0
INS01684,APP1200,PAR008,2024-06-30,,En cours,12.0,,0
INS01685,APP1201,PAR001,2022-11-24,,En cours,11.0,,0
INS01686,APP1202,PAR001,2023-02-08,,En cours,29.0,,0
INS01687,APP1203,PAR008,2023-07-27,2023-08-06,Abandonne,34.0,,0
INS01688,APP1204,PAR010,2022-03-11,2022-05-08,Termine,100.0,3.0,1
INS01689,APP1204,PAR005,2022-03-11,2022-04-17,Abandonne,42.0,,0
INS01690,APP1204,PAR003,2022-03-11,,Suspendu,10.0,,0
INS01691,APP1205,PAR001,2022-10-25,2022-11-05,Abandonne,46.0,,0
INS01692,APP1205,PAR012,2022-10-25,,Suspendu,14.0,,0
INS01693,APP1206,PAR008,2022-03-15,,En cours,28.0,,0
INS01694,APP1207,PAR005,2022-08-14,2022-09-11,Abandonne,21.0,,0
INS01695,APP1207,PAR010,2022-08-14,2022-09-22,Termine,100.0,5.0,1
INS01696,APP1208,PAR005,2022-02-10,,Suspendu,2.0,,0
INS01697,APP1209,PAR011,2022-09-05,,Suspendu,28.0,,0
INS01698,APP1210,PAR007,2022-03-24,2022-05-10,Abandonne,30.0,,0
INS01699,APP1210,PAR006,2022-03-24,2022-06-11,Abandonne,31.0,,0
INS01700,APP1211,PAR011,2022-10-15,2022-12-22,Termine,100.0,4.0,1
INS01701,APP1212,PAR004,2023-02-28,2023-03-31,Abandonne,33.0,,0
INS01702,APP1212,PAR010,2023-02-28,2023-04-10,Termine,100.0,4.0,1
INS01703,APP1213,PAR009,2024-06-30,,En cours,10.0,,0
INS01704,APP1214,PAR005,2023-01-01,2023-03-04,Termine,100.0,4.0,1
INS01705,APP1215,PAR001,2023-03-14,,Suspendu,26.0,,0
INS01706,APP1216,PAR003,2022-01-08,2022-01-18,Abandonne,8.0,,0
INS01707,APP1216,PAR009,2022-01-08,2022-03-13,Termine,100.0,4.0,1
INS01708,APP1217,PAR010,2023-01-20,2023-02-26,Termine,100.0,5.0,1
INS01709,APP1218,PAR002,2022-08-04,,En cours,15.0,,0
INS01710,APP1219,PAR005,2022-12-23,2023-03-08,Termine,100.0,5.0,1
INS01711,APP1219,PAR002,2022-12-23,,Suspendu,22.0,,0
INS01712,APP1220,PAR007,2022-04-16,2022-08-13,Termine,100.0,4.0,1
INS01713,APP1221,PAR012,2022-08-04,2022-09-03,Abandonne,39.0,,0
INS01714,APP1221,PAR002,2022-08-04,2022-11-13,Termine,100.0,5.0,1
INS01715,APP1222,PAR003,2024-04-28,,Suspendu,15.0,,0
INS01716,APP1222,PAR009,2024-04-28,,Suspendu,14.0,,0
INS01717,APP1223,PAR005,2023-01-19,,En cours,69.0,,0
INS01718,APP1224,PAR007,2023-10-27,2024-01-22,Termine,100.0,4.0,1
INS01719,APP1225,PAR004,2022-10-08,,Suspendu,19.0,,0
INS01720,APP1225,PAR010,2022-10-08,,Suspendu,26.0,,0
INS01721,APP1225,PAR009,2022-10-08,,Suspendu,1.0,,0
INS01722,APP1226,PAR006,2022-02-25,2022-08-28,Termine,100.0,5.0,1
INS01723,APP1227,PAR011,2022-01-01,,En cours,20.0,,0
INS01724,APP1227,PAR006,2022-01-01,2022-06-24,Termine,100.0,4.0,1
INS01725,APP1228,PAR011,2022-10-02,,En cours,24.0,,0
INS01726,APP1229,PAR005,2022-11-29,2022-12-22,Abandonne,23.0,,0
INS01727,APP1230,PAR012,2022-06-01,,En cours,65.0,,0
INS01728,APP1230,PAR008,2022-06-01,,Suspendu,28.0,,0
INS01729,APP1230,PAR005,2022-06-01,,Suspendu,6.0,,0
INS01730,APP1231,PAR004,2022-11-14,,En cours,71.0,,0
INS01731,APP1232,PAR011,2023-09-05,2023-11-09,Termine,100.0,3.0,1
INS01732,APP1233,PAR006,2022-08-15,,En cours,12.0,,0
INS01733,APP1234,PAR006,2023-05-15,2023-10-18,Termine,100.0,5.0,1
INS01734,APP1235,PAR004,2024-06-30,,En cours,13.0,,0
INS01735,APP1235,PAR008,2024-06-30,,En cours,5.0,,0
INS01736,APP1236,PAR010,2023-12-07,2024-01-17,Termine,100.0,3.0,0
INS01737,APP1237,PAR006,2022-07-16,2022-08-13,Abandonne,46.0,,0
INS01738,APP1238,PAR001,2022-04-15,2022-05-07,Abandonne,34.0,,0
INS01739,APP1238,PAR003,2022-04-15,,En cours,16.0,,0
INS01740,APP1239,PAR011,2022-11-19,,En cours,33.0,,0
INS01741,APP1239,PAR001,2022-11-19,2023-02-04,Termine,100.0,5.0,1
INS01742,APP1240,PAR010,2024-03-08,,Suspendu,8.0,,0
INS01743,APP1241,PAR008,2023-03-20,2023-05-04,Termine,100.0,5.0,1
INS01744,APP1242,PAR001,2024-06-30,,En cours,5.0,,0
INS01745,APP1242,PAR012,2024-06-30,,En cours,4.0,,0
INS01746,APP1242,PAR003,2024-06-30,,En cours,11.0,,0
INS01747,APP1243,PAR007,2024-06-30,,En cours,13.0,,0
INS01748,APP1244,PAR009,2022-09-24,2022-12-28,Termine,100.0,5.0,1
INS01749,APP1244,PAR008,2022-09-24,2022-10-05,Abandonne,45.0,,0
INS01750,APP1245,PAR007,2023-09-05,,En cours,46.0,,0
INS01751,APP1245,PAR009,2023-09-05,,Suspendu,23.0,,0
INS01752,APP1246,PAR002,2022-09-27,2022-11-09,Abandonne,11.0,,0
INS01753,APP1247,PAR011,2022-01-01,2022-01-28,Abandonne,18.0,,0
INS01754,APP1248,PAR011,2024-06-30,,En cours,11.0,,0
INS01755,APP1249,PAR002,2022-12-29,,En cours,59.0,,0
INS01756,APP1250,PAR009,2022-09-19,,En cours,73.0,,0
INS01757,APP1250,PAR001,2022-09-19,2022-12-03,Termine,100.0,4.0,1
INS01758,APP1251,PAR011,2022-02-06,,Suspendu,10.0,,0
INS01759,APP1251,PAR008,2022-02-06,,En cours,13.0,,0
INS01760,APP1252,PAR011,2022-04-30,,En cours,68.0,,0
INS01761,APP1253,PAR002,2022-05-10,,En cours,82.0,,0
INS01762,APP1254,PAR006,2023-05-08,,En cours,46.0,,0
INS01763,APP1254,PAR007,2023-05-08,2023-08-25,Termine,100.0,5.0,1
INS01764,APP1255,PAR010,2024-04-28,,Suspendu,28.0,,0
INS01765,APP1255,PAR006,2024-04-28,,En cours,86.0,,0
INS01766,APP1255,PAR007,2024-04-28,2024-07-16,Termine,100.0,4.0,1
INS01767,APP1256,PAR003,2022-01-31,,Suspendu,18.0,,0
INS01768,APP1256,PAR001,2022-01-31,,En cours,22.0,,0
INS01769,APP1257,PAR002,2023-02-10,,En cours,87.0,,0
INS01770,APP1258,PAR008,2022-02-08,,En cours,53.0,,0
INS01771,APP1258,PAR006,2022-02-08,2022-07-25,Termine,100.0,5.0,1
INS01772,APP1259,PAR004,2022-06-13,2022-08-31,Termine,100.0,3.0,1
INS01773,APP1259,PAR008,2022-06-13,,En cours,61.0,,0
INS01774,APP1259,PAR001,2022-06-13,,Suspendu,14.0,,0
INS01775,APP1260,PAR004,2024-06-30,,En cours,13.0,,0
INS01776,APP1261,PAR012,2023-02-04,2023-04-18,Termine,100.0,4.0,1
INS01777,APP1262,PAR001,2022-10-08,2023-01-26,Termine,100.0,3.0,1
INS01778,APP1263,PAR005,2024-05-27,,En cours,33.0,,0
INS01779,APP1264,PAR011,2023-05-03,2023-07-19,Termine,100.0,5.0,1
INS01780,APP1265,PAR012,2022-04-27,,Suspendu,12.0,,0
INS01781,APP1266,PAR006,2022-11-28,2023-04-04,Termine,100.0,5.0,1
INS01782,APP1267,PAR004,2022-12-09,2023-02-14,Termine,100.0,3.0,1
INS01783,APP1268,PAR002,2022-12-13,,En cours,71.0,,0
INS01784,APP1268,PAR010,2022-12-13,2023-01-28,Termine,100.0,5.0,1
INS01785,APP1269,PAR011,2022-06-13,2022-09-17,Termine,100.0,5.0,1
INS01786,APP1269,PAR005,2022-06-13,,En cours,67.0,,0
INS01787,APP1270,PAR012,2023-03-09,2023-05-23,Termine,100.0,4.0,1
INS01788,APP1271,PAR004,2022-08-15,2022-11-11,Termine,100.0,5.0,1
INS01789,APP1272,PAR004,2024-06-30,,En cours,0.0,,0
INS01790,APP1272,PAR008,2024-06-30,,En cours,0.0,,0
INS01791,APP1273,PAR006,2022-05-06,2022-09-21,Termine,100.0,5.0,1
INS01792,APP1273,PAR001,2022-05-06,,En cours,85.0,,0
INS01793,APP1274,PAR005,2023-03-23,2023-05-21,Termine,100.0,3.0,1
INS01794,APP1274,PAR008,2023-03-23,2023-04-12,Abandonne,11.0,,0
INS01795,APP1275,PAR012,2023-03-02,2023-03-09,Abandonne,29.0,,0
INS01796,APP1276,PAR012,2022-07-06,2022-07-24,Abandonne,19.0,,0
INS01797,APP1277,PAR010,2022-03-25,,Suspendu,20.0,,0
INS01798,APP1277,PAR004,2022-03-25,2022-04-21,Abandonne,40.0,,0
INS01799,APP1277,PAR001,2022-03-25,,Suspendu,6.0,,0
INS01800,APP1278,PAR004,2022-02-06,2022-05-07,Termine,100.0,5.0,1
INS01801,APP1279,PAR011,2023-02-12,,Suspendu,8.0,,0
INS01802,APP1279,PAR007,2023-02-12,2023-05-11,Termine,100.0,4.0,1
INS01803,APP1280,PAR002,2022-08-06,2022-12-06,Termine,100.0,3.0,1
INS01804,APP1280,PAR005,2022-08-06,2022-10-10,Termine,100.0,4.0,1
INS01805,APP1281,PAR010,2022-09-11,2022-10-25,Termine,100.0,5.0,1
INS01806,APP1282,PAR009,2022-07-20,,En cours,64.0,,0
INS01807,APP1283,PAR008,2022-02-25,,Suspendu,26.0,,0
INS01808,APP1283,PAR003,2022-02-25,2022-03-05,Abandonne,33.0,,0
INS01809,APP1284,PAR009,2022-09-01,,Suspendu,2.0,,0
INS01810,APP1285,PAR004,2022-01-07,2022-02-14,Abandonne,12.0,,0
INS01811,APP1286,PAR011,2022-07-03,,Suspendu,20.0,,0
INS01812,APP1287,PAR012,2022-10-19,,Suspendu,6.0,,0
INS01813,APP1287,PAR010,2022-10-19,2022-11-12,Abandonne,7.0,,0
INS01814,APP1288,PAR011,2024-06-30,,En cours,13.0,,0
INS01815,APP1288,PAR012,2024-06-30,,En cours,7.0,,0
INS01816,APP1289,PAR010,2022-02-25,2022-04-05,Termine,100.0,4.0,1
INS01817,APP1290,PAR010,2022-12-27,,Suspendu,20.0,,0
INS01818,APP1291,PAR003,2022-06-24,2022-08-09,Termine,100.0,4.0,1
INS01819,APP1292,PAR002,2023-10-15,2024-03-06,Termine,100.0,5.0,1
INS01820,APP1293,PAR010,2022-04-18,2022-05-23,Termine,100.0,4.0,1
INS01821,APP1293,PAR003,2022-04-18,2022-05-12,Abandonne,23.0,,0
INS01822,APP1294,PAR012,2022-07-30,2022-09-20,Termine,100.0,3.0,1
INS01823,APP1295,PAR002,2023-05-15,,En cours,49.0,,0
INS01824,APP1296,PAR003,2022-06-14,2022-08-13,Termine,100.0,3.0,1
INS01825,APP1297,PAR005,2023-09-26,2023-11-24,Termine,100.0,5.0,1
INS01826,APP1297,PAR010,2023-09-26,,En cours,28.0,,0
INS01827,APP1298,PAR004,2022-01-27,2022-04-17,Termine,100.0,3.0,1
INS01828,APP1298,PAR009,2022-01-27,,En cours,57.0,,0
INS01829,APP1299,PAR012,2022-04-23,,En cours,84.0,,0
INS01830,APP1300,PAR005,2022-01-10,2022-02-19,Abandonne,48.0,,0
INS01831,APP1301,PAR004,2023-06-07,,En cours,59.0,,0
INS01832,APP1302,PAR011,2022-07-26,,Suspendu,3.0,,0
INS01833,APP1302,PAR001,2022-07-26,,Suspendu,4.0,,0
INS01834,APP1303,PAR012,2022-12-15,2023-02-18,Termine,100.0,3.0,1
INS01835,APP1303,PAR011,2022-12-15,2023-03-06,Termine,100.0,3.0,1
INS01836,APP1304,PAR009,2022-02-05,,Suspendu,14.0,,0
INS01837,APP1305,PAR010,2022-12-04,2023-01-12,Termine,100.0,4.0,1
INS01838,APP1306,PAR005,2022-05-07,,En cours,70.0,,0
INS01839,APP1307,PAR011,2023-02-26,,En cours,86.0,,0
INS01840,APP1308,PAR009,2022-05-20,2022-07-19,Termine,100.0,5.0,1
INS01841,APP1308,PAR008,2022-05-20,,Suspendu,3.0,,0
INS01842,APP1309,PAR001,2022-07-11,2022-08-13,Abandonne,29.0,,0
INS01843,APP1310,PAR007,2022-07-26,2022-11-27,Termine,100.0,3.0,1
INS01844,APP1311,PAR011,2024-06-30,,En cours,10.0,,0
INS01845,APP1312,PAR011,2024-02-29,2024-03-17,Abandonne,33.0,,0
INS01846,APP1313,PAR011,2022-01-08,,Suspendu,8.0,,0
INS01847,APP1314,PAR001,2022-06-13,2022-09-11,Termine,100.0,4.0,1
INS01848,APP1315,PAR006,2024-05-18,,En cours,67.0,,0
INS01849,APP1315,PAR007,2024-05-18,,En cours,11.0,,0
INS01850,APP1315,PAR011,2024-05-18,2024-06-16,Abandonne,19.0,,0
INS01851,APP1316,PAR005,2022-12-10,,En cours,17.0,,0
INS01852,APP1317,PAR002,2023-05-28,2023-09-18,Termine,100.0,3.0,1
INS01853,APP1317,PAR011,2023-05-28,2023-07-31,Termine,100.0,3.0,1
INS01854,APP1318,PAR009,2022-04-09,,En cours,68.0,,0
INS01855,APP1319,PAR008,2022-02-07,,Suspendu,23.0,,0
INS01856,APP1319,PAR012,2022-02-07,2022-03-06,Abandonne,32.0,,0
INS01857,APP1320,PAR006,2022-04-28,2022-09-29,Termine,100.0,3.0,1
INS01858,APP1320,PAR009,2022-04-28,2022-06-08,Abandonne,11.0,,0
INS01859,APP1321,PAR001,2024-06-30,,En cours,12.0,,0
INS01860,APP1322,PAR012,2022-11-24,,Suspendu,15.0,,0
INS01861,APP1322,PAR004,2022-11-24,,Suspendu,10.0,,0
INS01862,APP1323,PAR001,2022-08-05,,Suspendu,6.0,,0
INS01863,APP1323,PAR005,2022-08-05,,Suspendu,1.0,,0
INS01864,APP1323,PAR007,2022-08-05,,Suspendu,18.0,,0
INS01865,APP1324,PAR009,2023-02-03,2023-04-03,Termine,100.0,5.0,1
INS01866,APP1325,PAR008,2023-03-29,,En cours,50.0,,0
INS01867,APP1326,PAR006,2023-04-01,,En cours,61.0,,0
INS01868,APP1326,PAR001,2023-04-01,2023-04-30,Abandonne,25.0,,0
INS01869,APP1327,PAR007,2022-06-14,2022-07-14,Abandonne,11.0,,0
INS01870,APP1328,PAR004,2024-06-30,,En cours,6.0,,0
INS01871,APP1329,PAR006,2022-04-11,,En cours,53.0,,0
INS01872,APP1329,PAR002,2022-04-11,,En cours,77.0,,0
INS01873,APP1330,PAR010,2024-04-13,,En cours,67.0,,0
INS01874,APP1331,PAR001,2022-08-09,2022-11-20,Termine,100.0,3.0,1
INS01875,APP1332,PAR012,2022-12-13,,En cours,37.0,,0
INS01876,APP1333,PAR004,2023-01-29,,Suspendu,11.0,,0
INS01877,APP1333,PAR007,2023-01-29,2023-03-24,Abandonne,10.0,,0
INS01878,APP1334,PAR002,2022-03-12,2022-07-02,Termine,100.0,4.0,1
INS01879,APP1334,PAR004,2022-03-12,2022-03-28,Abandonne,11.0,,0
INS01880,APP1335,PAR004,2022-05-11,,En cours,51.0,,0
INS01881,APP1336,PAR003,2023-03-04,,En cours,64.0,,0
INS01882,APP1336,PAR006,2023-03-04,,En cours,30.0,,0
INS01883,APP1337,PAR005,2023-11-10,2024-01-27,Termine,100.0,5.0,1
INS01884,APP1337,PAR002,2023-11-10,,Suspendu,11.0,,0
INS01885,APP1337,PAR011,2023-11-10,,Suspendu,6.0,,0
INS01886,APP1338,PAR001,2022-12-19,2023-03-27,Termine,100.0,4.0,0
INS01887,APP1339,PAR008,2024-06-30,,En cours,3.0,,0
INS01888,APP1340,PAR007,2022-08-27,,Suspendu,4.0,,0
INS01889,APP1340,PAR001,2022-08-27,2022-12-11,Termine,100.0,4.0,1
INS01890,APP1341,PAR010,2022-07-06,2022-07-21,Abandonne,42.0,,0
INS01891,APP1341,PAR011,2022-07-06,2022-07-13,Abandonne,14.0,,0
INS01892,APP1342,PAR006,2023-12-02,2024-02-18,Abandonne,17.0,,0
INS01893,APP1343,PAR005,2022-01-17,2022-03-19,Termine,100.0,4.0,1
INS01894,APP1344,PAR004,2023-11-06,2024-01-01,Termine,100.0,5.0,1
INS01895,APP1344,PAR002,2023-11-06,,En cours,68.0,,0
INS01896,APP1345,PAR008,2022-04-28,,En cours,37.0,,0
INS01897,APP1345,PAR004,2022-04-28,2022-07-19,Termine,100.0,4.0,1
INS01898,APP1346,PAR006,2023-01-22,,Suspendu,11.0,,0
INS01899,APP1346,PAR001,2023-01-22,,En cours,11.0,,0
INS01900,APP1347,PAR006,2022-01-07,,En cours,39.0,,0
INS01901,APP1348,PAR009,2022-06-07,2022-08-12,Termine,100.0,4.0,1
INS01902,APP1349,PAR004,2024-06-30,,En cours,14.0,,0
INS01903,APP1350,PAR002,2023-04-24,2023-06-25,Abandonne,46.0,,0
INS01904,APP1350,PAR010,2023-04-24,,Suspendu,0.0,,0
INS01905,APP1350,PAR011,2023-04-24,2023-05-12,Abandonne,10.0,,0
INS01906,APP1351,PAR008,2022-05-14,2022-06-04,Abandonne,40.0,,0
INS01907,APP1352,PAR002,2022-03-21,2022-05-18,Abandonne,38.0,,0
INS01908,APP1353,PAR011,2022-07-24,,En cours,77.0,,0
INS01909,APP1354,PAR008,2022-04-06,2022-05-07,Abandonne,8.0,,0
INS01910,APP1355,PAR010,2024-05-12,,En cours,29.0,,0
INS01911,APP1356,PAR002,2023-02-19,2023-05-25,Termine,100.0,5.0,1
INS01912,APP1356,PAR012,2023-02-19,,Suspendu,2.0,,0
INS01913,APP1357,PAR001,2023-02-12,2023-03-07,Abandonne,21.0,,0
INS01914,APP1358,PAR001,2024-06-30,,En cours,0.0,,0
INS01915,APP1358,PAR007,2024-06-30,,En cours,8.0,,0
INS01916,APP1359,PAR006,2023-02-03,2023-03-21,Abandonne,42.0,,0
INS01917,APP1359,PAR002,2023-02-03,2023-05-22,Termine,100.0,5.0,1
INS01918,APP1359,PAR003,2023-02-03,2023-03-28,Termine,100.0,5.0,1
INS01919,APP1360,PAR001,2024-06-30,,En cours,1.0,,0
INS01920,APP1360,PAR008,2024-06-30,,En cours,6.0,,0
INS01921,APP1361,PAR001,2022-06-27,,En cours,46.0,,0
INS01922,APP1361,PAR005,2022-06-27,2022-08-28,Termine,100.0,5.0,1
INS01923,APP1361,PAR010,2022-06-27,2022-08-24,Termine,100.0,5.0,1
INS01924,APP1362,PAR011,2023-01-14,,En cours,74.0,,0
INS01925,APP1363,PAR007,2022-04-19,2022-07-26,Termine,100.0,4.0,1
INS01926,APP1364,PAR002,2022-11-10,2023-01-11,Abandonne,8.0,,0
INS01927,APP1365,PAR002,2022-08-14,2022-12-04,Termine,100.0,3.0,1
INS01928,APP1366,PAR011,2022-03-20,2022-06-13,Termine,100.0,5.0,1
INS01929,APP1367,PAR001,2022-05-06,2022-05-17,Abandonne,18.0,,0
INS01930,APP1368,PAR009,2022-06-27,2022-07-26,Abandonne,20.0,,0
INS01931,APP1369,PAR001,2022-10-12,2023-01-08,Termine,100.0,5.0,1
INS01932,APP1370,PAR005,2023-04-29,,En cours,40.0,,0
INS01933,APP1371,PAR007,2022-06-17,2022-09-10,Termine,100.0,5.0,1
INS01934,APP1372,PAR007,2022-04-13,2022-07-20,Termine,100.0,5.0,1
INS01935,APP1372,PAR002,2022-04-13,2022-09-01,Termine,100.0,4.0,1
INS01936,APP1373,PAR010,2024-03-02,2024-04-27,Termine,100.0,3.0,1
INS01937,APP1374,PAR007,2024-06-30,,En cours,6.0,,0
INS01938,APP1375,PAR004,2022-08-31,,En cours,26.0,,0
INS01939,APP1376,PAR010,2022-08-31,2022-10-06,Termine,100.0,3.0,1
INS01940,APP1377,PAR011,2022-01-25,,Suspendu,4.0,,0
INS01941,APP1378,PAR010,2022-05-08,2022-05-12,Abandonne,7.0,,0
INS01942,APP1379,PAR001,2022-04-25,2022-08-16,Termine,100.0,4.0,1
INS01943,APP1380,PAR008,2022-12-02,2023-01-22,Termine,100.0,4.0,1
INS01944,APP1381,PAR007,2022-02-24,2022-06-16,Termine,100.0,5.0,1
INS01945,APP1381,PAR008,2022-02-24,2022-03-02,Abandonne,17.0,,0
INS01946,APP1382,PAR007,2022-06-10,,En cours,63.0,,0
INS01947,APP1383,PAR010,2023-05-30,,Suspendu,2.0,,0
INS01948,APP1384,PAR010,2023-03-26,2023-05-20,Termine,100.0,4.0,1
INS01949,APP1384,PAR002,2023-03-26,2023-04-29,Abandonne,34.0,,0
INS01950,APP1385,PAR006,2022-05-23,2022-10-05,Termine,100.0,5.0,1
INS01951,APP1385,PAR011,2022-05-23,,Suspendu,2.0,,0
INS01952,APP1386,PAR011,2022-02-27,,Suspendu,28.0,,0
INS01953,APP1387,PAR001,2022-06-05,2022-07-03,Abandonne,44.0,,0
INS01954,APP1387,PAR008,2022-06-05,,En cours,18.0,,0
INS01955,APP1388,PAR009,2022-10-12,,En cours,83.0,,0
INS01956,APP1388,PAR006,2022-10-12,,Suspendu,24.0,,0
INS01957,APP1389,PAR010,2022-11-06,2022-11-23,Abandonne,10.0,,0
INS01958,APP1390,PAR004,2022-02-08,,Suspendu,16.0,,0
INS01959,APP1391,PAR002,2022-07-05,2022-08-12,Abandonne,12.0,,0
INS01960,APP1391,PAR012,2022-07-05,,Suspendu,9.0,,0
INS01961,APP1392,PAR001,2024-01-16,,Suspendu,26.0,,0
INS01962,APP1392,PAR010,2024-01-16,2024-01-22,Abandonne,38.0,,0
INS01963,APP1392,PAR002,2024-01-16,2024-03-15,Abandonne,12.0,,0
INS01964,APP1393,PAR010,2024-06-30,,En cours,5.0,,0
INS01965,APP1394,PAR004,2024-06-30,,En cours,12.0,,0
INS01966,APP1394,PAR010,2024-06-30,,En cours,7.0,,0
INS01967,APP1394,PAR003,2024-06-30,,En cours,10.0,,0
INS01968,APP1395,PAR011,2022-02-04,2022-03-10,Abandonne,10.0,,0
INS01969,APP1396,PAR009,2024-06-30,,En cours,10.0,,0
