session_id,apprenant_id,parcours_id,date_session,heure_connexion,duree_minutes,module_consulte,appareil,est_weekend
SES005876,APP0734,PAR006,2023-10-02,16,149,Module_38,Desktop,0
SES005877,APP0734,PAR006,2024-05-25,7,41,Module_33,Mobile,1
SES005878,APP0734,PAR006,2023-06-10,8,8,Module_27,Mobile,1
SES005879,APP0734,PAR006,2023-10-21,8,2,Module_06,Mobile,1
SES005880,APP0734,PAR006,2023-08-29,8,92,Module_38,Mobile,0
SES005881,APP0734,PAR006,2022-04-26,15,20,Module_38,Desktop,0
SES005882,APP0734,PAR006,2023-09-12,20,116,Module_33,Desktop,0
SES005883,APP0734,PAR006,2022-07-04,22,28,Module_15,Desktop,0
SES005884,APP0734,PAR006,2023-10-06,6,3,Module_23,Mobile,0
SES005885,APP0734,PAR006,2023-09-28,15,110,Module_03,Mobile,0
SES005886,APP0734,PAR006,2023-05-09,21,7,Module_05,Desktop,0
SES005887,APP0734,PAR006,2023-01-25,15,46,Module_04,Desktop,0
SES005888,APP0734,PAR006,2024-01-09,8,32,Module_05,Desktop,0
SES005889,APP0734,PAR006,2022-07-25,7,21,Module_40,Tablette,0
SES005890,APP0734,PAR006,2023-03-29,10,64,Module_30,Mobile,0
SES005891,APP0734,PAR006,2022-10-31,22,61,Module_15,Mobile,0
SES005892,APP0734,PAR006,2024-03-08,14,104,Module_20,Mobile,0
SES005893,APP0734,PAR006,2024-02-02,17,61,Module_17,Desktop,0
SES005894,APP0734,PAR006,2022-09-13,13,50,Module_07,Mobile,0
SES005895,APP0734,PAR006,2024-05-11,6,70,Module_14,Desktop,1
SES005896,APP0734,PAR006,2023-12-12,21,34,Module_04,Desktop,0
SES005897,APP0734,PAR006,2024-06-11,16,80,Module_26,Mobile,0
SES005898,APP0734,PAR006,2023-09-06,14,86,Module_15,Desktop,0
SES005899,APP0734,PAR006,2024-01-06,8,80,Module_37,Desktop,1
SES005900,APP0734,PAR006,2023-12-28,13,42,Module_21,Tablette,0
SES005901,APP0734,PAR006,2023-11-17,14,16,Module_39,Mobile,0
SES005902,APP0734,PAR006,2023-04-16,15,17,Module_12,Mobile,1
SES005903,APP0734,PAR006,2022-06-13,11,2,Module_35,Desktop,0
SES005904,APP0734,PAR006,2023-01-20,11,119,Module_09,Desktop,0
SES005905,APP0734,PAR006,2023-10-12,14,31,Module_24,Desktop,0
SES005906,APP0734,PAR006,2022-08-28,9,33,Module_18,Desktop,1
SES005907,APP0734,PAR006,2024-05-21,15,70,Module_38,Desktop,0
SES005908,APP0734,PAR006,2022-10-05,21,97,Module_37,Desktop,0
SES005909,APP0734,PAR006,2022-07-02,6,22,Module_02,Desktop,1
SES005910,APP0734,PAR006,2024-01-04,21,1,Module_02,Mobile,0
SES005911,APP0734,PAR006,2023-12-17,6,70,Module_33,Desktop,1
SES005912,APP0734,PAR006,2023-10-22,13,25,Module_10,Desktop,1
SES005913,APP0734,PAR006,2023-05-28,15,4,Module_16,Desktop,1
SES005914,APP0734,PAR006,2022-05-26,6,7,Module_36,Desktop,0
SES005915,APP0734,PAR006,2022-09-15,8,18,Module_36,Desktop,0
SES005916,APP0734,PAR006,2023-08-03,13,20,Module_32,Mobile,0
SES005917,APP0734,PAR006,2023-03-15,20,2,Module_28,Mobile,0
SES005918,APP0734,PAR006,2023-01-16,14,3,Module_24,Mobile,0
SES005919,APP0734,PAR006,2024-05-26,17,17,Module_01,Mobile,1
SES005920,APP0734,PAR006,2022-10-02,17,5,Module_28,Mobile,1
SES005921,APP0734,PAR006,2023-11-01,22,6,Module_35,Mobile,0
SES005922,APP0734,PAR006,2022-05-14,22,14,Module_22,Desktop,1
SES005923,APP0734,PAR006,2024-06-15,15,15,Module_17,Tablette,1
SES005924,APP0734,PAR006,2022-08-10,20,10,Module_21,Mobile,0
SES005925,APP0734,PAR006,2024-02-03,17,20,Module_04,Desktop,1
SES005926,APP0734,PAR006,2022-09-14,11,53,Module_06,Mobile,0
SES005927,APP0734,PAR006,2023-01-07,9,54,Module_20,Mobile,1
SES005928,APP0734,PAR006,2022-09-06,21,6,Module_37,Desktop,0
SES005929,APP0734,PAR006,2023-08-11,16,43,Module_33,Mobile,0
SES005930,APP0734,PAR006,2024-02-10,7,104,Module_15,Mobile,1
SES005931,APP0734,PAR006,2024-05-16,8,17,Module_35,Tablette,0
SES005932,APP0734,PAR006,2023-05-10,8,3,Module_05,Mobile,0
SES005933,APP0734,PAR006,2023-02-18,8,40,Module_35,Mobile,1
SES005934,APP0734,PAR006,2022-07-31,19,117,Module_31,Mobile,1
SES005935,APP0734,PAR006,2023-03-17,6,27,Module_36,Tablette,0
SES005936,APP0734,PAR006,2022-06-09,16,71,Module_19,Mobile,0
SES005937,APP1340,PAR001,2023-02-26,20,34,Module_11,Desktop,1
SES005938,APP1340,PAR001,2023-07-09,19,2,Module_01,Mobile,1
SES005939,APP1340,PAR001,2023-11-08,7,10,Module_21,Desktop,0
SES005940,APP1340,PAR001,2022-12-12,9,12,Module_10,Mobile,0
SES005941,APP1340,PAR001,2024-01-29,18,47,Module_22,Desktop,0
SES005942,APP1340,PAR001,2023-06-17,17,6,Module_24,Mobile,1
SES005943,APP1340,PAR001,2023-02-06,9,240,Module_05,Desktop,0
SES005944,APP1340,PAR001,2023-09-01,20,37,Module_12,Tablette,0
SES005945,APP1340,PAR001,2022-11-20,8,9,Module_12,Mobile,1
SES005946,APP1340,PAR001,2024-06-21,10,4,Module_03,Desktop,0
SES005947,APP1340,PAR001,2023-12-10,22,28,Module_19,Mobile,1
SES005948,APP1340,PAR001,2024-06-23,22,28,Module_16,Mobile,1
SES005949,APP1340,PAR001,2023-03-29,16,64,Module_13,Desktop,0
SES005950,APP1340,PAR001,2024-01-18,11,2,Module_06,Desktop,0
SES005951,APP1340,PAR001,2023-11-10,18,15,Module_06,Desktop,0
SES005952,APP1340,PAR001,2023-08-23,12,1,Module_04,Mobile,0
SES005953,APP1340,PAR001,2024-03-13,7,56,Module_02,Desktop,0
SES005954,APP1340,PAR001,2023-01-11,11,31,Module_18,Mobile,0
SES005955,APP1340,PAR001,2022-09-03,9,65,Module_19,Tablette,1
SES005956,APP1340,PAR001,2022-11-20,16,7,Module_19,Mobile,1
SES005957,APP1340,PAR001,2023-05-14,7,55,Module_18,Mobile,1
SES005958,APP1340,PAR001,2024-04-11,22,32,Module_14,Desktop,0
SES005959,APP1340,PAR001,2024-05-06,20,25,Module_20,Mobile,0
SES005960,APP1340,PAR001,2024-04-24,17,84,Module_06,Mobile,0
SES005961,APP1340,PAR001,2022-12-23,6,6,Module_11,Mobile,0
SES005962,APP1340,PAR001,2023-03-08,18,79,Module_24,Mobile,0
SES005963,APP1340,PAR001,2023-09-15,19,7,Module_08,Mobile,0
SES005964,APP1340,PAR001,2022-09-15,20,15,Module_09,Desktop,0
SES005965,APP1340,PAR001,2023-12-27,12,11,Module_17,Desktop,0
SES005966,APP1340,PAR001,2023-10-07,20,81,Module_24,Mobile,1
SES005967,APP1340,PAR001,2024-06-01,8,34,Module_17,Desktop,1
SES005968,APP1340,PAR001,2023-07-04,15,40,Module_20,Tablette,0
SES005969,APP1340,PAR001,2023-04-18,12,30,Module_04,Mobile,0
SES005970,APP1340,PAR001,2023-12-08,11,5,Module_06,Mobile,0
SES005971,APP1340,PAR001,2022-11-19,12,72,Module_23,Desktop,1
SES005972,APP1340,PAR001,2023-03-23,9,8,Module_15,Mobile,0
SES005973,APP1340,PAR001,2022-11-07,7,28,Module_13,Tablette,0
SES005974,APP1340,PAR001,2023-05-08,14,9,Module_18,Desktop,0
SES005975,APP1340,PAR001,2024-01-13,20,75,Module_24,Desktop,1
SES005976,APP1340,PAR001,2024-05-14,22,46,Module_07,Desktop,0
SES005977,APP1340,PAR001,2023-12-20,20,17,Module_24,Mobile,0
SES005978,APP1340,PAR001,2023-08-19,18,50,Module_13,Mobile,1
SES005979,APP1340,PAR001,2022-12-13,8,17,Module_01,Tablette,0
SES005980,APP1340,PAR001,2024-01-21,10,58,Module_11,Mobile,1
SES005981,APP1340,PAR001,2023-11-01,12,37,Module_01,Desktop,0
SES005982,APP1340,PAR001,2023-11-26,10,38,Module_20,Mobile,1
SES005983,APP1340,PAR001,2023-11-17,20,20,Module_08,Desktop,0
SES005984,APP1340,PAR001,2024-02-02,17,77,Module_20,Mobile,0
SES005985,APP1340,PAR001,2022-11-20,22,41,Module_23,Mobile,1
SES005986,APP1340,PAR001,2023-09-18,13,11,Module_13,Mobile,0
SES005987,APP1340,PAR001,2024-02-20,22,23,Module_24,Mobile,0
SES005988,APP1340,PAR001,2024-06-14,9,31,Module_16,Mobile,0
SES005989,APP1340,PAR001,2023-05-21,10,48,Module_05,Mobile,1
SES005990,APP1340,PAR001,2023-03-09,10,2,Module_11,Desktop,0
SES005991,APP1340,PAR001,2023-09-20,9,47,Module_17,Mobile,0
SES005992,APP1340,PAR001,2022-10-11,17,103,Module_02,Mobile,0
SES005993,APP1340,PAR001,2023-11-12,15,16,Module_19,Mobile,1
SES005994,APP1340,PAR001,2023-05-08,22,240,Module_11,Mobile,0
SES005995,APP1340,PAR001,2023-05-24,7,22,Module_17,Mobile,0
SES005996,APP1340,PAR001,2023-01-26,15,46,Module_10,Mobile,0
SES005997,APP1340,PAR001,2024-05-13,17,59,Module_17,Desktop,0
SES005998,APP1340,PAR001,2023-08-07,12,39,Module_16,Mobile,0
SES005999,APP1340,PAR001,2024-03-22,20,54,Module_02,Mobile,0
SES006000,APP2370,PAR004,2022-08-27,10,40,Module_18,Desktop,1
SES006001,APP4388,PAR007,2024-02-19,21,67,Module_19,Tablette,0
SES006002,APP4388,PAR007,2022-10-29,10,12,Module_16,Mobile,1
SES006003,APP4388,PAR007,2022-12-14,12,17,Module_22,Desktop,0
SES006004,APP4388,PAR007,2023-08-07,21,46,Module_07,Desktop,0
SES006005,APP4388,PAR007,2022-12-11,22,45,Module_12,Tablette,1
SES006006,APP4388,PAR007,2023-02-09,12,42,Module_27,Mobile,0
SES006007,APP4388,PAR007,2023-08-11,22,25,Module_24,Desktop,0
SES006008,APP4388,PAR007,2023-02-20,19,3,Module_14,Desktop,0
SES006009,APP4388,PAR007,2023-10-30,19,27,Module_16,Mobile,0
SES006010,APP4388,PAR007,2023-01-16,12,136,Module_23,Desktop,0
SES006011,APP4388,PAR007,2023-03-16,15,12,Module_28,Mobile,0
SES006012,APP4388,PAR007,2023-06-22,6,64,Module_18,Desktop,0
SES006013,APP4388,PAR007,2022-11-09,17,28,Module_20,Mobile,0
SES006014,APP4388,PAR007,2024-04-24,20,10,Module_07,Mobile,0
SES006015,APP4388,PAR007,2023-10-21,22,105,Module_26,Mobile,1
SES006016,APP4388,PAR007,2023-08-13,19,35,Module_02,Mobile,1
SES006017,APP4388,PAR007,2023-09-17,6,113,Module_17,Tablette,1
SES006018,APP4388,PAR007,2024-01-06,12,101,Module_14,Desktop,1
SES006019,APP4388,PAR007,2023-03-31,20,52,Module_18,Desktop,0
SES006020,APP4388,PAR007,2022-11-17,14,90,Module_15,Desktop,0
SES006021,APP4388,PAR007,2023-04-01,21,39,Module_24,Mobile,1
SES006022,APP4388,PAR007,2023-12-15,6,98,Module_16,Mobile,0
SES006023,APP4388,PAR007,2024-01-04,7,25,Module_22,Mobile,0
SES006024,APP4388,PAR007,2023-04-16,8,31,Module_04,Desktop,1
SES006025,APP4388,PAR007,2023-09-04,18,52,Module_26,Tablette,0
SES006026,APP4388,PAR007,2022-10-23,16,82,Module_06,Mobile,1
SES006027,APP4388,PAR007,2022-10-30,10,34,Module_17,Desktop,1
SES006028,APP4388,PAR007,2023-10-05,17,1,Module_21,Desktop,0
SES006029,APP4388,PAR007,2023-03-13,18,108,Module_05,Desktop,0
SES006030,APP4388,PAR007,2023-05-13,10,14,Module_18,Mobile,1
SES006031,APP4388,PAR007,2024-01-10,15,61,Module_23,Desktop,0
SES006032,APP4388,PAR007,2023-05-11,14,156,Module_25,Mobile,0
SES006033,APP4388,PAR007,2024-01-22,14,101,Module_08,Mobile,0
SES006034,APP4388,PAR007,2023-03-18,8,29,Module_15,Desktop,1
SES006035,APP4388,PAR007,2023-02-02,22,20,Module_11,Desktop,0
SES006036,APP4388,PAR007,2024-02-23,14,3,Module_19,Desktop,0
SES006037,APP4388,PAR007,2023-04-07,19,2,Module_13,Mobile,0
SES006038,APP4388,PAR007,2024-05-02,17,132,Module_22,Desktop,0
SES006039,APP4388,PAR007,2023-09-23,6,70,Module_14,Mobile,1
SES006040,APP4388,PAR007,2023-04-24,8,9,Module_04,Desktop,0
SES006041,APP4388,PAR007,2022-10-22,10,2,Module_07,Mobile,1
SES006042,APP4388,PAR007,2024-05-30,15,38,Module_10,Mobile,0
SES006043,APP4388,PAR007,2023-04-18,11,1,Module_05,Desktop,0
SES006044,APP0817,PAR010,2024-03-25,10,10,Module_09,Mobile,0
SES006045,APP0817,PAR010,2022-10-16,13,233,Module_10,Desktop,1
SES006046,APP2337,PAR009,2024-01-20,20,13,Module_14,Desktop,1
SES006047,APP2337,PAR009,2023-04-22,17,35,Module_15,Mobile,1
SES006048,APP2337,PAR009,2024-01-14,9,39,Module_12,Mobile,1
SES006049,APP2337,PAR009,2024-02-29,13,3,Module_20,Desktop,0
SES006050,APP2337,PAR009,2023-10-11,18,191,Module_08,Tablette,0
SES006051,APP2337,PAR009,2022-12-31,9,36,Module_12,Mobile,1
SES006052,APP2337,PAR009,2023-06-11,19,23,Module_12,Desktop,1
SES006053,APP2337,PAR009,2024-03-13,17,25,Module_17,Desktop,0
SES006054,APP2337,PAR009,2022-12-06,6,4,Module_20,Desktop,0
SES006055,APP2337,PAR009,2023-03-09,21,8,Module_14,Mobile,0
SES006056,APP2337,PAR009,2023-09-05,13,18,Module_09,Mobile,0
SES006057,APP2337,PAR009,2023-06-07,15,4,Module_13,Desktop,0
SES006058,APP2337,PAR009,2023-06-21,19,35,Module_14,Mobile,0
SES006059,APP2337,PAR009,2023-09-02,15,37,Module_11,Desktop,1
SES006060,APP2337,PAR009,2023-08-18,11,65,Module_08,Desktop,0
SES006061,APP2337,PAR009,2023-02-15,8,1,Module_06,Desktop,0
SES006062,APP0272,PAR004,2022-07-10,22,2,Module_07,Mobile,1
SES006063,APP0272,PAR004,2023-03-06,22,24,Module_12,Tablette,0
SES006064,APP0272,PAR004,2024-03-26,9,30,Module_05,Mobile,0
SES006065,APP2618,PAR007,2023-01-11,9,7,Module_05,Desktop,0
SES006066,APP2618,PAR007,2024-05-07,21,55,Module_19,Mobile,0
SES006067,APP2618,PAR007,2024-05-26,22,69,Module_05,Desktop,1
SES006068,APP2618,PAR007,2024-02-09,17,50,Module_16,Mobile,0
SES006069,APP2618,PAR007,2024-06-23,6,7,Module_27,Desktop,1
SES006070,APP2618,PAR007,2024-01-03,18,19,Module_22,Mobile,0
SES006071,APP2618,PAR007,2023-05-10,9,182,Module_24,Mobile,0
SES006072,APP2618,PAR007,2023-05-19,22,26,Module_28,Mobile,0
SES006073,APP2618,PAR007,2024-04-27,20,11,Module_08,Desktop,1
SES006074,APP2618,PAR007,2023-01-25,19,42,Module_13,Mobile,0
SES006075,APP2618,PAR007,2024-02-03,12,16,Module_28,Mobile,1
SES006076,APP2618,PAR007,2024-03-10,13,34,Module_18,Mobile,1
SES006077,APP2618,PAR007,2024-06-05,7,1,Module_06,Desktop,0
SES006078,APP2618,PAR007,2023-06-17,8,4,Module_12,Mobile,1
SES006079,APP2618,PAR007,2023-04-09,19,25,Module_25,Desktop,1
SES006080,APP2618,PAR007,2023-11-15,9,38,Module_11,Desktop,0
SES006081,APP2618,PAR007,2024-01-07,13,126,Module_06,Mobile,1
SES006082,APP2618,PAR007,2023-12-03,8,46,Module_26,Mobile,1
SES006083,APP2618,PAR007,2023-07-28,18,13,Module_02,Tablette,0
SES006084,APP2618,PAR007,2023-11-19,10,15,Module_03,Mobile,1
SES006085,APP2618,PAR007,2023-06-20,18,50,Module_27,Mobile,0
SES006086,APP2618,PAR007,2023-01-22,20,10,Module_03,Mobile,1
SES006087,APP2618,PAR007,2023-06-03,15,17,Module_06,Mobile,1
SES006088,APP2618,PAR007,2024-02-13,13,91,Module_25,Tablette,0
SES006089,APP2618,PAR007,2023-02-15,10,70,Module_13,Mobile,0
SES006090,APP2618,PAR007,2024-02-10,7,1,Module_28,Desktop,1
SES006091,APP2618,PAR007,2023-06-24,9,7,Module_23,Desktop,1
SES006092,APP2618,PAR007,2024-03-30,10,12,Module_20,Desktop,1
SES006093,APP2618,PAR007,2023-03-26,13,42,Module_03,Mobile,1
SES006094,APP2618,PAR007,2023-04-15,20,36,Module_23,Mobile,1
SES006095,APP2618,PAR007,2023-07-28,12,20,Module_11,Tablette,0
SES006096,APP2618,PAR007,2023-10-14,8,13,Module_27,Desktop,1
SES006097,APP2618,PAR007,2023-08-23,22,22,Module_08,Desktop,0
SES006098,APP2618,PAR007,2023-04-22,21,21,Module_23,Mobile,1
SES006099,APP2618,PAR007,2023-11-04,12,9,Module_22,Mobile,1
SES006100,APP2618,PAR007,2024-04-01,16,4,Module_14,Desktop,0
SES006101,APP2618,PAR007,2023-11-11,16,8,Module_24,Mobile,1
SES006102,APP2618,PAR007,2023-06-06,19,1,Module_18,Desktop,0
SES006103,APP2618,PAR007,2023-07-08,10,86,Module_25,Desktop,1
SES006104,APP2618,PAR007,2024-03-25,10,7,Module_09,Mobile,0
SES006105,APP1623,PAR006,2023-03-22,7,40,Module_06,Desktop,0
SES006106,APP1623,PAR006,2024-02-14,7,41,Module_25,Mobile,0
SES006107,APP1623,PAR006,2023-04-08,6,1,Module_04,Desktop,1
SES006108,APP1623,PAR006,2023-08-22,10,94,Module_25,Mobile,0
SES006109,APP1623,PAR006,2023-12-09,15,13,Module_08,Mobile,1
SES006110,APP1623,PAR006,2024-06-09,18,65,Module_27,Mobile,1
SES006111,APP1623,PAR006,2024-02-01,16,32,Module_38,Mobile,0
SES006112,APP1623,PAR006,2022-10-18,18,33,Module_07,Desktop,0
SES006113,APP1623,PAR006,2023-10-09,14,58,Module_39,Mobile,0
SES006114,APP1623,PAR006,2023-06-08,17,51,Module_15,Desktop,0
SES006115,APP1623,PAR006,2023-03-26,11,183,Module_16,Desktop,1
SES006116,APP1623,PAR006,2024-05-14,17,8,Module_34,Mobile,0
SES006117,APP1623,PAR006,2023-07-21,7,17,Module_03,Mobile,0
SES006118,APP1623,PAR006,2023-05-09,22,11,Module_23,Desktop,0
SES006119,APP1623,PAR006,2023-11-27,12,15,Module_15,Desktop,0
SES006120,APP1623,PAR006,2022-12-21,15,57,Module_38,Desktop,0
SES006121,APP1623,PAR006,2022-12-25,7,30,Module_03,Desktop,1
SES006122,APP1623,PAR006,2024-01-02,17,88,Module_22,Mobile,0
SES006123,APP1623,PAR006,2024-06-20,20,14,Module_19,Desktop,0
SES006124,APP1623,PAR006,2023-03-05,18,53,Module_19,Desktop,1
SES006125,APP1623,PAR006,2023-06-17,7,33,Module_20,Tablette,1
SES006126,APP1623,PAR006,2022-07-05,17,91,Module_39,Mobile,0
SES006127,APP1623,PAR006,2023-07-04,9,3,Module_15,Desktop,0
SES006128,APP1623,PAR006,2023-10-22,19,1,Module_36,Desktop,1
SES006129,APP1623,PAR006,2023-06-18,19,39,Module_05,Mobile,1
SES006130,APP1623,PAR006,2023-05-31,14,39,Module_10,Desktop,0
SES006131,APP1623,PAR006,2023-03-30,6,13,Module_17,Desktop,0
SES006132,APP1623,PAR006,2023-07-10,9,51,Module_12,Mobile,0
SES006133,APP1623,PAR006,2023-05-01,9,45,Module_04,Mobile,0
SES006134,APP1623,PAR006,2022-07-12,22,46,Module_21,Desktop,0
SES006135,APP1623,PAR006,2023-12-07,19,13,Module_40,Mobile,0
SES006136,APP1623,PAR006,2024-02-13,21,20,Module_27,Desktop,0
SES006137,APP1623,PAR006,2023-09-24,22,109,Module_40,Mobile,1
SES006138,APP1623,PAR006,2022-06-13,15,67,Module_09,Desktop,0
SES006139,APP1623,PAR006,2023-01-24,11,33,Module_37,Mobile,0
SES006140,APP1623,PAR006,2023-08-28,18,31,Module_32,Mobile,0
SES006141,APP1623,PAR006,2023-10-24,9,9,Module_25,Mobile,0
SES006142,APP1623,PAR006,2023-09-14,6,103,Module_19,Mobile,0
SES006143,APP1623,PAR006,2024-06-12,22,33,Module_25,Desktop,0
SES006144,APP1623,PAR006,2024-04-28,21,57,Module_16,Mobile,1
SES006145,APP1623,PAR006,2024-03-25,13,32,Module_06,Mobile,0
SES006146,APP1623,PAR006,2023-02-03,6,42,Module_35,Desktop,0
SES006147,APP1623,PAR006,2024-04-04,9,24,Module_24,Tablette,0
SES006148,APP1623,PAR006,2023-09-29,13,19,Module_18,Desktop,0
SES006149,APP1623,PAR006,2024-05-31,10,48,Module_14,Desktop,0
SES006150,APP1623,PAR006,2022-11-11,20,13,Module_06,Desktop,0
SES006151,APP1623,PAR006,2023-04-18,12,3,Module_39,Desktop,0
SES006152,APP1623,PAR006,2022-10-09,7,37,Module_01,Desktop,1
SES006153,APP1623,PAR006,2023-11-13,7,41,Module_34,Desktop,0
SES006154,APP1623,PAR006,2024-05-16,14,16,Module_40,Mobile,0
SES006155,APP1623,PAR006,2023-05-09,11,107,Module_22,Mobile,0
SES006156,APP1623,PAR006,2023-08-28,14,117,Module_27,Mobile,0
SES006157,APP1623,PAR006,2023-05-01,12,106,Module_39,Mobile,0
SES006158,APP1623,PAR006,2022-10-10,14,36,Module_08,Desktop,0
SES006159,APP1623,PAR006,2024-06-27,6,3,Module_26,Mobile,0
SES006160,APP1623,PAR006,2024-05-02,21,23,Module_06,Mobile,0
SES006161,APP1623,PAR006,2022-06-19,8,7,Module_25,Mobile,1
SES006162,APP1623,PAR006,2023-05-08,10,153,Module_37,Mobile,0
SES006163,APP1623,PAR006,2024-06-18,7,24,Module_33,Desktop,0
SES006164,APP1623,PAR006,2022-08-17,14,30,Module_08,Mobile,0
SES006165,APP1623,PAR006,2023-08-16,18,26,Module_33,Mobile,0
SES006166,APP0471,PAR009,2023-09-15,7,1,Module_03,Mobile,0
SES006167,APP0471,PAR009,2024-06-28,15,18,Module_09,Mobile,0
SES006168,APP0471,PAR009,2024-06-04,12,54,Module_01,Mobile,0
SES006169,APP0471,PAR009,2023-09-29,15,44,Module_17,Mobile,0
SES006170,APP0471,PAR009,2023-06-29,7,25,Module_07,Desktop,0
SES006171,APP0471,PAR009,2023-11-15,12,131,Module_07,Mobile,0
SES006172,APP0471,PAR009,2023-11-30,16,62,Module_07,Mobile,0
SES006173,APP0471,PAR009,2023-07-27,7,61,Module_07,Mobile,0
SES006174,APP0471,PAR009,2023-07-31,15,1,Module_05,Desktop,0
SES006175,APP0471,PAR009,2023-05-05,13,46,Module_20,Mobile,0
SES006176,APP0471,PAR009,2024-05-21,11,41,Module_12,Mobile,0
SES006177,APP0471,PAR009,2023-10-14,18,22,Module_02,Desktop,1
SES006178,APP0471,PAR009,2023-08-05,7,2,Module_08,Desktop,1
SES006179,APP0471,PAR009,2023-02-24,16,119,Module_16,Desktop,0
SES006180,APP0471,PAR009,2024-01-24,22,11,Module_11,Mobile,0
SES006181,APP0471,PAR009,2024-06-06,18,55,Module_07,Mobile,0
SES006182,APP0471,PAR009,2023-07-05,16,11,Module_19,Desktop,0
SES006183,APP0471,PAR009,2023-04-24,14,77,Module_01,Desktop,0
SES006184,APP0471,PAR009,2023-07-27,18,50,Module_11,Desktop,0
SES006185,APP0471,PAR009,2024-04-12,21,56,Module_07,Mobile,0
SES006186,APP0471,PAR009,2023-03-10,22,119,Module_04,Mobile,0
SES006187,APP0471,PAR009,2023-12-16,19,121,Module_13,Desktop,1
SES006188,APP0471,PAR009,2024-03-03,12,18,Module_06,Mobile,1
SES006189,APP0471,PAR009,2024-03-29,9,6,Module_06,Mobile,0
SES006190,APP0471,PAR009,2024-04-28,10,13,Module_03,Mobile,1
SES006191,APP1291,PAR003,2022-09-24,11,25,Module_12,Desktop,1
SES006192,APP1291,PAR003,2023-09-24,20,6,Module_09,Desktop,1
SES006193,APP1291,PAR003,2023-09-14,10,43,Module_12,Mobile,0
SES006194,APP1291,PAR003,2023-09-19,11,33,Module_08,Mobile,0
SES006195,APP1291,PAR003,2023-10-08,10,88,Module_14,Tablette,1
SES006196,APP1291,PAR003,2023-10-20,14,1,Module_06,Mobile,0
SES006197,APP1291,PAR003,2024-04-19,12,27,Module_01,Desktop,0
SES006198,APP1291,PAR003,2023-05-06,9,119,Module_06,Desktop,1
SES006199,APP1291,PAR003,2024-02-26,17,16,Module_15,Desktop,0
SES006200,APP1291,PAR003,2024-01-13,21,25,Module_03,Desktop,1
SES006201,APP1291,PAR003,2024-06-29,22,18,Module_15,Mobile,1
SES006202,APP1291,PAR003,2023-06-01,22,35,Module_10,Mobile,0
SES006203,APP1291,PAR003,2024-04-20,22,66,Module_06,Desktop,1
SES006204,APP1291,PAR003,2022-12-09,13,56,Module_05,Mobile,0
SES006205,APP1291,PAR003,2023-02-19,13,194,Module_12,Desktop,1
SES006206,APP1291,PAR003,2024-03-10,8,2,Module_15,Mobile,1
SES006207,APP1291,PAR003,2023-09-27,22,5,Module_11,Desktop,0
SES006208,APP1291,PAR003,2024-03-14,13,43,Module_16,Mobile,0
SES006209,APP1291,PAR003,2022-11-14,15,66,Module_06,Mobile,0
SES006210,APP1291,PAR003,2023-11-12,10,81,Module_08,Mobile,1
SES006211,APP1291,PAR003,2023-07-01,14,71,Module_06,Mobile,1
SES006212,APP1291,PAR003,2023-12-24,6,27,Module_02,Desktop,1
SES006213,APP1291,PAR003,2022-08-09,16,1,Module_10,Mobile,0
SES006214,APP2251,PAR003,2022-12-08,17,21,Module_15,Mobile,0
SES006215,APP2251,PAR003,2023-05-07,19,74,Module_08,Desktop,1
SES006216,APP2251,PAR003,2023-02-21,17,20,Module_09,Mobile,0
SES006217,APP2251,PAR003,2024-04-21,19,16,Module_06,Mobile,1
SES006218,APP2251,PAR003,2023-08-17,20,2,Module_07,Mobile,0
SES006219,APP2251,PAR003,2023-05-10,15,60,Module_06,Mobile,0
SES006220,APP2251,PAR003,2023-02-10,6,51,Module_13,Desktop,0
SES006221,APP2251,PAR003,2022-10-16,10,25,Module_05,Mobile,1
SES006222,APP2251,PAR003,2023-07-02,11,9,Module_09,Mobile,1
SES006223,APP2251,PAR003,2023-01-29,13,7,Module_12,Mobile,1
SES006224,APP2251,PAR003,2024-03-01,18,11,Module_03,Desktop,0
SES006225,APP2251,PAR003,2024-05-24,20,104,Module_09,Desktop,0
SES006226,APP2251,PAR003,2024-04-20,17,16,Module_16,Desktop,1
SES006227,APP2251,PAR003,2023-08-12,6,66,Module_15,Desktop,1
SES006228,APP2251,PAR003,2023-01-13,19,27,Module_06,Desktop,0
SES006229,APP2251,PAR003,2024-06-10,14,216,Module_03,Desktop,0
SES006230,APP2251,PAR003,2023-04-25,10,12,Module_14,Mobile,0
SES006231,APP2251,PAR003,2023-03-08,12,35,Module_14,Mobile,0
SES006232,APP2251,PAR003,2023-05-27,21,40,Module_03,Mobile,1
SES006233,APP2251,PAR003,2023-07-16,22,77,Module_12,Desktop,1
SES006234,APP2251,PAR003,2024-06-25,20,8,Module_14,Desktop,0
SES006235,APP2251,PAR003,2024-04-18,8,7,Module_04,Desktop,0
SES006236,APP2251,PAR003,2022-12-02,20,37,Module_11,Desktop,0
SES006237,APP2251,PAR003,2024-01-05,21,61,Module_08,Desktop,0
SES006238,APP2251,PAR003,2023-11-09,13,49,Module_07,Mobile,0
SES006239,APP2251,PAR003,2023-10-15,22,68,Module_06,Mobile,1
SES006240,APP2251,PAR003,2023-06-09,18,20,Module_07,Desktop,0
SES006241,APP2251,PAR003,2022-11-30,18,76,Module_13,Desktop,0
SES006242,APP2251,PAR003,2023-12-16,14,59,Module_03,Desktop,1
