paiement_id,apprenant_id,parcours_id,date_paiement,montant_fcfa,methode,type_paiement,statut_paiement
PAY02016,APP1065,PAR001,2023-05-18,37250,Virement,Mensuel,Valide
PAY02017,APP1065,PAR001,2023-06-17,37250,Mobile Money,Mensuel,Valide
PAY02018,APP1065,PAR001,2023-07-17,37250,Virement,Mensuel,Valide
PAY02019,APP1066,PAR003,2022-11-08,71200,Mobile Money,Integral,Valide
PAY02020,APP1066,PAR012,2022-11-08,71200,Mobile Money,Integral,Valide
PAY02021,APP1066,PAR010,2022-11-08,55200,Mobile Money,Integral,Rembourse
PAY02022,APP1067,PAR007,2022-12-14,35800,Mobile Money,Mensuel,Valide
PAY02023,APP1067,PAR007,2023-01-13,35800,Carte bancaire,Mensuel,Valide
PAY02024,APP1067,PAR007,2023-02-12,35800,Virement,Mensuel,Rembourse
PAY02025,APP1067,PAR007,2023-03-14,35800,Mobile Money,Mensuel,Valide
PAY02026,APP1068,PAR001,2022-03-20,149000,PayPal,Integral,Valide
PAY02027,APP1069,PAR005,2024-06-30,99000,Mobile Money,Integral,Valide
PAY02028,APP1070,PAR005,2022-05-30,99000,PayPal,Integral,Valide
PAY02029,APP1071,PAR004,2022-05-01,64500,PayPal,En 2 fois,Valide
PAY02030,APP1071,PAR004,2022-05-31,64500,Carte bancaire,En 2 fois,Valide
PAY02031,APP1071,PAR003,2022-05-01,89000,PayPal,Integral,Valide
PAY02032,APP1072,PAR012,2024-06-24,44500,Mobile Money,En 2 fois,Echoue
PAY02033,APP1072,PAR012,2024-07-24,44500,Virement,En 2 fois,Echoue
PAY02034,APP1073,PAR008,2023-06-26,63200,Carte bancaire,Integral,Valide
PAY02035,APP1073,PAR001,2023-06-26,59600,Carte bancaire,En 2 fois,Valide
PAY02036,APP1073,PAR001,2023-07-26,59600,Carte bancaire,En 2 fois,Valide
PAY02037,APP1074,PAR002,2022-03-04,199000,Mobile Money,Integral,Valide
PAY02038,APP1075,PAR009,2022-01-25,119000,Virement,Integral,Valide
PAY02039,APP1076,PAR006,2022-06-03,249000,Mobile Money,Integral,Valide
PAY02040,APP1077,PAR002,2024-06-30,199000,Mobile Money,Integral,Valide
PAY02041,APP1078,PAR001,2023-09-18,149000,Mobile Money,Integral,Valide
PAY02042,APP1079,PAR007,2022-10-10,89500,Mobile Money,En 2 fois,Valide
PAY02043,APP1079,PAR007,2022-11-09,89500,Mobile Money,En 2 fois,Valide
PAY02044,APP1079,PAR008,2022-10-10,79000,Mobile Money,Integral,Valide
PAY02045,APP1080,PAR010,2022-01-06,69000,Virement,Integral,Valide
PAY02046,APP1081,PAR005,2022-06-20,39600,PayPal,En 2 fois,Valide
PAY02047,APP1081,PAR005,2022-07-20,39600,Mobile Money,En 2 fois,Valide
PAY02048,APP1082,PAR010,2022-05-23,69000,Mobile Money,Integral,Valide
PAY02049,APP1083,PAR008,2024-06-30,79000,Mobile Money,Integral,Echoue
PAY02050,APP1084,PAR006,2022-01-10,199200,Carte bancaire,Integral,Valide
PAY02051,APP1085,PAR007,2022-01-07,179000,Mobile Money,Integral,Valide
PAY02052,APP1086,PAR008,2023-03-16,79000,Mobile Money,Integral,Valide
PAY02053,APP1086,PAR010,2023-03-16,69000,Mobile Money,Integral,Valide
PAY02054,APP1087,PAR003,2022-02-24,35600,PayPal,En 2 fois,Valide
PAY02055,APP1087,PAR003,2022-03-26,35600,Mobile Money,En 2 fois,Valide
PAY02056,APP1087,PAR012,2022-02-24,71200,PayPal,Integral,Valide
PAY02057,APP1088,PAR009,2022-07-11,119000,Carte bancaire,Integral,Valide
PAY02058,APP1089,PAR011,2022-02-08,109000,Virement,Integral,Valide
PAY02059,APP1089,PAR008,2022-02-08,39500,Mobile Money,En 2 fois,Valide
PAY02060,APP1089,PAR008,2022-03-10,39500,Mobile Money,En 2 fois,Valide
PAY02061,APP1090,PAR008,2022-03-21,63200,Mobile Money,Integral,Valide
PAY02062,APP1091,PAR011,2022-06-16,109000,Carte bancaire,Integral,Valide
PAY02063,APP1092,PAR008,2023-01-04,15800,Mobile Money,Mensuel,Valide
PAY02064,APP1092,PAR008,2023-02-03,15800,Mobile Money,Mensuel,Valide
PAY02065,APP1092,PAR008,2023-03-05,15800,Mobile Money,Mensuel,Valide
PAY02066,APP1092,PAR008,2023-04-04,15800,Mobile Money,Mensuel,Valide
PAY02067,APP1093,PAR003,2023-06-27,89000,Mobile Money,Integral,Valide
PAY02068,APP1093,PAR006,2023-06-27,249000,Mobile Money,Integral,Valide
PAY02069,APP1094,PAR002,2022-11-21,199000,Mobile Money,Integral,Valide
PAY02070,APP1095,PAR010,2022-01-11,69000,Carte bancaire,Integral,Valide
PAY02071,APP1095,PAR011,2022-01-11,109000,Mobile Money,Integral,Valide
PAY02072,APP1096,PAR010,2022-07-20,34500,Carte bancaire,En 2 fois,Valide
PAY02073,APP1096,PAR010,2022-08-19,34500,Mobile Money,En 2 fois,Valide
PAY02074,APP1097,PAR007,2022-03-13,179000,Mobile Money,Integral,Valide
PAY02075,APP1098,PAR007,2022-03-17,179000,Mobile Money,Integral,Valide
PAY02076,APP1098,PAR004,2022-03-17,64500,Mobile Money,En 2 fois,Valide
PAY02077,APP1098,PAR004,2022-04-16,64500,Carte bancaire,En 2 fois,Valide
PAY02078,APP1099,PAR007,2022-09-11,89500,Virement,En 2 fois,Valide
PAY02079,APP1099,PAR007,2022-10-11,89500,PayPal,En 2 fois,Valide
PAY02080,APP1100,PAR006,2023-06-19,249000,PayPal,Integral,Valide
PAY02081,APP1100,PAR009,2023-06-19,119000,Carte bancaire,Integral,Valide
PAY02082,APP1101,PAR001,2022-04-09,149000,Carte bancaire,Integral,Valide
PAY02083,APP1102,PAR011,2023-09-02,54500,Virement,En 2 fois,Valide
PAY02084,APP1102,PAR011,2023-10-02,54500,Mobile Money,En 2 fois,Valide
PAY02085,APP1102,PAR008,2023-09-02,79000,Virement,Integral,Valide
PAY02086,APP1102,PAR005,2023-09-02,99000,Virement,Integral,Echoue
PAY02087,APP1103,PAR011,2023-06-25,43600,Mobile Money,En 2 fois,Valide
PAY02088,APP1103,PAR011,2023-07-25,43600,Virement,En 2 fois,Valide
PAY02089,APP1103,PAR002,2023-06-25,159200,Mobile Money,Integral,Valide
PAY02090,APP1104,PAR003,2024-06-30,89000,Carte bancaire,Integral,Valide
PAY02091,APP1105,PAR012,2024-02-26,35600,Mobile Money,En 2 fois,Valide
PAY02092,APP1105,PAR012,2024-03-27,35600,Carte bancaire,En 2 fois,Valide
PAY02093,APP1106,PAR001,2022-10-14,37250,PayPal,Mensuel,Valide
PAY02094,APP1106,PAR001,2022-11-13,37250,Mobile Money,Mensuel,Valide
PAY02095,APP1106,PAR001,2022-12-13,37250,Mobile Money,Mensuel,Valide
PAY02096,APP1106,PAR001,2023-01-12,37250,Mobile Money,Mensuel,Valide
PAY02097,APP1107,PAR010,2022-03-29,34500,PayPal,En 2 fois,Valide
PAY02098,APP1107,PAR010,2022-04-28,34500,Mobile Money,En 2 fois,Valide
PAY02099,APP1108,PAR011,2023-04-01,87200,Mobile Money,Integral,Rembourse
PAY02100,APP1108,PAR005,2023-04-01,19800,PayPal,Mensuel,Valide
PAY02101,APP1108,PAR005,2023-05-01,19800,PayPal,Mensuel,Valide
PAY02102,APP1108,PAR005,2023-05-31,19800,Carte bancaire,Mensuel,Valide
PAY02103,APP1108,PAR005,2023-06-30,19800,Mobile Money,Mensuel,Valide
PAY02104,APP1109,PAR009,2024-06-30,95200,Carte bancaire,Integral,Valide
PAY02105,APP1110,PAR011,2024-03-27,109000,Virement,Integral,Valide
PAY02106,APP1111,PAR002,2022-06-03,199000,Carte bancaire,Integral,Valide
PAY02107,APP1112,PAR011,2024-06-30,87200,Mobile Money,Integral,Valide
PAY02108,APP1113,PAR009,2022-04-16,119000,Mobile Money,Integral,Valide
PAY02109,APP1114,PAR002,2022-11-04,99500,Mobile Money,En 2 fois,Valide
PAY02110,APP1114,PAR002,2022-12-04,99500,Carte bancaire,En 2 fois,Valide
PAY02111,APP1114,PAR004,2022-11-04,129000,Mobile Money,Integral,Echoue
PAY02112,APP1115,PAR010,2022-09-13,17250,Mobile Money,Mensuel,Valide
PAY02113,APP1115,PAR010,2022-10-13,17250,Carte bancaire,Mensuel,Valide
PAY02114,APP1115,PAR010,2022-11-12,17250,Mobile Money,Mensuel,Valide
PAY02115,APP1115,PAR010,2022-12-12,17250,Mobile Money,Mensuel,Valide
PAY02116,APP1116,PAR009,2024-02-21,119000,Mobile Money,Integral,Valide
PAY02117,APP1116,PAR010,2024-02-21,34500,PayPal,En 2 fois,Valide
PAY02118,APP1116,PAR010,2024-03-22,34500,Mobile Money,En 2 fois,Valide
PAY02119,APP1117,PAR001,2022-08-26,59600,Virement,En 2 fois,Valide
PAY02120,APP1117,PAR001,2022-09-25,59600,PayPal,En 2 fois,Valide
PAY02121,APP1118,PAR010,2023-06-14,69000,Virement,Integral,Valide
PAY02122,APP1118,PAR009,2023-06-14,119000,Mobile Money,Integral,Valide
PAY02123,APP1119,PAR004,2022-07-13,129000,Mobile Money,Integral,Valide
PAY02124,APP1119,PAR008,2022-07-13,79000,Carte bancaire,Integral,Valide
PAY02125,APP1120,PAR009,2022-03-26,119000,Virement,Integral,Valide
PAY02126,APP1121,PAR001,2023-10-04,149000,Carte bancaire,Integral,Valide
PAY02127,APP1122,PAR002,2022-10-24,159200,Mobile Money,Integral,Valide
PAY02128,APP1123,PAR011,2023-10-12,87200,Mobile Money,Integral,Valide
PAY02129,APP1123,PAR009,2023-10-12,95200,Mobile Money,Integral,Valide
PAY02130,APP1124,PAR003,2022-10-29,89000,Carte bancaire,Integral,Valide
PAY02131,APP1124,PAR001,2022-10-29,149000,Mobile Money,Integral,Valide
PAY02132,APP1125,PAR005,2022-06-17,39600,Virement,En 2 fois,Valide
PAY02133,APP1125,PAR005,2022-07-17,39600,Carte bancaire,En 2 fois,Valide
PAY02134,APP1126,PAR004,2022-07-14,64500,Carte bancaire,En 2 fois,Valide
PAY02135,APP1126,PAR004,2022-08-13,64500,Mobile Money,En 2 fois,Valide
PAY02136,APP1126,PAR012,2022-07-14,89000,Mobile Money,Integral,Valide
PAY02137,APP1126,PAR010,2022-07-14,34500,Carte bancaire,En 2 fois,Valide
PAY02138,APP1126,PAR010,2022-08-13,34500,Carte bancaire,En 2 fois,Valide
PAY02139,APP1127,PAR008,2024-06-30,79000,Mobile Money,Integral,Valide
PAY02140,APP1128,PAR002,2024-05-05,199000,Mobile Money,Integral,Valide
PAY02141,APP1129,PAR009,2024-02-10,119000,Mobile Money,Integral,Valide
PAY02142,APP1129,PAR010,2024-02-10,34500,Mobile Money,En 2 fois,Valide
PAY02143,APP1129,PAR010,2024-03-11,34500,PayPal,En 2 fois,Valide
PAY02144,APP1130,PAR006,2023-08-06,249000,Mobile Money,Integral,Valide
PAY02145,APP1131,PAR007,2022-03-14,143200,Carte bancaire,Integral,Valide
PAY02146,APP1131,PAR010,2022-03-14,55200,Mobile Money,Integral,Valide
PAY02147,APP1132,PAR001,2023-02-17,149000,Mobile Money,Integral,Valide
PAY02148,APP1133,PAR008,2022-10-07,79000,Mobile Money,Integral,Valide
PAY02149,APP1134,PAR001,2023-01-11,59600,Mobile Money,En 2 fois,Valide
PAY02150,APP1134,PAR001,2023-02-10,59600,Mobile Money,En 2 fois,Valide
PAY02151,APP1135,PAR006,2022-07-31,199200,PayPal,Integral,Valide
PAY02152,APP1136,PAR007,2024-03-14,179000,Carte bancaire,Integral,Valide
PAY02153,APP1137,PAR003,2023-07-06,89000,Virement,Integral,Valide
PAY02154,APP1137,PAR007,2023-07-06,179000,Mobile Money,Integral,Valide
PAY02155,APP1137,PAR001,2023-07-06,74500,PayPal,En 2 fois,Valide
PAY02156,APP1137,PAR001,2023-08-05,74500,Mobile Money,En 2 fois,Valide
PAY02157,APP1138,PAR009,2023-02-09,95200,Mobile Money,Integral,Valide
PAY02158,APP1138,PAR006,2023-02-09,199200,Mobile Money,Integral,Valide
PAY02159,APP1138,PAR007,2023-02-09,35800,Carte bancaire,Mensuel,Valide
PAY02160,APP1138,PAR007,2023-03-11,35800,Carte bancaire,Mensuel,Valide
PAY02161,APP1138,PAR007,2023-04-10,35800,PayPal,Mensuel,Valide
PAY02162,APP1138,PAR007,2023-05-10,35800,Mobile Money,Mensuel,Valide
PAY02163,APP1139,PAR005,2022-07-09,99000,Mobile Money,Integral,Valide
PAY02164,APP1140,PAR002,2022-09-08,99500,Mobile Money,En 2 fois,Valide
PAY02165,APP1140,PAR002,2022-10-08,99500,Mobile Money,En 2 fois,Valide
PAY02166,APP1141,PAR002,2023-01-19,199000,Carte bancaire,Integral,Valide
PAY02167,APP1141,PAR012,2023-01-19,89000,Mobile Money,Integral,Valide
PAY02168,APP1142,PAR009,2022-01-02,119000,Mobile Money,Integral,Valide
PAY02169,APP1143,PAR003,2022-10-11,71200,Carte bancaire,Integral,Echoue
PAY02170,APP1143,PAR005,2022-10-11,39600,Mobile Money,En 2 fois,Valide
PAY02171,APP1143,PAR005,2022-11-10,39600,Mobile Money,En 2 fois,Valide
PAY02172,APP1144,PAR003,2023-06-24,71200,Carte bancaire,Integral,Valide
PAY02173,APP1145,PAR003,2023-10-14,89000,Mobile Money,Integral,Valide
PAY02174,APP1146,PAR005,2022-08-04,79200,Virement,Integral,Valide
PAY02175,APP1146,PAR002,2022-08-04,79600,Mobile Money,En 2 fois,Valide
PAY02176,APP1146,PAR002,2022-09-03,79600,Carte bancaire,En 2 fois,Echoue
PAY02177,APP1147,PAR003,2022-07-17,89000,Virement,Integral,Valide
PAY02178,APP1148,PAR005,2024-06-30,99000,Mobile Money,Integral,Valide
PAY02179,APP1149,PAR007,2022-03-16,89500,Carte bancaire,En 2 fois,Valide
PAY02180,APP1149,PAR007,2022-04-15,89500,Carte bancaire,En 2 fois,Valide
PAY02181,APP1150,PAR011,2022-09-06,54500,Mobile Money,En 2 fois,Valide
PAY02182,APP1150,PAR011,2022-10-06,54500,Mobile Money,En 2 fois,Valide
PAY02183,APP1151,PAR003,2022-09-10,89000,Mobile Money,Integral,Valide
PAY02184,APP1152,PAR001,2023-02-20,119200,Mobile Money,Integral,Valide
PAY02185,APP1153,PAR010,2022-12-14,69000,Carte bancaire,Integral,Valide
PAY02186,APP1154,PAR006,2022-12-14,124500,Mobile Money,En 2 fois,Echoue
PAY02187,APP1154,PAR006,2023-01-13,124500,Mobile Money,En 2 fois,Valide
PAY02188,APP1155,PAR003,2022-07-07,44500,Virement,En 2 fois,Valide
PAY02189,APP1155,PAR003,2022-08-06,44500,Mobile Money,En 2 fois,Valide
PAY02190,APP1155,PAR001,2022-07-07,149000,Carte bancaire,Integral,Valide
PAY02191,APP1156,PAR012,2023-07-23,89000,Mobile Money,Integral,Valide
PAY02192,APP1157,PAR001,2023-10-13,74500,Virement,En 2 fois,Valide
PAY02193,APP1157,PAR001,2023-11-12,74500,Mobile Money,En 2 fois,Valide
PAY02194,APP1158,PAR005,2023-09-20,24750,Mobile Money,Mensuel,Valide
PAY02195,APP1158,PAR005,2023-10-20,24750,Mobile Money,Mensuel,Valide
PAY02196,APP1158,PAR005,2023-11-19,24750,Mobile Money,Mensuel,Valide
PAY02197,APP1158,PAR005,2023-12-19,24750,Mobile Money,Mensuel,Valide
PAY02198,APP1158,PAR007,2023-09-20,179000,Mobile Money,Integral,Valide
PAY02199,APP1159,PAR002,2022-09-05,199000,Virement,Integral,Valide
PAY02200,APP1160,PAR006,2022-12-29,199200,PayPal,Integral,Valide
PAY02201,APP1161,PAR003,2022-04-19,35600,Mobile Money,En 2 fois,Valide
PAY02202,APP1161,PAR003,2022-05-19,35600,Mobile Money,En 2 fois,Rembourse
PAY02203,APP1162,PAR007,2023-01-02,89500,PayPal,En 2 fois,Valide
PAY02204,APP1162,PAR007,2023-02-01,89500,Carte bancaire,En 2 fois,Valide
PAY02205,APP1162,PAR006,2023-01-02,249000,Mobile Money,Integral,Valide
PAY02206,APP1163,PAR005,2022-12-29,99000,Virement,Integral,Echoue
PAY02207,APP1163,PAR007,2022-12-29,89500,Mobile Money,En 2 fois,Valide
PAY02208,APP1163,PAR007,2023-01-28,89500,Virement,En 2 fois,Valide
PAY02209,APP1164,PAR002,2022-08-21,199000,Carte bancaire,Integral,Valide
PAY02210,APP1164,PAR001,2022-08-21,149000,Carte bancaire,Integral,Valide
PAY02211,APP1165,PAR004,2024-06-30,64500,Mobile Money,En 2 fois,Valide
PAY02212,APP1165,PAR004,2024-07-30,64500,PayPal,En 2 fois,Valide
PAY02213,APP1165,PAR012,2024-06-30,89000,Mobile Money,Integral,Valide
PAY02214,APP1166,PAR010,2022-05-01,55200,Mobile Money,Integral,Valide
PAY02215,APP1167,PAR010,2022-01-21,69000,PayPal,Integral,Valide
PAY02216,APP1168,PAR004,2024-06-30,25800,Virement,Mensuel,Valide
PAY02217,APP1168,PAR004,2024-07-30,25800,Mobile Money,Mensuel,Valide
PAY02218,APP1168,PAR004,2024-08-29,25800,Carte bancaire,Mensuel,Valide
PAY02219,APP1168,PAR004,2024-09-28,25800,PayPal,Mensuel,Valide
PAY02220,APP1169,PAR008,2024-02-18,39500,Virement,En 2 fois,Valide
PAY02221,APP1169,PAR008,2024-03-19,39500,Carte bancaire,En 2 fois,Valide
PAY02222,APP1169,PAR009,2024-02-18,119000,Mobile Money,Integral,Valide
PAY02223,APP1170,PAR009,2022-02-27,47600,Mobile Money,En 2 fois,Valide
PAY02224,APP1170,PAR009,2022-03-29,47600,Virement,En 2 fois,Valide
PAY02225,APP1170,PAR007,2022-02-27,143200,Mobile Money,Integral,Valide
PAY02226,APP1171,PAR002,2022-08-10,159200,Mobile Money,Integral,Valide
PAY02227,APP1171,PAR005,2022-08-10,39600,Mobile Money,En 2 fois,Valide
PAY02228,APP1171,PAR005,2022-09-09,39600,Mobile Money,En 2 fois,Valide
PAY02229,APP1172,PAR001,2022-03-13,119200,Carte bancaire,Integral,Valide
PAY02230,APP1173,PAR006,2022-12-16,199200,Mobile Money,Integral,Valide
PAY02231,APP1173,PAR008,2022-12-16,63200,Virement,Integral,Valide
PAY02232,APP1174,PAR009,2022-03-08,119000,Mobile Money,Integral,Valide
PAY02233,APP1174,PAR007,2022-03-08,179000,Carte bancaire,Integral,Valide
PAY02234,APP1175,PAR002,2023-01-23,99500,Carte bancaire,En 2 fois,Valide
PAY02235,APP1175,PAR002,2023-02-22,99500,PayPal,En 2 fois,Valide
PAY02236,APP1176,PAR008,2022-05-28,79000,Virement,Integral,Valide
PAY02237,APP1177,PAR001,2024-06-30,119200,PayPal,Integral,Valide
PAY02238,APP1177,PAR007,2024-06-30,143200,Carte bancaire,Integral,Valide
PAY02239,APP1178,PAR011,2022-09-01,87200,PayPal,Integral,Valide
PAY02240,APP1179,PAR004,2023-01-29,129000,Mobile Money,Integral,Valide
PAY02241,APP1179,PAR001,2023-01-29,74500,Mobile Money,En 2 fois,Valide
PAY02242,APP1179,PAR001,2023-02-28,74500,Mobile Money,En 2 fois,Valide
PAY02243,APP1180,PAR005,2022-05-21,79200,PayPal,Integral,Valide
PAY02244,APP1181,PAR009,2022-09-10,59500,Mobile Money,En 2 fois,Valide
PAY02245,APP1181,PAR009,2022-10-10,59500,Mobile Money,En 2 fois,Valide
PAY02246,APP1181,PAR010,2022-09-10,69000,Carte bancaire,Integral,Valide
PAY02247,APP1182,PAR011,2022-01-21,54500,Carte bancaire,En 2 fois,Valide
PAY02248,APP1182,PAR011,2022-02-20,54500,Mobile Money,En 2 fois,Echoue
PAY02249,APP1182,PAR002,2022-01-21,199000,Mobile Money,Integral,Valide
PAY02250,APP1183,PAR004,2022-05-12,129000,Carte bancaire,Integral,Valide
PAY02251,APP1184,PAR009,2022-12-02,29750,PayPal,Mensuel,Valide
PAY02252,APP1184,PAR009,2023-01-01,29750,Mobile Money,Mensuel,Valide
PAY02253,APP1184,PAR009,2023-01-31,29750,Virement,Mensuel,Valide
PAY02254,APP1184,PAR009,2023-03-02,29750,Mobile Money,Mensuel,Valide
PAY02255,APP1185,PAR011,2022-04-26,54500,Mobile Money,En 2 fois,Valide
PAY02256,APP1185,PAR011,2022-05-26,54500,Carte bancaire,En 2 fois,Valide
PAY02257,APP1186,PAR003,2022-03-10,71200,Carte bancaire,Integral,Valide
PAY02258,APP1187,PAR005,2022-01-14,99000,Mobile Money,Integral,Valide
PAY02259,APP1188,PAR010,2022-07-16,69000,Mobile Money,Integral,Valide
PAY02260,APP1189,PAR007,2024-03-22,179000,Mobile Money,Integral,Valide
PAY02261,APP1189,PAR008,2024-03-22,79000,Carte bancaire,Integral,Valide
PAY02262,APP1190,PAR002,2023-05-11,199000,Carte bancaire,Integral,Valide
PAY02263,APP1191,PAR011,2024-06-30,87200,Mobile Money,Integral,Valide
PAY02264,APP1192,PAR009,2023-05-08,95200,Mobile Money,Integral,Valide
PAY02265,APP1193,PAR004,2022-07-01,129000,Mobile Money,Integral,Valide
PAY02266,APP1194,PAR003,2024-02-10,71200,Mobile Money,Integral,Valide
PAY02267,APP1195,PAR006,2023-07-18,199200,Mobile Money,Integral,Echoue
PAY02268,APP1195,PAR009,2023-07-18,95200,Mobile Money,Integral,Valide
PAY02269,APP1196,PAR003,2022-09-13,71200,Virement,Integral,Valide
PAY02270,APP1197,PAR004,2024-06-30,129000,PayPal,Integral,Valide
PAY02271,APP1198,PAR009,2024-06-30,59500,Carte bancaire,En 2 fois,Valide
PAY02272,APP1198,PAR009,2024-07-30,59500,Mobile Money,En 2 fois,Valide
PAY02273,APP1199,PAR007,2022-02-20,143200,PayPal,Integral,Valide
PAY02274,APP1199,PAR009,2022-02-20,95200,Carte bancaire,Integral,Valide
PAY02275,APP1200,PAR008,2024-06-30,79000,Mobile Money,Integral,Valide
PAY02276,APP1201,PAR001,2022-11-24,149000,Virement,Integral,Valide
PAY02277,APP1202,PAR001,2023-02-08,149000,Mobile Money,Integral,Valide
PAY02278,APP1203,PAR008,2023-07-27,39500,Carte bancaire,En 2 fois,Echoue
PAY02279,APP1203,PAR008,2023-08-26,39500,Mobile Money,En 2 fois,Valide
PAY02280,APP1204,PAR010,2022-03-11,69000,Carte bancaire,Integral,Valide
PAY02281,APP1204,PAR005,2022-03-11,49500,Mobile Money,En 2 fois,Valide
PAY02282,APP1204,PAR005,2022-04-10,49500,Mobile Money,En 2 fois,Valide
PAY02283,APP1204,PAR003,2022-03-11,89000,Virement,Integral,Valide
PAY02284,APP1205,PAR001,2022-10-25,119200,Virement,Integral,Valide
PAY02285,APP1205,PAR012,2022-10-25,17800,Mobile Money,Mensuel,Valide
PAY02286,APP1205,PAR012,2022-11-24,17800,Carte bancaire,Mensuel,Valide
PAY02287,APP1205,PAR012,2022-12-24,17800,Carte bancaire,Mensuel,Valide
PAY02288,APP1205,PAR012,2023-01-23,17800,Carte bancaire,Mensuel,Valide
PAY02289,APP1206,PAR008,2022-03-15,79000,Mobile Money,Integral,Valide
PAY02290,APP1207,PAR005,2022-08-14,99000,Carte bancaire,Integral,Valide
PAY02291,APP1207,PAR010,2022-08-14,69000,Carte bancaire,Integral,Valide
PAY02292,APP1208,PAR005,2022-02-10,79200,PayPal,Integral,Valide
PAY02293,APP1209,PAR011,2022-09-05,109000,Mobile Money,Integral,Valide
PAY02294,APP1210,PAR007,2022-03-24,89500,Mobile Money,En 2 fois,Valide
PAY02295,APP1210,PAR007,2022-04-23,89500,Virement,En 2 fois,Valide
PAY02296,APP1210,PAR006,2022-03-24,249000,PayPal,Integral,Valide
PAY02297,APP1211,PAR011,2022-10-15,87200,Mobile Money,Integral,Valide
PAY02298,APP1212,PAR004,2023-02-28,103200,Carte bancaire,Integral,Valide
PAY02299,APP1212,PAR010,2023-02-28,55200,Mobile Money,Integral,Valide
PAY02300,APP1213,PAR009,2024-06-30,95200,Mobile Money,Integral,Valide
PAY02301,APP1214,PAR005,2023-01-01,49500,Carte bancaire,En 2 fois,Valide
PAY02302,APP1214,PAR005,2023-01-31,49500,Carte bancaire,En 2 fois,Valide
PAY02303,APP1215,PAR001,2023-03-14,149000,Carte bancaire,Integral,Valide
PAY02304,APP1216,PAR003,2022-01-08,35600,Mobile Money,En 2 fois,Valide
PAY02305,APP1216,PAR003,2022-02-07,35600,Mobile Money,En 2 fois,Valide
PAY02306,APP1216,PAR009,2022-01-08,95200,Mobile Money,Integral,Valide
PAY02307,APP1217,PAR010,2023-01-20,27600,Mobile Money,En 2 fois,Valide
PAY02308,APP1217,PAR010,2023-02-19,27600,Mobile Money,En 2 fois,Valide
PAY02309,APP1218,PAR002,2022-08-04,99500,Mobile Money,En 2 fois,Valide
PAY02310,APP1218,PAR002,2022-09-03,99500,Carte bancaire,En 2 fois,Valide
PAY02311,APP1219,PAR005,2022-12-23,39600,Virement,En 2 fois,Valide
PAY02312,APP1219,PAR005,2023-01-22,39600,Carte bancaire,En 2 fois,Valide
PAY02313,APP1219,PAR002,2022-12-23,79600,Carte bancaire,En 2 fois,Valide
PAY02314,APP1219,PAR002,2023-01-22,79600,Mobile Money,En 2 fois,Valide
PAY02315,APP1220,PAR007,2022-04-16,179000,PayPal,Integral,Valide
PAY02316,APP1221,PAR012,2022-08-04,89000,Mobile Money,Integral,Valide
PAY02317,APP1221,PAR002,2022-08-04,199000,Carte bancaire,Integral,Valide
PAY02318,APP1222,PAR003,2024-04-28,89000,Mobile Money,Integral,Valide
PAY02319,APP1222,PAR009,2024-04-28,119000,Carte bancaire,Integral,Valide
PAY02320,APP1223,PAR005,2023-01-19,49500,Carte bancaire,En 2 fois,Valide
PAY02321,APP1223,PAR005,2023-02-18,49500,Mobile Money,En 2 fois,Valide
PAY02322,APP1224,PAR007,2023-10-27,143200,Mobile Money,Integral,Valide
PAY02323,APP1225,PAR004,2022-10-08,129000,Mobile Money,Integral,Valide
PAY02324,APP1225,PAR010,2022-10-08,69000,Virement,Integral,Valide
PAY02325,APP1225,PAR009,2022-10-08,59500,Carte bancaire,En 2 fois,Valide
PAY02326,APP1225,PAR009,2022-11-07,59500,Carte bancaire,En 2 fois,Valide
PAY02327,APP1226,PAR006,2022-02-25,199200,Virement,Integral,Valide
