order_id,customer_id,order_date,canal,payment_method,order_status,montant_total,delivery_delay,date_id
ORD001026,CUS02929,2022-02-14,Organic,Carte bancaire,Livree,5902.0,4,20220214
ORD001027,CUS02773,2022-02-14,Social Media,PayPal,Livree,358.0,6,20220214
ORD001028,CUS01988,2022-02-14,Paid Search,Carte bancaire,Livree,1697.0,5,20220214
ORD001029,CUS02241,2022-02-15,Organic,PayPal,Livree,1538.0,7,20220215
ORD001030,CUS02741,2022-02-15,Direct,Carte bancaire,Livree,649.0,3,20220215
ORD001031,CUS01601,2022-02-15,Social Media,PayPal,Livree,492.0,0,20220215
ORD001032,CUS00082,2022-02-15,Paid Search,Mobile Money,Livree,199.0,3,20220215
ORD001033,CUS01008,2022-02-15,Social Media,Cash on Delivery,Annulee,5995.0,9,20220215
ORD001034,CUS01222,2022-02-15,Direct,Mobile Money,Livree,149.0,7,20220215
ORD001035,CUS02658,2022-02-15,Social Media,Carte bancaire,Livree,4764.0,3,20220215
ORD001036,CUS02205,2022-02-15,Direct,Mobile Money,Livree,2048.0,3,20220215
ORD001037,CUS01742,2022-02-15,Social Media,PayPal,Livree,898.0,4,20220215
ORD001038,CUS01545,2022-02-15,Social Media,Mobile Money,Livree,2744.0,11,20220215
ORD001039,CUS02517,2022-02-15,Direct,Carte bancaire,Livree,1299.0,6,20220215
ORD001040,CUS01132,2022-02-15,Direct,Mobile Money,Livree,87.0,6,20220215
ORD001041,CUS01739,2022-02-16,Direct,Carte bancaire,Livree,2375.0,5,20220216
ORD001042,CUS01840,2022-02-16,Direct,Carte bancaire,Livree,178.0,4,20220216
ORD001043,CUS02076,2022-02-16,Organic,Mobile Money,Livree,1130.0,4,20220216
ORD001044,CUS01571,2022-02-16,Organic,Carte bancaire,Livree,265.0,4,20220216
ORD001045,CUS00151,2022-02-16,Paid Search,Mobile Money,Livree,298.0,4,20220216
ORD001046,CUS00502,2022-02-16,Paid Search,PayPal,Livree,1053.0,7,20220216
ORD001047,CUS00401,2022-02-16,Social Media,Carte bancaire,Livree,58.0,5,20220216
ORD001048,CUS00299,2022-02-16,Direct,Mobile Money,Livree,1088.0,7,20220216
ORD001049,CUS01362,2022-02-16,Paid Search,PayPal,Livree,926.0,4,20220216
ORD001050,CUS01230,2022-02-16,Affiliate,Mobile Money,Livree,90.0,5,20220216
ORD001051,CUS02799,2022-02-16,Organic,Mobile Money,Livree,1553.0,0,20220216
ORD001052,CUS02833,2022-02-16,Organic,Mobile Money,Livree,610.0,7,20220216
ORD001053,CUS02843,2022-02-16,Organic,Carte bancaire,Annulee,1065.0,6,20220216
ORD001054,CUS01518,2022-02-16,Email,Carte bancaire,Livree,837.0,7,20220216
ORD001055,CUS01713,2022-02-16,Email,Cash on Delivery,Livree,688.0,0,20220216
ORD001056,CUS02793,2022-02-16,Social Media,Carte bancaire,Livree,2123.0,11,20220216
ORD001057,CUS02404,2022-02-16,Email,Carte bancaire,Livree,446.0,4,20220216
ORD001058,CUS00534,2022-02-16,Social Media,Carte bancaire,Livree,1498.0,8,20220216
ORD001059,CUS00424,2022-02-16,Organic,Carte bancaire,Livree,74.0,1,20220216
ORD001060,CUS01733,2022-02-16,Organic,PayPal,Livree,2125.0,6,20220216
ORD001061,CUS02267,2022-02-16,Organic,Mobile Money,Annulee,738.0,1,20220216
ORD001062,CUS00739,2022-02-16,Email,Cash on Delivery,Remboursee,3105.0,3,20220216
ORD001063,CUS02030,2022-02-17,Direct,Carte bancaire,Livree,399.0,4,20220217
ORD001064,CUS00885,2022-02-17,Direct,Carte bancaire,Annulee,5772.0,5,20220217
ORD001065,CUS00757,2022-02-17,Paid Search,Mobile Money,Livree,2554.0,7,20220217
ORD001066,CUS01142,2022-02-17,Email,Mobile Money,Livree,4404.0,6,20220217
ORD001067,CUS01066,2022-02-17,Organic,Virement,Livree,1659.0,5,20220217
ORD001068,CUS00522,2022-02-17,Social Media,Carte bancaire,Livree,1197.0,6,20220217
ORD001069,CUS00483,2022-02-17,Direct,Carte bancaire,Livree,1896.0,12,20220217
ORD001070,CUS01854,2022-02-17,Paid Search,Carte bancaire,Livree,837.0,4,20220217
ORD001071,CUS02004,2022-02-17,Paid Search,PayPal,Livree,3897.0,5,20220217
ORD001072,CUS02237,2022-02-17,Paid Search,Virement,Livree,748.0,8,20220217
ORD001073,CUS02235,2022-02-17,Organic,PayPal,Livree,649.0,8,20220217
ORD001074,CUS01522,2022-02-17,Email,Cash on Delivery,En cours,237.0,8,20220217
ORD001075,CUS02345,2022-02-17,Direct,Mobile Money,Livree,349.0,6,20220217
ORD001076,CUS00710,2022-02-17,Organic,Carte bancaire,Livree,447.0,1,20220217
ORD001077,CUS01358,2022-02-17,Paid Search,Cash on Delivery,Livree,1552.0,9,20220217
ORD001078,CUS00926,2022-02-17,Direct,Mobile Money,Livree,66.0,1,20220217
ORD001079,CUS00790,2022-02-17,Direct,Carte bancaire,Livree,3897.0,5,20220217
ORD001080,CUS00110,2022-02-17,Paid Search,PayPal,Livree,1765.0,2,20220217
ORD001081,CUS02375,2022-02-17,Organic,PayPal,Livree,432.0,4,20220217
ORD001082,CUS00549,2022-02-17,Affiliate,Carte bancaire,Livree,436.0,5,20220217
ORD001083,CUS02409,2022-02-17,Paid Search,Carte bancaire,Annulee,123.0,5,20220217
ORD001084,CUS02320,2022-02-17,Organic,Mobile Money,Livree,360.0,6,20220217
ORD001085,CUS00312,2022-02-17,Email,Carte bancaire,Livree,2563.0,9,20220217
ORD001086,CUS02084,2022-02-17,Social Media,Mobile Money,Livree,30.0,6,20220217
ORD001087,CUS00494,2022-02-17,Paid Search,PayPal,Livree,208.0,4,20220217
ORD001088,CUS00783,2022-02-18,Organic,Carte bancaire,Livree,2598.0,8,20220218
ORD001089,CUS00386,2022-02-18,Paid Search,PayPal,Livree,1374.0,1,20220218
ORD001090,CUS01988,2022-02-18,Direct,Mobile Money,Livree,676.0,6,20220218
ORD001091,CUS00629,2022-02-18,Affiliate,Mobile Money,Livree,459.0,7,20220218
ORD001092,CUS02420,2022-02-18,Organic,Cash on Delivery,Livree,2715.0,4,20220218
ORD001093,CUS00813,2022-02-18,Affiliate,Virement,Livree,4384.0,9,20220218
ORD001094,CUS01394,2022-02-18,Social Media,Mobile Money,Livree,3144.0,4,20220218
ORD001095,CUS02063,2022-02-18,Email,Mobile Money,Livree,1947.0,5,20220218
ORD001096,CUS01791,2022-02-18,Email,Mobile Money,Livree,658.0,4,20220218
ORD001097,CUS00514,2022-02-18,Social Media,PayPal,Livree,149.0,5,20220218
ORD001098,CUS02399,2022-02-18,Paid Search,Mobile Money,Livree,5795.0,1,20220218
ORD001099,CUS02988,2022-02-18,Email,Cash on Delivery,Livree,1435.0,0,20220218
ORD001100,CUS01032,2022-02-18,Direct,PayPal,Livree,298.0,9,20220218
ORD001101,CUS00358,2022-02-18,Paid Search,Mobile Money,Livree,1947.0,2,20220218
ORD001102,CUS01817,2022-02-18,Organic,Mobile Money,Livree,577.0,2,20220218
ORD001103,CUS00274,2022-02-18,Social Media,Carte bancaire,Livree,367.0,0,20220218
ORD001104,CUS01007,2022-02-18,Paid Search,Carte bancaire,Livree,58.0,3,20220218
ORD001105,CUS00384,2022-02-18,Organic,Mobile Money,Livree,3897.0,1,20220218
ORD001106,CUS00589,2022-02-18,Social Media,PayPal,Livree,625.0,9,20220218
ORD001107,CUS00225,2022-02-18,Social Media,Mobile Money,Livree,596.0,8,20220218
ORD001108,CUS00061,2022-02-18,Social Media,Carte bancaire,Livree,76.0,2,20220218
ORD001109,CUS00914,2022-02-19,Email,Carte bancaire,En cours,3897.0,7,20220219
ORD001110,CUS02529,2022-02-19,Paid Search,PayPal,Remboursee,559.0,4,20220219
ORD001111,CUS01131,2022-02-19,Direct,Carte bancaire,Annulee,58.0,0,20220219
ORD001112,CUS02698,2022-02-19,Direct,Mobile Money,Livree,2922.0,11,20220219
ORD001113,CUS00185,2022-02-19,Direct,Virement,Livree,1096.0,0,20220219
ORD001114,CUS01808,2022-02-19,Organic,Carte bancaire,En cours,3295.0,0,20220219
ORD001115,CUS01176,2022-02-19,Social Media,Mobile Money,Livree,757.0,8,20220219
ORD001116,CUS01415,2022-02-19,Paid Search,Carte bancaire,Livree,1762.0,12,20220219
ORD001117,CUS01515,2022-02-19,Email,Mobile Money,Livree,1047.0,9,20220219
ORD001118,CUS02113,2022-02-19,Paid Search,PayPal,Livree,649.0,6,20220219
ORD001119,CUS02052,2022-02-19,Direct,Mobile Money,Livree,1254.0,6,20220219
ORD001120,CUS02417,2022-02-19,Social Media,Virement,Livree,378.0,7,20220219
ORD001121,CUS02753,2022-02-19,Paid Search,Carte bancaire,En cours,4143.0,7,20220219
ORD001122,CUS01073,2022-02-19,Paid Search,Mobile Money,Livree,165.0,5,20220219
ORD001123,CUS01440,2022-02-19,Direct,Carte bancaire,Livree,1526.0,5,20220219
ORD001124,CUS01507,2022-02-19,Social Media,Virement,Livree,1675.0,4,20220219
ORD001125,CUS00684,2022-02-19,Social Media,Carte bancaire,Livree,533.0,2,20220219
ORD001126,CUS01578,2022-02-19,Organic,Cash on Delivery,Livree,1446.0,4,20220219
ORD001127,CUS01016,2022-02-19,Paid Search,Cash on Delivery,Livree,360.0,0,20220219
ORD001128,CUS02641,2022-02-19,Paid Search,Carte bancaire,Livree,3592.0,4,20220219
ORD001129,CUS02354,2022-02-19,Social Media,PayPal,Livree,1170.0,2,20220219
ORD001130,CUS01350,2022-02-19,Email,PayPal,Livree,2346.0,1,20220219
ORD001131,CUS00693,2022-02-19,Email,PayPal,En cours,4191.0,5,20220219
ORD001132,CUS01322,2022-02-19,Direct,Virement,Livree,2425.0,9,20220219
ORD001133,CUS02654,2022-02-19,Direct,Mobile Money,Livree,178.0,7,20220219
ORD001134,CUS00122,2022-02-19,Paid Search,Carte bancaire,En cours,1947.0,0,20220219
ORD001135,CUS02770,2022-02-19,Direct,Carte bancaire,Livree,741.0,2,20220219
ORD001136,CUS02321,2022-02-19,Direct,Cash on Delivery,Livree,836.0,7,20220219
ORD001137,CUS01900,2022-02-19,Organic,PayPal,Annulee,1386.0,2,20220219
ORD001138,CUS02406,2022-02-19,Paid Search,Carte bancaire,Livree,1904.0,4,20220219
ORD001139,CUS02815,2022-02-19,Affiliate,Mobile Money,Livree,465.0,6,20220219
ORD001140,CUS00110,2022-02-19,Affiliate,Mobile Money,Livree,2835.0,2,20220219
ORD001141,CUS02173,2022-02-19,Organic,Cash on Delivery,Livree,223.0,5,20220219
ORD001142,CUS02842,2022-02-19,Email,PayPal,Livree,846.0,0,20220219
ORD001143,CUS01544,2022-02-19,Affiliate,Carte bancaire,Livree,135.0,3,20220219
ORD001144,CUS02376,2022-02-20,Direct,PayPal,Annulee,258.0,0,20220220
ORD001145,CUS02380,2022-02-20,Affiliate,PayPal,Annulee,4326.0,6,20220220
ORD001146,CUS00223,2022-02-20,Affiliate,Cash on Delivery,Livree,678.0,4,20220220
ORD001147,CUS02102,2022-02-20,Social Media,Carte bancaire,Livree,180.0,6,20220220
ORD001148,CUS02166,2022-02-20,Organic,Cash on Delivery,Livree,2914.0,5,20220220
ORD001149,CUS01875,2022-02-20,Organic,Mobile Money,Livree,180.0,9,20220220
ORD001150,CUS00364,2022-02-20,Organic,Mobile Money,Livree,1457.0,5,20220220
ORD001151,CUS01664,2022-02-20,Paid Search,Carte bancaire,Livree,15.0,3,20220220
ORD001152,CUS01869,2022-02-20,Organic,PayPal,Livree,956.0,5,20220220
ORD001153,CUS00895,2022-02-20,Paid Search,Mobile Money,Livree,505.0,6,20220220
ORD001154,CUS00025,2022-02-20,Organic,Carte bancaire,Livree,3303.0,5,20220220
ORD001155,CUS02444,2022-02-20,Organic,Carte bancaire,Annulee,349.0,5,20220220
ORD001156,CUS00749,2022-02-20,Social Media,Carte bancaire,Livree,1419.0,2,20220220
ORD001157,CUS01203,2022-02-20,Organic,Carte bancaire,En cours,1423.0,3,20220220
ORD001158,CUS01048,2022-02-20,Social Media,Carte bancaire,Livree,1881.0,0,20220220
ORD001159,CUS01115,2022-02-20,Direct,Virement,Livree,597.0,10,20220220
ORD001160,CUS01851,2022-02-20,Affiliate,Carte bancaire,Livree,1597.0,1,20220220
ORD001161,CUS01562,2022-02-20,Paid Search,Mobile Money,Livree,1765.0,2,20220220
ORD001162,CUS02323,2022-02-20,Direct,Cash on Delivery,En cours,213.0,2,20220220
ORD001163,CUS01585,2022-02-20,Organic,Cash on Delivery,Livree,576.0,7,20220220
ORD001164,CUS02332,2022-02-20,Social Media,Carte bancaire,Annulee,492.0,4,20220220
ORD001165,CUS02246,2022-02-20,Organic,Carte bancaire,Livree,696.0,8,20220220
ORD001166,CUS01848,2022-02-20,Social Media,Mobile Money,Livree,698.0,2,20220220
ORD001167,CUS02152,2022-02-20,Organic,Mobile Money,En cours,694.0,5,20220220
ORD001168,CUS00777,2022-02-20,Affiliate,Mobile Money,Livree,1698.0,2,20220220
ORD001169,CUS01187,2022-02-21,Paid Search,PayPal,Livree,354.0,1,20220221
ORD001170,CUS00276,2022-02-21,Affiliate,Carte bancaire,Livree,2247.0,5,20220221
ORD001171,CUS02311,2022-02-21,Organic,Carte bancaire,Livree,4340.0,6,20220221
ORD001172,CUS02511,2022-02-21,Social Media,PayPal,Livree,466.0,6,20220221
ORD001173,CUS01216,2022-02-21,Direct,Carte bancaire,Remboursee,876.0,4,20220221
ORD001174,CUS00127,2022-02-21,Social Media,Mobile Money,Livree,1614.0,4,20220221
ORD001175,CUS02329,2022-02-21,Affiliate,Virement,Livree,299.0,5,20220221
ORD001176,CUS00018,2022-02-21,Organic,PayPal,Livree,198.0,4,20220221
ORD001177,CUS00412,2022-02-21,Affiliate,Mobile Money,Livree,564.0,7,20220221
ORD001178,CUS02630,2022-02-21,Affiliate,Carte bancaire,En cours,1776.0,11,20220221
ORD001179,CUS01303,2022-02-21,Organic,Carte bancaire,Livree,1597.0,3,20220221
ORD001180,CUS02032,2022-02-21,Organic,Carte bancaire,Livree,216.0,0,20220221
ORD001181,CUS02717,2022-02-21,Organic,Carte bancaire,Livree,59.0,4,20220221
ORD001182,CUS00861,2022-02-21,Social Media,Carte bancaire,Livree,2505.0,12,20220221
ORD001183,CUS02495,2022-02-21,Organic,Carte bancaire,Livree,1398.0,2,20220221
ORD001184,CUS00022,2022-02-21,Email,Mobile Money,Livree,3772.0,9,20220221
ORD001185,CUS00368,2022-02-21,Social Media,Carte bancaire,Livree,417.0,10,20220221
ORD001186,CUS02479,2022-02-21,Direct,Mobile Money,Livree,897.0,3,20220221
ORD001187,CUS00324,2022-02-21,Email,PayPal,Livree,1137.0,6,20220221
ORD001188,CUS01499,2022-02-21,Organic,PayPal,Annulee,59.0,9,20220221
ORD001189,CUS00208,2022-02-21,Paid Search,Mobile Money,Annulee,798.0,3,20220221
ORD001190,CUS00481,2022-02-21,Social Media,Cash on Delivery,Remboursee,567.0,4,20220221
ORD001191,CUS00099,2022-02-21,Email,Mobile Money,Livree,298.0,3,20220221
ORD001192,CUS02229,2022-02-21,Social Media,PayPal,Livree,299.0,1,20220221
ORD001193,CUS00621,2022-02-21,Paid Search,Carte bancaire,Livree,398.0,3,20220221
ORD001194,CUS02906,2022-02-21,Social Media,Virement,Livree,428.0,1,20220221
ORD001195,CUS02478,2022-02-22,Affiliate,Carte bancaire,En cours,584.0,2,20220222
ORD001196,CUS02479,2022-02-22,Social Media,Cash on Delivery,Livree,199.0,5,20220222
ORD001197,CUS02456,2022-02-22,Email,Carte bancaire,En cours,556.0,0,20220222
ORD001198,CUS01597,2022-02-22,Paid Search,Carte bancaire,Livree,3645.0,5,20220222
ORD001199,CUS02696,2022-02-22,Organic,Mobile Money,Livree,703.0,7,20220222
ORD001200,CUS00075,2022-02-22,Paid Search,Mobile Money,Livree,158.0,0,20220222
ORD001201,CUS02913,2022-02-22,Paid Search,Mobile Money,Livree,45.0,6,20220222
ORD001202,CUS00328,2022-02-22,Paid Search,Carte bancaire,Livree,1047.0,8,20220222
ORD001203,CUS01116,2022-02-22,Paid Search,PayPal,Livree,797.0,1,20220222
ORD001204,CUS02880,2022-02-22,Email,Mobile Money,Livree,178.0,10,20220222
ORD001205,CUS00302,2022-02-22,Email,Carte bancaire,Livree,3003.0,6,20220222
ORD001206,CUS01612,2022-02-22,Organic,Mobile Money,Livree,2247.0,2,20220222
ORD001207,CUS02175,2022-02-22,Direct,Carte bancaire,Livree,2396.0,4,20220222
ORD001208,CUS00887,2022-02-22,Social Media,Mobile Money,Remboursee,1299.0,6,20220222
ORD001209,CUS01495,2022-02-22,Organic,Mobile Money,Livree,833.0,5,20220222
ORD001210,CUS01502,2022-02-22,Organic,Carte bancaire,Livree,2997.0,6,20220222
ORD001211,CUS02936,2022-02-22,Social Media,Carte bancaire,En cours,356.0,2,20220222
ORD001212,CUS02710,2022-02-22,Paid Search,Virement,Remboursee,1595.0,5,20220222
ORD001213,CUS02841,2022-02-23,Paid Search,Carte bancaire,Livree,299.0,4,20220223
ORD001214,CUS02943,2022-02-23,Social Media,Mobile Money,Livree,1236.0,2,20220223
ORD001215,CUS00643,2022-02-23,Direct,Mobile Money,Livree,30.0,2,20220223
ORD001216,CUS00215,2022-02-23,Paid Search,Mobile Money,Livree,2346.0,8,20220223
ORD001217,CUS01733,2022-02-23,Organic,Carte bancaire,Livree,2055.0,8,20220223
ORD001218,CUS00258,2022-02-23,Paid Search,Mobile Money,Livree,29.0,6,20220223
ORD001219,CUS02783,2022-02-23,Email,Cash on Delivery,Livree,1998.0,1,20220223
ORD001220,CUS02157,2022-02-23,Paid Search,Carte bancaire,Livree,457.0,4,20220223
ORD001221,CUS01260,2022-02-23,Paid Search,Carte bancaire,Livree,4521.0,8,20220223
ORD001222,CUS02845,2022-02-23,Affiliate,Cash on Delivery,Livree,834.0,5,20220223
ORD001223,CUS02150,2022-02-23,Social Media,Mobile Money,Livree,685.0,11,20220223
ORD001224,CUS01591,2022-02-23,Direct,Mobile Money,Livree,1273.0,6,20220223
ORD001225,CUS00029,2022-02-24,Paid Search,Mobile Money,Livree,177.0,4,20220224
ORD001226,CUS00364,2022-02-24,Social Media,Carte bancaire,Livree,4844.0,5,20220224
ORD001227,CUS02003,2022-02-24,Organic,Carte bancaire,Livree,963.0,4,20220224
ORD001228,CUS01185,2022-02-24,Paid Search,Carte bancaire,Livree,39.0,7,20220224
ORD001229,CUS01618,2022-02-24,Affiliate,Virement,Livree,1402.0,7,20220224
ORD001230,CUS00654,2022-02-24,Organic,Mobile Money,Livree,1047.0,2,20220224
ORD001231,CUS00747,2022-02-24,Organic,Carte bancaire,Livree,15.0,1,20220224
ORD001232,CUS00934,2022-02-24,Email,Carte bancaire,Livree,177.0,0,20220224
ORD001233,CUS00290,2022-02-24,Social Media,Mobile Money,Annulee,58.0,6,20220224
ORD001234,CUS00345,2022-02-24,Paid Search,Carte bancaire,Livree,1596.0,1,20220224
ORD001235,CUS02329,2022-02-24,Email,Mobile Money,Livree,3897.0,0,20220224
ORD001236,CUS01612,2022-02-24,Email,Cash on Delivery,Livree,78.0,6,20220224
ORD001237,CUS02562,2022-02-24,Email,Carte bancaire,Livree,657.0,12,20220224
ORD001238,CUS02974,2022-02-24,Social Media,Cash on Delivery,Remboursee,357.0,4,20220224
ORD001239,CUS00015,2022-02-24,Organic,Mobile Money,Livree,649.0,7,20220224
ORD001240,CUS02556,2022-02-24,Social Media,Carte bancaire,Livree,177.0,5,20220224
ORD001241,CUS01219,2022-02-24,Email,Carte bancaire,Livree,24.0,4,20220224
ORD001242,CUS02074,2022-02-24,Organic,Mobile Money,Livree,1626.0,7,20220224
ORD001243,CUS01004,2022-02-25,Email,Carte bancaire,Livree,321.0,5,20220225
ORD001244,CUS00291,2022-02-25,Paid Search,Mobile Money,Livree,416.0,5,20220225
ORD001245,CUS02338,2022-02-25,Email,PayPal,En cours,3340.0,2,20220225
ORD001246,CUS02541,2022-02-25,Direct,Virement,Livree,136.0,7,20220225
ORD001247,CUS01215,2022-02-25,Organic,Carte bancaire,Livree,2876.0,4,20220225
ORD001248,CUS02245,2022-02-25,Social Media,Cash on Delivery,Livree,30.0,2,20220225
ORD001249,CUS02304,2022-02-25,Affiliate,Carte bancaire,Livree,532.0,6,20220225
ORD001250,CUS00564,2022-02-25,Direct,Virement,Remboursee,2134.0,2,20220225
ORD001251,CUS01629,2022-02-25,Email,PayPal,Livree,749.0,5,20220225
ORD001252,CUS01845,2022-02-25,Social Media,Mobile Money,Livree,2538.0,4,20220225
ORD001253,CUS02858,2022-02-25,Organic,PayPal,Livree,1810.0,8,20220225
ORD001254,CUS01111,2022-02-25,Paid Search,PayPal,Livree,315.0,6,20220225
ORD001255,CUS00790,2022-02-25,Direct,Mobile Money,Remboursee,3567.0,4,20220225
ORD001256,CUS00244,2022-02-25,Social Media,Carte bancaire,Livree,4296.0,7,20220225
ORD001257,CUS01306,2022-02-25,Email,PayPal,Livree,414.0,9,20220225
ORD001258,CUS01343,2022-02-25,Email,Mobile Money,Livree,118.0,6,20220225
ORD001259,CUS01125,2022-02-26,Organic,Carte bancaire,Livree,2396.0,1,20220226
ORD001260,CUS00236,2022-02-26,Paid Search,Mobile Money,Livree,1556.0,1,20220226
ORD001261,CUS01066,2022-02-26,Organic,Mobile Money,Livree,849.0,4,20220226
ORD001262,CUS01666,2022-02-26,Direct,Cash on Delivery,Livree,59.0,3,20220226
ORD001263,CUS02991,2022-02-26,Organic,Carte bancaire,Livree,30.0,4,20220226
ORD001264,CUS01097,2022-02-26,Organic,Carte bancaire,Livree,36.0,5,20220226
ORD001265,CUS01364,2022-02-26,Email,Mobile Money,Livree,78.0,6,20220226
ORD001266,CUS00284,2022-02-26,Organic,PayPal,Livree,60.0,4,20220226
ORD001267,CUS02359,2022-02-26,Direct,Carte bancaire,Livree,558.0,6,20220226
ORD001268,CUS01595,2022-02-26,Social Media,Mobile Money,Livree,298.0,5,20220226
ORD001269,CUS02832,2022-02-26,Social Media,Cash on Delivery,Remboursee,135.0,0,20220226
ORD001270,CUS00913,2022-02-26,Social Media,PayPal,En cours,1932.0,2,20220226
ORD001271,CUS01028,2022-02-26,Paid Search,PayPal,Livree,447.0,4,20220226
ORD001272,CUS02460,2022-02-26,Affiliate,Carte bancaire,Livree,1656.0,1,20220226
ORD001273,CUS02309,2022-02-26,Email,PayPal,Livree,632.0,6,20220226
ORD001274,CUS00274,2022-02-26,Social Media,Mobile Money,Livree,6591.0,9,20220226
ORD001275,CUS01311,2022-02-26,Email,Mobile Money,Livree,872.0,8,20220226
ORD001276,CUS00690,2022-02-26,Affiliate,Mobile Money,Livree,1526.0,4,20220226
ORD001277,CUS01199,2022-02-26,Affiliate,Carte bancaire,En cours,2778.0,9,20220226
ORD001278,CUS02419,2022-02-26,Organic,Cash on Delivery,Annulee,36.0,5,20220226
ORD001279,CUS00370,2022-02-26,Social Media,Mobile Money,Livree,298.0,3,20220226
ORD001280,CUS02307,2022-02-26,Paid Search,Mobile Money,Livree,749.0,3,20220226
ORD001281,CUS00547,2022-02-26,Social Media,Carte bancaire,Livree,447.0,4,20220226
ORD001282,CUS00111,2022-02-27,Affiliate,Virement,Livree,2083.0,5,20220227
ORD001283,CUS02221,2022-02-27,Social Media,Mobile Money,Livree,634.0,5,20220227
ORD001284,CUS00290,2022-02-27,Social Media,Mobile Money,Livree,236.0,5,20220227
ORD001285,CUS02216,2022-02-27,Social Media,Carte bancaire,Livree,378.0,6,20220227
ORD001286,CUS02389,2022-02-27,Organic,Mobile Money,Livree,654.0,8,20220227
ORD001287,CUS00687,2022-02-27,Paid Search,Mobile Money,Livree,6033.0,7,20220227
ORD001288,CUS01962,2022-02-27,Paid Search,Carte bancaire,Livree,4548.0,0,20220227
ORD001289,CUS02589,2022-02-27,Direct,PayPal,Livree,1029.0,0,20220227
ORD001290,CUS01586,2022-02-27,Direct,PayPal,Livree,58.0,7,20220227
ORD001291,CUS00029,2022-02-27,Direct,Mobile Money,Livree,2335.0,0,20220227
ORD001292,CUS01971,2022-02-27,Email,Mobile Money,Livree,982.0,4,20220227
ORD001293,CUS02709,2022-02-27,Paid Search,Virement,Annulee,198.0,1,20220227
ORD001294,CUS01344,2022-02-27,Social Media,Mobile Money,En cours,4294.0,0,20220227
ORD001295,CUS01812,2022-02-27,Organic,Carte bancaire,Livree,6242.0,6,20220227
ORD001296,CUS01304,2022-02-27,Paid Search,Virement,Livree,1419.0,7,20220227
ORD001297,CUS00912,2022-02-27,Social Media,PayPal,Livree,447.0,3,20220227
ORD001298,CUS00858,2022-02-27,Organic,Carte bancaire,Livree,1946.0,0,20220227
ORD001299,CUS00930,2022-02-27,Affiliate,PayPal,En cours,1976.0,3,20220227
ORD001300,CUS01612,2022-02-27,Direct,PayPal,Livree,918.0,6,20220227
