item_id,order_id,product_id,quantite,prix_unitaire,line_revenue,line_cost,line_margin
ITM007677,ORD003709,PRD015,1,29.0,29.0,9.0,20.0
ITM007678,ORD003710,PRD022,2,18.0,36.0,10.0,26.0
ITM007679,ORD003710,PRD023,3,199.0,597.0,255.0,342.0
ITM007680,ORD003711,PRD008,3,349.0,1047.0,540.0,507.0
ITM007681,ORD003711,PRD022,1,18.0,18.0,5.0,13.0
ITM007682,ORD003711,PRD004,1,1499.0,1499.0,900.0,599.0
ITM007683,ORD003712,PRD010,3,749.0,2247.0,1290.0,957.0
ITM007684,ORD003713,PRD010,3,749.0,2247.0,1290.0,957.0
ITM007685,ORD003713,PRD018,1,299.0,299.0,140.0,159.0
ITM007686,ORD003714,PRD016,2,59.0,118.0,36.0,82.0
ITM007687,ORD003714,PRD023,2,199.0,398.0,170.0,228.0
ITM007688,ORD003715,PRD021,1,45.0,45.0,12.0,33.0
ITM007689,ORD003715,PRD010,3,749.0,2247.0,1290.0,957.0
ITM007690,ORD003715,PRD025,2,39.0,78.0,28.0,50.0
ITM007691,ORD003716,PRD019,3,89.0,267.0,66.0,201.0
ITM007692,ORD003716,PRD027,3,29.0,87.0,24.0,63.0
ITM007693,ORD003716,PRD008,2,349.0,698.0,360.0,338.0
ITM007694,ORD003717,PRD015,2,29.0,58.0,18.0,40.0
ITM007695,ORD003718,PRD021,3,45.0,135.0,36.0,99.0
ITM007696,ORD003719,PRD009,2,79.0,158.0,64.0,94.0
ITM007697,ORD003720,PRD026,3,12.0,36.0,7.5,28.5
ITM007698,ORD003721,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM007699,ORD003721,PRD020,2,15.0,30.0,8.0,22.0
ITM007700,ORD003722,PRD014,2,99.0,198.0,76.0,122.0
ITM007701,ORD003722,PRD011,1,649.0,649.0,370.0,279.0
ITM007702,ORD003722,PRD027,2,29.0,58.0,16.0,42.0
ITM007703,ORD003723,PRD018,2,299.0,598.0,280.0,318.0
ITM007704,ORD003724,PRD019,3,89.0,267.0,66.0,201.0
ITM007705,ORD003725,PRD023,1,199.0,199.0,85.0,114.0
ITM007706,ORD003725,PRD001,1,1299.0,1299.0,780.0,519.0
ITM007707,ORD003725,PRD011,1,649.0,649.0,370.0,279.0
ITM007708,ORD003726,PRD006,3,649.0,1947.0,1140.0,807.0
ITM007709,ORD003726,PRD021,3,45.0,135.0,36.0,99.0
ITM007710,ORD003726,PRD005,1,749.0,749.0,420.0,329.0
ITM007711,ORD003727,PRD025,2,39.0,78.0,28.0,50.0
ITM007712,ORD003727,PRD019,3,89.0,267.0,66.0,201.0
ITM007713,ORD003727,PRD006,1,649.0,649.0,380.0,269.0
ITM007714,ORD003728,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM007715,ORD003728,PRD009,1,79.0,79.0,32.0,47.0
ITM007716,ORD003728,PRD012,3,149.0,447.0,165.0,282.0
ITM007717,ORD003729,PRD024,1,89.0,89.0,32.0,57.0
ITM007718,ORD003730,PRD018,2,299.0,598.0,280.0,318.0
ITM007719,ORD003730,PRD007,2,279.0,558.0,260.0,298.0
ITM007720,ORD003731,PRD018,3,299.0,897.0,420.0,477.0
ITM007721,ORD003731,PRD025,3,39.0,117.0,42.0,75.0
ITM007722,ORD003731,PRD027,3,29.0,87.0,24.0,63.0
ITM007723,ORD003732,PRD020,1,15.0,15.0,4.0,11.0
ITM007724,ORD003732,PRD025,3,39.0,117.0,42.0,75.0
ITM007725,ORD003732,PRD008,1,349.0,349.0,180.0,169.0
ITM007726,ORD003733,PRD013,3,180.0,540.0,204.0,336.0
ITM007727,ORD003734,PRD020,1,15.0,15.0,4.0,11.0
ITM007728,ORD003734,PRD012,2,149.0,298.0,110.0,188.0
ITM007729,ORD003734,PRD030,3,149.0,447.0,204.0,243.0
ITM007730,ORD003734,PRD016,2,59.0,118.0,36.0,82.0
ITM007731,ORD003735,PRD019,3,89.0,267.0,66.0,201.0
ITM007732,ORD003736,PRD014,2,99.0,198.0,76.0,122.0
ITM007733,ORD003736,PRD019,2,89.0,178.0,44.0,134.0
ITM007734,ORD003736,PRD021,3,45.0,135.0,36.0,99.0
ITM007735,ORD003737,PRD011,2,649.0,1298.0,740.0,558.0
ITM007736,ORD003737,PRD030,3,149.0,447.0,204.0,243.0
ITM007737,ORD003737,PRD003,1,189.0,189.0,95.0,94.0
ITM007738,ORD003738,PRD026,3,12.0,36.0,7.5,28.5
ITM007739,ORD003739,PRD028,1,129.0,129.0,52.0,77.0
ITM007740,ORD003740,PRD018,1,299.0,299.0,140.0,159.0
ITM007741,ORD003740,PRD029,2,399.0,798.0,420.0,378.0
ITM007742,ORD003741,PRD015,1,29.0,29.0,9.0,20.0
ITM007743,ORD003741,PRD003,3,189.0,567.0,285.0,282.0
ITM007744,ORD003741,PRD029,2,399.0,798.0,420.0,378.0
ITM007745,ORD003742,PRD022,1,18.0,18.0,5.0,13.0
ITM007746,ORD003742,PRD022,3,18.0,54.0,15.0,39.0
ITM007747,ORD003743,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM007748,ORD003743,PRD023,3,199.0,597.0,255.0,342.0
ITM007749,ORD003743,PRD009,2,79.0,158.0,64.0,94.0
ITM007750,ORD003744,PRD025,1,39.0,39.0,14.0,25.0
ITM007751,ORD003744,PRD013,1,180.0,180.0,68.0,112.0
ITM007752,ORD003744,PRD009,3,79.0,237.0,96.0,141.0
ITM007753,ORD003745,PRD005,2,749.0,1498.0,840.0,658.0
ITM007754,ORD003745,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM007755,ORD003746,PRD009,2,79.0,158.0,64.0,94.0
ITM007756,ORD003747,PRD006,2,649.0,1298.0,760.0,538.0
ITM007757,ORD003747,PRD018,2,299.0,598.0,280.0,318.0
ITM007758,ORD003747,PRD016,2,59.0,118.0,36.0,82.0
ITM007759,ORD003748,PRD015,1,29.0,29.0,9.0,20.0
ITM007760,ORD003748,PRD022,3,18.0,54.0,15.0,39.0
ITM007761,ORD003748,PRD020,1,15.0,15.0,4.0,11.0
ITM007762,ORD003749,PRD009,3,79.0,237.0,96.0,141.0
ITM007763,ORD003749,PRD015,2,29.0,58.0,18.0,40.0
ITM007764,ORD003749,PRD021,3,45.0,135.0,36.0,99.0
ITM007765,ORD003750,PRD005,1,749.0,749.0,420.0,329.0
ITM007766,ORD003751,PRD007,2,279.0,558.0,260.0,298.0
ITM007767,ORD003751,PRD018,3,299.0,897.0,420.0,477.0
ITM007768,ORD003752,PRD012,2,149.0,298.0,110.0,188.0
ITM007769,ORD003752,PRD005,2,749.0,1498.0,840.0,658.0
ITM007770,ORD003753,PRD014,2,99.0,198.0,76.0,122.0
ITM007771,ORD003753,PRD009,3,79.0,237.0,96.0,141.0
ITM007772,ORD003753,PRD016,3,59.0,177.0,54.0,123.0
ITM007773,ORD003754,PRD002,1,999.0,999.0,600.0,399.0
ITM007774,ORD003754,PRD002,1,999.0,999.0,600.0,399.0
ITM007775,ORD003755,PRD015,3,29.0,87.0,27.0,60.0
ITM007776,ORD003756,PRD015,1,29.0,29.0,9.0,20.0
ITM007777,ORD003756,PRD010,1,749.0,749.0,430.0,319.0
ITM007778,ORD003756,PRD023,3,199.0,597.0,255.0,342.0
ITM007779,ORD003757,PRD002,2,999.0,1998.0,1200.0,798.0
ITM007780,ORD003758,PRD013,3,180.0,540.0,204.0,336.0
ITM007781,ORD003758,PRD004,1,1499.0,1499.0,900.0,599.0
ITM007782,ORD003758,PRD018,3,299.0,897.0,420.0,477.0
ITM007783,ORD003759,PRD006,3,649.0,1947.0,1140.0,807.0
ITM007784,ORD003759,PRD017,1,149.0,149.0,60.0,89.0
ITM007785,ORD003760,PRD022,3,18.0,54.0,15.0,39.0
ITM007786,ORD003760,PRD015,2,29.0,58.0,18.0,40.0
ITM007787,ORD003761,PRD026,2,12.0,24.0,5.0,19.0
ITM007788,ORD003761,PRD010,1,749.0,749.0,430.0,319.0
ITM007789,ORD003761,PRD013,1,180.0,180.0,68.0,112.0
ITM007790,ORD003761,PRD027,2,29.0,58.0,16.0,42.0
ITM007791,ORD003762,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM007792,ORD003762,PRD008,3,349.0,1047.0,540.0,507.0
ITM007793,ORD003763,PRD010,2,749.0,1498.0,860.0,638.0
ITM007794,ORD003763,PRD013,3,180.0,540.0,204.0,336.0
ITM007795,ORD003763,PRD017,3,149.0,447.0,180.0,267.0
ITM007796,ORD003764,PRD030,3,149.0,447.0,204.0,243.0
ITM007797,ORD003764,PRD022,2,18.0,36.0,10.0,26.0
ITM007798,ORD003764,PRD026,2,12.0,24.0,5.0,19.0
ITM007799,ORD003765,PRD003,3,189.0,567.0,285.0,282.0
ITM007800,ORD003766,PRD019,3,89.0,267.0,66.0,201.0
ITM007801,ORD003766,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM007802,ORD003766,PRD026,1,12.0,12.0,2.5,9.5
ITM007803,ORD003767,PRD023,2,199.0,398.0,170.0,228.0
ITM007804,ORD003768,PRD011,3,649.0,1947.0,1110.0,837.0
ITM007805,ORD003768,PRD012,3,149.0,447.0,165.0,282.0
ITM007806,ORD003768,PRD025,2,39.0,78.0,28.0,50.0
ITM007807,ORD003769,PRD017,1,149.0,149.0,60.0,89.0
ITM007808,ORD003770,PRD017,3,149.0,447.0,180.0,267.0
ITM007809,ORD003771,PRD024,2,89.0,178.0,64.0,114.0
ITM007810,ORD003772,PRD006,2,649.0,1298.0,760.0,538.0
ITM007811,ORD003772,PRD012,2,149.0,298.0,110.0,188.0
ITM007812,ORD003773,PRD025,1,39.0,39.0,14.0,25.0
ITM007813,ORD003774,PRD005,2,749.0,1498.0,840.0,658.0
ITM007814,ORD003774,PRD023,1,199.0,199.0,85.0,114.0
ITM007815,ORD003774,PRD005,1,749.0,749.0,420.0,329.0
ITM007816,ORD003775,PRD013,1,180.0,180.0,68.0,112.0
ITM007817,ORD003776,PRD009,3,79.0,237.0,96.0,141.0
ITM007818,ORD003776,PRD014,1,99.0,99.0,38.0,61.0
ITM007819,ORD003777,PRD012,2,149.0,298.0,110.0,188.0
ITM007820,ORD003778,PRD026,1,12.0,12.0,2.5,9.5
ITM007821,ORD003778,PRD011,1,649.0,649.0,370.0,279.0
ITM007822,ORD003778,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM007823,ORD003779,PRD028,1,129.0,129.0,52.0,77.0
ITM007824,ORD003779,PRD016,1,59.0,59.0,18.0,41.0
ITM007825,ORD003780,PRD024,3,89.0,267.0,96.0,171.0
ITM007826,ORD003781,PRD010,3,749.0,2247.0,1290.0,957.0
ITM007827,ORD003782,PRD027,1,29.0,29.0,8.0,21.0
ITM007828,ORD003782,PRD002,2,999.0,1998.0,1200.0,798.0
ITM007829,ORD003782,PRD029,1,399.0,399.0,210.0,189.0
ITM007830,ORD003783,PRD012,3,149.0,447.0,165.0,282.0
ITM007831,ORD003783,PRD006,1,649.0,649.0,380.0,269.0
ITM007832,ORD003784,PRD011,2,649.0,1298.0,740.0,558.0
ITM007833,ORD003784,PRD012,2,149.0,298.0,110.0,188.0
ITM007834,ORD003784,PRD008,3,349.0,1047.0,540.0,507.0
ITM007835,ORD003784,PRD012,3,149.0,447.0,165.0,282.0
ITM007836,ORD003785,PRD017,2,149.0,298.0,120.0,178.0
ITM007837,ORD003786,PRD007,1,279.0,279.0,130.0,149.0
ITM007838,ORD003786,PRD030,3,149.0,447.0,204.0,243.0
ITM007839,ORD003786,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM007840,ORD003787,PRD022,2,18.0,36.0,10.0,26.0
ITM007841,ORD003787,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM007842,ORD003787,PRD009,2,79.0,158.0,64.0,94.0
ITM007843,ORD003787,PRD029,2,399.0,798.0,420.0,378.0
ITM007844,ORD003788,PRD026,2,12.0,24.0,5.0,19.0
ITM007845,ORD003788,PRD017,3,149.0,447.0,180.0,267.0
ITM007846,ORD003789,PRD019,2,89.0,178.0,44.0,134.0
ITM007847,ORD003789,PRD028,3,129.0,387.0,156.0,231.0
ITM007848,ORD003790,PRD008,1,349.0,349.0,180.0,169.0
ITM007849,ORD003791,PRD019,2,89.0,178.0,44.0,134.0
ITM007850,ORD003792,PRD022,1,18.0,18.0,5.0,13.0
ITM007851,ORD003792,PRD028,2,129.0,258.0,104.0,154.0
ITM007852,ORD003793,PRD005,1,749.0,749.0,420.0,329.0
ITM007853,ORD003793,PRD007,1,279.0,279.0,130.0,149.0
ITM007854,ORD003793,PRD018,2,299.0,598.0,280.0,318.0
ITM007855,ORD003794,PRD010,2,749.0,1498.0,860.0,638.0
ITM007856,ORD003795,PRD001,1,1299.0,1299.0,780.0,519.0
ITM007857,ORD003796,PRD005,2,749.0,1498.0,840.0,658.0
ITM007858,ORD003797,PRD008,2,349.0,698.0,360.0,338.0
ITM007859,ORD003798,PRD008,1,349.0,349.0,180.0,169.0
ITM007860,ORD003798,PRD020,2,15.0,30.0,8.0,22.0
ITM007861,ORD003798,PRD013,1,180.0,180.0,68.0,112.0
ITM007862,ORD003799,PRD024,2,89.0,178.0,64.0,114.0
ITM007863,ORD003799,PRD026,2,12.0,24.0,5.0,19.0
ITM007864,ORD003800,PRD019,2,89.0,178.0,44.0,134.0
ITM007865,ORD003800,PRD007,2,279.0,558.0,260.0,298.0
ITM007866,ORD003800,PRD003,2,189.0,378.0,190.0,188.0
ITM007867,ORD003801,PRD008,1,349.0,349.0,180.0,169.0
ITM007868,ORD003801,PRD013,1,180.0,180.0,68.0,112.0
ITM007869,ORD003801,PRD005,2,749.0,1498.0,840.0,658.0
ITM007870,ORD003802,PRD003,2,189.0,378.0,190.0,188.0
ITM007871,ORD003802,PRD024,1,89.0,89.0,32.0,57.0
ITM007872,ORD003803,PRD015,2,29.0,58.0,18.0,40.0
ITM007873,ORD003803,PRD007,3,279.0,837.0,390.0,447.0
ITM007874,ORD003803,PRD024,3,89.0,267.0,96.0,171.0
ITM007875,ORD003804,PRD006,3,649.0,1947.0,1140.0,807.0
ITM007876,ORD003805,PRD024,1,89.0,89.0,32.0,57.0
ITM007877,ORD003806,PRD020,1,15.0,15.0,4.0,11.0
ITM007878,ORD003806,PRD013,1,180.0,180.0,68.0,112.0
ITM007879,ORD003807,PRD024,3,89.0,267.0,96.0,171.0
ITM007880,ORD003807,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM007881,ORD003808,PRD026,2,12.0,24.0,5.0,19.0
ITM007882,ORD003809,PRD023,1,199.0,199.0,85.0,114.0
ITM007883,ORD003809,PRD029,3,399.0,1197.0,630.0,567.0
ITM007884,ORD003809,PRD021,2,45.0,90.0,24.0,66.0
ITM007885,ORD003810,PRD015,2,29.0,58.0,18.0,40.0
ITM007886,ORD003810,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM007887,ORD003811,PRD017,2,149.0,298.0,120.0,178.0
ITM007888,ORD003812,PRD008,1,349.0,349.0,180.0,169.0
ITM007889,ORD003813,PRD017,3,149.0,447.0,180.0,267.0
ITM007890,ORD003813,PRD006,2,649.0,1298.0,760.0,538.0
ITM007891,ORD003813,PRD026,2,12.0,24.0,5.0,19.0
ITM007892,ORD003814,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM007893,ORD003815,PRD022,2,18.0,36.0,10.0,26.0
ITM007894,ORD003815,PRD010,2,749.0,1498.0,860.0,638.0
ITM007895,ORD003816,PRD008,3,349.0,1047.0,540.0,507.0
ITM007896,ORD003817,PRD005,3,749.0,2247.0,1260.0,987.0
ITM007897,ORD003817,PRD027,1,29.0,29.0,8.0,21.0
ITM007898,ORD003817,PRD015,3,29.0,87.0,27.0,60.0
ITM007899,ORD003818,PRD026,3,12.0,36.0,7.5,28.5
ITM007900,ORD003818,PRD022,3,18.0,54.0,15.0,39.0
ITM007901,ORD003818,PRD009,3,79.0,237.0,96.0,141.0
ITM007902,ORD003819,PRD014,1,99.0,99.0,38.0,61.0
ITM007903,ORD003819,PRD021,2,45.0,90.0,24.0,66.0
ITM007904,ORD003820,PRD024,2,89.0,178.0,64.0,114.0
ITM007905,ORD003821,PRD027,2,29.0,58.0,16.0,42.0
ITM007906,ORD003821,PRD027,2,29.0,58.0,16.0,42.0
ITM007907,ORD003822,PRD014,3,99.0,297.0,114.0,183.0
ITM007908,ORD003822,PRD003,2,189.0,378.0,190.0,188.0
ITM007909,ORD003823,PRD012,1,149.0,149.0,55.0,94.0
ITM007910,ORD003824,PRD027,2,29.0,58.0,16.0,42.0
ITM007911,ORD003825,PRD024,1,89.0,89.0,32.0,57.0
ITM007912,ORD003825,PRD024,1,89.0,89.0,32.0,57.0
ITM007913,ORD003825,PRD006,2,649.0,1298.0,760.0,538.0
ITM007914,ORD003826,PRD018,2,299.0,598.0,280.0,318.0
ITM007915,ORD003826,PRD002,2,999.0,1998.0,1200.0,798.0
ITM007916,ORD003827,PRD030,1,149.0,149.0,68.0,81.0
ITM007917,ORD003828,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM007918,ORD003828,PRD003,3,189.0,567.0,285.0,282.0
ITM007919,ORD003828,PRD002,1,999.0,999.0,600.0,399.0
ITM007920,ORD003829,PRD020,3,15.0,45.0,12.0,33.0
ITM007921,ORD003830,PRD019,3,89.0,267.0,66.0,201.0
ITM007922,ORD003830,PRD001,1,1299.0,1299.0,780.0,519.0
ITM007923,ORD003831,PRD006,3,649.0,1947.0,1140.0,807.0
ITM007924,ORD003831,PRD007,3,279.0,837.0,390.0,447.0
ITM007925,ORD003831,PRD003,3,189.0,567.0,285.0,282.0
ITM007926,ORD003832,PRD023,2,199.0,398.0,170.0,228.0
ITM007927,ORD003832,PRD010,1,749.0,749.0,430.0,319.0
ITM007928,ORD003832,PRD029,2,399.0,798.0,420.0,378.0
ITM007929,ORD003833,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM007930,ORD003833,PRD012,1,149.0,149.0,55.0,94.0
ITM007931,ORD003834,PRD013,2,180.0,360.0,136.0,224.0
ITM007932,ORD003834,PRD001,2,1299.0,2598.0,1560.0,1038.0
ITM007933,ORD003834,PRD015,2,29.0,58.0,18.0,40.0
ITM007934,ORD003835,PRD013,1,180.0,180.0,68.0,112.0
ITM007935,ORD003835,PRD019,2,89.0,178.0,44.0,134.0
ITM007936,ORD003835,PRD004,2,1499.0,2998.0,1800.0,1198.0
ITM007937,ORD003836,PRD025,1,39.0,39.0,14.0,25.0
ITM007938,ORD003837,PRD023,2,199.0,398.0,170.0,228.0
ITM007939,ORD003838,PRD007,2,279.0,558.0,260.0,298.0
ITM007940,ORD003839,PRD009,3,79.0,237.0,96.0,141.0
ITM007941,ORD003839,PRD028,2,129.0,258.0,104.0,154.0
ITM007942,ORD003840,PRD016,1,59.0,59.0,18.0,41.0
ITM007943,ORD003841,PRD027,3,29.0,87.0,24.0,63.0
ITM007944,ORD003842,PRD020,2,15.0,30.0,8.0,22.0
ITM007945,ORD003842,PRD022,3,18.0,54.0,15.0,39.0
ITM007946,ORD003842,PRD005,2,749.0,1498.0,840.0,658.0
ITM007947,ORD003843,PRD003,3,189.0,567.0,285.0,282.0
ITM007948,ORD003844,PRD020,3,15.0,45.0,12.0,33.0
ITM007949,ORD003845,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM007950,ORD003845,PRD005,3,749.0,2247.0,1260.0,987.0
ITM007951,ORD003845,PRD023,3,199.0,597.0,255.0,342.0
ITM007952,ORD003846,PRD019,2,89.0,178.0,44.0,134.0
ITM007953,ORD003847,PRD002,1,999.0,999.0,600.0,399.0
ITM007954,ORD003847,PRD013,2,180.0,360.0,136.0,224.0
ITM007955,ORD003848,PRD020,2,15.0,30.0,8.0,22.0
ITM007956,ORD003848,PRD027,2,29.0,58.0,16.0,42.0
ITM007957,ORD003848,PRD029,2,399.0,798.0,420.0,378.0
ITM007958,ORD003849,PRD029,2,399.0,798.0,420.0,378.0
ITM007959,ORD003850,PRD020,3,15.0,45.0,12.0,33.0
ITM007960,ORD003850,PRD008,3,349.0,1047.0,540.0,507.0
ITM007961,ORD003851,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM007962,ORD003852,PRD024,1,89.0,89.0,32.0,57.0
ITM007963,ORD003852,PRD012,2,149.0,298.0,110.0,188.0
ITM007964,ORD003852,PRD019,1,89.0,89.0,22.0,67.0
ITM007965,ORD003853,PRD023,2,199.0,398.0,170.0,228.0
ITM007966,ORD003853,PRD021,1,45.0,45.0,12.0,33.0
ITM007967,ORD003854,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM007968,ORD003854,PRD005,2,749.0,1498.0,840.0,658.0
ITM007969,ORD003854,PRD021,2,45.0,90.0,24.0,66.0
ITM007970,ORD003855,PRD028,1,129.0,129.0,52.0,77.0
ITM007971,ORD003855,PRD018,2,299.0,598.0,280.0,318.0
ITM007972,ORD003855,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM007973,ORD003855,PRD008,3,349.0,1047.0,540.0,507.0
ITM007974,ORD003856,PRD016,1,59.0,59.0,18.0,41.0
ITM007975,ORD003856,PRD025,2,39.0,78.0,28.0,50.0
ITM007976,ORD003857,PRD019,3,89.0,267.0,66.0,201.0
ITM007977,ORD003858,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM007978,ORD003858,PRD011,2,649.0,1298.0,740.0,558.0
ITM007979,ORD003858,PRD001,3,1299.0,3897.0,2340.0,1557.0
ITM007980,ORD003858,PRD021,1,45.0,45.0,12.0,33.0
ITM007981,ORD003859,PRD007,1,279.0,279.0,130.0,149.0
ITM007982,ORD003859,PRD014,3,99.0,297.0,114.0,183.0
ITM007983,ORD003859,PRD020,1,15.0,15.0,4.0,11.0
ITM007984,ORD003860,PRD029,2,399.0,798.0,420.0,378.0
ITM007985,ORD003861,PRD005,2,749.0,1498.0,840.0,658.0
ITM007986,ORD003861,PRD007,2,279.0,558.0,260.0,298.0
ITM007987,ORD003862,PRD013,1,180.0,180.0,68.0,112.0
ITM007988,ORD003862,PRD019,1,89.0,89.0,22.0,67.0
ITM007989,ORD003862,PRD025,3,39.0,117.0,42.0,75.0
ITM007990,ORD003863,PRD016,3,59.0,177.0,54.0,123.0
ITM007991,ORD003863,PRD009,3,79.0,237.0,96.0,141.0
ITM007992,ORD003863,PRD001,1,1299.0,1299.0,780.0,519.0
ITM007993,ORD003864,PRD025,2,39.0,78.0,28.0,50.0
ITM007994,ORD003864,PRD014,2,99.0,198.0,76.0,122.0
ITM007995,ORD003864,PRD011,2,649.0,1298.0,740.0,558.0
ITM007996,ORD003865,PRD016,2,59.0,118.0,36.0,82.0
ITM007997,ORD003865,PRD021,1,45.0,45.0,12.0,33.0
ITM007998,ORD003866,PRD006,3,649.0,1947.0,1140.0,807.0
ITM007999,ORD003866,PRD011,1,649.0,649.0,370.0,279.0
ITM008000,ORD003866,PRD023,3,199.0,597.0,255.0,342.0
ITM008001,ORD003867,PRD014,2,99.0,198.0,76.0,122.0
ITM008002,ORD003867,PRD010,3,749.0,2247.0,1290.0,957.0
ITM008003,ORD003867,PRD014,2,99.0,198.0,76.0,122.0
ITM008004,ORD003868,PRD029,2,399.0,798.0,420.0,378.0
ITM008005,ORD003869,PRD030,1,149.0,149.0,68.0,81.0
ITM008006,ORD003869,PRD016,1,59.0,59.0,18.0,41.0
ITM008007,ORD003870,PRD016,3,59.0,177.0,54.0,123.0
ITM008008,ORD003870,PRD003,1,189.0,189.0,95.0,94.0
ITM008009,ORD003870,PRD004,1,1499.0,1499.0,900.0,599.0
ITM008010,ORD003871,PRD030,1,149.0,149.0,68.0,81.0
ITM008011,ORD003872,PRD023,3,199.0,597.0,255.0,342.0
ITM008012,ORD003872,PRD018,2,299.0,598.0,280.0,318.0
ITM008013,ORD003873,PRD010,2,749.0,1498.0,860.0,638.0
ITM008014,ORD003873,PRD029,3,399.0,1197.0,630.0,567.0
ITM008015,ORD003873,PRD002,2,999.0,1998.0,1200.0,798.0
ITM008016,ORD003873,PRD008,3,349.0,1047.0,540.0,507.0
ITM008017,ORD003874,PRD021,1,45.0,45.0,12.0,33.0
ITM008018,ORD003874,PRD005,3,749.0,2247.0,1260.0,987.0
ITM008019,ORD003874,PRD006,2,649.0,1298.0,760.0,538.0
ITM008020,ORD003875,PRD025,3,39.0,117.0,42.0,75.0
ITM008021,ORD003876,PRD026,2,12.0,24.0,5.0,19.0
ITM008022,ORD003877,PRD018,3,299.0,897.0,420.0,477.0
ITM008023,ORD003877,PRD026,2,12.0,24.0,5.0,19.0
ITM008024,ORD003877,PRD029,2,399.0,798.0,420.0,378.0
ITM008025,ORD003878,PRD012,1,149.0,149.0,55.0,94.0
ITM008026,ORD003878,PRD029,3,399.0,1197.0,630.0,567.0
ITM008027,ORD003878,PRD003,3,189.0,567.0,285.0,282.0
ITM008028,ORD003879,PRD021,2,45.0,90.0,24.0,66.0
ITM008029,ORD003879,PRD010,2,749.0,1498.0,860.0,638.0
ITM008030,ORD003880,PRD025,3,39.0,117.0,42.0,75.0
ITM008031,ORD003880,PRD021,1,45.0,45.0,12.0,33.0
ITM008032,ORD003880,PRD020,1,15.0,15.0,4.0,11.0
ITM008033,ORD003880,PRD017,2,149.0,298.0,120.0,178.0
ITM008034,ORD003881,PRD025,1,39.0,39.0,14.0,25.0
ITM008035,ORD003881,PRD004,3,1499.0,4497.0,2700.0,1797.0
ITM008036,ORD003882,PRD010,3,749.0,2247.0,1290.0,957.0
ITM008037,ORD003883,PRD013,3,180.0,540.0,204.0,336.0
ITM008038,ORD003884,PRD027,2,29.0,58.0,16.0,42.0
ITM008039,ORD003884,PRD016,2,59.0,118.0,36.0,82.0
ITM008040,ORD003885,PRD029,2,399.0,798.0,420.0,378.0
ITM008041,ORD003886,PRD024,2,89.0,178.0,64.0,114.0
ITM008042,ORD003887,PRD023,3,199.0,597.0,255.0,342.0
ITM008043,ORD003887,PRD030,1,149.0,149.0,68.0,81.0
ITM008044,ORD003887,PRD021,3,45.0,135.0,36.0,99.0
ITM008045,ORD003888,PRD017,1,149.0,149.0,60.0,89.0
ITM008046,ORD003889,PRD010,3,749.0,2247.0,1290.0,957.0
ITM008047,ORD003890,PRD006,3,649.0,1947.0,1140.0,807.0
ITM008048,ORD003890,PRD018,3,299.0,897.0,420.0,477.0
ITM008049,ORD003891,PRD015,3,29.0,87.0,27.0,60.0
ITM008050,ORD003892,PRD014,1,99.0,99.0,38.0,61.0
ITM008051,ORD003892,PRD003,2,189.0,378.0,190.0,188.0
ITM008052,ORD003892,PRD002,3,999.0,2997.0,1800.0,1197.0
ITM008053,ORD003893,PRD011,1,649.0,649.0,370.0,279.0
ITM008054,ORD003894,PRD009,1,79.0,79.0,32.0,47.0
ITM008055,ORD003894,PRD017,1,149.0,149.0,60.0,89.0
ITM008056,ORD003894,PRD007,2,279.0,558.0,260.0,298.0
ITM008057,ORD003895,PRD012,1,149.0,149.0,55.0,94.0
ITM008058,ORD003895,PRD015,2,29.0,58.0,18.0,40.0
ITM008059,ORD003895,PRD008,3,349.0,1047.0,540.0,507.0
ITM008060,ORD003896,PRD023,1,199.0,199.0,85.0,114.0
ITM008061,ORD003896,PRD015,3,29.0,87.0,27.0,60.0
ITM008062,ORD003896,PRD014,2,99.0,198.0,76.0,122.0
ITM008063,ORD003897,PRD011,2,649.0,1298.0,740.0,558.0
ITM008064,ORD003897,PRD026,3,12.0,36.0,7.5,28.5
ITM008065,ORD003898,PRD015,1,29.0,29.0,9.0,20.0
ITM008066,ORD003899,PRD003,2,189.0,378.0,190.0,188.0
ITM008067,ORD003899,PRD025,1,39.0,39.0,14.0,25.0
ITM008068,ORD003900,PRD009,3,79.0,237.0,96.0,141.0
ITM008069,ORD003900,PRD029,3,399.0,1197.0,630.0,567.0
