customer_id,frequency,monetary,segment,pays,recency,R_score,F_score,M_score,rfm_score,rfm_total,segment_rfm
CUS01084,9,9995.0,Occasionnel,Ghana,193,2,5,4,254,11,À réactiver
CUS01085,9,12287.0,Occasionnel,Cameroun,201,2,5,5,255,12,À réactiver
CUS01086,6,9278.0,Standard,Belgique,233,2,4,4,244,10,À réactiver
CUS01087,6,6682.0,Nouveau,Belgique,233,2,4,3,243,9,À réactiver
CUS01088,3,9849.0,Standard,Nigeria,296,1,1,4,114,6,Gros dépensiers occasionnels
CUS01089,5,2959.0,Standard,Senegal,117,3,3,1,331,7,Fidèles
CUS01090,2,3160.0,Occasionnel,Senegal,186,2,1,1,211,4,Dormants
CUS01091,2,2276.0,Standard,Cote d'Ivoire,378,1,1,1,111,3,Dormants
CUS01092,7,11863.0,Standard,Senegal,14,5,4,5,545,14,Champions
CUS01093,1,1265.0,Premium,Ghana,490,1,1,1,111,3,Dormants
CUS01094,4,3029.0,Occasionnel,Nigeria,201,2,2,1,221,5,Dormants
CUS01095,4,7403.0,Occasionnel,Ghana,127,3,2,3,323,8,Dormants
CUS01096,5,9559.0,Occasionnel,Cote d'Ivoire,152,3,3,4,334,10,Fidèles
CUS01097,3,1839.0,Nouveau,Cote d'Ivoire,233,2,1,1,211,4,Dormants
CUS01098,9,13651.0,Premium,Maroc,125,3,5,5,355,13,Fidèles
CUS01099,4,10092.0,Occasionnel,Cameroun,75,4,2,4,424,10,Gros dépensiers occasionnels
CUS01100,4,5070.0,Nouveau,Cameroun,186,2,2,2,222,6,Dormants
CUS01101,5,3651.0,Standard,Maroc,56,4,3,2,432,9,Fidèles
CUS01102,6,11234.0,Occasionnel,Ghana,245,2,4,5,245,11,À réactiver
CUS01103,2,5966.0,Standard,Senegal,148,3,1,3,313,7,Dormants
CUS01104,6,5742.0,Nouveau,Nigeria,351,1,4,3,143,8,À réactiver
CUS01105,7,15375.0,Standard,Cameroun,95,3,4,5,345,12,Fidèles
CUS01106,4,9721.0,Standard,Cote d'Ivoire,204,2,2,4,224,8,Gros dépensiers occasionnels
CUS01107,9,12405.0,Premium,Senegal,17,5,5,5,555,15,Champions
CUS01108,5,6839.0,Occasionnel,Nigeria,146,3,3,3,333,9,Fidèles
CUS01109,8,7460.0,Standard,Maroc,10,5,5,3,553,13,Fidèles
CUS01110,5,2946.0,Occasionnel,Belgique,53,4,3,1,431,8,Fidèles
CUS01111,5,8383.0,Standard,Belgique,142,3,3,4,334,10,Fidèles
CUS01112,2,597.0,Occasionnel,Senegal,294,1,1,1,111,3,Dormants
CUS01113,8,11110.0,Standard,Cameroun,193,2,5,5,255,12,À réactiver
CUS01114,4,3865.0,Standard,Cote d'Ivoire,586,1,2,2,122,5,Dormants
CUS01115,10,21384.0,Premium,Ghana,243,2,5,5,255,12,À réactiver
CUS01116,3,2300.0,Standard,Belgique,413,1,1,1,111,3,Dormants
CUS01117,6,13555.0,Nouveau,Maroc,78,4,4,5,445,13,Champions
CUS01118,9,17681.0,Standard,Belgique,32,5,5,5,555,15,Champions
CUS01119,3,3010.0,Standard,Maroc,184,2,1,1,211,4,Dormants
CUS01120,6,9073.0,Occasionnel,Nigeria,387,1,4,4,144,9,À réactiver
CUS01121,4,5851.0,Nouveau,Senegal,67,4,2,3,423,9,Nouveaux prometteurs
CUS01122,6,5280.0,Occasionnel,Cote d'Ivoire,24,5,4,2,542,11,Fidèles
CUS01123,6,9816.0,Nouveau,Nigeria,441,1,4,4,144,9,À réactiver
CUS01124,3,2513.0,Standard,Maroc,252,2,1,1,211,4,Dormants
CUS01125,8,13233.0,Standard,Maroc,67,4,5,5,455,14,Champions
CUS01126,3,3244.0,Occasionnel,France,193,2,1,2,212,5,Dormants
CUS01127,3,4780.0,Occasionnel,Belgique,29,5,1,2,512,8,Nouveaux prometteurs
CUS01128,6,9923.0,Nouveau,France,181,2,4,4,244,10,À réactiver
CUS01129,5,5837.0,Occasionnel,Belgique,284,1,3,3,133,7,Dormants
CUS01130,4,8391.0,Occasionnel,Cameroun,219,2,2,4,224,8,Gros dépensiers occasionnels
CUS01131,4,10772.0,Nouveau,Nigeria,113,3,2,5,325,10,Gros dépensiers occasionnels
CUS01132,8,9627.0,Standard,Maroc,217,2,5,4,254,11,À réactiver
CUS01133,3,1172.0,Standard,Nigeria,69,4,1,1,411,6,Nouveaux prometteurs
CUS01134,3,557.0,Occasionnel,Cameroun,308,1,1,1,111,3,Dormants
CUS01135,5,6492.0,Standard,Nigeria,15,5,3,3,533,11,Fidèles
CUS01136,7,7951.0,Occasionnel,France,79,4,4,4,444,12,Champions
CUS01137,4,5525.0,Nouveau,Cameroun,281,1,2,3,123,6,Dormants
CUS01138,4,9739.0,Standard,France,231,2,2,4,224,8,Gros dépensiers occasionnels
CUS01139,9,8391.0,Standard,France,58,4,5,4,454,13,Champions
CUS01140,2,60.0,Standard,Nigeria,66,4,1,1,411,6,Nouveaux prometteurs
CUS01141,4,2930.0,Premium,Cote d'Ivoire,50,4,2,1,421,7,Nouveaux prometteurs
CUS01142,3,6278.0,Occasionnel,Cote d'Ivoire,73,4,1,3,413,8,Nouveaux prometteurs
CUS01143,5,5799.0,Occasionnel,Senegal,59,4,3,3,433,10,Fidèles
CUS01144,8,8192.0,Occasionnel,Nigeria,31,5,5,4,554,14,Champions
CUS01145,9,15663.0,Standard,Nigeria,47,4,5,5,455,14,Champions
CUS01146,7,12821.0,Nouveau,Cameroun,108,3,4,5,345,12,Fidèles
CUS01147,7,7431.0,Occasionnel,Nigeria,317,1,4,3,143,8,À réactiver
CUS01148,5,5976.0,Standard,Belgique,54,4,3,3,433,10,Fidèles
CUS01149,3,4806.0,Nouveau,Belgique,3,5,1,2,512,8,Nouveaux prometteurs
CUS01150,7,14876.0,Occasionnel,Ghana,200,2,4,5,245,11,À réactiver
CUS01151,7,8235.0,Standard,Senegal,6,5,4,4,544,13,Champions
CUS01152,3,2234.0,Standard,Nigeria,15,5,1,1,511,7,Nouveaux prometteurs
CUS01153,3,6926.0,Nouveau,Ghana,239,2,1,3,213,6,Dormants
CUS01154,5,4305.0,Standard,Belgique,104,3,3,2,332,8,Fidèles
CUS01155,5,1932.0,Occasionnel,France,173,2,3,1,231,6,Dormants
CUS01156,5,9600.0,Standard,Cameroun,27,5,3,4,534,12,Fidèles
CUS01157,5,8858.0,Occasionnel,Senegal,99,3,3,4,334,10,Fidèles
CUS01158,5,7464.0,Premium,Ghana,445,1,3,3,133,7,Dormants
CUS01159,2,2829.0,Occasionnel,France,155,3,1,1,311,5,Dormants
CUS01160,5,5116.0,Standard,Maroc,176,2,3,2,232,7,Dormants
CUS01161,4,3170.0,Premium,Belgique,289,1,2,1,121,4,Dormants
CUS01162,1,132.0,Occasionnel,Cote d'Ivoire,56,4,1,1,411,6,Nouveaux prometteurs
CUS01163,7,11585.0,Nouveau,Belgique,82,4,4,5,445,13,Champions
CUS01164,7,10243.0,Standard,Maroc,154,3,4,4,344,11,Fidèles
CUS01165,4,2919.0,Occasionnel,France,251,2,2,1,221,5,Dormants
CUS01166,7,8823.0,Nouveau,Ghana,139,3,4,4,344,11,Fidèles
CUS01167,3,2331.0,Standard,Cameroun,378,1,1,1,111,3,Dormants
CUS01168,6,7976.0,Standard,Ghana,118,3,4,4,344,11,Fidèles
CUS01169,8,15675.0,Standard,Cote d'Ivoire,126,3,5,5,355,13,Fidèles
CUS01170,4,10576.0,Nouveau,Cote d'Ivoire,119,3,2,4,324,9,Gros dépensiers occasionnels
CUS01171,6,4655.0,Occasionnel,Maroc,85,4,4,2,442,10,Fidèles
CUS01172,8,16161.0,Occasionnel,Cameroun,21,5,5,5,555,15,Champions
CUS01173,9,12687.0,Standard,Ghana,49,4,5,5,455,14,Champions
CUS01174,12,20020.0,Standard,Ghana,35,5,5,5,555,15,Champions
CUS01175,6,5031.0,Occasionnel,Ghana,384,1,4,2,142,7,Dormants
CUS01176,3,4528.0,Occasionnel,Maroc,54,4,1,2,412,7,Nouveaux prometteurs
CUS01177,7,1945.0,Standard,Maroc,60,4,4,1,441,9,Fidèles
CUS01178,8,10120.0,Standard,France,62,4,5,4,454,13,Champions
CUS01179,3,6844.0,Occasionnel,Belgique,243,2,1,3,213,6,Dormants
CUS01180,6,13412.0,Premium,Cameroun,30,5,4,5,545,14,Champions
CUS01181,5,3291.0,Nouveau,Cote d'Ivoire,52,4,3,2,432,9,Fidèles
CUS01182,7,11222.0,Occasionnel,Maroc,158,3,4,5,345,12,Fidèles
CUS01183,3,7576.0,Standard,Cameroun,206,2,1,3,213,6,Dormants
CUS01184,3,1812.0,Standard,Cameroun,284,1,1,1,111,3,Dormants
CUS01185,5,2747.0,Occasionnel,Nigeria,3,5,3,1,531,9,Fidèles
CUS01186,9,14158.0,Occasionnel,Nigeria,72,4,5,5,455,14,Champions
CUS01187,3,4447.0,Occasionnel,Cote d'Ivoire,41,4,1,2,412,7,Nouveaux prometteurs
CUS01188,3,1882.0,Standard,Belgique,231,2,1,1,211,4,Dormants
CUS01189,4,5397.0,Premium,Ghana,156,3,2,2,322,7,Dormants
CUS01190,4,14916.0,Standard,Ghana,193,2,2,5,225,9,Gros dépensiers occasionnels
CUS01191,12,14829.0,Occasionnel,Cameroun,23,5,5,5,555,15,Champions
CUS01192,4,10504.0,Standard,Cameroun,79,4,2,4,424,10,Gros dépensiers occasionnels
CUS01193,2,334.0,Occasionnel,Nigeria,415,1,1,1,111,3,Dormants
CUS01194,8,17082.0,Standard,Senegal,1,5,5,5,555,15,Champions
CUS01195,9,18025.0,Nouveau,Cameroun,230,2,5,5,255,12,À réactiver
CUS01196,8,6237.0,Occasionnel,Senegal,62,4,5,3,453,12,Fidèles
CUS01197,6,9868.0,Occasionnel,Cote d'Ivoire,183,2,4,4,244,10,À réactiver
CUS01198,5,2884.0,Occasionnel,Senegal,65,4,3,1,431,8,Fidèles
CUS01199,5,5601.0,Occasionnel,Cote d'Ivoire,194,2,3,3,233,8,À réactiver
CUS01200,4,1849.0,Standard,Nigeria,163,3,2,1,321,6,Dormants
CUS01201,5,2268.0,Occasionnel,Senegal,30,5,3,1,531,9,Fidèles
CUS01202,6,10101.0,Occasionnel,Cote d'Ivoire,16,5,4,4,544,13,Champions
CUS01203,5,3922.0,Standard,Senegal,121,3,3,2,332,8,Fidèles
CUS01204,4,8304.0,Occasionnel,Nigeria,120,3,2,4,324,9,Gros dépensiers occasionnels
CUS01205,3,2465.0,Occasionnel,Ghana,51,4,1,1,411,6,Nouveaux prometteurs
CUS01206,4,5654.0,Occasionnel,Cote d'Ivoire,418,1,2,3,123,6,Dormants
CUS01207,9,11905.0,Occasionnel,Maroc,126,3,5,5,355,13,Fidèles
CUS01208,3,3270.0,Standard,France,748,1,1,2,112,4,Dormants
CUS01209,8,13008.0,Nouveau,Maroc,21,5,5,5,555,15,Champions
CUS01210,3,1273.0,Occasionnel,France,422,1,1,1,111,3,Dormants
CUS01211,8,7947.0,Occasionnel,Maroc,21,5,5,4,554,14,Champions
CUS01212,4,8972.0,Occasionnel,Cote d'Ivoire,100,3,2,4,324,9,Gros dépensiers occasionnels
CUS01213,4,2680.0,Standard,Nigeria,188,2,2,1,221,5,Dormants
CUS01214,4,9857.0,Occasionnel,Ghana,245,2,2,4,224,8,Gros dépensiers occasionnels
CUS01215,5,7185.0,Standard,France,27,5,3,3,533,11,Fidèles
CUS01216,3,7091.0,Occasionnel,Senegal,558,1,1,3,113,5,Dormants
CUS01217,7,9355.0,Standard,Cote d'Ivoire,26,5,4,4,544,13,Champions
CUS01218,3,3817.0,Standard,Cameroun,388,1,1,2,112,4,Dormants
CUS01219,3,5199.0,Occasionnel,Cote d'Ivoire,637,1,1,2,112,4,Dormants
CUS01220,4,1481.0,Standard,Maroc,379,1,2,1,121,4,Dormants
CUS01221,9,12721.0,Nouveau,Senegal,68,4,5,5,455,14,Champions
CUS01222,8,4723.0,Standard,Belgique,112,3,5,2,352,10,Fidèles
CUS01223,5,10243.0,Occasionnel,Nigeria,211,2,3,4,234,9,À réactiver
CUS01224,6,4471.0,Premium,Nigeria,178,2,4,2,242,8,À réactiver
CUS01225,8,18385.0,Premium,Maroc,159,3,5,5,355,13,Fidèles
CUS01226,4,2920.0,Nouveau,Maroc,4,5,2,1,521,8,Nouveaux prometteurs
CUS01227,9,7287.0,Occasionnel,Senegal,161,3,5,3,353,11,Fidèles
CUS01228,6,6576.0,Standard,Ghana,151,3,4,3,343,10,Fidèles
CUS01229,5,4772.0,Occasionnel,France,357,1,3,2,132,6,Dormants
CUS01230,4,3703.0,Standard,Nigeria,326,1,2,2,122,5,Dormants
CUS01231,9,18788.0,Occasionnel,Senegal,275,1,5,5,155,11,À réactiver
CUS01232,7,9507.0,Occasionnel,Ghana,159,3,4,4,344,11,Fidèles
CUS01233,5,10083.0,Nouveau,Belgique,1,5,3,4,534,12,Fidèles
CUS01234,4,5708.0,Standard,Nigeria,10,5,2,3,523,10,Nouveaux prometteurs
CUS01235,6,11761.0,Standard,Nigeria,133,3,4,5,345,12,Fidèles
CUS01236,4,2650.0,Occasionnel,Cameroun,14,5,2,1,521,8,Nouveaux prometteurs
CUS01237,9,8151.0,Standard,Nigeria,95,3,5,4,354,12,Fidèles
CUS01238,8,10736.0,Nouveau,Cote d'Ivoire,31,5,5,5,555,15,Champions
CUS01239,3,1865.0,Nouveau,Cote d'Ivoire,15,5,1,1,511,7,Nouveaux prometteurs
CUS01240,6,9291.0,Nouveau,Cote d'Ivoire,198,2,4,4,244,10,À réactiver
CUS01241,1,650.0,Occasionnel,Nigeria,370,1,1,1,111,3,Dormants
CUS01242,11,30134.0,Premium,France,42,4,5,5,455,14,Champions
CUS01243,4,1740.0,Standard,France,56,4,2,1,421,7,Nouveaux prometteurs
CUS01244,5,8751.0,Standard,Cameroun,375,1,3,4,134,8,À réactiver
CUS01245,7,4224.0,Standard,Senegal,2,5,4,2,542,11,Fidèles
CUS01246,7,5717.0,Standard,Senegal,88,4,4,3,443,11,Fidèles
CUS01247,9,17029.0,Occasionnel,France,7,5,5,5,555,15,Champions
CUS01248,6,15148.0,Occasionnel,Senegal,219,2,4,5,245,11,À réactiver
CUS01249,5,8532.0,Occasionnel,Ghana,357,1,3,4,134,8,À réactiver
CUS01250,3,6339.0,Standard,Nigeria,164,3,1,3,313,7,Dormants
CUS01251,6,3519.0,Occasionnel,Cameroun,64,4,4,2,442,10,Fidèles
CUS01252,4,7786.0,Occasionnel,Cote d'Ivoire,13,5,2,4,524,11,Gros dépensiers occasionnels
CUS01253,6,11405.0,Occasionnel,France,23,5,4,5,545,14,Champions
CUS01254,2,2404.0,Occasionnel,France,112,3,1,1,311,5,Dormants
CUS01255,3,1336.0,Standard,Belgique,386,1,1,1,111,3,Dormants
CUS01256,3,2842.0,Premium,Ghana,439,1,1,1,111,3,Dormants
CUS01257,6,15235.0,Occasionnel,Belgique,13,5,4,5,545,14,Champions
CUS01258,6,16969.0,Occasionnel,Senegal,140,3,4,5,345,12,Fidèles
CUS01259,3,4884.0,Occasionnel,France,198,2,1,2,212,5,Dormants
CUS01260,6,14919.0,Occasionnel,Ghana,120,3,4,5,345,12,Fidèles
CUS01261,4,4615.0,Premium,Cameroun,101,3,2,2,322,7,Dormants
CUS01262,5,6885.0,Nouveau,Nigeria,183,2,3,3,233,8,À réactiver
CUS01263,5,3657.0,Standard,Senegal,470,1,3,2,132,6,Dormants
CUS01264,5,9367.0,Standard,Nigeria,82,4,3,4,434,11,Fidèles
CUS01265,4,1012.0,Standard,Cote d'Ivoire,104,3,2,1,321,6,Dormants
CUS01266,7,8768.0,Standard,Belgique,374,1,4,4,144,9,À réactiver
CUS01267,6,4150.0,Standard,Cameroun,137,3,4,2,342,9,Fidèles
CUS01268,1,3115.0,Premium,Senegal,884,1,1,1,111,3,Dormants
CUS01269,6,4328.0,Premium,France,155,3,4,2,342,9,Fidèles
CUS01270,10,12823.0,Standard,Maroc,16,5,5,5,555,15,Champions
CUS01271,4,2738.0,Standard,Cameroun,99,3,2,1,321,6,Dormants
CUS01272,4,6455.0,Standard,Maroc,201,2,2,3,223,7,Dormants
CUS01273,5,4856.0,Occasionnel,Cote d'Ivoire,411,1,3,2,132,6,Dormants
CUS01274,4,2724.0,Standard,Cote d'Ivoire,184,2,2,1,221,5,Dormants
CUS01275,5,7002.0,Premium,Cameroun,180,2,3,3,233,8,À réactiver
CUS01276,8,8714.0,Occasionnel,Senegal,48,4,5,4,454,13,Champions
CUS01277,8,5722.0,Standard,Senegal,25,5,5,3,553,13,Fidèles
CUS01278,6,10633.0,Occasionnel,Cameroun,2,5,4,5,545,14,Champions
CUS01279,5,6440.0,Nouveau,Nigeria,146,3,3,3,333,9,Fidèles
CUS01280,4,2699.0,Standard,Senegal,185,2,2,1,221,5,Dormants
CUS01281,4,7746.0,Standard,Cote d'Ivoire,134,3,2,4,324,9,Gros dépensiers occasionnels
CUS01283,4,6550.0,Occasionnel,Cote d'Ivoire,50,4,2,3,423,9,Nouveaux prometteurs
CUS01284,5,5057.0,Nouveau,Maroc,121,3,3,2,332,8,Fidèles
CUS01285,7,7049.0,Occasionnel,Maroc,346,1,4,3,143,8,À réactiver
CUS01286,4,2051.0,Standard,Cote d'Ivoire,341,1,2,1,121,4,Dormants
CUS01287,2,1656.0,Premium,Ghana,57,4,1,1,411,6,Nouveaux prometteurs
CUS01288,5,8255.0,Standard,Cameroun,37,4,3,4,434,11,Fidèles
CUS01289,7,6500.0,Nouveau,Ghana,24,5,4,3,543,12,Fidèles
CUS01290,7,6635.0,Standard,Belgique,304,1,4,3,143,8,À réactiver
CUS01291,9,18126.0,Standard,Cameroun,190,2,5,5,255,12,À réactiver
CUS01292,8,10860.0,Nouveau,France,122,3,5,5,355,13,Fidèles
CUS01293,3,2871.0,Premium,France,258,2,1,1,211,4,Dormants
CUS01294,6,4377.0,Standard,Senegal,112,3,4,2,342,9,Fidèles
CUS01295,6,12068.0,Nouveau,Cote d'Ivoire,284,1,4,5,145,10,À réactiver
CUS01296,3,7291.0,Standard,Ghana,577,1,1,3,113,5,Dormants
CUS01297,6,3756.0,Premium,France,64,4,4,2,442,10,Fidèles
CUS01298,6,4010.0,Occasionnel,Cote d'Ivoire,281,1,4,2,142,7,Dormants
CUS01299,6,9662.0,Standard,Cameroun,168,3,4,4,344,11,Fidèles
CUS01300,10,9605.0,Occasionnel,Nigeria,14,5,5,4,554,14,Champions
CUS01301,5,7130.0,Occasionnel,France,118,3,3,3,333,9,Fidèles
CUS01302,3,1922.0,Standard,France,69,4,1,1,411,6,Nouveaux prometteurs
CUS01303,5,11801.0,Standard,France,40,4,3,5,435,12,Fidèles
CUS01304,5,5152.0,Nouveau,Cote d'Ivoire,321,1,3,2,132,6,Dormants
CUS01305,4,10740.0,Premium,Cameroun,67,4,2,5,425,11,Gros dépensiers occasionnels
CUS01306,5,5851.0,Nouveau,Belgique,31,5,3,3,533,11,Fidèles
CUS01307,2,6979.0,Occasionnel,Ghana,391,1,1,3,113,5,Dormants
CUS01308,2,1014.0,Standard,Ghana,226,2,1,1,211,4,Dormants
CUS01309,7,14400.0,Standard,Cote d'Ivoire,113,3,4,5,345,12,Fidèles
CUS01310,5,11331.0,Nouveau,Cameroun,193,2,3,5,235,10,À réactiver
CUS01311,5,3708.0,Standard,Ghana,127,3,3,2,332,8,Fidèles
CUS01312,10,4660.0,Occasionnel,Ghana,31,5,5,2,552,12,Fidèles
CUS01313,6,16487.0,Standard,Belgique,63,4,4,5,445,13,Champions
CUS01314,4,3683.0,Standard,Cote d'Ivoire,111,3,2,2,322,7,Dormants
CUS01315,4,7377.0,Occasionnel,Senegal,155,3,2,3,323,8,Dormants
CUS01316,6,8341.0,Standard,France,258,2,4,4,244,10,À réactiver
CUS01317,3,1398.0,Standard,Cote d'Ivoire,540,1,1,1,111,3,Dormants
CUS01318,7,13035.0,Standard,Belgique,23,5,4,5,545,14,Champions
CUS01319,2,2068.0,Premium,Senegal,156,3,1,1,311,5,Dormants
CUS01320,4,6664.0,Occasionnel,Nigeria,80,4,2,3,423,9,Nouveaux prometteurs
CUS01321,3,4423.0,Occasionnel,France,203,2,1,2,212,5,Dormants
CUS01322,6,9695.0,Occasionnel,France,298,1,4,4,144,9,À réactiver
CUS01323,2,2357.0,Standard,France,392,1,1,1,111,3,Dormants
CUS01324,7,5942.0,Standard,Ghana,59,4,4,3,443,11,Fidèles
CUS01325,7,6231.0,Standard,Maroc,309,1,4,3,143,8,À réactiver
CUS01326,5,7516.0,Occasionnel,Cameroun,3,5,3,3,533,11,Fidèles
CUS01327,5,4571.0,Standard,Cote d'Ivoire,388,1,3,2,132,6,Dormants
CUS01328,6,10522.0,Standard,Cote d'Ivoire,55,4,4,4,444,12,Champions
CUS01330,7,8001.0,Nouveau,Cote d'Ivoire,126,3,4,4,344,11,Fidèles
CUS01331,2,4095.0,Standard,Cameroun,322,1,1,2,112,4,Dormants
CUS01332,4,4340.0,Premium,Nigeria,118,3,2,2,322,7,Dormants
CUS01333,7,5893.0,Nouveau,Maroc,136,3,4,3,343,10,Fidèles
CUS01334,8,7703.0,Nouveau,Senegal,45,4,5,4,454,13,Champions
CUS01335,4,3694.0,Occasionnel,Maroc,216,2,2,2,222,6,Dormants
CUS01336,3,1138.0,Occasionnel,France,102,3,1,1,311,5,Dormants
CUS01337,8,16255.0,Occasionnel,Cote d'Ivoire,78,4,5,5,455,14,Champions
CUS01338,4,3582.0,Occasionnel,Nigeria,176,2,2,2,222,6,Dormants
CUS01339,6,5045.0,Standard,Senegal,432,1,4,2,142,7,Dormants
CUS01340,8,7052.0,Occasionnel,Maroc,17,5,5,3,553,13,Fidèles
CUS01341,5,3210.0,Occasionnel,Cameroun,189,2,3,2,232,7,Dormants
CUS01342,11,14075.0,Occasionnel,Senegal,230,2,5,5,255,12,À réactiver
CUS01343,8,12123.0,Occasionnel,Maroc,295,1,5,5,155,11,À réactiver
CUS01344,6,6198.0,Occasionnel,Maroc,184,2,4,3,243,9,À réactiver
CUS01345,1,2246.0,Occasionnel,Nigeria,573,1,1,1,111,3,Dormants
CUS01346,5,8990.0,Occasionnel,Belgique,215,2,3,4,234,9,À réactiver
CUS01347,5,2995.0,Nouveau,Cameroun,183,2,3,1,231,6,Dormants
CUS01348,7,7429.0,Standard,Senegal,48,4,4,3,443,11,Fidèles
CUS01349,2,5671.0,Standard,Cameroun,557,1,1,3,113,5,Dormants
CUS01350,6,17532.0,Occasionnel,Nigeria,10,5,4,5,545,14,Champions
CUS01351,3,3678.0,Occasionnel,Cote d'Ivoire,459,1,1,2,112,4,Dormants
CUS01352,4,5416.0,Standard,Senegal,264,2,2,2,222,6,Dormants
CUS01353,11,21300.0,Premium,Nigeria,12,5,5,5,555,15,Champions
CUS01354,4,8859.0,Occasionnel,Nigeria,84,4,2,4,424,10,Gros dépensiers occasionnels
CUS01355,5,13390.0,Standard,Cote d'Ivoire,187,2,3,5,235,10,À réactiver
CUS01356,4,2833.0,Occasionnel,Belgique,616,1,2,1,121,4,Dormants
CUS01357,2,1386.0,Occasionnel,Belgique,60,4,1,1,411,6,Nouveaux prometteurs
CUS01358,4,11679.0,Occasionnel,Nigeria,207,2,2,5,225,9,Gros dépensiers occasionnels
CUS01359,11,18775.0,Occasionnel,Cote d'Ivoire,119,3,5,5,355,13,Fidèles
CUS01360,6,7218.0,Occasionnel,Cote d'Ivoire,222,2,4,3,243,9,À réactiver
CUS01361,5,6659.0,Nouveau,Nigeria,226,2,3,3,233,8,À réactiver
CUS01362,4,2019.0,Nouveau,Cote d'Ivoire,516,1,2,1,121,4,Dormants
CUS01363,7,5931.0,Standard,France,98,3,4,3,343,10,Fidèles
CUS01364,7,10579.0,Nouveau,Maroc,281,1,4,5,145,10,À réactiver
CUS01365,6,8604.0,Premium,Maroc,1,5,4,4,544,13,Champions
CUS01366,2,762.0,Occasionnel,Nigeria,219,2,1,1,211,4,Dormants
CUS01367,9,10685.0,Standard,Cameroun,41,4,5,5,455,14,Champions
CUS01368,6,13217.0,Nouveau,Cote d'Ivoire,30,5,4,5,545,14,Champions
CUS01369,4,7408.0,Nouveau,Cote d'Ivoire,45,4,2,3,423,9,Nouveaux prometteurs
CUS01370,10,10797.0,Nouveau,Cameroun,114,3,5,5,355,13,Fidèles
CUS01371,8,13515.0,Premium,Maroc,65,4,5,5,455,14,Champions
CUS01372,4,3748.0,Occasionnel,France,37,4,2,2,422,8,Nouveaux prometteurs
CUS01373,7,13492.0,Premium,Ghana,111,3,4,5,345,12,Fidèles
CUS01374,6,8442.0,Standard,Senegal,42,4,4,4,444,12,Champions
CUS01375,3,1333.0,Occasionnel,Senegal,294,1,1,1,111,3,Dormants
CUS01376,2,7838.0,Occasionnel,Cote d'Ivoire,441,1,1,4,114,6,Gros dépensiers occasionnels
CUS01377,7,10962.0,Standard,Nigeria,128,3,4,5,345,12,Fidèles
CUS01378,9,8163.0,Occasionnel,Nigeria,91,4,5,4,454,13,Champions
CUS01379,4,6409.0,Standard,France,293,1,2,3,123,6,Dormants
CUS01380,3,1047.0,Occasionnel,Senegal,270,1,1,1,111,3,Dormants
CUS01381,6,13662.0,Premium,Nigeria,39,4,4,5,445,13,Champions
CUS01382,5,6236.0,Premium,Cameroun,377,1,3,3,133,7,Dormants
CUS01383,5,10549.0,Standard,Nigeria,114,3,3,4,334,10,Fidèles
CUS01384,4,6352.0,Nouveau,Cote d'Ivoire,51,4,2,3,423,9,Nouveaux prometteurs
CUS01385,8,6486.0,Premium,Senegal,9,5,5,3,553,13,Fidèles
CUS01386,7,7220.0,Occasionnel,Ghana,23,5,4,3,543,12,Fidèles
CUS01387,3,1419.0,Standard,Belgique,91,4,1,1,411,6,Nouveaux prometteurs
CUS01388,6,4364.0,Occasionnel,Senegal,36,5,4,2,542,11,Fidèles
CUS01389,5,7645.0,Standard,Belgique,19,5,3,4,534,12,Fidèles
CUS01390,6,12674.0,Nouveau,Belgique,33,5,4,5,545,14,Champions
CUS01391,4,8385.0,Standard,Maroc,153,3,2,4,324,9,Gros dépensiers occasionnels
CUS01392,7,7772.0,Standard,Nigeria,34,5,4,4,544,13,Champions
CUS01393,3,6620.0,Standard,Belgique,9,5,1,3,513,9,Nouveaux prometteurs
CUS01394,4,6578.0,Occasionnel,France,186,2,2,3,223,7,Dormants
CUS01395,5,7624.0,Standard,France,202,2,3,3,233,8,À réactiver
CUS01396,6,6600.0,Occasionnel,Nigeria,7,5,4,3,543,12,Fidèles
CUS01397,4,1840.0,Occasionnel,Belgique,514,1,2,1,121,4,Dormants
CUS01398,2,4668.0,Nouveau,Cameroun,442,1,1,2,112,4,Dormants
CUS01399,2,2155.0,Standard,Senegal,353,1,1,1,111,3,Dormants
CUS01400,2,2912.0,Occasionnel,Ghana,795,1,1,1,111,3,Dormants
CUS01401,1,2247.0,Occasionnel,Cameroun,723,1,1,1,111,3,Dormants
CUS01402,6,8332.0,Occasionnel,Belgique,54,4,4,4,444,12,Champions
CUS01403,11,14790.0,Premium,Nigeria,9,5,5,5,555,15,Champions
CUS01404,7,5656.0,Nouveau,France,189,2,4,3,243,9,À réactiver
CUS01405,7,11706.0,Occasionnel,Senegal,27,5,4,5,545,14,Champions
CUS01406,4,1780.0,Occasionnel,Nigeria,73,4,2,1,421,7,Nouveaux prometteurs
CUS01407,4,893.0,Occasionnel,Senegal,19,5,2,1,521,8,Nouveaux prometteurs
CUS01408,3,3815.0,Occasionnel,Cote d'Ivoire,74,4,1,2,412,7,Nouveaux prometteurs
CUS01409,1,2418.0,Occasionnel,Maroc,383,1,1,1,111,3,Dormants
CUS01410,5,13755.0,Occasionnel,Cameroun,85,4,3,5,435,12,Fidèles
CUS01411,5,12625.0,Occasionnel,Maroc,79,4,3,5,435,12,Fidèles
