customer_id,pays,ville,segment_client,date_inscription,customer_age_days
CUS02199,Ghana,Kumasi,Occasionnel,2022-04-03,1003
CUS02200,Maroc,Casablanca,Standard,2021-08-17,1232
CUS02201,Senegal,Thies,Occasionnel,2022-01-21,1075
CUS02202,Senegal,Saint-Louis,Standard,2022-10-04,819
CUS02203,Ghana,Accra,Standard,2024-04-23,252
CUS02204,Cameroun,Yaounde,Nouveau,2022-10-17,806
CUS02205,Nigeria,Kano,Nouveau,2021-09-16,1202
CUS02206,Cameroun,Douala,Standard,2024-01-08,358
CUS02207,Belgique,Liege,Premium,2022-08-31,853
CUS02208,Cameroun,Yaounde,Occasionnel,2021-10-29,1159
CUS02209,Maroc,Casablanca,Occasionnel,2021-03-12,1390
CUS02210,Nigeria,Abuja,Occasionnel,2021-09-10,1208
CUS02211,Maroc,Marrakech,Occasionnel,2022-03-18,1019
CUS02212,Belgique,Liege,Occasionnel,2023-02-11,689
CUS02213,Cote d'Ivoire,Yamoussoukro,Standard,2022-03-08,1029
CUS02214,Cameroun,Douala,Nouveau,2022-01-02,1094
CUS02215,Belgique,Liege,Standard,2021-11-23,1134
CUS02216,Cote d'Ivoire,Daloa,Standard,2023-08-28,491
CUS02217,Nigeria,Abuja,Standard,2023-12-18,379
CUS02218,Maroc,Rabat,Occasionnel,2022-02-04,1061
CUS02219,Ghana,Accra,Premium,2024-04-03,272
CUS02220,Cote d'Ivoire,Yamoussoukro,Standard,2021-12-02,1125
CUS02221,France,Bordeaux,Occasionnel,2022-08-20,864
CUS02222,France,Lyon,Standard,2022-02-05,1060
CUS02223,Cote d'Ivoire,Yamoussoukro,Occasionnel,2024-03-24,282
CUS02224,Senegal,Saint-Louis,Occasionnel,2021-10-30,1158
CUS02225,Ghana,Kumasi,Occasionnel,2021-12-11,1116
CUS02226,Cote d'Ivoire,Abidjan,Standard,2023-08-29,490
CUS02227,France,Paris,Premium,2023-11-22,405
CUS02228,Nigeria,Kano,Standard,2021-11-01,1156
CUS02229,Ghana,Accra,Premium,2022-05-09,967
CUS02230,Ghana,Kumasi,Standard,2024-05-05,240
CUS02231,France,Bordeaux,Occasionnel,2021-07-03,1277
CUS02232,Belgique,Liege,Standard,2023-07-01,549
CUS02233,Nigeria,Lagos,Premium,2021-06-19,1291
CUS02234,Senegal,Thies,Occasionnel,2023-11-10,417
CUS02235,Cameroun,Douala,Occasionnel,2024-03-18,288
CUS02236,Belgique,Liege,Occasionnel,2021-07-13,1267
CUS02237,France,Bordeaux,Standard,2023-06-08,572
CUS02238,Maroc,Marrakech,Premium,2022-10-29,794
CUS02239,Senegal,Saint-Louis,Nouveau,2024-01-06,360
CUS02240,France,Bordeaux,Occasionnel,2021-02-10,1420
CUS02241,Ghana,Kumasi,Premium,2024-04-12,263
CUS02242,Senegal,Dakar,Nouveau,2021-08-29,1220
CUS02243,France,Lyon,Premium,2023-07-05,545
CUS02244,Nigeria,Lagos,Premium,2024-03-23,283
CUS02245,Cameroun,Douala,Premium,2022-06-10,935
CUS02246,Cote d'Ivoire,Abidjan,Nouveau,2023-11-03,424
CUS02247,Maroc,Rabat,Nouveau,2021-12-18,1109
CUS02248,Ghana,Accra,Standard,2021-04-05,1366
CUS02249,Maroc,Marrakech,Occasionnel,2021-10-14,1174
CUS02250,Belgique,Liege,Occasionnel,2022-12-23,739
CUS02251,Cameroun,Douala,Occasionnel,2021-04-02,1369
CUS02252,Cameroun,Douala,Standard,2022-09-06,847
CUS02253,Cameroun,Douala,Occasionnel,2022-03-19,1018
CUS02254,Nigeria,Abuja,Premium,2024-06-28,186
CUS02255,Ghana,Accra,Occasionnel,2022-06-18,927
CUS02256,Ghana,Accra,Standard,2021-06-20,1290
CUS02257,Maroc,Marrakech,Standard,2021-10-21,1167
CUS02258,Cameroun,Douala,Occasionnel,2022-07-06,909
CUS02259,Cameroun,Yaounde,Occasionnel,2023-11-14,413
CUS02260,France,Bordeaux,Occasionnel,2022-10-10,813
CUS02261,Ghana,Kumasi,Premium,2024-05-21,224
CUS02262,Cameroun,Douala,Standard,2023-12-25,372
CUS02263,Senegal,Saint-Louis,Occasionnel,2021-05-16,1325
CUS02264,Nigeria,Kano,Premium,2022-11-15,777
CUS02265,Maroc,Casablanca,Nouveau,2022-04-08,998
CUS02266,Maroc,Casablanca,Premium,2022-04-01,1005
CUS02267,Ghana,Accra,Occasionnel,2021-09-10,1208
CUS02268,France,Marseille,Occasionnel,2023-09-30,458
CUS02269,Senegal,Saint-Louis,Standard,2024-03-17,289
CUS02270,Maroc,Marrakech,Standard,2021-07-22,1258
CUS02271,Cote d'Ivoire,Bouake,Standard,2023-03-09,663
CUS02272,France,Marseille,Occasionnel,2023-12-25,372
CUS02273,Ghana,Kumasi,Occasionnel,2022-06-15,930
CUS02274,Cote d'Ivoire,Bouake,Occasionnel,2021-10-20,1168
CUS02275,Ghana,Kumasi,Premium,2023-01-29,702
CUS02276,Cameroun,Yaounde,Occasionnel,2022-01-10,1086
CUS02277,Belgique,Liege,Occasionnel,2023-10-26,432
CUS02278,Maroc,Rabat,Nouveau,2023-12-03,394
CUS02279,Cameroun,Yaounde,Occasionnel,2021-06-28,1282
CUS02280,Maroc,Rabat,Occasionnel,2021-07-04,1276
CUS02281,Senegal,Dakar,Occasionnel,2021-07-11,1269
CUS02282,France,Paris,Premium,2022-08-09,875
CUS02283,Belgique,Bruxelles,Nouveau,2023-05-19,592
CUS02284,France,Bordeaux,Standard,2023-12-27,370
CUS02285,Senegal,Thies,Premium,2022-01-25,1071
CUS02286,Cote d'Ivoire,Daloa,Occasionnel,2022-12-08,754
CUS02287,Cameroun,Douala,Occasionnel,2021-12-12,1115
CUS02288,Cameroun,Douala,Premium,2021-10-01,1187
CUS02289,Nigeria,Lagos,Standard,2023-02-16,684
CUS02290,France,Marseille,Nouveau,2022-11-24,768
CUS02291,Cameroun,Douala,Standard,2023-09-17,471
CUS02292,Maroc,Rabat,Standard,2024-03-10,296
CUS02293,Ghana,Accra,Nouveau,2023-11-22,405
CUS02294,Cote d'Ivoire,Daloa,Nouveau,2023-09-27,461
CUS02295,Cote d'Ivoire,Yamoussoukro,Premium,2023-08-01,518
CUS02296,Nigeria,Abuja,Standard,2021-01-11,1450
CUS02297,Nigeria,Kano,Standard,2022-12-28,734
CUS02298,Cote d'Ivoire,Abidjan,Standard,2022-02-09,1056
CUS02299,Senegal,Saint-Louis,Occasionnel,2021-11-11,1146
CUS02300,Ghana,Accra,Nouveau,2021-01-15,1446
CUS02301,France,Marseille,Standard,2023-03-21,651
CUS02302,Nigeria,Abuja,Standard,2022-01-09,1087
CUS02303,Maroc,Casablanca,Nouveau,2023-06-19,561
CUS02304,France,Lyon,Standard,2023-06-08,572
CUS02305,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-02-11,1054
CUS02306,Senegal,Dakar,Standard,2021-10-01,1187
CUS02307,Ghana,Kumasi,Occasionnel,2021-03-06,1396
CUS02308,France,Lyon,Nouveau,2022-06-29,916
CUS02309,Senegal,Thies,Standard,2023-10-12,446
CUS02310,France,Marseille,Occasionnel,2023-03-30,642
CUS02311,Ghana,Accra,Premium,2021-08-09,1240
CUS02312,Cote d'Ivoire,Bouake,Standard,2023-10-22,436
CUS02313,Cote d'Ivoire,Bouake,Premium,2022-12-02,760
CUS02314,Ghana,Accra,Standard,2022-08-16,868
CUS02315,Maroc,Rabat,Premium,2023-05-29,582
CUS02316,Cameroun,Douala,Occasionnel,2022-01-18,1078
CUS02317,Cameroun,Yaounde,Occasionnel,2022-06-24,921
CUS02318,Cameroun,Yaounde,Standard,2021-07-31,1249
CUS02319,France,Lyon,Nouveau,2024-04-25,250
CUS02320,France,Lyon,Premium,2023-04-02,639
CUS02321,Cote d'Ivoire,Yamoussoukro,Nouveau,2021-10-27,1161
CUS02322,Ghana,Accra,Occasionnel,2021-07-06,1274
CUS02323,Cote d'Ivoire,Daloa,Standard,2022-09-20,833
CUS02324,Cameroun,Douala,Standard,2023-09-09,479
CUS02325,Cote d'Ivoire,Daloa,Occasionnel,2022-09-16,837
CUS02326,Senegal,Thies,Standard,2022-12-20,742
CUS02327,Ghana,Accra,Standard,2021-04-08,1363
CUS02328,France,Paris,Premium,2022-10-21,802
CUS02329,Cameroun,Yaounde,Standard,2024-05-27,218
CUS02330,Senegal,Thies,Standard,2023-10-04,454
CUS02331,Nigeria,Abuja,Standard,2021-07-18,1262
CUS02332,Cote d'Ivoire,Bouake,Standard,2023-01-11,720
CUS02333,Nigeria,Lagos,Occasionnel,2022-03-07,1030
CUS02334,Ghana,Accra,Nouveau,2021-09-25,1193
CUS02335,Senegal,Dakar,Occasionnel,2022-01-26,1070
CUS02336,Cameroun,Yaounde,Nouveau,2021-06-03,1307
CUS02337,Nigeria,Abuja,Occasionnel,2022-02-18,1047
CUS02338,France,Paris,Premium,2023-05-07,604
CUS02339,Maroc,Marrakech,Nouveau,2023-01-20,711
CUS02340,Belgique,Bruxelles,Nouveau,2021-05-19,1322
CUS02341,Belgique,Liege,Occasionnel,2023-10-29,429
CUS02342,Cote d'Ivoire,Bouake,Occasionnel,2021-09-22,1196
CUS02343,Maroc,Casablanca,Nouveau,2021-05-05,1336
CUS02344,Cameroun,Yaounde,Standard,2023-12-27,370
CUS02345,Senegal,Dakar,Standard,2023-11-10,417
CUS02346,Ghana,Kumasi,Standard,2022-07-11,904
CUS02347,Cameroun,Douala,Premium,2024-03-17,289
CUS02348,Cameroun,Douala,Nouveau,2023-11-17,410
CUS02349,Belgique,Liege,Standard,2022-03-28,1009
CUS02350,Maroc,Marrakech,Standard,2021-09-01,1217
CUS02351,France,Lyon,Premium,2022-05-03,973
CUS02352,Maroc,Casablanca,Occasionnel,2022-07-23,892
CUS02353,France,Marseille,Nouveau,2021-04-16,1355
CUS02354,Cameroun,Douala,Occasionnel,2021-01-03,1458
CUS02355,Nigeria,Kano,Occasionnel,2023-01-26,705
CUS02356,Nigeria,Lagos,Nouveau,2024-01-30,336
CUS02357,Maroc,Marrakech,Premium,2024-06-06,208
CUS02358,Maroc,Rabat,Nouveau,2021-01-22,1439
CUS02359,Nigeria,Lagos,Occasionnel,2022-07-27,888
CUS02360,France,Marseille,Nouveau,2024-01-06,360
CUS02361,Senegal,Saint-Louis,Occasionnel,2023-02-22,678
CUS02362,Maroc,Marrakech,Occasionnel,2024-02-03,332
CUS02363,Cameroun,Yaounde,Standard,2022-07-05,910
CUS02364,Cameroun,Yaounde,Standard,2022-04-20,986
CUS02365,Ghana,Kumasi,Premium,2023-09-09,479
CUS02366,Senegal,Thies,Standard,2022-01-14,1082
CUS02367,France,Lyon,Occasionnel,2022-01-05,1091
CUS02368,Maroc,Casablanca,Standard,2021-12-30,1097
CUS02369,Ghana,Accra,Premium,2021-05-28,1313
CUS02370,Ghana,Accra,Standard,2023-04-05,636
CUS02371,Senegal,Saint-Louis,Occasionnel,2021-01-25,1436
CUS02372,Senegal,Thies,Standard,2021-08-14,1235
CUS02373,Cote d'Ivoire,Abidjan,Premium,2021-06-21,1289
CUS02374,Maroc,Casablanca,Nouveau,2024-05-13,232
CUS02375,Cote d'Ivoire,Abidjan,Nouveau,2021-08-06,1243
CUS02376,Nigeria,Kano,Premium,2021-10-13,1175
CUS02377,Belgique,Liege,Occasionnel,2022-09-22,831
CUS02378,Nigeria,Abuja,Standard,2021-04-25,1346
CUS02379,Maroc,Marrakech,Occasionnel,2021-02-13,1417
CUS02380,Cote d'Ivoire,Abidjan,Occasionnel,2021-07-30,1250
CUS02381,Ghana,Accra,Premium,2022-04-05,1001
CUS02382,Cote d'Ivoire,Bouake,Standard,2021-10-29,1159
CUS02383,Nigeria,Kano,Standard,2023-02-27,673
CUS02384,Senegal,Thies,Standard,2021-08-14,1235
CUS02385,Cameroun,Douala,Nouveau,2022-08-01,883
CUS02386,Nigeria,Lagos,Occasionnel,2021-08-31,1218
CUS02387,Nigeria,Lagos,Nouveau,2024-05-23,222
CUS02388,France,Lyon,Standard,2022-11-17,775
CUS02389,France,Bordeaux,Standard,2022-09-10,843
CUS02390,Maroc,Rabat,Nouveau,2022-07-10,905
CUS02391,Belgique,Liege,Nouveau,2021-06-06,1304
CUS02392,Cote d'Ivoire,Bouake,Occasionnel,2021-10-28,1160
CUS02393,Nigeria,Lagos,Standard,2023-09-07,481
CUS02394,Senegal,Dakar,Occasionnel,2022-07-25,890
CUS02395,France,Paris,Standard,2021-09-19,1199
CUS02396,France,Bordeaux,Standard,2023-10-10,448
CUS02397,Ghana,Kumasi,Occasionnel,2023-04-28,613
CUS02398,Nigeria,Lagos,Occasionnel,2022-05-19,957
CUS02399,Ghana,Kumasi,Occasionnel,2024-01-09,357
CUS02400,Belgique,Bruxelles,Standard,2024-04-04,271
CUS02401,Ghana,Accra,Occasionnel,2022-04-27,979
CUS02402,Nigeria,Lagos,Standard,2021-02-05,1425
CUS02403,Nigeria,Kano,Standard,2021-10-01,1187
CUS02404,Senegal,Dakar,Nouveau,2023-01-10,721
CUS02405,France,Marseille,Standard,2024-02-04,331
CUS02406,Ghana,Accra,Standard,2022-04-05,1001
CUS02407,Cote d'Ivoire,Bouake,Premium,2021-10-21,1167
CUS02408,Ghana,Accra,Occasionnel,2023-05-20,591
CUS02409,Nigeria,Lagos,Occasionnel,2024-04-06,269
CUS02410,Senegal,Thies,Occasionnel,2021-11-20,1137
CUS02411,Cote d'Ivoire,Bouake,Standard,2021-06-11,1299
CUS02412,Cameroun,Douala,Premium,2023-05-03,608
CUS02413,France,Lyon,Standard,2021-10-14,1174
CUS02414,Maroc,Rabat,Standard,2022-11-22,770
CUS02415,Belgique,Bruxelles,Standard,2021-11-16,1141
CUS02416,Cote d'Ivoire,Abidjan,Occasionnel,2021-12-22,1105
CUS02417,France,Paris,Standard,2023-05-18,593
CUS02418,Belgique,Liege,Nouveau,2023-10-25,433
CUS02419,Maroc,Marrakech,Standard,2021-11-18,1139
CUS02420,Maroc,Casablanca,Occasionnel,2021-09-14,1204
CUS02421,Cameroun,Yaounde,Occasionnel,2022-03-25,1012
CUS02422,Ghana,Accra,Occasionnel,2024-02-20,315
CUS02423,Senegal,Saint-Louis,Standard,2022-10-04,819
CUS02424,Ghana,Kumasi,Standard,2023-01-31,700
CUS02425,Ghana,Accra,Standard,2021-08-02,1247
CUS02426,Senegal,Thies,Occasionnel,2022-11-19,773
CUS02427,Cote d'Ivoire,Bouake,Standard,2024-01-15,351
CUS02428,Senegal,Dakar,Standard,2021-01-23,1438
CUS02429,Maroc,Casablanca,Occasionnel,2021-03-08,1394
CUS02430,Cameroun,Yaounde,Premium,2024-03-13,293
CUS02431,Cote d'Ivoire,Daloa,Premium,2022-10-07,816
CUS02432,Senegal,Thies,Premium,2023-01-01,730
CUS02433,Maroc,Rabat,Occasionnel,2022-10-07,816
CUS02434,Ghana,Kumasi,Nouveau,2021-07-19,1261
CUS02435,Nigeria,Abuja,Nouveau,2023-10-29,429
CUS02436,Senegal,Saint-Louis,Occasionnel,2021-11-04,1153
CUS02437,Cote d'Ivoire,Daloa,Standard,2021-03-18,1384
CUS02438,Maroc,Casablanca,Standard,2023-08-07,512
CUS02439,Senegal,Saint-Louis,Premium,2022-04-20,986
CUS02440,Cameroun,Douala,Occasionnel,2021-11-26,1131
CUS02441,Nigeria,Abuja,Occasionnel,2022-11-26,766
CUS02442,Maroc,Rabat,Occasionnel,2023-06-02,578
CUS02443,Cote d'Ivoire,Daloa,Standard,2024-06-04,210
CUS02444,Senegal,Dakar,Occasionnel,2023-10-16,442
CUS02445,Senegal,Dakar,Premium,2022-09-26,827
CUS02446,Senegal,Thies,Premium,2022-10-05,818
CUS02447,France,Marseille,Standard,2022-07-28,887
CUS02448,Nigeria,Abuja,Premium,2022-01-02,1094
CUS02449,Belgique,Liege,Nouveau,2022-06-09,936
CUS02450,Belgique,Bruxelles,Nouveau,2024-03-10,296
CUS02451,Belgique,Bruxelles,Standard,2022-08-11,873
CUS02452,Ghana,Kumasi,Nouveau,2021-09-22,1196
CUS02453,Belgique,Liege,Occasionnel,2022-10-05,818
CUS02454,Nigeria,Lagos,Occasionnel,2023-11-03,424
CUS02455,Belgique,Liege,Nouveau,2021-03-29,1373
CUS02456,Cote d'Ivoire,Bouake,Occasionnel,2024-02-23,312
CUS02457,Cote d'Ivoire,Bouake,Nouveau,2022-08-19,865
CUS02458,Ghana,Accra,Occasionnel,2021-05-30,1311
CUS02459,Cameroun,Yaounde,Nouveau,2021-07-11,1269
CUS02460,Nigeria,Abuja,Standard,2024-01-01,365
CUS02461,Belgique,Bruxelles,Premium,2021-08-10,1239
CUS02462,Ghana,Kumasi,Standard,2022-11-05,787
CUS02463,Senegal,Thies,Standard,2024-05-22,223
CUS02464,Belgique,Bruxelles,Occasionnel,2023-09-03,485
CUS02465,Senegal,Thies,Standard,2024-01-22,344
CUS02466,France,Bordeaux,Premium,2022-03-14,1023
CUS02467,Nigeria,Kano,Premium,2024-05-16,229
CUS02468,Ghana,Accra,Nouveau,2023-01-11,720
CUS02469,Ghana,Kumasi,Standard,2022-03-10,1027
CUS02470,Cote d'Ivoire,Daloa,Standard,2021-12-27,1100
CUS02471,Senegal,Dakar,Premium,2023-04-10,631
CUS02472,Senegal,Thies,Nouveau,2023-07-14,536
CUS02473,Ghana,Accra,Occasionnel,2022-06-16,929
CUS02474,France,Paris,Premium,2023-05-28,583
CUS02475,Nigeria,Abuja,Standard,2022-12-17,745
CUS02476,Ghana,Kumasi,Standard,2021-11-26,1131
CUS02477,Ghana,Kumasi,Nouveau,2024-03-14,292
CUS02478,Ghana,Accra,Occasionnel,2024-05-07,238
CUS02479,Cameroun,Douala,Occasionnel,2024-03-30,276
CUS02480,France,Marseille,Occasionnel,2022-10-11,812
CUS02481,Cote d'Ivoire,Bouake,Nouveau,2021-10-30,1158
CUS02482,Belgique,Liege,Premium,2023-04-13,628
CUS02483,Maroc,Marrakech,Occasionnel,2023-07-12,538
CUS02484,France,Bordeaux,Occasionnel,2024-03-30,276
CUS02485,Senegal,Dakar,Standard,2022-01-20,1076
CUS02486,Ghana,Accra,Occasionnel,2022-03-19,1018
CUS02487,Nigeria,Lagos,Nouveau,2024-03-27,279
CUS02488,Cote d'Ivoire,Yamoussoukro,Occasionnel,2021-02-03,1427
CUS02489,Maroc,Rabat,Occasionnel,2021-09-13,1205
CUS02490,Belgique,Liege,Standard,2022-12-22,740
CUS02491,Nigeria,Kano,Standard,2022-11-19,773
CUS02492,Senegal,Dakar,Standard,2023-02-04,696
CUS02493,France,Lyon,Occasionnel,2023-02-21,679
CUS02494,Maroc,Marrakech,Occasionnel,2023-06-15,565
CUS02495,Maroc,Marrakech,Occasionnel,2021-07-23,1257
CUS02496,Senegal,Dakar,Premium,2021-02-03,1427
CUS02497,Ghana,Accra,Standard,2024-01-21,345
CUS02498,Senegal,Saint-Louis,Standard,2024-04-05,270
CUS02499,Cote d'Ivoire,Yamoussoukro,Nouveau,2022-03-10,1027
CUS02500,Cameroun,Yaounde,Occasionnel,2021-08-23,1226
CUS02501,Cameroun,Yaounde,Nouveau,2022-12-20,742
CUS02502,Belgique,Liege,Nouveau,2023-03-22,650
CUS02503,Cote d'Ivoire,Yamoussoukro,Occasionnel,2023-11-06,421
CUS02504,Maroc,Rabat,Nouveau,2022-06-26,919
CUS02505,Maroc,Rabat,Occasionnel,2021-01-09,1452
CUS02506,Ghana,Accra,Premium,2021-11-11,1146
CUS02507,Nigeria,Kano,Occasionnel,2024-05-13,232
CUS02508,Nigeria,Abuja,Standard,2024-03-17,289
CUS02509,Ghana,Accra,Occasionnel,2023-03-13,659
CUS02510,Cameroun,Yaounde,Occasionnel,2024-03-29,277
CUS02511,Ghana,Accra,Nouveau,2023-03-11,661
CUS02512,France,Bordeaux,Nouveau,2023-11-26,401
CUS02513,France,Bordeaux,Standard,2021-09-16,1202
CUS02514,Senegal,Saint-Louis,Occasionnel,2023-03-14,658
CUS02515,Maroc,Marrakech,Standard,2022-10-23,800
CUS02516,Cameroun,Douala,Premium,2023-06-15,565
CUS02517,Cote d'Ivoire,Bouake,Premium,2024-01-19,347
CUS02518,Senegal,Saint-Louis,Standard,2021-09-25,1193
CUS02519,Belgique,Liege,Standard,2022-03-31,1006
CUS02520,Maroc,Casablanca,Occasionnel,2022-05-18,958
CUS02521,Ghana,Kumasi,Occasionnel,2022-07-18,897
CUS02522,Senegal,Dakar,Occasionnel,2024-04-01,274
CUS02523,Senegal,Dakar,Standard,2024-05-05,240
CUS02524,Senegal,Dakar,Premium,2022-06-21,924
CUS02525,France,Paris,Premium,2023-01-11,720
CUS02526,Cameroun,Yaounde,Premium,2021-02-14,1416
CUS02527,Ghana,Accra,Standard,2021-06-06,1304
CUS02528,Cameroun,Yaounde,Standard,2022-10-05,818
CUS02529,Belgique,Bruxelles,Standard,2021-01-21,1440
CUS02530,France,Paris,Premium,2022-12-04,758
CUS02531,Nigeria,Abuja,Nouveau,2024-05-13,232
CUS02532,Cote d'Ivoire,Bouake,Occasionnel,2022-06-06,939
CUS02533,Senegal,Dakar,Occasionnel,2024-01-03,363
CUS02534,Cote d'Ivoire,Bouake,Standard,2023-01-18,713
CUS02535,Senegal,Dakar,Premium,2021-10-11,1177
CUS02536,Cameroun,Douala,Occasionnel,2021-09-17,1201
CUS02537,Maroc,Rabat,Standard,2021-07-08,1272
CUS02538,Nigeria,Kano,Occasionnel,2022-08-26,858
CUS02539,Belgique,Liege,Standard,2023-03-31,641
CUS02540,Cameroun,Yaounde,Standard,2022-07-30,885
CUS02541,Ghana,Accra,Occasionnel,2024-04-18,257
CUS02542,Maroc,Casablanca,Occasionnel,2023-09-27,461
CUS02543,Ghana,Kumasi,Standard,2022-07-11,904
CUS02544,Nigeria,Kano,Premium,2023-02-24,676
CUS02545,Ghana,Accra,Occasionnel,2023-02-05,695
CUS02546,Senegal,Thies,Standard,2021-03-11,1391
CUS02547,Maroc,Marrakech,Standard,2024-05-21,224
CUS02548,Nigeria,Abuja,Premium,2022-01-04,1092
CUS02549,Nigeria,Abuja,Occasionnel,2023-01-03,728
CUS02550,Cameroun,Douala,Standard,2023-02-01,699
CUS02551,Nigeria,Lagos,Occasionnel,2021-09-08,1210
CUS02552,Cote d'Ivoire,Yamoussoukro,Occasionnel,2022-11-05,787
CUS02553,Cameroun,Yaounde,Occasionnel,2022-10-21,802
CUS02554,Cameroun,Douala,Standard,2024-05-17,228
CUS02555,Cameroun,Douala,Premium,2022-07-24,891
CUS02556,Senegal,Saint-Louis,Nouveau,2023-05-14,597
CUS02557,Ghana,Kumasi,Occasionnel,2022-02-10,1055
CUS02558,Cameroun,Douala,Occasionnel,2023-10-19,439
CUS02559,Cote d'Ivoire,Yamoussoukro,Standard,2021-09-12,1206
CUS02560,Belgique,Bruxelles,Occasionnel,2024-04-25,250
CUS02561,Ghana,Accra,Occasionnel,2022-08-07,877
CUS02562,Cote d'Ivoire,Abidjan,Nouveau,2022-08-06,878
CUS02563,France,Bordeaux,Premium,2023-12-29,368
CUS02564,Cote d'Ivoire,Yamoussoukro,Occasionnel,2021-05-23,1318
CUS02565,Belgique,Bruxelles,Occasionnel,2023-05-01,610
CUS02566,Maroc,Rabat,Standard,2022-12-10,752
CUS02567,Ghana,Accra,Occasionnel,2022-10-04,819
CUS02568,Belgique,Bruxelles,Standard,2023-07-20,530
CUS02569,Belgique,Bruxelles,Occasionnel,2024-06-19,195
CUS02570,Senegal,Dakar,Standard,2021-01-22,1439
CUS02571,France,Paris,Nouveau,2023-06-12,568
CUS02572,Cameroun,Douala,Premium,2023-01-26,705
CUS02573,Cote d'Ivoire,Abidjan,Standard,2021-03-30,1372
CUS02574,Senegal,Dakar,Nouveau,2021-06-03,1307
CUS02575,Maroc,Rabat,Occasionnel,2023-02-17,683
CUS02576,Maroc,Marrakech,Standard,2021-10-10,1178
CUS02577,Belgique,Bruxelles,Premium,2021-10-31,1157
CUS02578,Ghana,Kumasi,Occasionnel,2023-12-05,392
CUS02579,Cameroun,Yaounde,Occasionnel,2022-07-29,886
CUS02580,Nigeria,Kano,Standard,2021-07-08,1272
CUS02581,Maroc,Rabat,Occasionnel,2022-12-24,738
CUS02582,Cameroun,Douala,Occasionnel,2021-06-03,1307
CUS02583,Belgique,Bruxelles,Standard,2022-03-19,1018
CUS02584,Belgique,Liege,Standard,2021-08-03,1246
CUS02585,Nigeria,Lagos,Occasionnel,2023-12-17,380
CUS02586,Nigeria,Abuja,Occasionnel,2021-11-12,1145
CUS02587,Senegal,Dakar,Standard,2023-01-15,716
CUS02588,Ghana,Kumasi,Nouveau,2023-11-18,409
CUS02589,Cameroun,Yaounde,Standard,2022-07-24,891
CUS02590,Ghana,Accra,Occasionnel,2024-03-28,278
CUS02591,Senegal,Dakar,Standard,2021-08-08,1241
CUS02592,Senegal,Dakar,Premium,2023-08-02,517
CUS02593,France,Marseille,Premium,2023-12-24,373
CUS02594,Belgique,Liege,Standard,2024-02-02,333
CUS02595,Senegal,Thies,Standard,2021-11-05,1152
CUS02596,Ghana,Kumasi,Occasionnel,2021-04-19,1352
CUS02597,Belgique,Liege,Standard,2021-04-11,1360
CUS02598,Ghana,Kumasi,Standard,2022-01-23,1073
CUS02599,Ghana,Accra,Occasionnel,2023-12-21,376
CUS02600,Belgique,Liege,Premium,2021-04-13,1358
CUS02601,Cameroun,Douala,Standard,2021-04-19,1352
CUS02602,Cote d'Ivoire,Yamoussoukro,Standard,2023-12-26,371
CUS02603,Senegal,Thies,Standard,2024-06-24,190
CUS02604,Ghana,Kumasi,Standard,2022-03-27,1010
CUS02605,Maroc,Rabat,Standard,2022-02-21,1044
CUS02606,Nigeria,Kano,Standard,2024-05-06,239
CUS02607,Maroc,Marrakech,Premium,2022-01-15,1081
CUS02608,Belgique,Liege,Nouveau,2022-05-04,972
CUS02609,France,Marseille,Occasionnel,2021-12-08,1119
CUS02610,France,Marseille,Nouveau,2021-10-18,1170
CUS02611,Cote d'Ivoire,Daloa,Standard,2021-02-12,1418
CUS02612,France,Marseille,Nouveau,2021-12-16,1111
CUS02613,Cote d'Ivoire,Yamoussoukro,Nouveau,2024-04-09,266
CUS02614,Cote d'Ivoire,Daloa,Nouveau,2023-08-26,493
CUS02615,Senegal,Dakar,Occasionnel,2024-03-07,299
CUS02616,Maroc,Casablanca,Occasionnel,2021-12-09,1118
CUS02617,France,Paris,Premium,2022-11-19,773
CUS02618,Belgique,Liege,Occasionnel,2024-01-23,343
CUS02619,Maroc,Marrakech,Standard,2023-01-17,714
CUS02620,Belgique,Bruxelles,Occasionnel,2022-09-09,844
CUS02621,Nigeria,Kano,Occasionnel,2024-05-05,240
CUS02622,Belgique,Bruxelles,Standard,2023-11-30,397
CUS02623,Cote d'Ivoire,Bouake,Nouveau,2022-03-28,1009
CUS02624,France,Marseille,Standard,2022-05-16,960
CUS02625,Ghana,Kumasi,Standard,2021-07-02,1278
CUS02626,Cameroun,Yaounde,Occasionnel,2022-07-15,900
CUS02627,Belgique,Bruxelles,Standard,2022-12-16,746
CUS02628,Nigeria,Abuja,Occasionnel,2022-07-20,895
CUS02629,Maroc,Casablanca,Premium,2023-12-02,395
CUS02630,Nigeria,Kano,Premium,2023-07-21,529
CUS02631,Nigeria,Abuja,Premium,2021-01-18,1443
CUS02632,Belgique,Bruxelles,Standard,2021-11-04,1153
CUS02633,Maroc,Marrakech,Occasionnel,2021-11-30,1127
CUS02634,Maroc,Rabat,Standard,2022-08-27,857
CUS02635,Cote d'Ivoire,Daloa,Premium,2022-08-03,881
CUS02636,Senegal,Dakar,Standard,2021-01-11,1450
CUS02637,Ghana,Kumasi,Occasionnel,2021-01-02,1459
CUS02638,Cote d'Ivoire,Yamoussoukro,Premium,2022-08-04,880
CUS02639,France,Paris,Occasionnel,2021-10-20,1168
