service_id,reservation_id,hotel_id,date_service,categorie,montant,quantite
SVC01860,RES01398,HTL005,2022-10-05,Room service,25276,1
SVC01861,RES04053,HTL003,2023-11-05,Spa & Bien-etre,105243,1
SVC01862,RES00543,HTL005,2024-03-20,Restaurant,29399,1
SVC01863,RES00543,HTL005,2024-03-20,Minibar,12530,1
SVC01864,RES00476,HTL004,2024-03-16,Minibar,18684,1
SVC01865,RES00476,HTL004,2024-03-16,Minibar,8788,1
SVC01866,RES01632,HTL003,2023-03-26,Restaurant,35274,3
SVC01867,RES01632,HTL003,2023-03-28,Restaurant,27477,2
SVC01868,RES01632,HTL003,2023-03-29,Restaurant,27024,2
SVC01869,RES01632,HTL003,2023-03-29,Room service,14890,2
SVC01870,RES01632,HTL003,2023-03-28,Salle conference,174947,1
SVC01871,RES06528,HTL004,2022-06-08,Restaurant,15867,3
SVC01872,RES04638,HTL004,2023-12-18,Minibar,17455,1
SVC01873,RES04638,HTL004,2023-12-18,Restaurant,26816,1
SVC01874,RES04638,HTL004,2023-12-18,Spa & Bien-etre,79060,2
SVC01875,RES04638,HTL004,2023-12-18,Restaurant,31826,1
SVC01876,RES01113,HTL004,2024-04-17,Transport,24242,1
SVC01877,RES01113,HTL004,2024-04-17,Room service,23754,3
SVC01878,RES01113,HTL004,2024-04-17,Spa & Bien-etre,101044,2
SVC01879,RES01113,HTL004,2024-04-17,Room service,16334,3
SVC01880,RES00088,HTL004,2022-10-11,Room service,24980,2
SVC01881,RES00088,HTL004,2022-10-10,Salle conference,197657,2
SVC01882,RES00088,HTL004,2022-10-11,Blanchisserie,13720,3
SVC01883,RES02801,HTL005,2022-11-11,Blanchisserie,5416,1
SVC01884,RES02801,HTL005,2022-11-11,Restaurant,18036,3
SVC01885,RES02801,HTL005,2022-11-11,Transport,42546,1
SVC01886,RES02801,HTL005,2022-11-11,Restaurant,14906,1
SVC01887,RES03192,HTL002,2023-02-08,Blanchisserie,8922,2
SVC01888,RES03473,HTL002,2022-03-25,Spa & Bien-etre,105382,2
SVC01889,RES05712,HTL001,2022-05-16,Restaurant,21666,3
SVC01890,RES05712,HTL001,2022-05-15,Minibar,8480,1
SVC01891,RES05712,HTL001,2022-05-14,Minibar,13443,3
SVC01892,RES05712,HTL001,2022-05-17,Minibar,14106,2
SVC01893,RES05712,HTL001,2022-05-18,Minibar,16284,2
SVC01894,RES01642,HTL003,2022-12-08,Spa & Bien-etre,38106,1
SVC01895,RES01642,HTL003,2022-12-04,Restaurant,14973,2
SVC01896,RES01642,HTL003,2022-12-10,Room service,28190,1
SVC01897,RES01642,HTL003,2022-12-05,Restaurant,34162,1
SVC01898,RES01642,HTL003,2022-12-10,Restaurant,29254,1
SVC01899,RES03078,HTL003,2022-11-07,Restaurant,25164,3
SVC01900,RES06958,HTL001,2023-09-01,Blanchisserie,8099,2
SVC01901,RES06958,HTL001,2023-09-02,Minibar,7559,2
SVC01902,RES06958,HTL001,2023-09-03,Minibar,11333,1
SVC01903,RES02249,HTL001,2023-03-22,Restaurant,36582,3
SVC01904,RES02249,HTL001,2023-03-22,Restaurant,13150,3
SVC01905,RES02249,HTL001,2023-03-21,Spa & Bien-etre,95571,1
SVC01906,RES02249,HTL001,2023-03-22,Restaurant,28104,3
SVC01907,RES02249,HTL001,2023-03-22,Restaurant,15729,2
SVC01908,RES06297,HTL003,2024-04-24,Salle conference,150089,3
SVC01909,RES06297,HTL003,2024-04-23,Restaurant,26508,3
SVC01910,RES06297,HTL003,2024-04-22,Blanchisserie,10383,1
SVC01911,RES06297,HTL003,2024-04-24,Blanchisserie,14102,2
SVC01912,RES06297,HTL003,2024-04-24,Restaurant,19893,3
SVC01913,RES05398,HTL002,2023-09-27,Minibar,10662,1
SVC01914,RES05398,HTL002,2023-09-29,Restaurant,21200,1
SVC01915,RES05398,HTL002,2023-09-27,Restaurant,34146,3
SVC01916,RES05398,HTL002,2023-09-28,Restaurant,17687,1
SVC01917,RES02032,HTL005,2023-09-13,Minibar,12234,2
SVC01918,RES01450,HTL002,2024-02-06,Room service,29950,1
SVC01919,RES01450,HTL002,2024-02-06,Restaurant,15713,2
SVC01920,RES07444,HTL002,2022-07-28,Minibar,7959,1
SVC01921,RES06941,HTL005,2024-05-23,Restaurant,28871,1
SVC01922,RES06941,HTL005,2024-05-23,Restaurant,28470,3
SVC01923,RES00580,HTL003,2023-09-13,Room service,26502,3
SVC01924,RES02564,HTL003,2022-01-08,Blanchisserie,8950,2
SVC01925,RES02564,HTL003,2022-01-05,Blanchisserie,6761,2
SVC01926,RES02564,HTL003,2022-01-05,Transport,31632,2
SVC01927,RES02564,HTL003,2022-01-08,Room service,12721,1
SVC01928,RES06985,HTL002,2023-11-20,Room service,12648,2
SVC01929,RES06985,HTL002,2023-11-20,Transport,37600,3
SVC01930,RES06985,HTL002,2023-11-20,Restaurant,21618,2
SVC01931,RES00633,HTL005,2023-02-09,Minibar,12240,2
SVC01932,RES05663,HTL002,2023-07-06,Minibar,18434,3
SVC01933,RES05663,HTL002,2023-07-05,Restaurant,30598,2
SVC01934,RES04715,HTL004,2024-02-13,Restaurant,27278,2
SVC01935,RES04715,HTL004,2024-02-13,Room service,22867,1
SVC01936,RES04715,HTL004,2024-02-13,Blanchisserie,10136,2
SVC01937,RES05706,HTL004,2023-08-04,Restaurant,27761,2
SVC01938,RES05706,HTL004,2023-08-02,Transport,22731,1
SVC01939,RES05706,HTL004,2023-08-03,Restaurant,23828,3
SVC01940,RES05706,HTL004,2023-08-04,Transport,20106,3
SVC01941,RES05706,HTL004,2023-08-04,Minibar,17973,1
SVC01942,RES07745,HTL001,2023-10-13,Transport,47673,3
SVC01943,RES07745,HTL001,2023-10-13,Blanchisserie,11092,2
SVC01944,RES07745,HTL001,2023-10-13,Spa & Bien-etre,50013,3
SVC01945,RES07745,HTL001,2023-10-13,Restaurant,25493,1
SVC01946,RES06742,HTL002,2022-10-05,Minibar,10575,1
SVC01947,RES06742,HTL002,2022-10-05,Restaurant,12549,2
SVC01948,RES06742,HTL002,2022-10-05,Transport,24223,3
SVC01949,RES06580,HTL005,2022-12-11,Spa & Bien-etre,50060,1
SVC01950,RES06580,HTL005,2022-12-09,Restaurant,25884,3
SVC01951,RES03714,HTL002,2022-11-16,Restaurant,31057,3
SVC01952,RES03714,HTL002,2022-11-16,Room service,29540,1
SVC01953,RES03714,HTL002,2022-11-16,Minibar,19190,1
SVC01954,RES03714,HTL002,2022-11-17,Room service,26716,1
SVC01955,RES03714,HTL002,2022-11-17,Minibar,18229,1
SVC01956,RES03286,HTL005,2024-02-02,Restaurant,24605,1
SVC01957,RES03286,HTL005,2024-02-03,Minibar,15360,2
SVC01958,RES03286,HTL005,2024-02-04,Room service,11352,3
SVC01959,RES03286,HTL005,2024-02-04,Restaurant,12001,1
SVC01960,RES03286,HTL005,2024-02-04,Blanchisserie,5101,2
SVC01961,RES07432,HTL004,2023-01-24,Spa & Bien-etre,93151,3
SVC01962,RES07432,HTL004,2023-01-26,Transport,16769,2
SVC01963,RES07432,HTL004,2023-01-24,Minibar,8318,3
SVC01964,RES07432,HTL004,2023-01-26,Minibar,14468,1
SVC01965,RES07432,HTL004,2023-01-25,Salle conference,185205,1
SVC01966,RES02298,HTL002,2022-11-12,Transport,25610,3
SVC01967,RES02298,HTL002,2022-11-12,Restaurant,13033,3
SVC01968,RES02890,HTL003,2024-04-19,Blanchisserie,9550,2
SVC01969,RES02890,HTL003,2024-04-19,Restaurant,13019,3
SVC01970,RES02890,HTL003,2024-04-19,Room service,16518,1
SVC01971,RES02890,HTL003,2024-04-19,Restaurant,28295,3
SVC01972,RES02757,HTL003,2023-06-19,Restaurant,37494,3
SVC01973,RES02757,HTL003,2023-06-19,Minibar,16851,3
SVC01974,RES00844,HTL002,2023-12-07,Minibar,16198,2
SVC01975,RES00844,HTL002,2023-12-05,Transport,19550,3
SVC01976,RES07734,HTL005,2024-05-10,Blanchisserie,13508,3
SVC01977,RES06842,HTL001,2023-11-26,Transport,40292,2
SVC01978,RES06842,HTL001,2023-11-28,Room service,21591,1
SVC01979,RES06842,HTL001,2023-11-25,Minibar,6871,1
SVC01980,RES06842,HTL001,2023-11-25,Blanchisserie,7604,1
SVC01981,RES01130,HTL001,2023-01-09,Minibar,12483,2
SVC01982,RES06651,HTL003,2024-02-12,Transport,38494,1
SVC01983,RES07602,HTL002,2023-10-15,Blanchisserie,14720,3
SVC01984,RES07602,HTL002,2023-10-14,Room service,24207,1
SVC01985,RES07602,HTL002,2023-10-14,Minibar,16302,3
SVC01986,RES07602,HTL002,2023-10-14,Restaurant,22596,3
SVC01987,RES02694,HTL002,2023-05-31,Room service,26047,3
SVC01988,RES07118,HTL002,2022-03-22,Restaurant,20228,3
SVC01989,RES07118,HTL002,2022-03-21,Room service,15352,1
SVC01990,RES07118,HTL002,2022-03-22,Restaurant,35670,2
SVC01991,RES07118,HTL002,2022-03-21,Restaurant,18341,1
SVC01992,RES04591,HTL002,2022-08-25,Restaurant,31448,3
SVC01993,RES04591,HTL002,2022-08-25,Room service,9870,1
SVC01994,RES04591,HTL002,2022-08-26,Room service,24007,2
SVC01995,RES04591,HTL002,2022-08-25,Restaurant,36635,3
SVC01996,RES03767,HTL003,2022-02-18,Room service,21442,2
SVC01997,RES03767,HTL003,2022-02-20,Minibar,12189,2
SVC01998,RES03767,HTL003,2022-02-18,Restaurant,13896,3
SVC01999,RES03767,HTL003,2022-02-18,Restaurant,12397,1
SVC02000,RES03767,HTL003,2022-02-20,Minibar,17957,3
SVC02001,RES06281,HTL005,2022-01-23,Transport,23591,2
SVC02002,RES06281,HTL005,2022-01-24,Restaurant,29756,3
SVC02003,RES06281,HTL005,2022-01-22,Transport,44323,3
SVC02004,RES04293,HTL001,2024-04-02,Transport,43737,2
SVC02005,RES00440,HTL005,2024-05-22,Minibar,11544,1
SVC02006,RES00440,HTL005,2024-05-23,Blanchisserie,7372,2
SVC02007,RES04393,HTL001,2022-05-10,Transport,41617,1
SVC02008,RES04393,HTL001,2022-05-10,Restaurant,29478,2
SVC02009,RES00175,HTL004,2022-03-21,Transport,26018,2
SVC02010,RES00175,HTL004,2022-03-23,Minibar,18113,1
SVC02011,RES00175,HTL004,2022-03-22,Restaurant,17834,3
SVC02012,RES00175,HTL004,2022-03-23,Room service,14532,2
SVC02013,RES05287,HTL004,2022-10-20,Room service,19505,2
SVC02014,RES05287,HTL004,2022-10-19,Restaurant,28364,3
SVC02015,RES05287,HTL004,2022-10-19,Minibar,16652,1
SVC02016,RES01577,HTL003,2023-08-04,Transport,36456,3
SVC02017,RES01577,HTL003,2023-08-04,Spa & Bien-etre,78517,2
SVC02018,RES05318,HTL003,2023-06-21,Restaurant,14590,1
SVC02019,RES05318,HTL003,2023-06-20,Restaurant,16858,1
SVC02020,RES05318,HTL003,2023-06-21,Room service,26917,1
SVC02021,RES05318,HTL003,2023-06-21,Restaurant,15282,1
SVC02022,RES05318,HTL003,2023-06-21,Restaurant,14726,2
SVC02023,RES07090,HTL005,2023-04-09,Blanchisserie,6720,1
SVC02024,RES05718,HTL002,2023-10-26,Restaurant,36137,3
SVC02025,RES04263,HTL001,2022-05-26,Spa & Bien-etre,77441,2
SVC02026,RES02419,HTL002,2022-08-26,Spa & Bien-etre,83695,1
SVC02027,RES02419,HTL002,2022-08-26,Room service,12101,1
SVC02028,RES02419,HTL002,2022-08-26,Room service,29552,2
SVC02029,RES02419,HTL002,2022-08-27,Room service,15990,1
SVC02030,RES04545,HTL003,2023-04-19,Restaurant,28462,2
SVC02031,RES07328,HTL005,2023-11-06,Restaurant,23205,1
SVC02032,RES01889,HTL001,2024-02-28,Room service,15883,1
SVC02033,RES01889,HTL001,2024-02-28,Blanchisserie,11192,3
SVC02034,RES01889,HTL001,2024-02-29,Restaurant,26334,3
SVC02035,RES01889,HTL001,2024-02-29,Room service,22857,2
SVC02036,RES01889,HTL001,2024-02-29,Room service,29237,1
SVC02037,RES04678,HTL004,2023-10-24,Restaurant,16826,2
SVC02038,RES04678,HTL004,2023-10-22,Spa & Bien-etre,45230,1
SVC02039,RES04678,HTL004,2023-10-20,Spa & Bien-etre,68275,1
SVC02040,RES04678,HTL004,2023-10-22,Minibar,18943,3
SVC02041,RES00621,HTL003,2022-10-22,Restaurant,12740,2
SVC02042,RES07736,HTL004,2023-01-09,Restaurant,18548,1
SVC02043,RES07736,HTL004,2023-01-09,Transport,38072,3
SVC02044,RES07736,HTL004,2023-01-09,Blanchisserie,5666,2
SVC02045,RES07736,HTL004,2023-01-09,Restaurant,30437,3
SVC02046,RES01661,HTL002,2023-04-05,Minibar,16187,3
SVC02047,RES04027,HTL003,2023-01-17,Blanchisserie,13247,2
SVC02048,RES04027,HTL003,2023-01-19,Spa & Bien-etre,43570,3
SVC02049,RES04027,HTL003,2023-01-16,Minibar,13199,1
SVC02050,RES04027,HTL003,2023-01-19,Spa & Bien-etre,86655,1
SVC02051,RES04027,HTL003,2023-01-16,Blanchisserie,8061,2
SVC02052,RES03621,HTL003,2023-12-17,Spa & Bien-etre,50344,3
SVC02053,RES00581,HTL001,2023-11-26,Spa & Bien-etre,106574,3
SVC02054,RES00581,HTL001,2023-11-26,Spa & Bien-etre,57519,3
SVC02055,RES00581,HTL001,2023-11-26,Transport,23124,3
SVC02056,RES00581,HTL001,2023-11-26,Blanchisserie,7076,1
SVC02057,RES03199,HTL002,2022-02-28,Room service,24082,1
SVC02058,RES02498,HTL001,2022-05-15,Transport,27026,2
SVC02059,RES02498,HTL001,2022-05-15,Minibar,8070,1
SVC02060,RES02498,HTL001,2022-05-15,Minibar,8559,1
SVC02061,RES02498,HTL001,2022-05-15,Salle conference,94548,2
SVC02062,RES03452,HTL002,2022-04-05,Blanchisserie,9982,1
SVC02063,RES03452,HTL002,2022-04-04,Transport,38339,1
SVC02064,RES05803,HTL005,2022-03-20,Minibar,18540,1
SVC02065,RES06121,HTL003,2023-11-20,Room service,15791,2
SVC02066,RES06121,HTL003,2023-11-21,Restaurant,34874,3
SVC02067,RES03763,HTL004,2023-11-26,Room service,9812,1
SVC02068,RES03763,HTL004,2023-11-27,Spa & Bien-etre,64750,1
SVC02069,RES03763,HTL004,2023-11-26,Transport,34919,2
SVC02070,RES04329,HTL001,2023-08-17,Transport,17714,3
SVC02071,RES04329,HTL001,2023-08-14,Blanchisserie,6065,3
SVC02072,RES04329,HTL001,2023-08-16,Restaurant,31452,2
SVC02073,RES04329,HTL001,2023-08-15,Transport,45519,3
SVC02074,RES04329,HTL001,2023-08-14,Restaurant,34885,2
SVC02075,RES04023,HTL001,2024-01-08,Blanchisserie,9751,3
SVC02076,RES05437,HTL005,2023-11-15,Restaurant,35622,1
SVC02077,RES05437,HTL005,2023-11-14,Restaurant,27084,2
SVC02078,RES04548,HTL002,2023-03-31,Restaurant,17656,2
SVC02079,RES04548,HTL002,2023-03-31,Restaurant,22460,1
SVC02080,RES04548,HTL002,2023-04-02,Restaurant,18913,3
SVC02081,RES04548,HTL002,2023-04-04,Minibar,7576,1
SVC02082,RES06897,HTL001,2024-06-28,Restaurant,13493,3
SVC02083,RES06897,HTL001,2024-06-28,Transport,27958,3
SVC02084,RES06897,HTL001,2024-06-28,Room service,24675,2
SVC02085,RES05397,HTL003,2022-01-08,Minibar,14261,3
SVC02086,RES05397,HTL003,2022-01-07,Blanchisserie,8774,2
SVC02087,RES05397,HTL003,2022-01-08,Room service,18669,2
SVC02088,RES05397,HTL003,2022-01-07,Restaurant,18808,1
SVC02089,RES05397,HTL003,2022-01-06,Room service,21801,3
SVC02090,RES01982,HTL004,2022-11-16,Restaurant,33505,3
SVC02091,RES01982,HTL004,2022-11-16,Restaurant,20442,3
SVC02092,RES05978,HTL001,2022-03-08,Transport,29002,1
SVC02093,RES05978,HTL001,2022-03-08,Transport,21057,1
SVC02094,RES00515,HTL003,2024-04-29,Restaurant,31427,1
SVC02095,RES00515,HTL003,2024-04-27,Room service,21081,1
SVC02096,RES00515,HTL003,2024-04-29,Restaurant,33025,3
SVC02097,RES00515,HTL003,2024-04-27,Salle conference,150840,1
SVC02098,RES00515,HTL003,2024-04-28,Restaurant,16489,2
SVC02099,RES06843,HTL004,2022-01-02,Salle conference,193848,1
SVC02100,RES06843,HTL004,2022-01-01,Room service,14327,1
SVC02101,RES05044,HTL003,2022-01-31,Spa & Bien-etre,82252,2
SVC02102,RES05044,HTL003,2022-01-31,Transport,39931,2
SVC02103,RES05044,HTL003,2022-01-31,Spa & Bien-etre,38705,1
SVC02104,RES05044,HTL003,2022-01-30,Minibar,18475,3
SVC02105,RES07709,HTL002,2023-02-09,Room service,19625,2
SVC02106,RES07709,HTL002,2023-02-08,Blanchisserie,13028,1
SVC02107,RES07709,HTL002,2023-02-09,Blanchisserie,6208,1
SVC02108,RES07709,HTL002,2023-02-08,Room service,10595,1
SVC02109,RES07709,HTL002,2023-02-08,Transport,43717,1
SVC02110,RES02747,HTL001,2022-11-25,Blanchisserie,9117,2
SVC02111,RES02747,HTL001,2022-11-25,Spa & Bien-etre,102883,3
SVC02112,RES02747,HTL001,2022-11-26,Restaurant,31639,1
SVC02113,RES05721,HTL004,2023-07-01,Salle conference,107668,3
SVC02114,RES05721,HTL004,2023-07-01,Transport,31991,3
SVC02115,RES05721,HTL004,2023-07-01,Minibar,13048,1
SVC02116,RES05721,HTL004,2023-07-01,Restaurant,35960,3
SVC02117,RES01505,HTL002,2022-08-05,Blanchisserie,5100,3
SVC02118,RES01505,HTL002,2022-08-03,Room service,23149,2
SVC02119,RES01505,HTL002,2022-08-02,Restaurant,23127,3
SVC02120,RES01505,HTL002,2022-08-03,Restaurant,18797,2
SVC02121,RES00511,HTL004,2023-04-29,Minibar,18395,1
SVC02122,RES00511,HTL004,2023-04-29,Spa & Bien-etre,81337,1
SVC02123,RES00511,HTL004,2023-04-29,Minibar,16080,1
SVC02124,RES00511,HTL004,2023-04-29,Minibar,10130,2
SVC02125,RES07418,HTL004,2024-05-03,Transport,48994,3
SVC02126,RES04151,HTL004,2023-10-08,Minibar,15145,3
SVC02127,RES04151,HTL004,2023-10-08,Room service,16960,2
SVC02128,RES04151,HTL004,2023-10-08,Restaurant,29909,2
SVC02129,RES04151,HTL004,2023-10-08,Room service,22272,3
SVC02130,RES04151,HTL004,2023-10-08,Restaurant,28760,1
SVC02131,RES01711,HTL004,2024-01-12,Restaurant,32439,2
SVC02132,RES01711,HTL004,2024-01-12,Restaurant,33475,3
SVC02133,RES01711,HTL004,2024-01-12,Transport,29530,3
SVC02134,RES01711,HTL004,2024-01-12,Room service,25474,3
SVC02135,RES01711,HTL004,2024-01-12,Restaurant,17115,3
SVC02136,RES02629,HTL005,2022-11-24,Room service,10474,1
SVC02137,RES02629,HTL005,2022-11-21,Room service,27871,1
SVC02138,RES02629,HTL005,2022-11-21,Salle conference,77276,1
SVC02139,RES02629,HTL005,2022-11-21,Minibar,13884,3
SVC02140,RES00273,HTL002,2022-08-31,Minibar,12601,3
SVC02141,RES00273,HTL002,2022-08-31,Minibar,7353,3
SVC02142,RES00273,HTL002,2022-08-31,Blanchisserie,5032,1
SVC02143,RES03149,HTL005,2022-11-03,Restaurant,32865,1
SVC02144,RES03149,HTL005,2022-11-04,Restaurant,26313,1
SVC02145,RES03149,HTL005,2022-11-03,Blanchisserie,10228,3
SVC02146,RES03149,HTL005,2022-11-03,Room service,27761,3
SVC02147,RES06861,HTL001,2022-10-29,Salle conference,122043,3
SVC02148,RES06861,HTL001,2022-10-29,Transport,49359,2
SVC02149,RES06861,HTL001,2022-10-29,Room service,24052,3
SVC02150,RES02415,HTL005,2024-05-27,Restaurant,34248,3
SVC02151,RES02415,HTL005,2024-05-27,Minibar,8773,3
SVC02152,RES02415,HTL005,2024-05-25,Minibar,18546,3
SVC02153,RES02415,HTL005,2024-05-24,Minibar,14284,1
SVC02154,RES06307,HTL005,2022-12-06,Room service,24896,3
SVC02155,RES06307,HTL005,2022-12-06,Spa & Bien-etre,39609,3
SVC02156,RES06307,HTL005,2022-12-06,Spa & Bien-etre,92429,3
SVC02157,RES06307,HTL005,2022-12-06,Spa & Bien-etre,46629,1
SVC02158,RES06307,HTL005,2022-12-06,Minibar,15561,1
SVC02159,RES05051,HTL002,2022-05-09,Room service,23439,3
SVC02160,RES05051,HTL002,2022-05-10,Room service,24223,1
SVC02161,RES05051,HTL002,2022-05-11,Minibar,19402,2
SVC02162,RES05051,HTL002,2022-05-10,Restaurant,37112,1
SVC02163,RES05051,HTL002,2022-05-09,Minibar,19153,1
SVC02164,RES03937,HTL002,2022-03-19,Restaurant,34467,2
SVC02165,RES03937,HTL002,2022-03-20,Restaurant,31691,2
SVC02166,RES03937,HTL002,2022-03-21,Transport,46396,3
SVC02167,RES00831,HTL003,2022-07-26,Spa & Bien-etre,76400,3
SVC02168,RES00831,HTL003,2022-07-26,Blanchisserie,7008,3
SVC02169,RES01779,HTL002,2022-03-02,Blanchisserie,14888,3
SVC02170,RES01779,HTL002,2022-03-02,Room service,17598,1
SVC02171,RES05664,HTL002,2024-06-15,Restaurant,20197,2
SVC02172,RES05664,HTL002,2024-06-17,Restaurant,20170,3
SVC02173,RES05664,HTL002,2024-06-16,Transport,46333,3
SVC02174,RES05664,HTL002,2024-06-16,Restaurant,36398,2
SVC02175,RES04360,HTL004,2022-11-08,Minibar,19412,3
SVC02176,RES00253,HTL002,2023-05-17,Room service,27430,2
SVC02177,RES00253,HTL002,2023-05-18,Room service,28541,1
SVC02178,RES01746,HTL005,2023-10-24,Transport,46879,1
SVC02179,RES01746,HTL005,2023-10-24,Salle conference,138974,3
SVC02180,RES01746,HTL005,2023-10-25,Restaurant,37488,3
SVC02181,RES01746,HTL005,2023-10-25,Restaurant,12941,3
SVC02182,RES05903,HTL004,2022-08-22,Minibar,19505,3
SVC02183,RES05903,HTL004,2022-08-22,Restaurant,30401,2
SVC02184,RES05903,HTL004,2022-08-22,Restaurant,32927,1
SVC02185,RES00021,HTL003,2024-02-11,Room service,16077,2
SVC02186,RES00021,HTL003,2024-02-11,Salle conference,70256,3
SVC02187,RES02267,HTL004,2023-12-26,Room service,13119,1
SVC02188,RES04481,HTL005,2023-06-26,Salle conference,89935,3
SVC02189,RES04481,HTL005,2023-06-26,Salle conference,163871,2
SVC02190,RES04481,HTL005,2023-06-26,Restaurant,19693,3
SVC02191,RES04481,HTL005,2023-06-26,Restaurant,27745,2
SVC02192,RES07663,HTL003,2023-05-01,Spa & Bien-etre,99803,3
SVC02193,RES07663,HTL003,2023-05-01,Restaurant,27074,1
SVC02194,RES07663,HTL003,2023-05-01,Room service,23269,3
SVC02195,RES07663,HTL003,2023-05-01,Restaurant,12025,1
SVC02196,RES07663,HTL003,2023-05-01,Restaurant,25637,3
SVC02197,RES06891,HTL001,2022-10-25,Restaurant,14260,1
SVC02198,RES06891,HTL001,2022-10-25,Room service,16487,2
SVC02199,RES06891,HTL001,2022-10-25,Transport,35662,2
SVC02200,RES06891,HTL001,2022-10-25,Room service,25442,1
SVC02201,RES06891,HTL001,2022-10-25,Room service,18655,1
SVC02202,RES02375,HTL003,2024-04-13,Minibar,16157,2
SVC02203,RES02375,HTL003,2024-04-14,Restaurant,26247,2
SVC02204,RES02375,HTL003,2024-04-14,Restaurant,30317,3
SVC02205,RES02375,HTL003,2024-04-13,Room service,27120,3
SVC02206,RES02375,HTL003,2024-04-14,Restaurant,21823,3
SVC02207,RES05493,HTL002,2023-01-31,Blanchisserie,8097,3
SVC02208,RES05493,HTL002,2023-01-30,Restaurant,31121,3
SVC02209,RES01657,HTL002,2022-10-22,Minibar,15280,2
SVC02210,RES01657,HTL002,2022-10-21,Room service,22345,2
SVC02211,RES01657,HTL002,2022-10-21,Restaurant,35788,3
SVC02212,RES01657,HTL002,2022-10-21,Transport,16375,2
SVC02213,RES06053,HTL003,2023-09-26,Minibar,16422,2
SVC02214,RES06053,HTL003,2023-09-26,Minibar,14664,3
SVC02215,RES06053,HTL003,2023-09-26,Restaurant,31057,3
SVC02216,RES04250,HTL002,2022-04-11,Restaurant,29544,2
SVC02217,RES04250,HTL002,2022-04-12,Minibar,13280,2
SVC02218,RES04250,HTL002,2022-04-11,Spa & Bien-etre,97538,1
SVC02219,RES04250,HTL002,2022-04-10,Restaurant,24531,2
SVC02220,RES05354,HTL001,2022-09-01,Minibar,16505,3
SVC02221,RES05354,HTL001,2022-09-01,Minibar,17539,1
SVC02222,RES05354,HTL001,2022-08-31,Room service,27663,3
SVC02223,RES05354,HTL001,2022-08-30,Spa & Bien-etre,49138,2
SVC02224,RES04632,HTL003,2022-09-22,Blanchisserie,14521,2
SVC02225,RES04632,HTL003,2022-09-23,Room service,20607,2
SVC02226,RES04632,HTL003,2022-09-22,Minibar,12679,3
SVC02227,RES04632,HTL003,2022-09-23,Room service,26295,1
SVC02228,RES04327,HTL005,2022-02-26,Transport,40236,3
SVC02229,RES04327,HTL005,2022-02-27,Room service,26677,2
SVC02230,RES04327,HTL005,2022-02-27,Salle conference,84035,2
SVC02231,RES04327,HTL005,2022-02-26,Restaurant,13314,2
SVC02232,RES02922,HTL002,2022-08-05,Minibar,13324,3
SVC02233,RES02922,HTL002,2022-08-03,Salle conference,120820,3
SVC02234,RES02922,HTL002,2022-08-05,Restaurant,25567,2
SVC02235,RES04072,HTL003,2024-05-25,Restaurant,31275,2
SVC02236,RES04072,HTL003,2024-05-25,Room service,22983,1
SVC02237,RES04072,HTL003,2024-05-26,Restaurant,17155,1
SVC02238,RES04072,HTL003,2024-05-26,Room service,14546,3
SVC02239,RES04072,HTL003,2024-05-26,Restaurant,14258,2
SVC02240,RES04682,HTL003,2024-03-03,Transport,49485,1
SVC02241,RES04682,HTL003,2024-03-04,Restaurant,32111,3
SVC02242,RES04682,HTL003,2024-03-04,Spa & Bien-etre,70008,1
SVC02243,RES04682,HTL003,2024-03-03,Spa & Bien-etre,45234,1
SVC02244,RES02809,HTL002,2022-08-23,Restaurant,28463,2
SVC02245,RES02809,HTL002,2022-08-22,Minibar,16817,3
SVC02246,RES02809,HTL002,2022-08-23,Minibar,9413,2
SVC02247,RES00589,HTL001,2024-01-25,Room service,13041,2
SVC02248,RES04063,HTL003,2022-01-10,Salle conference,83372,1
SVC02249,RES04063,HTL003,2022-01-10,Salle conference,72864,3
SVC02250,RES04063,HTL003,2022-01-08,Transport,35578,3
SVC02251,RES04240,HTL005,2024-03-19,Spa & Bien-etre,91742,2
SVC02252,RES04240,HTL005,2024-03-19,Salle conference,84066,2
SVC02253,RES04240,HTL005,2024-03-19,Room service,23267,1
SVC02254,RES04240,HTL005,2024-03-19,Salle conference,102002,3
SVC02255,RES04240,HTL005,2024-03-19,Spa & Bien-etre,40348,3
