reservation_id,hotel_id,chambre_id,client_id,date_arrivee,date_depart,nb_nuits,nb_adultes,canal,motif_sejour,prix_nuit_remise,montant_total,statut,csat,date_reservation
RES02397,HTL001,CH0070,CLI2606,2024-04-05,2024-04-08,3,2,Expedia,Transit,182160,546480,Confirmee,,2024-02-16
RES02398,HTL003,CH0275,CLI0723,2023-11-09,2023-11-11,2,1,Agence voyage,Tourisme,84640,169280,Terminee,5.0,2023-10-09
RES02399,HTL004,CH0306,CLI0191,2023-02-16,2023-02-18,2,2,Direct,Affaires,350000,700000,Terminee,4.0,2022-12-25
RES02400,HTL005,CH0373,CLI2404,2023-04-19,2023-04-23,4,1,Booking.com,Tourisme,409500,1638000,Terminee,4.0,2023-03-16
RES02401,HTL002,CH0122,CLI0581,2023-07-13,2023-07-16,3,1,Corporate,Affaires,102000,306000,Terminee,5.0,2023-06-22
RES02402,HTL001,CH0092,CLI1075,2023-10-03,2023-10-06,3,1,Booking.com,Conference,82800,248400,Terminee,5.0,2023-09-05
RES02403,HTL002,CH0137,CLI0030,2022-12-26,2022-12-28,2,2,Expedia,Transit,105600,211200,Terminee,3.0,2022-11-19
RES02404,HTL004,CH0306,CLI2417,2024-05-08,2024-05-10,2,2,Booking.com,Tourisme,315000,630000,En cours,,2024-04-16
RES02405,HTL001,CH0079,CLI0170,2022-07-28,2022-07-30,2,2,Corporate,Affaires,175950,351900,Terminee,5.0,2022-07-11
RES02406,HTL003,CH0215,CLI0242,2023-05-10,2023-05-14,4,2,Booking.com,Tourisme,124200,496800,Terminee,5.0,2023-04-04
RES02407,HTL005,CH0382,CLI2801,2022-11-09,2022-11-10,1,1,Agence voyage,Conference,143520,143520,Terminee,5.0,2022-09-19
RES02408,HTL005,CH0493,CLI0737,2024-04-06,2024-04-09,3,2,Direct,Affaires,234000,702000,Terminee,4.0,2024-03-08
RES02409,HTL004,CH0320,CLI2248,2023-12-03,2023-12-05,2,2,Expedia,Affaires,70400,140800,Terminee,4.0,2023-11-21
RES02410,HTL002,CH0157,CLI1149,2022-08-09,2022-08-11,2,3,Direct,Affaires,80000,160000,Terminee,3.0,2022-07-19
RES02411,HTL005,CH0453,CLI2962,2023-12-18,2023-12-22,4,2,Direct,Affaires,104000,416000,Terminee,5.0,2023-12-12
RES02412,HTL002,CH0160,CLI1707,2024-01-08,2024-01-10,2,1,Booking.com,Tourisme,72000,144000,Terminee,5.0,2023-11-20
RES02413,HTL005,CH0387,CLI2833,2023-02-27,2023-02-28,1,3,Expedia,Conference,205920,205920,Terminee,4.0,2023-02-26
RES02414,HTL005,CH0418,CLI2281,2022-08-23,2022-08-28,5,2,Expedia,Famille,205920,1029600,Terminee,3.0,2022-07-24
RES02415,HTL005,CH0461,CLI2457,2024-05-24,2024-05-28,4,1,Booking.com,Conference,210600,842400,En cours,,2024-04-05
RES02416,HTL002,CH0194,CLI1302,2022-02-23,2022-02-27,4,1,Expedia,Tourisme,70400,281600,Terminee,5.0,2022-02-11
RES02417,HTL001,CH0055,CLI2003,2022-03-01,2022-03-02,1,2,Expedia,Conference,80960,80960,Terminee,5.0,2022-02-24
RES02418,HTL005,CH0381,CLI1819,2022-08-07,2022-08-09,2,2,Expedia,Famille,91520,183040,Terminee,4.0,2022-07-22
RES02419,HTL002,CH0161,CLI0302,2022-08-26,2022-08-28,2,2,Direct,Affaires,80000,160000,Terminee,4.0,2022-08-17
RES02420,HTL001,CH0083,CLI1364,2024-01-01,2024-01-05,4,1,Direct,Affaires,402500,1610000,Terminee,5.0,2023-12-28
RES02421,HTL002,CH0160,CLI0220,2022-12-07,2022-12-10,3,3,Expedia,Affaires,70400,211200,Terminee,5.0,2022-10-16
RES02422,HTL003,CH0214,CLI1858,2022-06-12,2022-06-15,3,1,Expedia,Affaires,121440,364320,Terminee,5.0,2022-06-09
RES02423,HTL005,CH0381,CLI0220,2023-09-03,2023-09-04,1,2,Expedia,Conference,91520,91520,Terminee,5.0,2023-08-08
RES02424,HTL002,CH0139,CLI0396,2022-04-08,2022-04-11,3,1,Booking.com,Tourisme,72000,216000,Terminee,4.0,2022-04-05
RES02425,HTL005,CH0459,CLI2970,2023-08-18,2023-08-19,1,2,Expedia,Tourisme,91520,91520,Terminee,5.0,2023-08-12
RES02426,HTL003,CH0288,CLI1542,2023-02-21,2023-02-26,5,2,Direct,Tourisme,92000,460000,Terminee,3.0,2023-02-13
RES02427,HTL002,CH0197,CLI1746,2022-09-14,2022-09-17,3,1,Direct,Tourisme,80000,240000,Terminee,2.0,2022-08-12
RES02428,HTL001,CH0018,CLI1378,2024-01-26,2024-01-29,3,2,Expedia,Affaires,80960,242880,Terminee,5.0,2023-12-26
RES02429,HTL005,CH0407,CLI0217,2023-11-22,2023-11-25,3,2,Agence voyage,Affaires,95680,287040,Terminee,3.0,2023-10-26
RES02430,HTL005,CH0481,CLI1045,2024-02-04,2024-02-06,2,2,Booking.com,Famille,93600,187200,Annulee,,2023-12-22
RES02431,HTL003,CH0257,CLI2127,2023-07-22,2023-07-24,2,2,Booking.com,Conference,82800,165600,Terminee,5.0,2023-06-04
RES02432,HTL005,CH0490,CLI0563,2024-05-13,2024-05-14,1,1,Direct,Affaires,156000,156000,En cours,,2024-03-26
RES02433,HTL004,CH0309,CLI2026,2023-02-13,2023-02-17,4,2,Expedia,Conference,105600,422400,Terminee,4.0,2022-12-16
RES02434,HTL001,CH0052,CLI0718,2022-10-29,2022-11-03,5,2,Agence voyage,Affaires,84640,423200,Terminee,5.0,2022-09-08
RES02435,HTL004,CH0354,CLI1687,2022-03-30,2022-04-02,3,3,Direct,Tourisme,350000,1050000,Terminee,2.0,2022-03-06
RES02436,HTL001,CH0030,CLI0589,2022-03-28,2022-04-01,4,2,Direct,Famille,92000,368000,Annulee,,2022-02-10
RES02437,HTL003,CH0212,CLI1406,2023-05-12,2023-05-13,1,2,Booking.com,Conference,186300,186300,Terminee,2.0,2023-03-27
RES02438,HTL004,CH0313,CLI1791,2023-10-25,2023-10-27,2,2,Corporate,Tourisme,153000,306000,Terminee,5.0,2023-09-09
RES02439,HTL004,CH0345,CLI2569,2022-11-02,2022-11-05,3,3,Corporate,Conference,68000,204000,Terminee,4.0,2022-09-10
RES02440,HTL003,CH0257,CLI2734,2022-10-28,2022-10-30,2,2,Expedia,Affaires,80960,161920,Terminee,2.0,2022-10-12
RES02441,HTL001,CH0030,CLI1923,2023-01-03,2023-01-07,4,2,Booking.com,Tourisme,82800,331200,Terminee,4.0,2022-12-30
RES02442,HTL005,CH0432,CLI0314,2023-01-02,2023-01-05,3,2,Agence voyage,Tourisme,143520,430560,Terminee,4.0,2022-12-17
RES02443,HTL004,CH0339,CLI1069,2022-11-26,2022-11-28,2,2,Direct,Tourisme,80000,160000,Terminee,3.0,2022-10-14
RES02444,HTL004,CH0354,CLI1473,2023-06-25,2023-06-28,3,2,Booking.com,Famille,315000,945000,Terminee,3.0,2023-05-06
RES02445,HTL003,CH0245,CLI2548,2022-06-30,2022-07-03,3,1,Direct,Famille,92000,276000,Terminee,4.0,2022-05-21
RES02446,HTL005,CH0380,CLI2750,2023-01-19,2023-01-23,4,1,Direct,Affaires,156000,624000,Terminee,5.0,2022-12-28
RES02447,HTL001,CH0060,CLI1770,2022-06-16,2022-06-19,3,1,Booking.com,Conference,82800,248400,Terminee,2.0,2022-05-20
RES02448,HTL002,CH0187,CLI1824,2022-06-30,2022-07-01,1,1,Booking.com,Affaires,72000,72000,Terminee,4.0,2022-05-12
RES02449,HTL001,CH0052,CLI1145,2022-08-08,2022-08-13,5,2,Booking.com,Transit,82800,414000,Terminee,5.0,2022-08-04
RES02450,HTL003,CH0237,CLI0125,2023-05-27,2023-05-28,1,2,Booking.com,Transit,82800,82800,Terminee,5.0,2023-05-04
RES02451,HTL004,CH0297,CLI0968,2023-10-03,2023-10-04,1,2,Booking.com,Affaires,108000,108000,Terminee,5.0,2023-09-22
RES02452,HTL005,CH0374,CLI2916,2022-04-29,2022-05-02,3,1,Booking.com,Affaires,409500,1228500,Terminee,4.0,2022-03-18
RES02453,HTL004,CH0309,CLI2431,2024-05-13,2024-05-14,1,1,Direct,Tourisme,120000,120000,Confirmee,,2024-03-17
RES02454,HTL003,CH0239,CLI1934,2023-09-18,2023-09-23,5,2,Booking.com,Tourisme,124200,621000,Terminee,3.0,2023-09-03
RES02455,HTL001,CH0076,CLI2494,2022-06-29,2022-06-30,1,2,Agence voyage,Affaires,84640,84640,Terminee,4.0,2022-05-25
RES02456,HTL004,CH0306,CLI2722,2023-04-17,2023-04-22,5,1,Direct,Affaires,350000,1750000,Terminee,2.0,2023-04-02
RES02457,HTL002,CH0173,CLI2567,2022-11-16,2022-11-19,3,2,Direct,Affaires,80000,240000,Terminee,5.0,2022-10-22
RES02458,HTL003,CH0253,CLI2585,2022-03-11,2022-03-13,2,1,Booking.com,Affaires,82800,165600,Terminee,5.0,2022-02-20
RES02459,HTL001,CH0090,CLI2592,2023-06-13,2023-06-14,1,2,Expedia,Affaires,121440,121440,Terminee,4.0,2023-05-27
RES02460,HTL005,CH0380,CLI0251,2023-06-23,2023-06-26,3,2,Corporate,Tourisme,132600,397800,Terminee,5.0,2023-06-04
RES02461,HTL001,CH0120,CLI0593,2023-10-28,2023-10-29,1,1,Direct,Tourisme,402500,402500,Terminee,5.0,2023-09-22
RES02462,HTL002,CH0141,CLI0897,2024-06-24,2024-06-26,2,1,Agence voyage,Affaires,110400,220800,Terminee,5.0,2024-06-02
RES02463,HTL004,CH0318,CLI0722,2023-05-07,2023-05-08,1,1,Booking.com,Transit,72000,72000,Terminee,4.0,2023-03-23
RES02464,HTL001,CH0064,CLI2491,2022-03-09,2022-03-12,3,1,Direct,Transit,207000,621000,Terminee,5.0,2022-01-27
RES02465,HTL002,CH0138,CLI0424,2024-01-30,2024-01-31,1,2,Direct,Affaires,350000,350000,Terminee,3.0,2024-01-27
RES02466,HTL002,CH0155,CLI1640,2022-11-25,2022-11-27,2,2,Direct,Transit,120000,240000,Terminee,3.0,2022-11-04
RES02467,HTL002,CH0160,CLI0702,2023-10-18,2023-10-20,2,1,Direct,Tourisme,80000,160000,Terminee,5.0,2023-09-10
RES02468,HTL003,CH0282,CLI1920,2023-04-13,2023-04-15,2,1,Booking.com,Famille,82800,165600,Terminee,5.0,2023-03-12
RES02469,HTL003,CH0225,CLI1651,2022-07-11,2022-07-13,2,2,Booking.com,Famille,124200,248400,Terminee,3.0,2022-05-29
RES02470,HTL001,CH0038,CLI1086,2023-12-28,2024-01-02,5,2,Booking.com,Affaires,82800,414000,Terminee,3.0,2023-11-26
RES02471,HTL001,CH0054,CLI1042,2022-05-22,2022-05-25,3,1,Direct,Affaires,138000,414000,Terminee,5.0,2022-04-17
RES02472,HTL001,CH0099,CLI1782,2022-02-02,2022-02-04,2,1,Direct,Tourisme,92000,184000,Terminee,2.0,2021-12-13
RES02473,HTL004,CH0305,CLI1573,2022-08-12,2022-08-14,2,1,Booking.com,Transit,315000,630000,Terminee,3.0,2022-08-02
RES02474,HTL004,CH0354,CLI2336,2023-01-17,2023-01-19,2,2,Expedia,Conference,308000,616000,Terminee,5.0,2023-01-01
RES02475,HTL001,CH0007,CLI0299,2024-05-31,2024-06-02,2,1,Booking.com,Tourisme,82800,165600,Confirmee,,2024-04-07
RES02476,HTL005,CH0482,CLI0548,2022-07-26,2022-07-29,3,2,Corporate,Affaires,198900,596700,Terminee,4.0,2022-07-25
RES02477,HTL003,CH0287,CLI0442,2024-06-20,2024-06-22,2,1,Corporate,Conference,78200,156400,Confirmee,,2024-05-26
RES02478,HTL003,CH0212,CLI1716,2023-01-25,2023-01-29,4,2,Agence voyage,Tourisme,190440,761760,Terminee,5.0,2023-01-23
RES02479,HTL002,CH0186,CLI1101,2023-02-02,2023-02-07,5,2,Direct,Affaires,120000,600000,Terminee,5.0,2023-01-21
RES02480,HTL001,CH0037,CLI2949,2022-09-21,2022-09-23,2,1,Expedia,Transit,80960,161920,Terminee,4.0,2022-08-27
RES02481,HTL004,CH0340,CLI2671,2022-11-04,2022-11-07,3,2,Corporate,Conference,102000,306000,Terminee,5.0,2022-10-12
RES02482,HTL002,CH0171,CLI0833,2023-08-30,2023-08-31,1,1,Direct,Conference,120000,120000,Terminee,4.0,2023-07-11
RES02483,HTL003,CH0294,CLI0040,2024-03-24,2024-03-25,1,2,Expedia,Conference,121440,121440,Terminee,2.0,2024-02-03
RES02484,HTL001,CH0048,CLI1525,2024-06-15,2024-06-18,3,2,Agence voyage,Tourisme,84640,253920,Terminee,4.0,2024-04-29
RES02485,HTL003,CH0248,CLI0102,2022-05-09,2022-05-12,3,3,Booking.com,Affaires,362250,1086750,Terminee,4.0,2022-03-28
RES02486,HTL005,CH0433,CLI1178,2023-10-15,2023-10-16,1,2,Expedia,Tourisme,137280,137280,Terminee,2.0,2023-10-13
RES02487,HTL002,CH0191,CLI0569,2024-03-01,2024-03-03,2,2,Booking.com,Affaires,72000,144000,Terminee,3.0,2024-01-13
RES02488,HTL001,CH0005,CLI0690,2023-11-27,2023-11-28,1,2,Expedia,Conference,121440,121440,Terminee,5.0,2023-10-21
RES02489,HTL005,CH0440,CLI1663,2022-06-23,2022-06-24,1,1,Direct,Transit,104000,104000,Terminee,2.0,2022-05-21
RES02490,HTL005,CH0484,CLI1292,2022-05-21,2022-05-23,2,1,Booking.com,Tourisme,140400,280800,Terminee,4.0,2022-05-10
RES02491,HTL004,CH0353,CLI1450,2024-05-15,2024-05-18,3,2,Expedia,Famille,105600,316800,En cours,,2024-03-25
RES02492,HTL001,CH0075,CLI0314,2022-06-10,2022-06-12,2,1,Agence voyage,Tourisme,84640,169280,Terminee,4.0,2022-04-22
RES02493,HTL004,CH0334,CLI0124,2022-11-19,2022-11-22,3,2,Booking.com,Affaires,72000,216000,Terminee,5.0,2022-09-24
RES02494,HTL005,CH0457,CLI1238,2024-03-18,2024-03-22,4,1,Direct,Affaires,156000,624000,Terminee,4.0,2024-02-05
RES02495,HTL001,CH0033,CLI2674,2024-01-22,2024-01-23,1,1,Booking.com,Conference,82800,82800,Terminee,3.0,2024-01-20
RES02496,HTL001,CH0065,CLI0248,2023-04-07,2023-04-09,2,2,Booking.com,Affaires,186300,372600,Terminee,5.0,2023-03-23
RES02497,HTL001,CH0066,CLI0510,2023-07-03,2023-07-06,3,1,Booking.com,Affaires,124200,372600,Terminee,5.0,2023-06-20
RES02498,HTL001,CH0055,CLI2580,2022-05-15,2022-05-16,1,2,Corporate,Famille,78200,78200,Terminee,3.0,2022-04-08
RES02499,HTL004,CH0355,CLI0024,2024-05-04,2024-05-07,3,2,Direct,Famille,80000,240000,Terminee,5.0,2024-04-20
RES02500,HTL003,CH0230,CLI0373,2023-12-20,2023-12-25,5,1,Booking.com,Tourisme,82800,414000,Terminee,4.0,2023-11-27
RES02501,HTL001,CH0037,CLI2374,2023-01-17,2023-01-20,3,1,Booking.com,Conference,82800,-10000,Terminee,2.0,2022-12-08
RES02502,HTL002,CH0187,CLI2382,2023-02-27,2023-03-03,4,3,Booking.com,Tourisme,72000,288000,Terminee,5.0,2023-02-26
RES02503,HTL001,CH0112,CLI0939,2022-07-12,2022-07-14,2,2,Direct,Tourisme,92000,184000,Terminee,3.0,2022-06-16
RES02504,HTL004,CH0303,CLI2867,2024-02-19,2024-02-21,2,2,Booking.com,Famille,72000,144000,Terminee,3.0,2023-12-31
RES02505,HTL001,CH0094,CLI2223,2024-01-03,2024-01-10,7,2,Booking.com,Conference,124200,869400,Terminee,3.0,2023-12-17
RES02506,HTL003,CH0241,CLI2731,2023-05-08,2023-05-10,2,2,Corporate,Affaires,78200,156400,Terminee,5.0,2023-05-06
RES02507,HTL005,CH0421,CLI2501,2022-01-04,2022-01-07,3,2,Expedia,Conference,91520,274560,Terminee,4.0,2021-12-06
RES02508,HTL004,CH0300,CLI1247,2022-10-22,2022-10-25,3,2,Direct,Affaires,80000,240000,Terminee,4.0,2022-09-24
RES02509,HTL001,CH0103,CLI0501,2024-03-01,2024-03-04,3,1,Corporate,Affaires,78200,234600,Terminee,4.0,2024-01-13
RES02510,HTL001,CH0089,CLI2544,2022-07-02,2022-07-09,7,2,Direct,Affaires,92000,644000,Terminee,2.0,2022-06-14
RES02511,HTL001,CH0003,CLI1915,2023-01-16,2023-01-20,4,1,Booking.com,Conference,186300,745200,Terminee,5.0,2022-12-20
RES02512,HTL005,CH0390,CLI0536,2023-10-16,2023-10-19,3,2,Expedia,Affaires,137280,411840,Terminee,5.0,2023-08-30
RES02513,HTL001,CH0102,CLI2985,2023-09-07,2023-09-08,1,2,Expedia,Conference,182160,182160,Terminee,3.0,2023-07-17
RES02514,HTL003,CH0278,CLI1135,2022-07-28,2022-08-01,4,1,Expedia,Tourisme,80960,323840,Terminee,5.0,2022-07-09
RES02515,HTL004,CH0298,CLI0232,2022-06-05,2022-06-07,2,1,Expedia,Affaires,70400,140800,Terminee,3.0,2022-04-18
RES02516,HTL004,CH0325,CLI1837,2023-09-16,2023-09-18,2,1,Direct,Tourisme,120000,240000,Terminee,5.0,2023-07-22
RES02517,HTL001,CH0002,CLI2861,2023-04-29,2023-04-30,1,2,Booking.com,Affaires,82800,82800,Terminee,4.0,2023-04-17
RES02518,HTL005,CH0474,CLI2703,2022-06-18,2022-06-23,5,2,Expedia,Affaires,400400,2002000,Terminee,5.0,2022-05-16
RES02519,HTL004,CH0328,CLI0354,2023-12-22,2023-12-24,2,2,Direct,Transit,80000,160000,Terminee,3.0,2023-11-29
RES02520,HTL002,CH0132,CLI0029,2024-05-31,2024-06-05,5,1,Agence voyage,Conference,165600,828000,Terminee,4.0,2024-05-04
RES02521,HTL005,CH0508,CLI1776,2024-05-25,2024-05-27,2,2,Direct,Affaires,156000,312000,Confirmee,,2024-05-12
RES02522,HTL005,CH0493,CLI0710,2024-04-15,2024-04-18,3,2,Direct,Tourisme,234000,702000,Confirmee,,2024-03-30
RES02523,HTL001,CH0007,CLI2969,2022-05-23,2022-05-27,4,2,Agence voyage,Famille,84640,338560,Terminee,2.0,2022-05-07
RES02524,HTL004,CH0360,CLI2379,2022-03-06,2022-03-07,1,2,Direct,Tourisme,350000,350000,Terminee,5.0,2022-02-23
RES02525,HTL004,CH0299,CLI0652,2023-12-10,2023-12-11,1,2,Direct,Affaires,80000,80000,Terminee,5.0,2023-10-14
RES02526,HTL004,CH0331,CLI0180,2023-01-19,2023-01-22,3,1,Direct,Conference,80000,240000,Terminee,4.0,2022-12-23
RES02527,HTL004,CH0357,CLI2422,2022-06-13,2022-06-16,3,2,Direct,Conference,80000,240000,Terminee,5.0,2022-06-10
RES02528,HTL005,CH0492,CLI1784,2024-06-15,2024-06-16,1,2,Booking.com,Affaires,140400,140400,Annulee,,2024-05-18
RES02529,HTL005,CH0490,CLI0933,2024-02-20,2024-02-22,2,2,Agence voyage,Affaires,143520,287040,Terminee,5.0,2024-01-04
RES02530,HTL001,CH0062,CLI1096,2024-01-28,2024-01-31,3,2,Expedia,Affaires,182160,546480,Terminee,3.0,2024-01-13
RES02531,HTL003,CH0258,CLI2238,2024-05-16,2024-05-18,2,1,Booking.com,Affaires,82800,165600,Confirmee,,2024-05-01
RES02532,HTL001,CH0111,CLI2908,2023-09-04,2023-09-05,1,2,Direct,Tourisme,138000,138000,Terminee,2.0,2023-07-20
RES02533,HTL004,CH0347,CLI2455,2022-01-29,2022-02-01,3,3,Expedia,Affaires,105600,316800,Terminee,3.0,2022-01-03
RES02534,HTL005,CH0385,CLI1557,2022-03-29,2022-03-31,2,2,Direct,Transit,156000,312000,Terminee,5.0,2022-01-31
RES02535,HTL003,CH0240,CLI1820,2022-02-09,2022-02-11,2,2,Booking.com,Transit,82800,165600,Terminee,5.0,2021-12-19
RES02536,HTL005,CH0486,CLI0604,2024-05-14,2024-05-17,3,1,Booking.com,Tourisme,210600,631800,En cours,,2024-04-25
RES02537,HTL002,CH0195,CLI2757,2022-03-24,2022-03-25,1,2,Booking.com,Conference,108000,108000,Terminee,3.0,2022-02-18
RES02538,HTL001,CH0065,CLI2086,2023-03-08,2023-03-10,2,2,Booking.com,Affaires,186300,372600,Terminee,4.0,2023-03-04
RES02539,HTL001,CH0025,CLI0969,2022-08-29,2022-09-03,5,2,Direct,Tourisme,92000,460000,Terminee,2.0,2022-07-16
RES02540,HTL001,CH0004,CLI2945,2024-04-13,2024-04-14,1,3,Expedia,Conference,121440,121440,Confirmee,,2024-03-07
RES02541,HTL005,CH0494,CLI0015,2023-12-12,2023-12-17,5,2,Direct,Tourisme,234000,1170000,Terminee,3.0,2023-11-24
RES02542,HTL001,CH0063,CLI0314,2023-03-30,2023-04-01,2,2,Booking.com,Conference,82800,165600,Terminee,4.0,2023-02-25
RES02543,HTL005,CH0482,CLI0312,2023-12-01,2023-12-03,2,1,Direct,Conference,234000,468000,Terminee,4.0,2023-10-28
RES02544,HTL002,CH0127,CLI0508,2022-06-28,2022-07-03,5,2,Booking.com,Tourisme,162000,810000,Terminee,3.0,2022-06-07
RES02545,HTL005,CH0497,CLI0585,2023-01-16,2023-01-19,3,2,Expedia,Affaires,400400,1201200,Terminee,5.0,2022-12-24
RES02546,HTL002,CH0153,CLI1714,2024-04-15,2024-04-19,4,2,Direct,Transit,80000,320000,Confirmee,,2024-03-05
RES02547,HTL005,CH0434,CLI0188,2023-01-24,2023-01-27,3,2,Expedia,Transit,400400,1201200,Terminee,5.0,2023-01-15
RES02548,HTL003,CH0226,CLI1307,2023-03-15,2023-03-16,1,3,Direct,Affaires,92000,92000,Terminee,3.0,2023-02-22
RES02549,HTL003,CH0211,CLI0388,2024-01-25,2024-01-28,3,2,Direct,Conference,138000,414000,Terminee,3.0,2023-12-10
RES02550,HTL004,CH0298,CLI1418,2024-05-08,2024-05-09,1,1,Agence voyage,Conference,73600,73600,Confirmee,,2024-03-29
RES02551,HTL004,CH0319,CLI0364,2023-06-05,2023-06-08,3,1,Expedia,Affaires,158400,475200,Terminee,2.0,2023-05-01
RES02552,HTL005,CH0508,CLI1397,2022-06-02,2022-06-04,2,3,Direct,Tourisme,156000,312000,Terminee,5.0,2022-04-20
RES02553,HTL004,CH0345,CLI1795,2022-07-08,2022-07-09,1,1,Direct,Affaires,80000,80000,Terminee,2.0,2022-05-12
RES02554,HTL002,CH0191,CLI0139,2023-09-23,2023-09-28,5,1,Direct,Affaires,80000,400000,Terminee,5.0,2023-08-08
RES02555,HTL002,CH0184,CLI2656,2023-06-16,2023-06-17,1,1,Expedia,Conference,70400,70400,Terminee,5.0,2023-04-24
RES02556,HTL002,CH0127,CLI2331,2023-07-12,2023-07-15,3,2,Agence voyage,Tourisme,165600,496800,Terminee,4.0,2023-05-29
RES02557,HTL001,CH0058,CLI2541,2022-04-17,2022-04-19,2,1,Booking.com,Affaires,362250,724500,Terminee,3.0,2022-03-12
RES02558,HTL001,CH0019,CLI0545,2024-04-19,2024-04-22,3,2,Agence voyage,Famille,126960,380880,Terminee,3.0,2024-03-21
RES02559,HTL002,CH0194,CLI1845,2023-10-08,2023-10-12,4,2,Booking.com,Conference,72000,288000,Terminee,5.0,2023-09-16
RES02560,HTL003,CH0243,CLI0385,2022-09-29,2022-09-30,1,1,Direct,Conference,92000,92000,Terminee,4.0,2022-08-06
RES02561,HTL005,CH0457,CLI1198,2023-12-07,2023-12-10,3,2,Direct,Affaires,156000,468000,Terminee,2.0,2023-11-06
RES02562,HTL004,CH0345,CLI2603,2022-08-25,2022-08-28,3,1,Direct,Affaires,80000,240000,Annulee,,2022-08-14
RES02563,HTL005,CH0391,CLI0722,2023-12-27,2023-12-30,3,2,Expedia,Transit,205920,617760,Terminee,4.0,2023-11-05
RES02564,HTL003,CH0234,CLI2277,2022-01-04,2022-01-09,5,2,Direct,Tourisme,138000,690000,Terminee,5.0,2021-11-22
RES02565,HTL003,CH0242,CLI0417,2022-08-05,2022-08-06,1,2,Corporate,Tourisme,117300,117300,Terminee,2.0,2022-07-28
RES02566,HTL005,CH0405,CLI0489,2023-05-23,2023-05-24,1,2,Corporate,Affaires,132600,132600,Terminee,3.0,2023-04-15
RES02567,HTL005,CH0408,CLI0808,2022-07-17,2022-07-19,2,2,Booking.com,Conference,409500,819000,Terminee,5.0,2022-05-31
RES02568,HTL002,CH0172,CLI2722,2022-02-18,2022-02-21,3,1,Agence voyage,Affaires,110400,331200,Terminee,5.0,2022-02-16
RES02569,HTL002,CH0200,CLI2822,2022-07-21,2022-07-26,5,2,Direct,Affaires,80000,400000,Terminee,3.0,2022-06-17
RES02570,HTL004,CH0352,CLI1075,2024-04-22,2024-04-26,4,2,Booking.com,Famille,72000,288000,Terminee,4.0,2024-03-26
RES02571,HTL003,CH0235,CLI2218,2022-06-25,2022-06-27,2,2,Direct,Tourisme,138000,276000,Terminee,2.0,2022-05-10
RES02572,HTL005,CH0395,CLI2971,2022-10-08,2022-10-10,2,2,Direct,Transit,156000,312000,Annulee,,2022-08-13
RES02573,HTL003,CH0213,CLI2701,2023-11-30,2023-12-02,2,1,Booking.com,Affaires,186300,372600,Terminee,2.0,2023-11-04
RES02574,HTL003,CH0288,CLI1385,2022-01-03,2022-01-07,4,2,Booking.com,Affaires,82800,331200,Terminee,4.0,2021-12-17
RES02575,HTL003,CH0257,CLI1206,2022-10-21,2022-10-22,1,2,Corporate,Affaires,78200,78200,Terminee,4.0,2022-09-15
RES02576,HTL001,CH0078,CLI2060,2022-10-10,2022-10-11,1,2,Booking.com,Tourisme,124200,124200,Terminee,3.0,2022-09-18
RES02577,HTL005,CH0505,CLI0049,2023-05-24,2023-05-27,3,1,Direct,Transit,104000,312000,Terminee,4.0,2023-04-09
RES02578,HTL005,CH0389,CLI1143,2023-04-23,2023-04-28,5,2,Booking.com,Affaires,140400,702000,Terminee,4.0,2023-03-06
RES02579,HTL002,CH0197,CLI2656,2022-04-05,2022-04-07,2,2,Corporate,Affaires,68000,136000,Terminee,4.0,2022-03-05
RES02580,HTL001,CH0058,CLI0590,2024-06-01,2024-06-04,3,1,Direct,Conference,402500,1207500,Terminee,2.0,2024-05-14
RES02581,HTL002,CH0141,CLI1587,2023-02-02,2023-02-05,3,1,Direct,Affaires,120000,360000,Terminee,5.0,2023-01-24
RES02582,HTL005,CH0436,CLI0159,2022-10-05,2022-10-10,5,2,Expedia,Affaires,91520,457600,Terminee,5.0,2022-09-09
RES02583,HTL005,CH0462,CLI0864,2022-06-18,2022-06-19,1,3,Corporate,Affaires,88400,88400,Terminee,5.0,2022-05-04
RES02584,HTL001,CH0056,CLI2855,2023-11-16,2023-11-17,1,1,Direct,Affaires,138000,138000,Terminee,5.0,2023-11-12
RES02585,HTL004,CH0357,CLI2585,2024-05-25,2024-05-26,1,2,Booking.com,Conference,72000,72000,Confirmee,,2024-04-21
RES02586,HTL003,CH0211,CLI1390,2023-07-10,2023-07-13,3,2,Expedia,Tourisme,121440,364320,Terminee,4.0,2023-05-15
RES02587,HTL002,CH0193,CLI0185,2024-02-03,2024-02-05,2,1,Booking.com,Transit,162000,324000,Terminee,5.0,2023-12-24
RES02588,HTL002,CH0170,CLI0721,2023-02-28,2023-03-03,3,2,Agence voyage,Affaires,73600,220800,Terminee,2.0,2023-02-21
RES02589,HTL002,CH0172,CLI2675,2023-12-14,2023-12-18,4,1,Direct,Affaires,120000,480000,Terminee,5.0,2023-11-21
RES02590,HTL001,CH0010,CLI1797,2022-02-07,2022-02-11,4,2,Direct,Tourisme,138000,552000,Terminee,5.0,2022-01-01
RES02591,HTL003,CH0236,CLI1961,2024-06-02,2024-06-03,1,1,Direct,Transit,92000,92000,Confirmee,,2024-05-13
RES02592,HTL002,CH0200,CLI1262,2023-02-28,2023-03-03,3,2,Agence voyage,Affaires,73600,220800,Terminee,2.0,2023-01-08
