paiement_id,reservation_id,date_paiement,montant,moyen_paiement,statut_paiement
PAY03075,RES02532,2023-07-20,138000,Mobile Money,Valide
PAY03076,RES02533,2022-01-03,158400,Carte bancaire,Valide
PAY03077,RES02533,2022-01-18,158400,Mobile Money,Valide
PAY03078,RES02534,2022-01-31,312000,Mobile Money,Valide
PAY03079,RES02535,2021-12-19,165600,Carte bancaire,Valide
PAY03080,RES02536,2024-04-25,631800,Mobile Money,Echoue
PAY03081,RES02537,2022-02-18,108000,Carte bancaire,Valide
PAY03082,RES02538,2023-03-04,372600,Mobile Money,Valide
PAY03083,RES02539,2022-07-16,460000,Carte bancaire,Valide
PAY03084,RES02540,2024-03-07,121440,Especes,Valide
PAY03085,RES02541,2023-11-24,1170000,Mobile Money,Valide
PAY03086,RES02542,2023-02-25,165600,Carte bancaire,Valide
PAY03087,RES02543,2023-10-28,468000,Especes,Valide
PAY03088,RES02544,2022-06-07,810000,Carte bancaire,Valide
PAY03089,RES02545,2022-12-24,1201200,Virement,Valide
PAY03090,RES02546,2024-03-05,320000,Carte bancaire,Valide
PAY03091,RES02547,2023-01-15,1201200,Virement,Valide
PAY03092,RES02548,2023-02-22,92000,Especes,Valide
PAY03093,RES02549,2023-12-10,414000,Carte bancaire,Valide
PAY03094,RES02550,2024-03-29,36800,Carte bancaire,Valide
PAY03095,RES02550,2024-04-13,36800,Especes,Valide
PAY03096,RES02551,2023-05-01,237600,Carte bancaire,Valide
PAY03097,RES02551,2023-05-16,237600,Virement,Valide
PAY03098,RES02552,2022-04-20,156000,Mobile Money,Valide
PAY03099,RES02552,2022-05-05,156000,Mobile Money,Valide
PAY03100,RES02553,2022-05-12,80000,Virement,Valide
PAY03101,RES02554,2023-08-08,400000,Virement,Valide
PAY03102,RES02555,2023-04-24,70400,Mobile Money,Valide
PAY03103,RES02556,2023-05-29,496800,Carte bancaire,Valide
PAY03104,RES02557,2022-03-12,362250,Mobile Money,Valide
PAY03105,RES02557,2022-03-27,362250,Carte bancaire,Valide
PAY03106,RES02558,2024-03-21,380880,Carte bancaire,Valide
PAY03107,RES02559,2023-09-16,144000,Especes,Valide
PAY03108,RES02559,2023-10-01,144000,Carte bancaire,Valide
PAY03109,RES02560,2022-08-06,46000,Carte bancaire,Valide
PAY03110,RES02560,2022-08-21,46000,Carte bancaire,Valide
PAY03111,RES02561,2023-11-06,234000,Virement,Valide
PAY03112,RES02561,2023-11-21,234000,Carte bancaire,Valide
PAY03113,RES02562,2022-08-14,72000,Especes,Rembourse
PAY03114,RES02563,2023-11-05,617760,Carte bancaire,Valide
PAY03115,RES02564,2021-11-22,690000,Especes,Valide
PAY03116,RES02565,2022-07-28,58650,Mobile Money,Valide
PAY03117,RES02565,2022-08-12,58650,Virement,Valide
PAY03118,RES02566,2023-04-15,132600,Mobile Money,Valide
PAY03119,RES02567,2022-05-31,819000,Especes,Valide
PAY03120,RES02568,2022-02-16,331200,Carte bancaire,Valide
PAY03121,RES02569,2022-06-17,400000,Especes,Valide
PAY03122,RES02570,2024-03-26,288000,Carte bancaire,Valide
PAY03123,RES02571,2022-05-10,276000,Carte bancaire,Valide
PAY03124,RES02572,2022-08-13,93600,Especes,Rembourse
PAY03125,RES02573,2023-11-04,186300,Carte bancaire,Valide
PAY03126,RES02573,2023-11-19,186300,Mobile Money,Valide
PAY03127,RES02574,2021-12-17,165600,Carte bancaire,Valide
PAY03128,RES02574,2022-01-01,165600,Carte bancaire,Valide
PAY03129,RES02575,2022-09-15,78200,Especes,Valide
PAY03130,RES02576,2022-09-18,62100,Carte bancaire,Valide
PAY03131,RES02576,2022-10-03,62100,Carte bancaire,Valide
PAY03132,RES02577,2023-04-09,312000,Especes,Valide
PAY03133,RES02578,2023-03-06,702000,Carte bancaire,Valide
PAY03134,RES02579,2022-03-05,136000,Especes,Valide
PAY03135,RES02580,2024-05-14,1207500,Especes,Valide
PAY03136,RES02581,2023-01-24,180000,Virement,Valide
PAY03137,RES02581,2023-02-08,180000,Carte bancaire,Valide
PAY03138,RES02582,2022-09-09,457600,Mobile Money,Valide
PAY03139,RES02583,2022-05-04,88400,Virement,Valide
PAY03140,RES02584,2023-11-12,69000,Mobile Money,Valide
PAY03141,RES02584,2023-11-27,69000,Mobile Money,Valide
PAY03142,RES02585,2024-04-21,72000,Virement,Valide
PAY03143,RES02586,2023-05-15,364320,Carte bancaire,Valide
PAY03144,RES02587,2023-12-24,162000,Carte bancaire,Valide
PAY03145,RES02587,2024-01-08,162000,Mobile Money,Valide
PAY03146,RES02588,2023-02-21,110400,Carte bancaire,Valide
PAY03147,RES02588,2023-03-08,110400,Mobile Money,Valide
PAY03148,RES02589,2023-11-21,480000,Mobile Money,Valide
PAY03149,RES02590,2022-01-01,552000,Mobile Money,Valide
PAY03150,RES02591,2024-05-13,92000,Mobile Money,Valide
PAY03151,RES02592,2023-01-08,220800,Carte bancaire,Valide
PAY03152,RES02593,2023-05-23,184000,Mobile Money,Valide
PAY03153,RES02593,2023-06-07,184000,Carte bancaire,Valide
PAY03154,RES02594,2023-07-22,360000,Carte bancaire,Valide
PAY03155,RES02595,2023-03-08,176800,Virement,Valide
PAY03156,RES02596,2024-01-06,126960,Virement,Rembourse
PAY03157,RES02597,2022-02-28,117000,Carte bancaire,Valide
PAY03158,RES02597,2022-03-15,117000,Carte bancaire,Valide
PAY03159,RES02598,2023-08-26,91520,Carte bancaire,Valide
PAY03160,RES02599,2024-04-25,276000,Carte bancaire,Valide
PAY03161,RES02600,2022-10-12,397800,Carte bancaire,Valide
PAY03162,RES02601,2022-06-29,380880,Mobile Money,Valide
PAY03163,RES02602,2021-12-21,73600,Especes,Valide
PAY03164,RES02603,2023-07-24,552000,Mobile Money,Valide
PAY03165,RES02604,2024-02-09,70400,Carte bancaire,Valide
PAY03166,RES02605,2022-05-16,351900,Carte bancaire,Valide
PAY03167,RES02606,2023-05-28,80000,Carte bancaire,Valide
PAY03168,RES02606,2023-06-12,80000,Especes,Valide
PAY03169,RES02607,2022-02-04,211600,Virement,Valide
PAY03170,RES02607,2022-02-19,211600,Virement,Valide
PAY03171,RES02608,2024-04-13,360000,Mobile Money,Valide
PAY03172,RES02609,2022-09-23,432000,Mobile Money,Valide
PAY03173,RES02610,2022-03-07,414000,Virement,Valide
PAY03174,RES02611,2023-05-04,120000,Virement,Valide
PAY03175,RES02611,2023-05-19,120000,Carte bancaire,Valide
PAY03176,RES02612,2022-10-25,331200,Virement,Valide
PAY03177,RES02613,2022-07-28,240000,Carte bancaire,Valide
PAY03178,RES02614,2024-03-08,143520,Mobile Money,Valide
PAY03179,RES02615,2024-01-27,504000,Carte bancaire,Valide
PAY03180,RES02616,2022-11-21,162000,Carte bancaire,Valide
PAY03181,RES02616,2022-12-06,162000,Mobile Money,Valide
PAY03182,RES02617,2022-09-06,360000,Especes,Valide
PAY03183,RES02618,2023-11-27,331200,Especes,Valide
PAY03184,RES02619,2022-04-18,160000,Carte bancaire,Valide
PAY03185,RES02620,2022-03-01,72000,Carte bancaire,Valide
PAY03186,RES02622,2023-09-10,331200,Carte bancaire,Valide
PAY03187,RES02623,2023-10-10,82800,Carte bancaire,Valide
PAY03188,RES02623,2023-10-25,82800,Carte bancaire,Valide
PAY03189,RES02624,2023-07-02,248400,Carte bancaire,Valide
PAY03190,RES02625,2023-09-17,124200,Carte bancaire,Valide
PAY03191,RES02626,2023-02-27,460000,Virement,Valide
PAY03192,RES02627,2022-06-23,184000,Carte bancaire,Valide
PAY03193,RES02628,2022-01-16,276000,Carte bancaire,Valide
PAY03194,RES02629,2022-11-07,861120,Virement,Valide
PAY03195,RES02630,2022-02-28,248400,Mobile Money,Echoue
PAY03196,RES02631,2022-11-25,432000,Especes,Valide
PAY03197,RES02632,2022-07-25,190440,Mobile Money,Valide
PAY03198,RES02632,2022-08-09,190440,Carte bancaire,Valide
PAY03199,RES02633,2022-01-13,110400,Carte bancaire,Valide
PAY03200,RES02633,2022-01-28,110400,Carte bancaire,Valide
PAY03201,RES02634,2022-09-04,70400,Carte bancaire,Valide
PAY03202,RES02635,2023-12-06,287040,Mobile Money,Valide
PAY03203,RES02636,2023-10-07,242880,Carte bancaire,Valide
PAY03204,RES02637,2024-01-23,92000,Mobile Money,Valide
PAY03205,RES02638,2022-10-10,708400,Virement,Valide
PAY03206,RES02639,2022-09-30,108000,Carte bancaire,Valide
PAY03207,RES02639,2022-10-15,108000,Mobile Money,Valide
PAY03208,RES02640,2024-03-24,144000,Carte bancaire,Valide
PAY03209,RES02641,2023-05-21,46000,Carte bancaire,Valide
PAY03210,RES02641,2023-06-05,46000,Mobile Money,Valide
PAY03211,RES02642,2023-03-22,80000,Virement,Valide
PAY03212,RES02642,2023-04-06,80000,Especes,Valide
PAY03213,RES02643,2024-02-11,459000,Virement,Valide
PAY03214,RES02644,2024-03-16,82800,Carte bancaire,Valide
PAY03215,RES02644,2024-03-31,82800,Carte bancaire,Valide
PAY03216,RES02645,2024-04-16,73600,Virement,Valide
PAY03217,RES02646,2023-06-03,485760,Carte bancaire,Valide
PAY03218,RES02647,2023-11-03,624000,Especes,Valide
PAY03219,RES02648,2022-09-06,99360,Mobile Money,Rembourse
PAY03220,RES02649,2022-03-16,162000,Virement,Valide
PAY03221,RES02649,2022-03-31,162000,Carte bancaire,Valide
PAY03222,RES02650,2022-07-28,662400,Carte bancaire,Valide
PAY03223,RES02651,2023-06-17,248400,Carte bancaire,Valide
PAY03224,RES02652,2022-01-29,400000,Carte bancaire,Valide
PAY03225,RES02653,2022-09-11,82800,Mobile Money,Valide
PAY03226,RES02654,2023-09-10,248400,Carte bancaire,Valide
PAY03227,RES02655,2023-06-25,579600,Virement,Valide
PAY03228,RES02656,2023-10-31,220800,Carte bancaire,Valide
PAY03229,RES02657,2024-02-22,211200,Carte bancaire,Valide
PAY03230,RES02658,2023-02-18,80960,Carte bancaire,Valide
PAY03231,RES02659,2023-10-10,82800,Carte bancaire,Valide
PAY03232,RES02660,2024-01-25,162000,Mobile Money,Valide
PAY03233,RES02661,2023-07-22,690000,Mobile Money,Valide
PAY03234,RES02662,2023-09-06,35200,Carte bancaire,Valide
PAY03235,RES02662,2023-09-21,35200,Mobile Money,Valide
PAY03236,RES02663,2023-12-30,483000,Carte bancaire,Valide
PAY03237,RES02663,2024-01-14,483000,Carte bancaire,Valide
PAY03238,RES02664,2023-07-29,126960,Virement,Valide
PAY03239,RES02664,2023-08-13,126960,Mobile Money,Valide
PAY03240,RES02666,2023-08-21,64800,Virement,Rembourse
PAY03241,RES02667,2023-04-29,645840,Carte bancaire,Valide
PAY03242,RES02668,2023-11-20,561600,Carte bancaire,Valide
PAY03243,RES02669,2022-09-12,72000,Carte bancaire,Valide
PAY03244,RES02670,2021-12-09,2012500,Carte bancaire,Valide
PAY03245,RES02671,2023-06-06,276000,Mobile Money,Valide
PAY03246,RES02672,2023-01-02,324000,Virement,Valide
PAY03247,RES02673,2022-09-13,662400,Mobile Money,Valide
PAY03248,RES02674,2022-12-11,662400,Carte bancaire,Valide
PAY03249,RES02675,2022-05-16,144000,Virement,Valide
PAY03250,RES02676,2022-03-14,416000,Mobile Money,Valide
PAY03251,RES02677,2022-10-14,160000,Carte bancaire,Valide
PAY03252,RES02678,2023-04-21,78200,Carte bancaire,Valide
PAY03253,RES02679,2024-01-19,182160,Mobile Money,Valide
PAY03254,RES02680,2021-12-07,91520,Mobile Money,Valide
PAY03255,RES02680,2021-12-22,91520,Virement,Valide
PAY03256,RES02681,2022-10-25,160000,Carte bancaire,Valide
PAY03257,RES02682,2022-11-15,147200,Mobile Money,Valide
PAY03258,RES02683,2022-03-24,24840,Mobile Money,Rembourse
PAY03259,RES02684,2022-09-06,1201200,Virement,Valide
PAY03260,RES02685,2022-04-26,93600,Carte bancaire,Rembourse
PAY03261,RES02686,2023-04-04,68000,Mobile Money,Valide
PAY03262,RES02687,2022-11-05,91520,Mobile Money,Valide
PAY03263,RES02688,2023-02-03,402500,Mobile Money,Valide
PAY03264,RES02689,2023-03-01,144000,Virement,Valide
PAY03265,RES02690,2023-08-04,165600,Carte bancaire,Valide
PAY03266,RES02691,2022-11-17,211200,Virement,Valide
PAY03267,RES02692,2022-08-01,138000,Especes,Valide
PAY03268,RES02693,2023-07-13,124200,Virement,Valide
PAY03269,RES02694,2023-05-20,216000,Carte bancaire,Valide
PAY03270,RES02695,2024-01-29,119340,Mobile Money,Rembourse
PAY03271,RES02696,2023-10-19,421200,Mobile Money,Valide
PAY03272,RES02697,2022-06-14,80000,Carte bancaire,Valide
PAY03273,RES02698,2022-12-11,560000,Especes,Valide
PAY03274,RES02699,2022-05-07,58650,Mobile Money,Valide
PAY03275,RES02699,2022-05-22,58650,Carte bancaire,Valide
PAY03276,RES02700,2023-04-30,144000,Virement,Valide
PAY03277,RES02701,2022-05-23,234000,Virement,Valide
PAY03278,RES02701,2022-06-07,234000,Carte bancaire,Valide
PAY03279,RES02702,2023-10-20,165600,Carte bancaire,Valide
PAY03280,RES02703,2023-06-10,441600,Mobile Money,Valide
PAY03281,RES02704,2022-01-09,2093000,Mobile Money,Valide
PAY03282,RES02705,2024-03-11,900000,Mobile Money,Valide
PAY03283,RES02706,2023-08-31,614250,Mobile Money,Valide
PAY03284,RES02706,2023-09-15,614250,Carte bancaire,Valide
PAY03285,RES02707,2023-10-23,156400,Carte bancaire,Valide
PAY03286,RES02708,2023-09-10,216000,Especes,Valide
PAY03287,RES02709,2022-10-23,191360,Virement,Valide
PAY03288,RES02710,2022-12-08,350000,Carte bancaire,Valide
PAY03289,RES02711,2023-10-23,700000,Carte bancaire,Valide
PAY03290,RES02712,2023-11-05,414000,Carte bancaire,Valide
PAY03291,RES02713,2024-01-22,1207500,Mobile Money,Echoue
PAY03292,RES02714,2022-04-15,280800,Mobile Money,Valide
PAY03293,RES02715,2022-06-18,240000,Carte bancaire,Valide
PAY03294,RES02716,2023-01-03,1050000,Virement,Valide
PAY03295,RES02717,2023-01-01,1288000,Carte bancaire,Valide
PAY03296,RES02718,2022-12-29,248400,Carte bancaire,Valide
PAY03297,RES02719,2023-01-31,234000,Carte bancaire,Valide
PAY03298,RES02719,2023-02-15,234000,Carte bancaire,Valide
PAY03299,RES02720,2023-04-14,324000,Carte bancaire,Valide
PAY03300,RES02721,2024-05-13,1638000,Carte bancaire,Valide
PAY03301,RES02722,2023-02-02,186300,Virement,Valide
PAY03302,RES02723,2022-05-23,320000,Carte bancaire,Valide
PAY03303,RES02724,2022-08-13,240000,Mobile Money,Valide
PAY03304,RES02725,2022-01-10,630000,Carte bancaire,Valide
PAY03305,RES02726,2023-09-27,68000,Mobile Money,Valide
PAY03306,RES02726,2023-10-12,68000,Mobile Money,Valide
PAY03307,RES02727,2023-02-09,120000,Virement,Valide
PAY03308,RES02727,2023-02-24,120000,Carte bancaire,Valide
PAY03309,RES02728,2023-04-13,216000,Carte bancaire,Valide
PAY03310,RES02729,2024-04-22,144000,Carte bancaire,Valide
PAY03311,RES02730,2024-01-24,368000,Carte bancaire,Valide
PAY03312,RES02731,2024-04-30,70400,Carte bancaire,Valide
PAY03313,RES02732,2022-07-27,630000,Mobile Money,Valide
PAY03314,RES02733,2023-12-06,156000,Virement,Echoue
PAY03315,RES02733,2023-12-21,156000,Virement,Valide
PAY03316,RES02734,2023-02-19,147200,Mobile Money,Valide
PAY03317,RES02735,2022-04-04,103500,Virement,Valide
PAY03318,RES02735,2022-04-19,103500,Virement,Valide
PAY03319,RES02736,2023-08-24,40480,Carte bancaire,Valide
PAY03320,RES02736,2023-09-08,40480,Virement,Valide
PAY03321,RES02737,2023-05-23,430560,Carte bancaire,Valide
PAY03322,RES02738,2022-06-18,368000,Mobile Money,Valide
PAY03323,RES02739,2023-02-18,72000,Carte bancaire,Valide
PAY03324,RES02740,2022-10-26,184000,Virement,Valide
PAY03325,RES02741,2024-01-10,745200,Virement,Valide
PAY03326,RES02742,2024-02-11,160000,Virement,Valide
PAY03327,RES02743,2024-04-28,265200,Mobile Money,Valide
PAY03328,RES02744,2022-04-13,276000,Mobile Money,Valide
PAY03329,RES02745,2023-01-11,105600,Carte bancaire,Valide
PAY03330,RES02746,2022-06-28,617760,Carte bancaire,Valide
PAY03331,RES02747,2022-10-27,1110900,Especes,Valide
PAY03332,RES02748,2023-01-05,924000,Carte bancaire,Valide
PAY03333,RES02749,2023-04-22,418600,Especes,Valide
PAY03334,RES02750,2023-06-21,861120,Especes,Valide
PAY03335,RES02751,2023-04-25,82800,Carte bancaire,Valide
PAY03336,RES02752,2024-04-27,350000,Carte bancaire,Valide
PAY03337,RES02753,2023-02-18,68000,Mobile Money,Valide
PAY03338,RES02754,2022-11-16,331200,Carte bancaire,Valide
PAY03339,RES02755,2023-09-01,70400,Especes,Valide
PAY03340,RES02756,2024-01-11,35200,Especes,Valide
PAY03341,RES02756,2024-01-26,35200,Carte bancaire,Valide
PAY03342,RES02757,2023-06-02,234600,Mobile Money,Valide
PAY03343,RES02758,2024-03-03,162000,Mobile Money,Valide
PAY03344,RES02758,2024-03-18,162000,Mobile Money,Valide
PAY03345,RES02759,2024-02-16,169280,Carte bancaire,Valide
PAY03346,RES02760,2022-12-06,126960,Virement,Valide
PAY03347,RES02760,2022-12-21,126960,Carte bancaire,Valide
PAY03348,RES02761,2023-01-16,204000,Especes,Valide
PAY03349,RES02762,2023-06-14,234600,Carte bancaire,Valide
PAY03350,RES02763,2023-08-22,281600,Mobile Money,Valide
PAY03351,RES02764,2022-01-01,70400,Carte bancaire,Valide
PAY03352,RES02765,2022-10-23,331200,Mobile Money,Valide
PAY03353,RES02767,2023-01-30,165600,Especes,Valide
PAY03354,RES02768,2022-12-25,931500,Mobile Money,Valide
PAY03355,RES02769,2024-01-05,92000,Mobile Money,Valide
PAY03356,RES02770,2022-04-10,1086750,Carte bancaire,Valide
PAY03357,RES02771,2023-06-06,312000,Especes,Valide
PAY03358,RES02772,2023-05-25,910000,Especes,Valide
PAY03359,RES02772,2023-06-09,910000,Carte bancaire,Valide
PAY03360,RES02773,2023-07-27,374400,Mobile Money,Valide
PAY03361,RES02774,2022-05-09,121440,Carte bancaire,Valide
PAY03362,RES02775,2022-10-08,169280,Carte bancaire,Valide
PAY03363,RES02776,2022-04-17,360000,Carte bancaire,Valide
PAY03364,RES02777,2022-10-12,1207500,Carte bancaire,Valide
PAY03365,RES02778,2022-12-29,190440,Mobile Money,Valide
PAY03366,RES02779,2024-02-08,338560,Virement,Valide
PAY03367,RES02780,2022-11-25,414000,Carte bancaire,Valide
PAY03368,RES02781,2024-04-11,84640,Mobile Money,Valide
PAY03369,RES02783,2022-08-17,810000,Especes,Valide
PAY03370,RES02784,2023-06-01,138000,Carte bancaire,Valide
PAY03371,RES02784,2023-06-16,138000,Virement,Valide
PAY03372,RES02785,2023-11-09,105600,Mobile Money,Echoue
PAY03373,RES02785,2023-11-24,105600,Mobile Money,Valide
PAY03374,RES02786,2023-03-17,253920,Carte bancaire,Valide
PAY03375,RES02787,2022-06-11,82800,Virement,Valide
PAY03376,RES02788,2023-12-22,708400,Carte bancaire,Valide
PAY03377,RES02789,2022-10-17,84640,Carte bancaire,Valide
PAY03378,RES02790,2022-08-21,240000,Carte bancaire,Valide
PAY03379,RES02791,2022-07-26,126360,Especes,Rembourse
PAY03380,RES02792,2023-03-09,72000,Mobile Money,Valide
PAY03381,RES02793,2023-11-03,104000,Carte bancaire,Valide
PAY03382,RES02794,2021-12-14,2479400,Virement,Valide
PAY03383,RES02795,2023-10-11,761760,Carte bancaire,Valide
PAY03384,RES02796,2023-09-01,546480,Virement,Valide
PAY03385,RES02797,2023-10-12,82800,Mobile Money,Valide
PAY03386,RES02798,2022-05-04,1811250,Carte bancaire,Valide
PAY03387,RES02799,2022-08-07,540000,Carte bancaire,Valide
PAY03388,RES02800,2022-04-25,308000,Virement,Valide
PAY03389,RES02801,2022-11-01,140400,Carte bancaire,Valide
PAY03390,RES02802,2022-03-01,121440,Virement,Valide
PAY03391,RES02803,2022-06-24,315000,Virement,Valide
PAY03392,RES02804,2022-03-21,631800,Mobile Money,Valide
PAY03393,RES02805,2022-09-21,129600,Especes,Rembourse
PAY03394,RES02806,2024-06-08,61200,Virement,Rembourse
PAY03395,RES02807,2022-01-09,400000,Virement,Valide
PAY03396,RES02808,2021-12-23,633600,Mobile Money,Valide
PAY03397,RES02809,2022-07-02,220800,Carte bancaire,Valide
PAY03398,RES02810,2023-09-01,243000,Carte bancaire,Valide
PAY03399,RES02810,2023-09-16,243000,Mobile Money,Valide
PAY03400,RES02811,2022-08-03,72000,Especes,Valide
PAY03401,RES02812,2023-11-21,274560,Carte bancaire,Valide
PAY03402,RES02813,2024-04-22,88400,Mobile Money,Valide
PAY03403,RES02813,2024-05-07,88400,Virement,Valide
PAY03404,RES02814,2023-12-27,2802800,Carte bancaire,Valide
PAY03405,RES02815,2021-12-31,892500,Mobile Money,Valide
PAY03406,RES02816,2022-05-16,216000,Carte bancaire,Valide
PAY03407,RES02817,2023-09-16,169280,Mobile Money,Valide
PAY03408,RES02818,2022-07-14,414000,Virement,Valide
PAY03409,RES02820,2024-02-16,633600,Especes,Valide
PAY03410,RES02821,2024-05-17,324000,Carte bancaire,Valide
PAY03411,RES02822,2023-08-13,294400,Mobile Money,Valide
PAY03412,RES02823,2021-11-21,237600,Carte bancaire,Valide
PAY03413,RES02823,2021-12-06,237600,Especes,Valide
PAY03414,RES02825,2022-05-25,450000,Carte bancaire,Valide
PAY03415,RES02825,2022-06-09,450000,Virement,Valide
PAY03416,RES02826,2022-08-15,312000,Virement,Valide
PAY03417,RES02827,2024-04-16,372600,Virement,Valide
PAY03418,RES02828,2024-05-16,82800,Especes,Rembourse
PAY03419,RES02830,2022-04-03,88400,Mobile Money,Valide
PAY03420,RES02831,2024-02-05,243000,Virement,Valide
PAY03421,RES02831,2024-02-20,243000,Mobile Money,Valide
PAY03422,RES02832,2022-04-17,368000,Especes,Valide
PAY03423,RES02833,2023-11-22,331200,Carte bancaire,Valide
PAY03424,RES02834,2024-02-21,630000,Mobile Money,Valide
PAY03425,RES02835,2023-12-17,103500,Carte bancaire,Valide
PAY03426,RES02835,2024-01-01,103500,Carte bancaire,Valide
PAY03427,RES02836,2024-06-04,91080,Carte bancaire,Valide
PAY03428,RES02836,2024-06-19,91080,Mobile Money,Valide
PAY03429,RES02837,2022-02-12,68000,Carte bancaire,Valide
PAY03430,RES02837,2022-02-27,68000,Carte bancaire,Valide
PAY03431,RES02838,2022-10-24,21600,Carte bancaire,Rembourse
PAY03432,RES02839,2023-08-01,60000,Virement,Valide
PAY03433,RES02839,2023-08-16,60000,Mobile Money,Valide
PAY03434,RES02840,2024-03-21,175000,Carte bancaire,Valide
PAY03435,RES02840,2024-04-05,175000,Carte bancaire,Valide
PAY03436,RES02841,2022-05-03,312000,Mobile Money,Valide
PAY03437,RES02842,2023-09-14,276000,Mobile Money,Valide
PAY03438,RES02843,2023-04-17,242880,Mobile Money,Valide
PAY03439,RES02844,2022-05-08,205920,Carte bancaire,Valide
PAY03440,RES02844,2022-05-23,205920,Virement,Valide
PAY03441,RES02845,2024-01-23,121440,Mobile Money,Valide
PAY03442,RES02846,2024-01-15,574080,Mobile Money,Valide
PAY03443,RES02847,2022-12-11,621000,Carte bancaire,Valide
PAY03444,RES02848,2023-03-04,108000,Mobile Money,Valide
PAY03445,RES02849,2022-01-10,432000,Especes,Valide
