id_ticket,id_client,date_creation,type,statut,delai_resolution_jours
TK003073,CL02501,2024-02-17,Offre,resolu,10.0
TK003074,CL02504,2025-10-11,Materiel,resolu,1.0
TK003075,CL02506,2025-03-18,Reseau,ouvert,
TK003076,CL02507,2024-02-08,Reseau,ouvert,
TK003077,CL02507,2024-02-15,Materiel,ouvert,
TK003078,CL02507,2024-01-26,Offre,ouvert,
TK003079,CL02508,2025-07-03,Reseau,resolu,1.0
TK003080,CL02509,2025-01-05,Offre,resolu,1.0
TK003081,CL02510,2025-08-27,Facturation,resolu,3.0
TK003082,CL02511,2024-09-14,Reseau,ouvert,
TK003083,CL02514,2024-12-09,Facturation,ouvert,
TK003084,CL02515,2025-05-21,Offre,ouvert,
TK003085,CL02515,2024-02-29,Facturation,abandonne,6.0
TK003086,CL02515,2024-11-16,Offre,abandonne,25.0
TK003087,CL02515,2024-05-10,Offre,resolu,6.0
TK003088,CL02516,2025-10-25,Facturation,resolu,1.0
TK003089,CL02516,2025-06-10,Reseau,ouvert,
TK003090,CL02518,2025-01-16,Facturation,resolu,2.0
TK003091,CL02518,2025-10-18,Reseau,resolu,1.0
TK003092,CL02519,2024-01-25,Reseau,ouvert,
TK003093,CL02519,2024-01-18,Facturation,resolu,1.0
TK003094,CL02519,2024-01-03,Reseau,ouvert,
TK003095,CL02520,2024-07-27,Reseau,abandonne,19.0
TK003096,CL02520,2024-11-04,Reseau,ouvert,
TK003097,CL02520,2024-01-19,Facturation,resolu,1.0
TK003098,CL02520,2025-01-09,Reseau,resolu,2.0
TK003099,CL02521,2024-09-03,Facturation,resolu,5.0
TK003100,CL02521,2024-10-10,Reseau,resolu,2.0
TK003101,CL02522,2025-05-21,Reseau,ouvert,
TK003102,CL02522,2025-09-01,Offre,ouvert,
TK003103,CL02523,2024-03-08,Facturation,ouvert,
TK003104,CL02525,2024-03-03,Reseau,resolu,3.0
TK003105,CL02525,2024-10-31,Reseau,abandonne,-11.0
TK003106,CL02525,2024-02-20,Facturation,ouvert,
TK003107,CL02526,2024-12-27,Offre,resolu,1.0
TK003108,CL02528,2024-07-07,Facturation,abandonne,8.0
TK003109,CL02529,2025-11-02,Materiel,resolu,3.0
TK003110,CL02530,2025-10-22,Reseau,resolu,-4.0
TK003111,CL02533,2024-01-05,Reseau,ouvert,
TK003112,CL02534,2024-03-29,Reseau,resolu,2.0
TK003113,CL02535,2025-06-12,Facturation,resolu,1.0
TK003114,CL02535,2024-08-15,Reseau,resolu,7.0
TK003115,CL02536,2025-12-07,Reseau,ouvert,
TK003116,CL02536,2025-05-15,Facturation,resolu,11.0
TK003117,CL02537,2024-05-17,Facturation,ouvert,
TK003118,CL02537,2024-05-04,Reseau,ouvert,
TK003119,CL02538,2025-03-30,Reseau,ouvert,
TK003120,CL02538,2024-12-11,Reseau,resolu,1.0
TK003121,CL02538,2024-04-19,Reseau,ouvert,
TK003122,CL02539,2024-07-03,Materiel,resolu,1.0
TK003123,CL02541,2024-04-18,Reseau,resolu,11.0
TK003124,CL02542,2025-12-13,Reseau,resolu,1.0
TK003125,CL02542,2025-04-25,Facturation,resolu,3.0
TK003126,CL02543,2024-01-27,Offre,abandonne,5.0
TK003127,CL02543,2024-06-26,Reseau,ouvert,
TK003128,CL02546,2024-07-31,Materiel,ouvert,
TK003129,CL02546,2024-08-15,Facturation,resolu,9.0
TK003130,CL02547,2025-03-13,Reseau,ouvert,
TK003131,CL02547,2025-08-16,Facturation,ouvert,
TK003132,CL02547,2025-10-29,Reseau,resolu,4.0
TK003133,CL02547,2024-12-27,Offre,ouvert,
TK003134,CL02548,2025-10-22,Offre,abandonne,12.0
TK003135,CL02548,2025-10-03,Offre,ouvert,
TK003136,CL02549,2024-01-12,Reseau,abandonne,1.0
TK003137,CL02549,2024-01-29,Reseau,ouvert,
TK003138,CL02550,2025-09-05,Reseau,resolu,7.0
TK003139,CL02550,2025-01-06,Reseau,resolu,4.0
TK003140,CL02551,2024-03-30,Materiel,ouvert,
TK003141,CL02551,2024-03-27,Offre,resolu,3.0
TK003142,CL02551,2025-11-20,Reseau,resolu,4.0
TK003143,CL02553,2025-07-30,Offre,resolu,-6.0
TK003144,CL02555,2024-11-29,Facturation,resolu,5.0
TK003145,CL02556,2024-10-09,Offre,resolu,1.0
TK003146,CL02556,2024-09-14,Materiel,resolu,2.0
TK003147,CL02557,2025-11-06,Reseau,ouvert,
TK003148,CL02558,2025-12-05,Offre,ouvert,
TK003149,CL02560,2025-03-04,Facturation,resolu,1.0
TK003150,CL02560,2024-06-09,Offre,abandonne,1.0
TK003151,CL02562,2025-08-10,Facturation,resolu,1.0
TK003152,CL02563,2024-02-08,Reseau,abandonne,10.0
TK003153,CL02563,2024-04-23,Reseau,ouvert,
TK003154,CL02564,2024-11-22,Reseau,resolu,4.0
TK003155,CL02564,2025-10-04,Facturation,ouvert,
TK003156,CL02568,2025-10-08,Materiel,resolu,2.0
TK003157,CL02569,2025-08-21,Reseau,ouvert,
TK003158,CL02570,2025-01-10,Reseau,resolu,2.0
TK003159,CL02571,2024-12-06,Reseau,resolu,3.0
TK003160,CL02572,2024-01-03,Materiel,ouvert,
TK003161,CL02572,2024-01-14,Facturation,resolu,3.0
TK003162,CL02575,2025-07-24,Offre,resolu,1.0
TK003163,CL02576,2025-05-02,Materiel,ouvert,
TK003164,CL02577,2024-01-19,Facturation,ouvert,
TK003165,CL02577,2024-01-08,Facturation,ouvert,
TK003166,CL02577,2024-01-20,Materiel,ouvert,
TK003167,CL02577,2024-01-16,Reseau,abandonne,2.0
TK003168,CL02578,2024-11-22,Reseau,resolu,1.0
TK003169,CL02579,2024-10-20,Offre,resolu,1.0
TK003170,CL02580,2025-11-17,Facturation,ouvert,
TK003171,CL02580,2024-10-18,Materiel,resolu,4.0
TK003172,CL02581,2025-07-17,Reseau,resolu,1.0
TK003173,CL02581,2025-05-09,Reseau,resolu,6.0
TK003174,CL02582,2025-05-21,Reseau,abandonne,14.0
TK003175,CL02583,2024-06-25,Offre,resolu,5.0
TK003176,CL02583,2024-08-05,Offre,ouvert,
TK003177,CL02583,2025-09-10,Reseau,resolu,11.0
TK003178,CL02584,2025-03-05,Offre,resolu,2.0
TK003179,CL02584,2025-12-14,Facturation,resolu,22.0
TK003180,CL02584,2025-04-01,Reseau,ouvert,
TK003181,CL02586,2025-08-01,Materiel,abandonne,15.0
TK003182,CL02586,2025-01-03,Offre,ouvert,
TK003183,CL02588,2024-11-18,Reseau,resolu,1.0
TK003184,CL02589,2024-12-03,Offre,ouvert,
TK003185,CL02589,2024-07-25,Reseau,ouvert,
TK003186,CL02592,2024-04-04,Materiel,resolu,7.0
TK003187,CL02592,2024-02-17,Offre,ouvert,
TK003188,CL02593,2025-03-18,Materiel,ouvert,
TK003189,CL02593,2025-04-18,Reseau,ouvert,
TK003190,CL02593,2025-02-14,Facturation,ouvert,
TK003191,CL02594,2024-05-19,Reseau,resolu,1.0
TK003192,CL02594,2024-08-07,Reseau,resolu,2.0
TK003193,CL02594,2024-11-12,Offre,resolu,2.0
TK003194,CL02594,2024-02-09,Reseau,ouvert,
TK003195,CL02595,2024-05-31,Facturation,resolu,1.0
TK003196,CL02595,2024-03-09,Facturation,resolu,12.0
TK003197,CL02595,2025-01-21,Offre,ouvert,
TK003198,CL02597,2024-12-09,Reseau,resolu,5.0
TK003199,CL02597,2024-11-06,Facturation,resolu,1.0
TK003200,CL02597,2025-01-01,Materiel,ouvert,
TK003201,CL02597,2024-06-05,Facturation,abandonne,7.0
TK003202,CL02597,2024-10-12,Reseau,ouvert,
TK003203,CL02597,2024-08-09,Facturation,ouvert,
TK003204,CL02597,2025-02-18,Reseau,ouvert,
TK003205,CL02598,2025-07-12,Facturation,abandonne,10.0
TK003206,CL02600,2025-11-06,Materiel,resolu,-4.0
TK003207,CL02601,2025-08-03,Facturation,resolu,5.0
TK003208,CL02603,2024-08-11,Reseau,abandonne,1.0
TK003209,CL02603,2025-04-14,Reseau,ouvert,
TK003210,CL02603,2025-03-07,Materiel,ouvert,
TK003211,CL02604,2024-06-07,Offre,resolu,1.0
TK003212,CL02604,2024-12-16,Offre,ouvert,
TK003213,CL02608,2025-08-01,Facturation,resolu,12.0
TK003214,CL02608,2025-02-22,Facturation,ouvert,
TK003215,CL02609,2025-06-13,Materiel,resolu,10.0
TK003216,CL02612,2024-03-24,Reseau,resolu,9.0
TK003217,CL02612,2024-04-19,Reseau,ouvert,
TK003218,CL02612,2024-02-17,Reseau,ouvert,
TK003219,CL02612,2024-02-07,Reseau,abandonne,1.0
TK003220,CL02612,2024-02-06,Reseau,abandonne,1.0
TK003221,CL02613,2024-06-11,Facturation,resolu,2.0
TK003222,CL02614,2025-05-26,Offre,ouvert,
TK003223,CL02617,2025-07-07,Offre,resolu,1.0
TK003224,CL02619,2024-10-26,Facturation,resolu,1.0
TK003225,CL02619,2025-02-10,Facturation,resolu,1.0
TK003226,CL02620,2025-04-08,Reseau,resolu,4.0
TK003227,CL02621,2025-10-26,Facturation,resolu,5.0
TK003228,CL02622,2024-12-27,Reseau,ouvert,
TK003229,CL02622,2025-09-05,Offre,resolu,-13.0
TK003230,CL02624,2025-07-13,Reseau,resolu,2.0
TK003231,CL02624,2025-06-09,Reseau,resolu,10.0
TK003232,CL02626,2024-06-24,Reseau,abandonne,14.0
TK003233,CL02626,2024-06-17,Offre,abandonne,11.0
TK003234,CL02627,2024-10-19,Reseau,resolu,1.0
TK003235,CL02629,2024-09-17,Materiel,abandonne,45.0
TK003236,CL02629,2025-11-27,Materiel,abandonne,1.0
TK003237,CL02630,2025-02-10,Materiel,ouvert,
TK003238,CL02630,2024-11-22,Materiel,ouvert,
TK003239,CL02630,2024-08-13,Facturation,resolu,-1.0
TK003240,CL02630,2025-02-05,Reseau,resolu,6.0
TK003241,CL02630,2024-12-13,Materiel,resolu,3.0
TK003242,CL02631,2025-03-03,Reseau,resolu,1.0
TK003243,CL02631,2024-08-06,Facturation,resolu,7.0
TK003244,CL02631,2025-01-23,Offre,resolu,1.0
TK003245,CL02631,2024-11-03,Facturation,abandonne,23.0
TK003246,CL02632,2025-10-22,Offre,ouvert,
TK003247,CL02633,2025-06-08,Materiel,resolu,1.0
TK003248,CL02634,2025-06-13,Facturation,resolu,15.0
TK003249,CL02634,2025-02-08,Reseau,resolu,3.0
TK003250,CL02635,2024-06-10,Reseau,ouvert,
TK003251,CL02636,2024-01-03,Reseau,resolu,1.0
TK003252,CL02636,2024-01-12,Reseau,resolu,1.0
TK003253,CL02636,2024-01-05,Reseau,resolu,2.0
TK003254,CL02638,2024-01-03,Reseau,abandonne,15.0
TK003255,CL02638,2024-01-04,Offre,ouvert,
TK003256,CL02640,2025-12-03,Reseau,resolu,1.0
TK003257,CL02640,2024-01-05,Facturation,resolu,6.0
TK003258,CL02641,2024-12-22,Facturation,resolu,3.0
TK003259,CL02642,2024-07-23,Facturation,ouvert,
TK003260,CL02643,2025-05-10,Reseau,ouvert,
TK003261,CL02644,2024-08-27,Facturation,resolu,4.0
TK003262,CL02646,2024-01-29,Offre,resolu,16.0
TK003263,CL02646,2024-01-22,Offre,ouvert,
TK003264,CL02646,2024-01-11,Reseau,ouvert,
TK003265,CL02646,2024-01-23,Reseau,ouvert,
TK003266,CL02646,2024-01-23,Reseau,ouvert,
TK003267,CL02646,2024-01-25,Offre,abandonne,11.0
TK003268,CL02647,2025-01-20,Materiel,ouvert,
TK003269,CL02647,2024-08-05,Offre,resolu,1.0
TK003270,CL02649,2025-11-08,Offre,ouvert,
TK003271,CL02649,2025-11-03,Materiel,abandonne,7.0
TK003272,CL02650,2025-06-06,Materiel,resolu,10.0
TK003273,CL02651,2025-01-16,Materiel,ouvert,
TK003274,CL02652,2025-11-16,Reseau,ouvert,
TK003275,CL02652,2025-08-11,Facturation,ouvert,
TK003276,CL02652,2025-12-01,Facturation,resolu,24.0
TK003277,CL02653,2024-07-11,Facturation,resolu,1.0
TK003278,CL02654,2024-01-15,Offre,resolu,1.0
TK003279,CL02654,2024-03-30,Reseau,abandonne,27.0
TK003280,CL02654,2024-04-12,Facturation,abandonne,3.0
TK003281,CL02654,2024-03-20,Materiel,resolu,6.0
TK003282,CL02656,2025-10-04,Offre,resolu,11.0
TK003283,CL02656,2024-07-02,Offre,resolu,1.0
TK003284,CL02657,2025-11-06,Facturation,resolu,16.0
TK003285,CL02661,2025-01-18,Materiel,ouvert,
TK003286,CL02663,2024-04-19,Reseau,ouvert,
TK003287,CL02663,2024-10-06,Reseau,ouvert,
TK003288,CL02663,2024-06-28,Reseau,ouvert,
TK003289,CL02663,2024-03-23,Reseau,ouvert,
TK003290,CL02663,2024-01-22,Materiel,resolu,1.0
TK003291,CL02663,2024-02-27,Reseau,ouvert,
TK003292,CL02663,2024-06-26,Offre,resolu,2.0
TK003293,CL02664,2024-08-08,Reseau,ouvert,
TK003294,CL02664,2024-01-28,Reseau,abandonne,1.0
TK003295,CL02664,2025-02-14,Facturation,resolu,3.0
TK003296,CL02666,2025-12-23,Facturation,ouvert,
TK003297,CL02666,2025-12-18,Offre,resolu,11.0
TK003298,CL02668,2024-05-18,Materiel,resolu,9.0
TK003299,CL02669,2025-08-12,Reseau,resolu,2.0
TK003300,CL02669,2025-08-22,Materiel,abandonne,5.0
TK003301,CL02669,2025-08-27,Facturation,abandonne,19.0
TK003302,CL02669,2025-07-24,Reseau,ouvert,
TK003303,CL02670,2025-03-30,Reseau,resolu,1.0
TK003304,CL02671,2024-05-15,Reseau,abandonne,44.0
TK003305,CL02671,2024-05-01,Materiel,resolu,5.0
TK003306,CL02671,2024-04-09,Reseau,ouvert,
TK003307,CL02671,2024-03-09,Reseau,ouvert,
TK003308,CL02671,2024-06-12,Reseau,ouvert,
TK003309,CL02671,2024-04-25,Facturation,resolu,11.0
TK003310,CL02671,2024-05-03,Facturation,ouvert,
TK003311,CL02671,2024-03-05,Reseau,ouvert,
TK003312,CL02677,2024-09-13,Facturation,resolu,1.0
TK003313,CL02679,2025-06-21,Offre,resolu,1.0
TK003314,CL02682,2024-02-28,Materiel,ouvert,
TK003315,CL02682,2024-04-10,Reseau,resolu,4.0
TK003316,CL02682,2024-01-11,Reseau,ouvert,
TK003317,CL02682,2024-03-23,Reseau,abandonne,1.0
TK003318,CL02683,2024-03-27,Facturation,resolu,7.0
TK003319,CL02683,2024-06-20,Facturation,ouvert,
TK003320,CL02683,2025-03-29,Reseau,abandonne,7.0
TK003321,CL02683,2025-07-15,Reseau,resolu,5.0
TK003322,CL02683,2025-07-14,Materiel,resolu,11.0
TK003323,CL02686,2025-01-04,Reseau,resolu,2.0
TK003324,CL02687,2024-02-02,Offre,resolu,8.0
TK003325,CL02687,2024-08-06,Materiel,abandonne,15.0
TK003326,CL02687,2024-09-30,Reseau,abandonne,2.0
TK003327,CL02687,2024-11-01,Reseau,resolu,3.0
TK003328,CL02688,2024-11-06,Reseau,resolu,11.0
TK003329,CL02689,2024-03-08,Facturation,resolu,9.0
TK003330,CL02692,2024-10-06,Offre,resolu,2.0
TK003331,CL02693,2024-03-20,Offre,resolu,4.0
TK003332,CL02693,2025-11-15,Reseau,resolu,1.0
TK003333,CL02694,2025-03-26,Facturation,ouvert,
TK003334,CL02694,2025-07-23,Facturation,resolu,13.0
TK003335,CL02697,2025-06-28,Reseau,abandonne,1.0
TK003336,CL02697,2024-12-04,Offre,ouvert,
TK003337,CL02697,2025-06-30,Facturation,ouvert,
TK003338,CL02697,2024-12-26,Facturation,resolu,4.0
TK003339,CL02698,2024-09-09,Facturation,resolu,1.0
TK003340,CL02700,2024-05-03,Facturation,abandonne,1.0
TK003341,CL02700,2024-04-12,Materiel,abandonne,2.0
TK003342,CL02700,2024-10-07,Offre,ouvert,
TK003343,CL02701,2025-05-09,Facturation,resolu,1.0
TK003344,CL02702,2025-07-17,Facturation,ouvert,
TK003345,CL02703,2025-10-26,Materiel,resolu,8.0
TK003346,CL02706,2025-08-01,Reseau,resolu,-5.0
TK003347,CL02707,2025-05-10,Reseau,resolu,3.0
TK003348,CL02709,2025-09-17,Facturation,resolu,4.0
TK003349,CL02709,2025-09-14,Materiel,resolu,5.0
TK003350,CL02710,2024-01-30,Offre,resolu,1.0
TK003351,CL02710,2024-01-10,Facturation,ouvert,
TK003352,CL02710,2024-01-17,Offre,ouvert,
TK003353,CL02712,2025-10-21,Reseau,resolu,1.0
TK003354,CL02712,2025-10-04,Facturation,resolu,1.0
TK003355,CL02714,2024-02-11,Materiel,abandonne,4.0
TK003356,CL02714,2024-01-08,Facturation,ouvert,
TK003357,CL02715,2025-11-27,Facturation,resolu,1.0
TK003358,CL02716,2025-04-23,Facturation,resolu,3.0
TK003359,CL02717,2024-08-29,Reseau,resolu,6.0
TK003360,CL02718,2024-06-27,Materiel,ouvert,
TK003361,CL02719,2025-09-30,Facturation,ouvert,
TK003362,CL02719,2025-06-19,Facturation,resolu,1.0
TK003363,CL02719,2025-08-23,Materiel,resolu,8.0
TK003364,CL02721,2024-02-11,Offre,resolu,4.0
TK003365,CL02721,2024-07-27,Facturation,ouvert,
TK003366,CL02721,2024-04-12,Facturation,resolu,1.0
TK003367,CL02722,2024-06-04,Offre,ouvert,
TK003368,CL02723,2025-01-28,Reseau,resolu,1.0
TK003369,CL02723,2024-05-18,Facturation,resolu,4.0
TK003370,CL02723,2025-07-24,Reseau,abandonne,7.0
TK003371,CL02723,2025-02-06,Offre,ouvert,
TK003372,CL02723,2024-09-02,Facturation,ouvert,
TK003373,CL02724,2025-09-30,Facturation,resolu,1.0
TK003374,CL02724,2025-03-16,Offre,resolu,5.0
TK003375,CL02725,2024-10-16,Reseau,abandonne,5.0
TK003376,CL02726,2024-02-27,Offre,abandonne,1.0
TK003377,CL02726,2024-01-01,Materiel,ouvert,
TK003378,CL02728,2024-01-15,Offre,ouvert,
TK003379,CL02728,2024-02-19,Reseau,abandonne,14.0
TK003380,CL02729,2024-04-29,Reseau,ouvert,
TK003381,CL02732,2024-04-04,Reseau,resolu,2.0
TK003382,CL02734,2025-01-23,Materiel,abandonne,1.0
TK003383,CL02735,2024-01-03,Materiel,ouvert,
TK003384,CL02736,2024-01-07,Reseau,abandonne,1.0
TK003385,CL02736,2024-01-07,Reseau,resolu,1.0
TK003386,CL02737,2025-08-30,Facturation,resolu,1.0
TK003387,CL02739,2025-08-08,Reseau,ouvert,
TK003388,CL02741,2024-05-19,Offre,ouvert,
TK003389,CL02742,2025-08-31,Reseau,abandonne,5.0
TK003390,CL02742,2025-07-21,Reseau,resolu,4.0
TK003391,CL02742,2025-09-08,Reseau,ouvert,
TK003392,CL02743,2024-10-27,Materiel,ouvert,
TK003393,CL02743,2025-10-18,Reseau,abandonne,3.0
TK003394,CL02743,2024-03-23,Facturation,ouvert,
TK003395,CL02744,2024-02-08,Reseau,ouvert,
TK003396,CL02744,2024-02-08,Reseau,ouvert,
TK003397,CL02746,2025-06-05,Reseau,resolu,1.0
TK003398,CL02748,2024-05-05,Materiel,resolu,1.0
TK003399,CL02749,2025-05-17,Facturation,resolu,10.0
TK003400,CL02749,2024-09-14,Facturation,resolu,7.0
TK003401,CL02750,2025-11-03,Facturation,resolu,1.0
TK003402,CL02751,2025-03-28,Reseau,resolu,9.0
TK003403,CL02753,2024-10-04,Reseau,resolu,6.0
TK003404,CL02753,2025-12-05,Facturation,ouvert,
TK003405,CL02756,2025-01-18,Offre,resolu,6.0
TK003406,CL02758,2024-11-23,Reseau,ouvert,
TK003407,CL02759,2024-03-03,Facturation,abandonne,10.0
TK003408,CL02759,2024-09-24,Reseau,abandonne,3.0
TK003409,CL02760,2024-03-18,Offre,resolu,1.0
TK003410,CL02761,2024-10-11,Facturation,resolu,1.0
TK003411,CL02762,2024-11-01,Reseau,ouvert,
TK003412,CL02762,2025-09-28,Reseau,resolu,4.0
TK003413,CL02762,2024-09-23,Materiel,resolu,1.0
TK003414,CL02762,2025-08-03,Reseau,resolu,8.0
TK003415,CL02764,2024-11-03,Materiel,resolu,2.0
TK003416,CL02765,2025-05-04,Facturation,resolu,1.0
TK003417,CL02768,2025-01-28,Materiel,resolu,1.0
TK003418,CL02769,2024-01-07,Materiel,ouvert,
TK003419,CL02769,2024-02-04,Facturation,resolu,1.0
TK003420,CL02769,2024-02-23,Offre,ouvert,
TK003421,CL02769,2024-01-15,Offre,ouvert,
TK003422,CL02769,2024-03-17,Facturation,resolu,1.0
TK003423,CL02769,2024-02-27,Materiel,ouvert,
TK003424,CL02769,2024-01-19,Offre,abandonne,20.0
TK003425,CL02770,2025-09-16,Materiel,resolu,7.0
TK003426,CL02771,2025-04-16,Reseau,resolu,2.0
TK003427,CL02773,2024-03-20,Offre,resolu,1.0
TK003428,CL02774,2024-06-08,Reseau,resolu,17.0
TK003429,CL02778,2024-02-25,Materiel,ouvert,
TK003430,CL02779,2025-01-09,Offre,resolu,5.0
TK003431,CL02779,2025-05-30,Reseau,ouvert,
TK003432,CL02780,2025-08-31,Reseau,abandonne,19.0
TK003433,CL02781,2025-05-07,Reseau,ouvert,
TK003434,CL02783,2025-12-31,Facturation,ouvert,
TK003435,CL02784,2025-06-07,Materiel,resolu,5.0
TK003436,CL02785,2024-04-25,Materiel,resolu,-4.0
TK003437,CL02786,2025-02-04,Materiel,resolu,3.0
TK003438,CL02786,2025-12-19,Facturation,resolu,2.0
TK003439,CL02792,2025-04-06,Reseau,resolu,2.0
TK003440,CL02797,2025-10-26,Offre,ouvert,
TK003441,CL02797,2025-11-24,Facturation,resolu,7.0
TK003442,CL02797,2025-04-23,Materiel,ouvert,
TK003443,CL02798,2024-10-19,Reseau,ouvert,
TK003444,CL02798,2024-05-19,Reseau,resolu,6.0
TK003445,CL02799,2025-05-02,Reseau,resolu,-2.0
TK003446,CL02800,2025-10-06,Offre,ouvert,
TK003447,CL02800,2025-10-29,Reseau,abandonne,1.0
TK003448,CL02800,2025-11-18,Reseau,ouvert,
TK003449,CL02800,2025-12-21,Reseau,ouvert,
TK003450,CL02800,2025-12-24,Facturation,ouvert,
TK003451,CL02802,2024-11-27,Facturation,resolu,7.0
TK003452,CL02804,2024-08-06,Materiel,abandonne,4.0
TK003453,CL02804,2025-05-30,Reseau,resolu,3.0
TK003454,CL02804,2024-12-14,Reseau,ouvert,
TK003455,CL02805,2025-09-07,Facturation,resolu,3.0
TK003456,CL02806,2025-12-01,Offre,resolu,3.0
TK003457,CL02807,2024-08-15,Facturation,ouvert,
TK003458,CL02808,2025-10-02,Reseau,resolu,3.0
TK003459,CL02808,2024-08-11,Facturation,resolu,1.0
TK003460,CL02809,2025-11-15,Reseau,resolu,5.0
TK003461,CL02810,2025-01-07,Offre,resolu,7.0
TK003462,CL02810,2024-09-14,Materiel,resolu,1.0
TK003463,CL02810,2025-10-04,Facturation,resolu,1.0
TK003464,CL02811,2024-05-16,Facturation,resolu,1.0
TK003465,CL02812,2024-07-12,Facturation,ouvert,
TK003466,CL02812,2024-05-10,Facturation,resolu,1.0
TK003467,CL02812,2024-07-09,Facturation,ouvert,
TK003468,CL02812,2024-07-24,Facturation,abandonne,1.0
TK003469,CL02813,2024-01-18,Materiel,resolu,7.0
TK003470,CL02813,2024-03-24,Offre,resolu,6.0
TK003471,CL02813,2024-03-31,Facturation,resolu,4.0
TK003472,CL02813,2024-06-18,Facturation,resolu,1.0
TK003473,CL02814,2025-11-02,Reseau,resolu,3.0
TK003474,CL02815,2024-01-24,Materiel,resolu,2.0
TK003475,CL02815,2024-10-11,Reseau,resolu,3.0
TK003476,CL02816,2025-09-14,Reseau,abandonne,1.0
TK003477,CL02816,2025-10-18,Reseau,ouvert,
TK003478,CL02816,2025-07-09,Reseau,abandonne,20.0
TK003479,CL02819,2024-12-26,Facturation,resolu,1.0
TK003480,CL02821,2025-08-27,Reseau,ouvert,
TK003481,CL02822,2025-03-03,Materiel,ouvert,
TK003482,CL02822,2024-11-26,Facturation,resolu,1.0
TK003483,CL02825,2024-09-15,Facturation,abandonne,14.0
TK003484,CL02825,2024-12-27,Offre,abandonne,10.0
TK003485,CL02827,2024-03-25,Reseau,resolu,13.0
TK003486,CL02827,2024-03-25,Materiel,abandonne,29.0
TK003487,CL02828,2024-11-17,Facturation,ouvert,
TK003488,CL02829,2024-07-17,Reseau,resolu,2.0
TK003489,CL02829,2025-04-23,Offre,ouvert,
TK003490,CL02829,2025-09-29,Facturation,resolu,1.0
TK003491,CL02829,2024-11-21,Facturation,resolu,3.0
TK003492,CL02829,2025-08-07,Reseau,resolu,1.0
TK003493,CL02830,2025-02-10,Facturation,ouvert,
TK003494,CL02830,2024-02-24,Reseau,abandonne,4.0
TK003495,CL02831,2025-12-15,Facturation,resolu,1.0
TK003496,CL02836,2024-04-22,Reseau,ouvert,
TK003497,CL02837,2024-04-01,Reseau,resolu,7.0
TK003498,CL02838,2025-06-07,Reseau,resolu,2.0
TK003499,CL02838,2025-11-11,Reseau,ouvert,
TK003500,CL02841,2024-11-21,Offre,resolu,5.0
TK003501,CL02841,2024-06-18,Offre,resolu,18.0
TK003502,CL02843,2025-06-16,Materiel,ouvert,
TK003503,CL02843,2025-03-16,Reseau,ouvert,
TK003504,CL02845,2025-07-20,Reseau,resolu,5.0
TK003505,CL02845,2025-08-06,Offre,resolu,-1.0
TK003506,CL02846,2024-08-16,Facturation,resolu,1.0
TK003507,CL02847,2025-02-11,Offre,resolu,-1.0
TK003508,CL02848,2025-09-03,Reseau,resolu,15.0
TK003509,CL02849,2025-10-16,Facturation,resolu,2.0
TK003510,CL02849,2025-09-01,Facturation,ouvert,
TK003511,CL02849,2025-09-27,Materiel,abandonne,3.0
TK003512,CL02849,2025-09-07,Facturation,ouvert,
TK003513,CL02849,2025-08-19,Reseau,abandonne,1.0
TK003514,CL02850,2025-09-19,Reseau,resolu,3.0
TK003515,CL02850,2025-01-28,Reseau,resolu,3.0
TK003516,CL02850,2025-11-24,Reseau,resolu,1.0
TK003517,CL02851,2024-07-10,Reseau,resolu,9.0
TK003518,CL02851,2024-11-28,Reseau,ouvert,
TK003519,CL02851,2024-08-08,Reseau,resolu,1.0
TK003520,CL02851,2024-01-09,Facturation,abandonne,13.0
TK003521,CL02852,2024-05-24,Reseau,ouvert,
TK003522,CL02853,2025-07-07,Reseau,resolu,1.0
TK003523,CL02853,2024-03-09,Reseau,resolu,1.0
TK003524,CL02854,2025-08-14,Facturation,abandonne,1.0
TK003525,CL02856,2025-09-12,Facturation,resolu,2.0
TK003526,CL02857,2024-08-25,Facturation,abandonne,1.0
TK003527,CL02857,2024-06-24,Offre,ouvert,
TK003528,CL02857,2024-06-08,Reseau,resolu,11.0
TK003529,CL02857,2024-11-12,Materiel,resolu,1.0
TK003530,CL02857,2024-09-15,Reseau,ouvert,
TK003531,CL02858,2025-12-13,Reseau,resolu,12.0
TK003532,CL02860,2024-04-23,Reseau,resolu,1.0
TK003533,CL02860,2025-01-25,Facturation,resolu,4.0
TK003534,CL02860,2025-01-15,Reseau,ouvert,
TK003535,CL02866,2025-12-07,Facturation,resolu,1.0
TK003536,CL02867,2024-07-15,Offre,resolu,1.0
TK003537,CL02869,2024-03-25,Reseau,resolu,3.0
TK003538,CL02871,2025-04-20,Reseau,ouvert,
TK003539,CL02871,2025-06-22,Reseau,abandonne,5.0
TK003540,CL02874,2025-05-14,Reseau,resolu,3.0
TK003541,CL02875,2024-04-28,Facturation,abandonne,3.0
TK003542,CL02876,2025-08-05,Reseau,resolu,5.0
TK003543,CL02876,2024-09-15,Reseau,abandonne,9.0
TK003544,CL02877,2024-10-31,Reseau,resolu,3.0
TK003545,CL02877,2025-03-23,Reseau,ouvert,
TK003546,CL02880,2025-03-06,Materiel,resolu,3.0
TK003547,CL02880,2024-09-07,Offre,resolu,6.0
TK003548,CL02881,2025-02-05,Facturation,ouvert,
