id_client,mois,voix_min,sms_count,data_mb
CL00837,2024-08-01,1412.8,5,34200.9
CL00837,2024-09-01,1102.7,4,26693.6
CL00837,2024-10-01,997.4,3,24146.6
CL00837,2024-11-01,1102.1,4,26680.8
CL00837,2024-12-01,1088.8,4,26358.8
CL00837,2025-01-01,1580.9,6,38270.6
CL00837,2025-02-01,1231.2,4,29804.6
CL00837,2025-03-01,1266.2,4,30652.1
CL00837,2025-04-01,1321.8,5,31998.0
CL00837,2025-05-01,1097.0,4,26555.7
CL00837,2025-06-01,1248.4,4,30221.8
CL00837,2025-07-01,1619.8,6,39213.9
CL00837,2025-08-01,1295.1,5,31351.7
CL00837,2025-09-01,980.7,3,23740.2
CL00837,2025-10-01,1444.1,5,34959.0
CL00837,2025-11-01,1286.7,5,31149.1
CL00837,2025-12-01,1419.2,5,34356.2
CL00838,2025-03-01,89.5,24,776.7
CL00838,2025-04-01,110.7,29,960.5
CL00838,2025-05-01,107.1,28,929.3
CL00838,2025-06-01,89.0,23,772.0
CL00838,2025-07-01,88.8,23,770.6
CL00838,2025-08-01,70.7,18,613.6
CL00838,2025-09-01,100.6,27,873.3
CL00838,2025-10-01,40.3,10,349.4
CL00838,2025-11-01,43.8,11,380.2
CL00838,2025-12-01,41.2,11,357.1
CL00839,2024-01-01,503.7,5,10224.3
CL00839,2024-02-01,489.3,4,9932.2
CL00839,2024-03-01,437.2,4,8875.3
CL00839,2024-04-01,522.5,5,10606.0
CL00839,2024-05-01,441.2,4,8956.9
CL00839,2024-06-01,194.6,1,3951.1
CL00839,2024-07-01,160.0,1,3248.3
CL00839,2024-08-01,170.8,1,3467.9
CL00840,2024-01-01,314.3,19,3654.4
CL00840,2024-02-01,290.7,17,3379.0
CL00840,2024-03-01,365.6,22,4250.1
CL00840,2024-04-01,380.7,23,4425.3
CL00840,2024-05-01,334.5,20,3889.0
CL00840,2024-06-01,301.1,18,3500.7
CL00840,2024-07-01,277.2,17,3223.1
CL00840,2024-08-01,314.6,19,3657.5
CL00840,2024-09-01,355.0,21,4127.6
CL00840,2024-10-01,315.0,19,3661.7
CL00840,2024-11-01,334.8,20,3892.8
CL00840,2024-12-01,341.3,21,3967.3
CL00840,2025-01-01,405.0,24,4708.0
CL00840,2025-02-01,379.4,23,4410.4
CL00840,2025-03-01,289.9,17,3370.5
CL00840,2025-04-01,317.9,19,3695.7
CL00840,2025-05-01,407.9,25,4742.2
CL00840,2025-06-01,317.3,19,3688.5
CL00840,2025-07-01,278.8,17,3241.3
CL00840,2025-08-01,343.9,21,3998.4
CL00840,2025-09-01,326.6,20,3796.9
CL00840,2025-10-01,312.4,19,3631.5
CL00840,2025-11-01,364.7,22,4240.3
CL00840,2025-12-01,320.9,19,3730.5
CL00841,2025-02-01,133.8,29,6577.6
CL00841,2025-03-01,126.2,27,6202.2
CL00841,2025-04-01,150.3,33,7386.4
CL00841,2025-05-01,128.9,28,6335.7
CL00841,2025-06-01,130.6,28,6421.6
CL00841,2025-07-01,140.9,31,6925.7
CL00841,2025-08-01,147.8,32,7264.1
CL00841,2025-09-01,141.7,31,6963.5
CL00841,2025-10-01,132.7,29,6523.2
CL00841,2025-11-01,154.7,34,7604.4
CL00841,2025-12-01,135.2,29,6647.8
CL00842,2024-01-01,92.2,19,585.5
CL00842,2024-02-01,91.5,19,580.9
CL00842,2024-03-01,108.4,22,688.3
CL00842,2024-04-01,92.2,19,585.8
CL00842,2024-05-01,83.6,17,530.7
CL00842,2024-06-01,94.5,19,600.2
CL00842,2024-07-01,62.5,12,396.7
CL00842,2024-08-01,99.5,20,631.8
CL00842,2024-09-01,91.2,18,579.2
CL00842,2024-10-01,98.8,20,627.7
CL00842,2024-11-01,100.0,20,634.8
CL00842,2024-12-01,107.8,22,684.6
CL00842,2025-01-01,94.3,19,598.9
CL00842,2025-02-01,86.6,18,549.9
CL00842,2025-03-01,82.7,17,525.5
CL00842,2025-04-01,85.0,17,540.1
CL00842,2025-05-01,90.7,18,576.0
CL00842,2025-06-01,104.6,21,664.5
CL00842,2025-07-01,91.9,19,583.7
CL00842,2025-08-01,89.1,18,565.6
CL00842,2025-09-01,86.7,18,550.4
CL00842,2025-10-01,91.1,18,578.4
CL00842,2025-11-01,82.1,17,521.7
CL00842,2025-12-01,94.6,19,600.6
CL00843,2025-01-01,258.9,62,1558.4
CL00843,2025-02-01,308.1,74,1854.9
CL00843,2025-03-01,253.7,61,1527.0
CL00843,2025-04-01,233.2,56,1404.1
CL00843,2025-05-01,321.5,78,1935.5
CL00843,2025-06-01,294.7,71,1773.9
CL00843,2025-07-01,294.5,71,1772.6
CL00843,2025-08-01,281.8,68,1696.2
CL00843,2025-09-01,267.1,64,1607.7
CL00843,2025-10-01,241.2,58,1451.8
CL00843,2025-11-01,264.3,64,1591.2
CL00843,2025-12-01,234.4,56,1410.9
CL00844,2024-07-01,60.8,41,970.3
CL00844,2024-08-01,76.4,52,1217.8
CL00844,2024-09-01,65.2,44,1040.1
CL00844,2024-10-01,63.8,43,1017.0
CL00844,2024-11-01,60.8,41,969.5
CL00844,2024-12-01,53.3,36,849.8
CL00844,2025-01-01,53.9,36,859.8
CL00844,2025-02-01,51.1,34,814.7
CL00844,2025-03-01,63.3,43,1009.1
CL00844,2025-04-01,56.6,38,903.2
CL00844,2025-05-01,68.9,47,1099.6
CL00844,2025-06-01,64.1,43,1022.9
CL00844,2025-07-01,65.6,44,1047.0
CL00844,2025-08-01,56.9,38,907.0
CL00844,2025-09-01,57.4,39,915.5
CL00844,2025-10-01,77.2,52,1231.6
CL00844,2025-11-01,57.6,39,918.4
CL00844,2025-12-01,69.1,47,1102.8
CL00845,2024-01-01,109.6,57,435.2
CL00845,2024-02-01,117.8,61,467.5
CL00845,2024-03-01,87.7,45,348.3
CL00845,2024-04-01,123.0,64,488.2
CL00845,2024-05-01,110.2,57,437.4
CL00845,2024-06-01,104.1,54,413.3
CL00845,2024-07-01,114.2,59,453.2
CL00845,2024-08-01,117.5,61,466.5
CL00845,2024-09-01,104.5,54,414.7
CL00845,2024-10-01,122.3,64,485.6
CL00845,2024-11-01,111.6,58,443.2
CL00845,2024-12-01,135.7,71,538.7
CL00845,2025-01-01,118.4,61,469.9
CL00845,2025-02-01,98.2,51,389.9
CL00845,2025-03-01,112.1,58,444.9
CL00845,2025-04-01,107.2,56,425.7
CL00845,2025-05-01,114.3,59,453.6
CL00845,2025-06-01,110.8,58,440.0
CL00845,2025-07-01,96.8,50,384.2
CL00845,2025-08-01,114.4,59,454.0
CL00845,2025-09-01,116.3,60,461.7
CL00845,2025-10-01,103.1,53,409.3
CL00845,2025-11-01,122.6,64,486.6
CL00845,2025-12-01,87.9,46,348.8
CL00846,2024-01-01,126.0,4,4548.1
CL00846,2024-02-01,111.6,4,4026.7
CL00846,2024-03-01,147.4,5,5320.8
CL00846,2024-04-01,136.7,4,4934.6
CL00846,2024-05-01,139.1,5,5020.1
CL00846,2024-06-01,116.8,4,4213.9
CL00846,2024-07-01,140.6,5,5075.0
CL00846,2024-08-01,120.4,4,4343.3
CL00846,2024-09-01,136.7,4,4931.9
CL00846,2024-10-01,125.9,4,4542.5
CL00846,2024-11-01,117.9,4,4254.3
CL00846,2024-12-01,158.3,5,5713.4
CL00846,2025-01-01,138.1,4,4984.7
CL00846,2025-02-01,137.2,4,4951.7
CL00846,2025-03-01,128.7,4,4645.4
CL00846,2025-04-01,126.4,4,4560.6
CL00846,2025-05-01,134.7,4,4859.6
CL00846,2025-06-01,134.0,4,4836.7
CL00846,2025-07-01,140.6,5,5072.4
CL00846,2025-08-01,159.3,5,5748.8
CL00846,2025-09-01,121.4,4,4381.8
CL00846,2025-10-01,155.4,5,5607.6
CL00846,2025-11-01,130.9,4,4722.9
CL00846,2025-12-01,113.1,4,4079.7
CL00847,2024-07-01,94.0,62,714.3
CL00847,2024-08-01,104.8,69,796.3
CL00847,2024-09-01,99.0,65,751.7
CL00847,2024-10-01,92.9,61,705.7
CL00847,2024-11-01,98.0,65,744.0
CL00847,2024-12-01,88.7,59,673.8
CL00847,2025-01-01,80.6,53,612.0
CL00847,2025-02-01,103.0,68,782.0
CL00847,2025-03-01,109.2,72,829.3
CL00847,2025-04-01,104.4,69,793.2
CL00847,2025-05-01,101.5,67,770.7
CL00847,2025-06-01,103.4,68,785.2
CL00847,2025-07-01,103.9,69,788.8
CL00847,2025-08-01,102.0,68,774.9
CL00847,2025-09-01,98.4,65,747.2
CL00847,2025-10-01,30.2,20,229.3
CL00847,2025-11-01,31.2,20,236.7
CL00847,2025-12-01,37.7,25,286.5
CL00848,2024-06-01,66.4,87,1110.9
CL00848,2024-07-01,58.3,77,975.6
CL00848,2024-08-01,72.1,95,1205.7
CL00848,2024-09-01,64.3,85,1075.6
CL00848,2024-11-01,58.3,77,976.0
CL00848,2024-12-01,55.6,73,929.6
CL00848,2025-01-01,60.8,80,1017.3
CL00848,2025-02-01,71.1,94,1190.2
CL00848,2025-04-01,71.4,94,1193.9
CL00848,2025-05-01,66.5,88,1113.3
CL00848,2025-06-01,73.7,97,1233.5
CL00848,2025-07-01,73.1,96,1223.3
CL00848,2025-08-01,54.0,71,903.1
CL00848,2025-10-01,61.2,81,1024.7
CL00848,2025-11-01,68.6,90,1147.5
CL00848,2025-12-01,55.3,73,926.1
CL00849,2024-01-01,79.2,38,1013.4
CL00849,2024-02-01,66.9,32,855.5
CL00849,2024-03-01,89.6,43,1146.0
CL00849,2024-04-01,70.9,34,907.7
CL00849,2024-05-01,92.7,45,1185.9
CL00849,2024-06-01,76.7,37,981.4
CL00849,2024-07-01,102.9,49,1316.1
CL00849,2024-08-01,78.9,38,1009.0
CL00849,2024-09-01,97.9,47,1252.8
CL00849,2024-10-01,83.9,40,1073.0
CL00849,2024-11-01,92.8,45,1188.0
CL00849,2024-12-01,86.1,41,1101.4
CL00849,2025-01-01,91.3,44,1168.5
CL00849,2025-02-01,92.4,44,1181.8
CL00849,2025-03-01,95.2,46,1218.1
CL00849,2025-04-01,76.0,36,972.9
CL00849,2025-05-01,80.2,38,1026.7
CL00849,2025-06-01,34.1,16,436.4
CL00849,2025-07-01,37.1,17,474.1
CL00849,2025-08-01,42.5,20,543.8
CL00850,2025-06-01,323.2,31,1814.0
CL00850,2025-07-01,268.9,26,1509.1
CL00850,2025-08-01,223.2,21,1252.7
CL00850,2025-09-01,326.9,31,1834.9
CL00850,2025-10-01,283.0,27,1588.2
CL00850,2025-11-01,304.8,29,1710.6
CL00850,2025-12-01,331.7,32,1861.9
CL00851,2025-06-01,181.1,41,3194.8
CL00851,2025-07-01,158.0,35,2786.2
CL00851,2025-08-01,71.7,16,1264.7
CL00851,2025-09-01,46.4,10,817.6
CL00851,2025-10-01,69.7,15,1230.2
CL00852,2024-01-01,587.0,4,8759.4
CL00852,2024-02-01,489.6,4,7306.9
CL00852,2024-03-01,707.7,5,10562.0
CL00852,2024-04-01,612.4,5,9139.9
CL00852,2024-05-01,663.3,5,9898.7
CL00852,2024-06-01,645.2,5,9628.0
CL00852,2024-07-01,598.2,4,8927.5
CL00852,2024-08-01,604.7,4,9023.5
CL00852,2024-09-01,744.4,6,11109.0
CL00852,2024-10-01,633.7,5,9456.4
CL00852,2024-11-01,711.3,5,10615.8
CL00852,2024-12-01,641.1,5,9567.2
CL00852,2025-01-01,469.1,3,7000.2
CL00852,2025-02-01,666.4,5,9945.4
CL00852,2025-03-01,627.7,5,9368.1
CL00852,2025-04-01,688.4,5,10272.8
CL00852,2025-05-01,640.7,5,9561.2
CL00852,2025-06-01,529.4,4,7900.3
CL00852,2025-07-01,639.6,5,9545.3
CL00852,2025-08-01,623.2,5,9299.9
CL00852,2025-09-01,754.9,6,11266.0
CL00852,2025-10-01,657.4,5,9810.0
CL00852,2025-11-01,635.1,5,9478.5
CL00852,2025-12-01,521.0,4,7774.4
CL00853,2025-05-01,84.6,16,899.2
CL00853,2025-06-01,76.9,14,817.4
CL00853,2025-07-01,69.2,13,736.1
CL00853,2025-08-01,83.3,15,886.3
CL00853,2025-09-01,70.3,13,747.8
CL00853,2025-10-01,86.4,16,918.6
CL00853,2025-11-01,69.2,13,735.5
CL00853,2025-12-01,78.4,15,833.8
CL00854,2024-01-01,536.1,50,9241.3
CL00854,2024-02-01,654.6,61,11284.2
CL00854,2024-03-01,583.7,54,10062.4
CL00854,2024-04-01,532.5,49,9180.1
CL00854,2024-05-01,529.4,49,9126.5
CL00854,2024-06-01,784.7,73,13527.1
CL00854,2024-07-01,543.7,50,9371.9
CL00854,2024-08-01,548.5,51,9455.3
CL00854,2024-09-01,491.9,46,8479.4
CL00854,2024-10-01,586.6,54,10111.2
CL00854,2024-11-01,528.4,49,9109.6
CL00854,2024-12-01,575.3,53,9917.8
CL00854,2025-01-01,518.8,48,8943.7
CL00854,2025-02-01,666.8,62,11495.1
CL00854,2025-03-01,740.9,69,12771.6
CL00854,2025-04-01,581.4,54,10021.7
CL00854,2025-05-01,514.4,48,8867.9
CL00854,2025-06-01,585.8,54,10097.6
CL00854,2025-07-01,621.8,58,10719.1
CL00854,2025-08-01,668.9,62,11531.5
CL00854,2025-09-01,501.3,46,8641.7
CL00854,2025-10-01,677.4,63,11677.8
CL00854,2025-11-01,539.1,50,9293.2
CL00854,2025-12-01,540.5,50,9317.0
CL00855,2024-11-01,49.8,60,1132.2
CL00855,2024-12-01,52.0,62,1182.7
CL00855,2025-01-01,45.9,55,1045.0
CL00855,2025-02-01,64.4,77,1465.1
CL00855,2025-03-01,45.4,54,1033.4
CL00855,2025-04-01,52.0,62,1182.3
CL00855,2025-05-01,44.4,53,1009.2
CL00855,2025-06-01,46.2,55,1051.5
CL00855,2025-07-01,50.8,61,1155.7
CL00855,2025-08-01,56.3,67,1281.4
CL00855,2025-09-01,47.6,57,1083.4
CL00855,2025-10-01,56.8,68,1291.8
CL00855,2025-11-01,51.9,62,1181.0
CL00855,2025-12-01,42.9,51,976.3
CL00856,2024-01-01,1292.2,68,32225.8
CL00856,2024-02-01,1381.7,73,34459.1
CL00856,2024-03-01,1238.4,65,30884.0
CL00856,2024-04-01,1011.4,53,25223.1
CL00856,2024-05-01,1061.8,56,26481.7
CL00856,2024-06-01,1342.1,71,33471.0
CL00856,2024-07-01,1278.6,67,31888.3
CL00856,2024-08-01,1275.5,67,31810.1
CL00856,2024-09-01,1245.3,66,31056.9
CL00856,2024-10-01,1151.6,61,28719.9
CL00856,2024-11-01,1196.3,63,29834.4
CL00856,2024-12-01,1107.1,58,27610.3
CL00856,2025-01-01,1138.2,60,28386.7
CL00856,2025-02-01,1410.2,74,35170.2
CL00856,2025-03-01,1438.7,76,35880.7
CL00856,2025-04-01,1110.5,58,27696.3
CL00856,2025-05-01,1297.4,68,32355.8
CL00856,2025-06-01,996.0,52,24839.0
CL00856,2025-07-01,1152.6,61,28745.1
CL00856,2025-08-01,1091.6,57,27223.7
CL00856,2025-09-01,1215.6,64,30315.7
CL00856,2025-10-01,1062.4,56,26495.9
CL00856,2025-11-01,1143.3,60,28513.7
CL00856,2025-12-01,1136.2,60,28337.0
CL00857,2024-01-01,223.1,42,2420.7
CL00857,2024-02-01,292.6,55,3174.6
CL00857,2024-03-01,241.0,46,2615.4
CL00857,2024-04-01,227.2,43,2465.2
CL00857,2024-05-01,237.3,45,2575.0
CL00857,2024-06-01,200.3,38,2173.7
CL00857,2024-07-01,210.0,40,2278.9
CL00857,2024-08-01,236.5,45,2565.6
CL00857,2024-09-01,264.4,50,2868.8
CL00857,2024-10-01,254.3,48,2759.5
CL00857,2024-11-01,243.9,46,2646.3
CL00857,2024-12-01,200.9,38,2180.3
CL00857,2025-01-01,289.3,55,3138.5
CL00857,2025-02-01,179.6,34,1948.6
CL00857,2025-03-01,201.4,38,2185.1
CL00857,2025-04-01,268.9,51,2917.7
CL00857,2025-05-01,230.7,44,2502.9
CL00857,2025-06-01,271.3,51,2943.5
CL00857,2025-07-01,206.3,39,2238.5
CL00857,2025-08-01,201.0,38,2181.1
CL00857,2025-09-01,193.0,36,2094.1
CL00857,2025-10-01,226.2,43,2454.5
CL00857,2025-11-01,241.2,46,2616.8
CL00857,2025-12-01,170.8,32,1853.5
CL00858,2024-01-01,112.0,41,851.0
CL00858,2024-02-01,114.3,42,868.6
CL00858,2024-03-01,102.6,37,779.3
CL00858,2024-04-01,110.2,40,837.1
CL00858,2024-05-01,87.9,32,667.9
CL00858,2024-06-01,137.1,50,1041.6
CL00858,2024-07-01,129.6,47,985.1
CL00858,2024-08-01,110.4,40,839.1
CL00858,2024-09-01,103.2,38,784.5
CL00858,2024-10-01,113.0,41,858.7
CL00858,2024-11-01,122.2,45,928.8
CL00858,2024-12-01,111.8,41,849.7
CL00858,2025-01-01,109.0,40,828.6
CL00858,2025-02-01,111.7,41,849.1
CL00858,2025-03-01,115.4,42,877.1
CL00858,2025-04-01,119.2,43,905.8
CL00858,2025-05-01,115.3,42,876.4
CL00858,2025-06-01,98.1,36,745.5
CL00858,2025-07-01,119.9,44,911.2
CL00858,2025-08-01,103.4,38,786.1
CL00858,2025-09-01,118.3,43,899.2
CL00858,2025-10-01,54.9,20,416.8
CL00858,2025-11-01,49.9,18,378.9
CL00858,2025-12-01,53.4,19,405.5
CL00859,2024-01-01,61.1,60,7136.4
CL00859,2024-02-01,73.5,72,8583.0
CL00859,2024-03-01,82.3,81,9614.4
CL00859,2024-04-01,72.1,71,8427.3
CL00859,2024-05-01,67.2,66,7851.1
CL00859,2024-06-01,79.6,78,9297.5
CL00859,2024-07-01,65.6,64,7663.8
CL00859,2024-08-01,69.4,68,8106.3
CL00859,2024-09-01,62.3,61,7282.4
CL00859,2024-10-01,65.1,64,7607.6
CL00859,2024-11-01,71.7,70,8380.5
CL00859,2024-12-01,77.7,76,9082.3
CL00859,2025-01-01,77.7,76,9074.2
CL00859,2025-02-01,71.3,70,8334.8
CL00859,2025-03-01,77.2,76,9017.4
CL00859,2025-04-01,82.4,81,9625.9
CL00859,2025-05-01,69.0,68,8060.9
CL00859,2025-06-01,68.3,67,7979.0
CL00859,2025-07-01,73.2,72,8549.0
CL00859,2025-08-01,79.0,78,9227.5
CL00859,2025-09-01,66.0,65,7710.8
CL00859,2025-10-01,53.7,53,6277.7
CL00859,2025-11-01,85.2,84,9954.2
CL00859,2025-12-01,85.0,84,9933.2
CL00860,2024-10-01,42.8,36,745.7
CL00860,2024-11-01,49.5,42,862.2
CL00860,2024-12-01,48.1,41,838.7
CL00860,2025-01-01,52.0,44,907.3
CL00860,2025-02-01,56.2,48,980.4
CL00860,2025-03-01,45.1,38,787.0
CL00860,2025-04-01,50.2,43,874.9
CL00860,2025-05-01,41.9,35,729.8
CL00860,2025-06-01,61.7,52,1076.6
CL00860,2025-07-01,52.7,45,918.5
CL00860,2025-08-01,40.7,34,709.6
CL00860,2025-09-01,16.8,14,293.5
CL00860,2025-10-01,17.7,15,309.2
CL00860,2025-11-01,22.2,19,387.1
CL00861,2025-07-01,246.6,18,11994.6
CL00861,2025-08-01,275.6,20,13406.1
CL00861,2025-09-01,288.7,21,14043.9
CL00861,2025-10-01,324.3,24,15776.5
CL00861,2025-11-01,304.2,22,14800.6
CL00861,2025-12-01,299.3,22,14561.4
CL00862,2024-01-01,51.7,51,918.8
CL00862,2024-02-01,57.2,56,1017.8
CL00862,2024-03-01,57.0,56,1013.4
CL00862,2024-04-01,57.3,56,1018.9
CL00862,2024-05-01,62.3,61,1108.4
CL00862,2024-06-01,46.9,46,834.3
CL00862,2024-07-01,48.7,48,866.3
CL00862,2024-08-01,53.3,52,948.1
CL00862,2024-09-01,43.6,43,776.0
CL00862,2024-10-01,49.5,49,880.8
CL00862,2024-11-01,47.4,46,842.5
CL00862,2024-12-01,47.0,46,836.3
CL00862,2025-01-01,48.2,47,856.5
CL00862,2025-02-01,51.3,50,911.9
CL00862,2025-03-01,45.7,45,813.7
CL00862,2025-04-01,54.8,54,974.7
CL00862,2025-05-01,52.5,52,933.1
CL00862,2025-06-01,52.0,51,924.1
CL00862,2025-07-01,57.4,56,1021.6
CL00862,2025-08-01,53.8,53,957.3
CL00862,2025-09-01,63.6,63,1130.4
CL00862,2025-10-01,56.0,55,995.9
CL00862,2025-11-01,46.2,45,821.3
CL00862,2025-12-01,51.3,50,913.1
CL00863,2024-04-01,52.8,19,1124.6
CL00863,2024-05-01,43.1,15,917.6
CL00863,2024-06-01,39.1,14,832.9
CL00863,2024-07-01,36.9,13,785.8
CL00863,2024-08-01,44.8,16,954.1
CL00863,2024-09-01,40.2,14,855.9
CL00863,2024-10-01,43.4,15,923.4
CL00863,2024-11-01,41.8,15,889.1
CL00863,2024-12-01,35.6,13,758.9
CL00863,2025-01-01,35.1,12,746.9
CL00863,2025-02-01,45.5,16,968.8
CL00863,2025-03-01,43.6,15,927.4
CL00863,2025-04-01,46.2,16,983.0
CL00863,2025-05-01,37.5,13,798.3
CL00863,2025-06-01,34.0,12,724.5
CL00863,2025-07-01,36.4,13,775.5
CL00863,2025-08-01,45.5,16,969.2
CL00863,2025-09-01,40.1,14,852.7
CL00863,2025-10-01,36.5,13,777.0
CL00863,2025-11-01,36.0,13,767.0
CL00863,2025-12-01,46.5,16,990.7
CL00864,2024-02-01,234.1,19,3075.4
CL00864,2024-04-01,261.0,21,3427.8
CL00864,2024-05-01,248.9,20,3269.5
CL00864,2024-06-01,217.6,17,2858.4
CL00864,2024-07-01,250.1,20,3285.4
CL00864,2024-08-01,255.4,21,3354.5
CL00864,2024-09-01,182.1,15,2391.7
CL00864,2024-10-01,290.4,23,3814.7
CL00864,2024-11-01,278.5,22,3658.4
CL00864,2024-12-01,190.1,15,2497.4
CL00864,2025-01-01,283.5,23,3724.4
CL00864,2025-02-01,256.6,21,3370.8
CL00864,2025-03-01,226.5,18,2975.5
CL00864,2025-04-01,291.1,23,3823.7
CL00864,2025-05-01,242.8,20,3188.9
CL00864,2025-06-01,325.6,26,4276.5
CL00864,2025-07-01,241.1,19,3167.4
CL00864,2025-08-01,259.9,21,3414.3
CL00864,2025-09-01,241.6,19,3173.7
CL00864,2025-10-01,244.1,20,3206.2
CL00864,2025-11-01,272.8,22,3583.5
CL00864,2025-12-01,332.2,27,4362.9
CL00865,2024-01-01,350.7,36,884.5
CL00865,2024-02-01,335.2,34,845.5
CL00865,2024-03-01,347.6,35,876.8
CL00865,2024-04-01,438.3,45,1105.6
CL00865,2024-05-01,363.2,37,916.1
CL00865,2024-06-01,361.9,37,912.8
CL00865,2024-07-01,367.4,37,926.6
CL00865,2024-08-01,346.9,35,874.9
CL00865,2024-09-01,294.4,30,742.5
CL00865,2024-10-01,366.6,37,924.8
CL00865,2024-11-01,332.9,34,839.8
CL00865,2024-12-01,348.2,35,878.3
CL00865,2025-01-01,317.8,32,801.5
CL00865,2025-02-01,385.6,39,972.6
CL00865,2025-03-01,354.9,36,895.1
CL00865,2025-04-01,355.2,36,896.1
CL00865,2025-05-01,244.7,25,617.1
CL00865,2025-06-01,413.4,42,1042.7
CL00865,2025-07-01,358.8,36,904.9
CL00865,2025-08-01,420.0,43,1059.5
CL00865,2025-09-01,383.8,39,968.1
CL00865,2025-10-01,345.6,35,871.8
CL00865,2025-11-01,326.8,33,824.4
CL00865,2025-12-01,326.2,33,822.9
CL00866,2024-08-01,185.6,45,4645.2
CL00866,2024-09-01,149.1,36,3733.6
CL00866,2024-10-01,225.7,55,5649.6
CL00866,2024-11-01,166.6,41,4171.2
CL00866,2024-12-01,182.0,45,4555.8
CL00866,2025-01-01,174.7,43,4374.2
CL00866,2025-02-01,191.2,47,4785.5
CL00866,2025-03-01,176.1,43,4408.4
CL00866,2025-04-01,156.8,38,3925.9
CL00866,2025-05-01,206.9,51,5178.6
CL00866,2025-06-01,207.0,51,5181.5
CL00866,2025-07-01,217.5,53,5445.1
CL00866,2025-08-01,175.8,43,4402.0
CL00866,2025-09-01,207.9,51,5204.3
CL00866,2025-10-01,244.5,60,6120.7
CL00866,2025-11-01,173.9,43,4352.1
CL00866,2025-12-01,213.4,52,5342.0
CL00867,2024-01-01,293.1,40,3920.4
CL00867,2024-02-01,211.4,28,2827.5
CL00867,2024-03-01,265.1,36,3545.3
CL00867,2024-04-01,271.1,37,3626.0
CL00867,2024-05-01,290.3,39,3882.1
CL00867,2024-06-01,237.8,32,3180.7
CL00867,2024-07-01,233.1,31,3117.7
CL00867,2024-08-01,258.2,35,3453.1
CL00867,2024-09-01,178.9,24,2393.1
CL00867,2024-10-01,239.7,32,3205.5
CL00867,2024-11-01,237.8,32,3180.6
CL00867,2024-12-01,321.1,44,4295.2
CL00867,2025-01-01,245.0,33,3276.7
CL00867,2025-02-01,277.4,38,3709.9
CL00867,2025-03-01,288.6,39,3859.7
CL00867,2025-04-01,176.7,24,2363.1
CL00867,2025-05-01,213.9,29,2860.2
CL00867,2025-06-01,269.9,36,3610.2
CL00867,2025-07-01,202.1,27,2703.5
CL00867,2025-08-01,223.3,30,2986.7
CL00867,2025-09-01,319.6,43,4274.5
CL00867,2025-10-01,245.8,33,3286.9
CL00867,2025-11-01,212.7,29,2844.9
CL00867,2025-12-01,193.5,26,2587.5
CL00868,2024-01-01,117.5,40,779.0
CL00868,2024-02-01,106.1,36,703.2
CL00868,2024-03-01,119.6,41,792.7
CL00868,2024-04-01,113.3,39,751.0
CL00868,2024-05-01,106.6,36,706.3
CL00868,2024-06-01,88.9,30,589.1
CL00868,2024-07-01,83.2,28,551.4
CL00868,2024-08-01,123.7,42,819.6
CL00868,2024-09-01,100.0,34,662.4
CL00868,2024-10-01,110.0,38,729.1
CL00868,2024-11-01,125.0,43,828.5
CL00868,2024-12-01,112.5,39,745.9
CL00868,2025-01-01,94.1,32,623.4
CL00868,2025-02-01,101.3,35,671.4
CL00868,2025-03-01,108.0,37,715.5
CL00868,2025-04-01,108.3,37,717.7
CL00868,2025-05-01,80.9,28,535.9
CL00868,2025-06-01,107.1,37,710.1
CL00868,2025-07-01,95.9,33,635.4
CL00868,2025-08-01,96.2,33,637.3
CL00868,2025-09-01,134.7,46,892.9
CL00868,2025-10-01,98.9,34,655.6
CL00868,2025-11-01,106.9,37,708.6
CL00868,2025-12-01,91.4,31,606.0
CL00869,2024-10-01,66.5,20,972.9
CL00869,2024-11-01,53.8,16,786.0
CL00869,2024-12-01,54.7,16,800.3
CL00869,2025-01-01,55.2,17,806.5
CL00869,2025-02-01,66.0,20,965.6
CL00869,2025-03-01,75.4,23,1101.6
CL00869,2025-04-01,18.6,5,271.9
CL00869,2025-05-01,17.7,5,258.2
CL00869,2025-06-01,26.8,8,392.4
CL00870,2025-02-01,43.2,19,578.0
CL00870,2025-03-01,39.1,17,522.0
CL00870,2025-04-01,44.7,20,597.5
CL00870,2025-05-01,46.1,21,615.8
CL00870,2025-06-01,46.5,21,621.1
CL00870,2025-07-01,46.9,21,626.9
CL00870,2025-08-01,48.5,22,648.9
CL00870,2025-09-01,51.1,23,683.2
CL00870,2025-10-01,41.8,19,559.1
CL00870,2025-11-01,45.4,20,607.2
CL00870,2025-12-01,33.9,15,453.1
CL00871,2024-01-01,138.1,53,4355.7
CL00871,2024-02-01,103.6,40,3268.3
CL00871,2024-03-01,155.7,60,4909.1
CL00871,2024-04-01,136.4,52,4302.6
CL00871,2024-05-01,118.2,45,3728.2
CL00871,2024-06-01,164.1,63,5176.9
CL00871,2024-07-01,128.1,49,4041.0
CL00871,2024-08-01,140.5,54,4432.2
CL00871,2024-09-01,132.1,51,4167.1
CL00871,2024-10-01,156.5,60,4937.1
CL00871,2024-11-01,129.0,49,4068.2
CL00871,2024-12-01,137.2,53,4328.3
CL00871,2025-01-01,150.0,57,4731.8
CL00871,2025-02-01,124.6,48,3928.7
CL00871,2025-03-01,135.3,52,4267.2
CL00871,2025-04-01,173.5,67,5471.2
