id_facture,id_client,date_facturation,montant_fcfa,methode_paiement
F001860,CL00110,2025-08-01,7839.0,Orange Money
F001861,CL00110,2025-09-01,8069.0,MTN MoMo
F001862,CL00110,2025-10-01,8409.0,MTN MoMo
F001863,CL00110,2025-11-01,8560.0,Especes
F001864,CL00110,2025-12-01,0.0,Especes
F001865,CL00111,2024-01-01,3124.0,Orange Money
F001866,CL00111,2024-02-01,2665.0,Wave
F001867,CL00111,2024-03-01,3157.0,Especes
F001868,CL00111,2024-04-01,2827.0,Wave
F001869,CL00111,2024-05-01,3085.0,MTN MoMo
F001870,CL00111,2024-06-01,2781.0,Orange Money
F001871,CL00111,2024-07-01,3142.0,Wave
F001872,CL00111,2024-08-01,3081.0,Wave
F001873,CL00111,2024-09-01,3278.0,Orange Money
F001874,CL00111,2024-10-01,3100.0,Virement
F001875,CL00111,2024-11-01,3156.0,Wave
F001876,CL00111,2024-12-01,3230.0,Wave
F001877,CL00111,2025-01-01,2849.0,Wave
F001878,CL00111,2025-02-01,1986.0,MTN MoMo
F001879,CL00111,2025-03-01,1453.0,Wave
F001880,CL00111,2025-04-01,1630.0,Orange Money
F001881,CL00112,2024-01-01,2775.0,Wave
F001882,CL00112,2024-02-01,3408.0,Orange Money
F001883,CL00112,2024-03-01,3265.0,Wave
F001884,CL00112,2024-04-01,3119.0,Virement
F001885,CL00112,2024-05-01,2575.0,Wave
F001886,CL00112,2024-06-01,2874.0,Orange Money
F001887,CL00112,2024-07-01,3020.0,Orange Money
F001888,CL00112,2024-08-01,3038.0,Wave
F001889,CL00112,2024-09-01,3002.0,Orange Money
F001890,CL00112,2024-10-01,2714.0,Orange Money
F001891,CL00112,2024-11-01,2930.0,Wave
F001892,CL00112,2024-12-01,2952.0,Especes
F001893,CL00112,2025-01-01,2537.0,Wave
F001894,CL00112,2025-02-01,3117.0,Wave
F001895,CL00112,2025-03-01,3350.0,Virement
F001896,CL00112,2025-04-01,2968.0,Orange Money
F001897,CL00112,2025-05-01,3121.0,Orange Money
F001898,CL00112,2025-06-01,2779.0,Wave
F001899,CL00112,2025-07-01,3065.0,Orange Money
F001900,CL00112,2025-08-01,3069.0,Orange Money
F001901,CL00112,2025-09-01,3235.0,Wave
F001902,CL00112,2025-10-01,3284.0,Wave
F001903,CL00112,2025-11-01,3118.0,Orange Money
F001904,CL00112,2025-12-01,2844.0,Orange Money
F001905,CL00113,2024-01-01,14180.0,Orange Money
F001906,CL00113,2024-02-01,16406.0,Orange Money
F001907,CL00113,2024-03-01,13186.0,Virement
F001908,CL00113,2024-04-01,13665.0,Orange Money
F001909,CL00113,2024-05-01,6682.0,Wave
F001910,CL00113,2024-06-01,8910.0,Orange Money
F001911,CL00113,2024-07-01,7141.0,Wave
F001912,CL00114,2024-01-01,3884.0,Orange Money
F001913,CL00114,2024-02-01,3010.0,Wave
F001914,CL00114,2024-03-01,1692.0,Wave
F001915,CL00114,2024-04-01,2921.0,Orange Money
F001916,CL00115,2024-01-01,2921.0,Wave
F001917,CL00115,2024-02-01,2767.0,Orange Money
F001918,CL00115,2024-03-01,2642.0,Wave
F001919,CL00115,2024-04-01,3097.0,Wave
F001920,CL00115,2024-05-01,3350.0,Orange Money
F001921,CL00115,2024-06-01,2943.0,Orange Money
F001922,CL00115,2024-07-01,2667.0,Wave
F001923,CL00115,2024-08-01,3047.0,MTN MoMo
F001924,CL00115,2024-09-01,3141.0,Wave
F001925,CL00115,2024-10-01,2901.0,Wave
F001926,CL00115,2024-11-01,3268.0,Especes
F001927,CL00115,2024-12-01,3051.0,Orange Money
F001928,CL00115,2025-01-01,2996.0,Orange Money
F001929,CL00115,2025-02-01,3000.0,Orange Money
F001930,CL00115,2025-03-01,2943.0,Orange Money
F001931,CL00115,2025-04-01,2934.0,Wave
F001932,CL00115,2025-05-01,2723.0,Wave
F001933,CL00115,2025-06-01,3324.0,Wave
F001934,CL00115,2025-07-01,2940.0,Orange Money
F001935,CL00115,2025-08-01,3363.0,Orange Money
F001936,CL00115,2025-09-01,3137.0,Orange Money
F001937,CL00115,2025-10-01,2960.0,Orange Money
F001938,CL00115,2025-11-01,3020.0,Orange Money
F001939,CL00115,2025-12-01,3141.0,Wave
F001940,CL00116,2025-01-01,4813.0,Especes
F001941,CL00116,2025-02-01,4488.0,Orange Money
F001942,CL00116,2025-03-01,4780.0,Orange Money
F001943,CL00116,2025-04-01,4698.0,Wave
F001944,CL00116,2025-05-01,4715.0,Wave
F001945,CL00116,2025-06-01,4781.0,MTN MoMo
F001946,CL00116,2025-07-01,4293.0,Orange Money
F001947,CL00116,2025-08-01,4939.0,Wave
F001948,CL00116,2025-09-01,4609.0,Wave
F001949,CL00116,2025-10-01,4812.0,Orange Money
F001950,CL00116,2025-11-01,4487.0,Wave
F001951,CL00116,2025-12-01,4565.0,MTN MoMo
F001952,CL00117,2024-01-01,23845.0,Orange Money
F001953,CL00117,2024-02-01,22985.0,Especes
F001954,CL00117,2024-03-01,24599.0,Wave
F001955,CL00117,2024-04-01,26264.0,Virement
F001956,CL00117,2024-05-01,23897.0,Orange Money
F001957,CL00117,2024-06-01,22014.0,Wave
F001958,CL00117,2024-07-01,27064.0,Wave
F001959,CL00117,2024-08-01,22760.0,MTN MoMo
F001960,CL00117,2024-09-01,25542.0,Wave
F001961,CL00117,2024-10-01,28302.0,Orange Money
F001962,CL00117,2024-11-01,31077.0,Wave
F001963,CL00117,2024-12-01,24688.0,Orange Money
F001964,CL00117,2025-01-01,27096.0,Orange Money
F001965,CL00117,2025-02-01,25570.0,Orange Money
F001966,CL00117,2025-03-01,23221.0,MTN MoMo
F001967,CL00117,2025-04-01,24532.0,Virement
F001968,CL00117,2025-05-01,24048.0,Wave
F001969,CL00117,2025-06-01,27013.0,Orange Money
F001970,CL00117,2025-07-01,28207.0,Wave
F001971,CL00117,2025-08-01,24255.0,Wave
F001972,CL00117,2025-09-01,22065.0,Wave
F001973,CL00117,2025-10-01,25295.0,Wave
F001974,CL00117,2025-11-01,23334.0,Wave
F001975,CL00117,2025-12-01,22944.0,Wave
F001976,CL00118,2024-01-01,4267.0,Wave
F001977,CL00118,2024-02-01,4243.0,Especes
F001978,CL00118,2024-03-01,4635.0,Wave
F001979,CL00118,2024-04-01,4714.0,Wave
F001980,CL00118,2024-05-01,4594.0,Wave
F001981,CL00118,2024-06-01,4199.0,Wave
F001982,CL00118,2024-07-01,4207.0,Orange Money
F001983,CL00118,2024-08-01,4471.0,Wave
F001984,CL00118,2024-09-01,4384.0,Orange Money
F001985,CL00118,2024-10-01,4504.0,Orange Money
F001986,CL00118,2024-11-01,4623.0,Wave
F001987,CL00118,2024-12-01,4467.0,Wave
F001988,CL00118,2025-01-01,4685.0,Virement
F001989,CL00118,2025-02-01,4566.0,Wave
F001990,CL00118,2025-03-01,4702.0,Orange Money
F001991,CL00118,2025-04-01,4111.0,Wave
F001992,CL00118,2025-05-01,3928.0,Orange Money
F001993,CL00118,2025-06-01,4188.0,Especes
F001994,CL00118,2025-07-01,4836.0,Wave
F001995,CL00118,2025-08-01,4568.0,MTN MoMo
F001996,CL00118,2025-09-01,4295.0,Especes
F001997,CL00118,2025-10-01,4249.0,Virement
F001998,CL00118,2025-11-01,4724.0,Especes
F001999,CL00118,2025-12-01,4576.0,Orange Money
F002000,CL00119,2024-01-01,22571.0,Orange Money
F002001,CL00119,2024-02-01,22555.0,Orange Money
F002002,CL00119,2024-03-01,26055.0,Orange Money
F002003,CL00119,2024-04-01,23799.0,Especes
F002004,CL00119,2024-05-01,22148.0,Orange Money
F002005,CL00119,2024-06-01,22120.0,Orange Money
F002006,CL00119,2024-07-01,25753.0,Orange Money
F002007,CL00119,2024-08-01,23889.0,Orange Money
F002008,CL00119,2024-09-01,26395.0,Wave
F002009,CL00119,2024-10-01,25084.0,Wave
F002010,CL00119,2024-11-01,24181.0,Wave
F002011,CL00119,2024-12-01,24969.0,Orange Money
F002012,CL00119,2025-01-01,28526.0,Orange Money
F002013,CL00119,2025-02-01,23163.0,Wave
F002014,CL00119,2025-03-01,27192.0,Orange Money
F002015,CL00119,2025-04-01,26080.0,Orange Money
F002016,CL00119,2025-05-01,23973.0,Wave
F002017,CL00119,2025-06-01,26078.0,Wave
F002018,CL00119,2025-07-01,25303.0,Wave
F002019,CL00119,2025-08-01,24782.0,Orange Money
F002020,CL00119,2025-09-01,24339.0,Orange Money
F002021,CL00119,2025-10-01,26746.0,Orange Money
F002022,CL00119,2025-11-01,25031.0,Virement
F002023,CL00119,2025-12-01,23291.0,Especes
F002024,CL00120,2024-01-01,4483.0,Wave
F002025,CL00120,2024-02-01,3999.0,Wave
F002026,CL00120,2024-03-01,4286.0,Orange Money
F002027,CL00120,2024-04-01,4682.0,Wave
F002028,CL00120,2024-05-01,4153.0,Wave
F002029,CL00120,2024-06-01,0.0,Wave
F002030,CL00120,2024-07-01,3788.0,Orange Money
F002031,CL00120,2024-08-01,4374.0,Wave
F002032,CL00120,2024-09-01,4717.0,Orange Money
F002033,CL00120,2024-10-01,4011.0,Wave
F002034,CL00120,2024-11-01,4724.0,Virement
F002035,CL00120,2024-12-01,4699.0,Wave
F002036,CL00120,2025-01-01,4397.0,MTN MoMo
F002037,CL00120,2025-02-01,4202.0,Orange Money
F002038,CL00120,2025-03-01,4501.0,MTN MoMo
F002039,CL00120,2025-04-01,4683.0,Orange Money
F002040,CL00120,2025-05-01,4226.0,Orange Money
F002041,CL00120,2025-06-01,4457.0,Especes
F002042,CL00120,2025-07-01,4025.0,Wave
F002043,CL00120,2025-08-01,4775.0,Orange Money
F002044,CL00120,2025-09-01,5062.0,Especes
F002045,CL00120,2025-10-01,4339.0,Virement
F002046,CL00120,2025-11-01,4262.0,Wave
F002047,CL00120,2025-12-01,4849.0,Orange Money
F002048,CL00121,2024-06-01,4842.0,Wave
F002049,CL00121,2024-07-01,4734.0,Wave
F002050,CL00121,2024-08-01,4099.0,Orange Money
F002051,CL00121,2024-09-01,3625.0,Wave
F002052,CL00121,2024-10-01,0.0,Especes
F002053,CL00121,2024-11-01,5532.0,Especes
F002054,CL00121,2024-12-01,4636.0,Orange Money
F002055,CL00121,2025-01-01,4341.0,MTN MoMo
F002056,CL00121,2025-02-01,4835.0,MTN MoMo
F002057,CL00121,2025-03-01,4275.0,Orange Money
F002058,CL00121,2025-04-01,3937.0,Wave
F002059,CL00121,2025-05-01,4340.0,Especes
F002060,CL00121,2025-06-01,4605.0,Wave
F002061,CL00121,2025-07-01,4148.0,Wave
F002062,CL00121,2025-08-01,4569.0,Wave
F002063,CL00121,2025-09-01,4441.0,Orange Money
F002064,CL00121,2025-10-01,5053.0,Wave
F002065,CL00121,2025-11-01,4787.0,Wave
F002066,CL00121,2025-12-01,5328.0,Wave
F002067,CL00122,2024-03-01,2720.0,Wave
F002068,CL00122,2024-04-01,3274.0,Wave
F002069,CL00122,2024-05-01,2556.0,Orange Money
F002070,CL00122,2024-06-01,3212.0,Orange Money
F002071,CL00122,2024-07-01,2615.0,Orange Money
F002072,CL00122,2024-08-01,3146.0,Wave
F002073,CL00122,2024-09-01,3049.0,Orange Money
F002074,CL00122,2024-10-01,3074.0,Virement
F002075,CL00122,2024-11-01,2529.0,Wave
F002076,CL00122,2024-12-01,3128.0,Orange Money
F002077,CL00122,2025-01-01,2623.0,Orange Money
F002078,CL00122,2025-02-01,3370.0,Orange Money
F002079,CL00122,2025-03-01,2838.0,Orange Money
F002080,CL00122,2025-04-01,2396.0,MTN MoMo
F002081,CL00122,2025-05-01,2910.0,Orange Money
F002082,CL00122,2025-06-01,3270.0,Especes
F002083,CL00122,2025-07-01,3008.0,Wave
F002084,CL00122,2025-08-01,3012.0,Orange Money
F002085,CL00122,2025-09-01,3102.0,Orange Money
F002086,CL00122,2025-10-01,2779.0,Orange Money
F002087,CL00122,2025-11-01,2835.0,Orange Money
F002088,CL00122,2025-12-01,3019.0,Wave
F002089,CL00123,2024-01-01,8474.0,Orange Money
F002090,CL00123,2024-02-01,7918.0,Orange Money
F002091,CL00123,2024-03-01,7958.0,Virement
F002092,CL00123,2024-04-01,8235.0,Orange Money
F002093,CL00123,2024-05-01,8060.0,Wave
F002094,CL00123,2024-06-01,7888.0,Orange Money
F002095,CL00123,2024-07-01,7395.0,Wave
F002096,CL00123,2024-08-01,6242.0,MTN MoMo
F002097,CL00123,2024-09-01,6905.0,MTN MoMo
F002098,CL00123,2024-10-01,6975.0,Wave
F002099,CL00123,2024-11-01,8123.0,Orange Money
F002100,CL00123,2024-12-01,7805.0,Orange Money
F002101,CL00123,2025-01-01,3369.0,Wave
F002102,CL00123,2025-02-01,4107.0,Wave
F002103,CL00123,2025-03-01,4577.0,MTN MoMo
F002104,CL00124,2024-12-01,6829.0,MTN MoMo
F002105,CL00124,2025-01-01,8122.0,Wave
F002106,CL00124,2025-02-01,8179.0,Wave
F002107,CL00124,2025-03-01,7155.0,Wave
F002108,CL00124,2025-04-01,7904.0,Wave
F002109,CL00124,2025-05-01,7857.0,Wave
F002110,CL00124,2025-06-01,7105.0,Orange Money
F002111,CL00124,2025-07-01,7770.0,Orange Money
F002112,CL00124,2025-08-01,6970.0,Wave
F002113,CL00124,2025-09-01,7088.0,Orange Money
F002114,CL00124,2025-10-01,7951.0,Orange Money
F002115,CL00124,2025-11-01,7351.0,Wave
F002116,CL00124,2025-12-01,7244.0,Wave
F002117,CL00125,2024-01-01,23173.0,Especes
F002118,CL00125,2024-02-01,21477.0,Wave
F002119,CL00125,2024-03-01,26544.0,Orange Money
F002120,CL00125,2024-04-01,26354.0,Orange Money
F002121,CL00125,2024-05-01,24646.0,Wave
F002122,CL00125,2024-06-01,26259.0,Orange Money
F002123,CL00125,2024-07-01,27573.0,Wave
F002124,CL00125,2024-08-01,25598.0,Orange Money
F002125,CL00125,2024-09-01,25757.0,Wave
F002126,CL00125,2024-10-01,24526.0,MTN MoMo
F002127,CL00125,2024-11-01,23541.0,Orange Money
F002128,CL00125,2024-12-01,22685.0,Wave
F002129,CL00125,2025-01-01,22224.0,MTN MoMo
F002130,CL00125,2025-02-01,24412.0,Wave
F002131,CL00125,2025-03-01,27616.0,Especes
F002132,CL00125,2025-04-01,22132.0,MTN MoMo
F002133,CL00125,2025-05-01,25899.0,Especes
F002134,CL00125,2025-06-01,26094.0,Wave
F002135,CL00125,2025-07-01,24624.0,Orange Money
F002136,CL00125,2025-08-01,26591.0,Orange Money
F002137,CL00125,2025-09-01,27875.0,Wave
F002138,CL00125,2025-10-01,20541.0,Orange Money
F002139,CL00125,2025-11-01,27865.0,Wave
F002140,CL00125,2025-12-01,27018.0,Virement
F002141,CL00126,2025-07-01,22826.0,Orange Money
F002142,CL00126,2025-08-01,26150.0,Wave
F002143,CL00126,2025-09-01,25092.0,Orange Money
F002144,CL00126,2025-10-01,23541.0,Wave
F002145,CL00126,2025-11-01,25928.0,Wave
F002146,CL00126,2025-12-01,24684.0,Wave
F002147,CL00127,2024-01-01,6842.0,Orange Money
F002148,CL00127,2024-02-01,7942.0,Wave
F002149,CL00127,2024-03-01,7454.0,Orange Money
F002150,CL00127,2024-04-01,7813.0,Especes
F002151,CL00127,2024-05-01,7266.0,Orange Money
F002152,CL00127,2024-06-01,8164.0,Wave
F002153,CL00127,2024-07-01,6826.0,Orange Money
F002154,CL00127,2024-08-01,7305.0,Orange Money
F002155,CL00127,2024-09-01,7609.0,Virement
F002156,CL00127,2024-10-01,6687.0,Orange Money
F002157,CL00127,2024-11-01,8012.0,Orange Money
F002158,CL00127,2024-12-01,7477.0,Wave
F002159,CL00127,2025-01-01,6714.0,Orange Money
F002160,CL00127,2025-02-01,7617.0,Virement
F002161,CL00127,2025-03-01,6948.0,Orange Money
F002162,CL00127,2025-04-01,6319.0,Wave
F002163,CL00127,2025-05-01,7801.0,Wave
F002164,CL00127,2025-06-01,8252.0,MTN MoMo
F002165,CL00127,2025-07-01,8357.0,Wave
F002166,CL00127,2025-08-01,6593.0,Wave
F002167,CL00127,2025-09-01,7436.0,Especes
F002168,CL00127,2025-10-01,8346.0,Orange Money
F002169,CL00127,2025-11-01,8827.0,MTN MoMo
F002170,CL00127,2025-12-01,6561.0,Wave
F002171,CL00128,2024-01-01,4596.0,Orange Money
F002172,CL00128,2024-02-01,4878.0,Wave
F002173,CL00128,2024-03-01,4228.0,MTN MoMo
F002174,CL00128,2024-04-01,4883.0,Orange Money
F002175,CL00128,2024-05-01,5008.0,Orange Money
F002176,CL00128,2024-06-01,4039.0,Orange Money
F002177,CL00128,2024-07-01,4444.0,Virement
F002178,CL00128,2024-08-01,4803.0,Wave
F002179,CL00128,2024-09-01,4317.0,Especes
F002180,CL00128,2024-10-01,4990.0,Orange Money
F002181,CL00128,2024-11-01,4273.0,Orange Money
F002182,CL00128,2024-12-01,4601.0,MTN MoMo
F002183,CL00128,2025-01-01,4702.0,Wave
F002184,CL00128,2025-02-01,4226.0,Especes
F002185,CL00128,2025-03-01,4610.0,Wave
F002186,CL00128,2025-04-01,4228.0,Orange Money
F002187,CL00128,2025-05-01,4426.0,Wave
F002188,CL00128,2025-06-01,3869.0,Wave
F002189,CL00128,2025-07-01,4510.0,Orange Money
F002190,CL00128,2025-08-01,4461.0,Wave
F002191,CL00128,2025-09-01,4797.0,Wave
F002192,CL00128,2025-10-01,4613.0,MTN MoMo
F002193,CL00128,2025-11-01,4423.0,Wave
F002194,CL00128,2025-12-01,4527.0,Orange Money
F002195,CL00129,2025-02-01,23158.0,Virement
F002196,CL00129,2025-03-01,27005.0,Orange Money
F002197,CL00129,2025-04-01,23435.0,Wave
F002198,CL00129,2025-05-01,24506.0,Orange Money
F002199,CL00129,2025-06-01,28160.0,Orange Money
F002200,CL00129,2025-07-01,24937.0,Wave
F002201,CL00129,2025-08-01,24407.0,Wave
F002202,CL00129,2025-09-01,25118.0,Orange Money
F002203,CL00129,2025-10-01,27286.0,Virement
F002204,CL00129,2025-11-01,24316.0,Orange Money
F002205,CL00129,2025-12-01,24311.0,Wave
F002206,CL00130,2024-02-01,2756.0,Orange Money
F002207,CL00130,2024-03-01,3109.0,Orange Money
F002208,CL00130,2024-04-01,3269.0,Orange Money
F002209,CL00130,2024-05-01,2890.0,MTN MoMo
F002210,CL00130,2024-06-01,3165.0,Orange Money
F002211,CL00130,2024-07-01,3024.0,MTN MoMo
F002212,CL00130,2024-08-01,3143.0,Wave
F002213,CL00130,2024-09-01,2698.0,Orange Money
F002214,CL00130,2024-10-01,2920.0,Orange Money
F002215,CL00130,2024-11-01,3157.0,Wave
F002216,CL00130,2024-12-01,2740.0,Wave
F002217,CL00130,2025-01-01,2672.0,Wave
F002218,CL00130,2025-02-01,2581.0,Wave
F002219,CL00130,2025-03-01,2766.0,Wave
F002220,CL00130,2025-04-01,2888.0,Especes
F002221,CL00130,2025-05-01,3171.0,Wave
F002222,CL00130,2025-06-01,2744.0,Wave
F002223,CL00130,2025-07-01,3106.0,Orange Money
F002224,CL00130,2025-08-01,2957.0,Orange Money
F002225,CL00130,2025-09-01,2750.0,Especes
F002226,CL00130,2025-10-01,3071.0,Wave
F002227,CL00130,2025-11-01,2985.0,Wave
F002228,CL00130,2025-12-01,2966.0,Wave
F002229,CL00131,2025-06-01,3949.0,Orange Money
F002230,CL00131,2025-07-01,4931.0,Wave
F002231,CL00131,2025-08-01,4957.0,Wave
F002232,CL00131,2025-09-01,4838.0,Wave
F002233,CL00131,2025-10-01,4335.0,Wave
F002234,CL00131,2025-11-01,4274.0,Orange Money
F002235,CL00131,2025-12-01,4909.0,Wave
F002236,CL00132,2025-02-01,2429.0,MTN MoMo
F002237,CL00132,2025-03-01,2892.0,Wave
F002238,CL00132,2025-04-01,2744.0,Wave
F002239,CL00132,2025-05-01,3299.0,Orange Money
F002240,CL00132,2025-06-01,3258.0,Orange Money
F002241,CL00132,2025-07-01,3002.0,Orange Money
F002242,CL00132,2025-08-01,3152.0,Wave
F002243,CL00132,2025-09-01,3026.0,Wave
F002244,CL00132,2025-10-01,0.0,Orange Money
F002245,CL00132,2025-11-01,3120.0,Virement
F002246,CL00132,2025-12-01,2896.0,Wave
F002247,CL00133,2024-01-01,3748.0,Orange Money
F002248,CL00133,2024-02-01,4238.0,Orange Money
F002249,CL00133,2024-03-01,3740.0,MTN MoMo
F002250,CL00133,2024-04-01,4214.0,Orange Money
F002251,CL00133,2024-05-01,4071.0,MTN MoMo
F002252,CL00133,2024-06-01,3528.0,Virement
F002253,CL00133,2024-07-01,3923.0,Wave
F002254,CL00133,2024-08-01,3736.0,Wave
F002255,CL00133,2024-09-01,4088.0,Orange Money
F002256,CL00133,2024-10-01,4291.0,Wave
F002257,CL00133,2024-11-01,3455.0,Orange Money
F002258,CL00133,2024-12-01,3732.0,Orange Money
F002259,CL00133,2025-01-01,4400.0,Especes
F002260,CL00133,2025-02-01,3992.0,Orange Money
F002261,CL00133,2025-03-01,0.0,Orange Money
F002262,CL00133,2025-04-01,4427.0,Wave
F002263,CL00133,2025-05-01,3920.0,Wave
F002264,CL00133,2025-06-01,3644.0,MTN MoMo
F002265,CL00133,2025-07-01,3401.0,Wave
F002266,CL00133,2025-08-01,4355.0,Orange Money
F002267,CL00133,2025-09-01,4106.0,MTN MoMo
F002268,CL00133,2025-10-01,3832.0,Orange Money
F002269,CL00133,2025-11-01,4128.0,Wave
F002270,CL00133,2025-12-01,3844.0,Wave
F002271,CL00134,2024-08-01,26624.0,Wave
F002272,CL00134,2024-09-01,24887.0,Especes
F002273,CL00134,2024-10-01,23133.0,Wave
F002274,CL00134,2024-11-01,26198.0,Wave
F002275,CL00134,2024-12-01,22552.0,Orange Money
F002276,CL00134,2025-01-01,23130.0,Orange Money
F002277,CL00134,2025-02-01,27183.0,MTN MoMo
F002278,CL00134,2025-03-01,27190.0,Wave
F002279,CL00134,2025-04-01,27106.0,Wave
F002280,CL00134,2025-05-01,23255.0,Especes
F002281,CL00134,2025-06-01,21257.0,Orange Money
F002282,CL00134,2025-07-01,25651.0,Wave
F002283,CL00134,2025-08-01,0.0,Wave
F002284,CL00134,2025-09-01,25658.0,Orange Money
F002285,CL00134,2025-10-01,24359.0,Wave
F002286,CL00134,2025-11-01,25715.0,Wave
F002287,CL00134,2025-12-01,27047.0,Wave
F002288,CL00135,2024-11-01,7511.0,Wave
F002289,CL00135,2024-12-01,8044.0,MTN MoMo
F002290,CL00135,2025-01-01,0.0,Orange Money
F002291,CL00135,2025-02-01,7335.0,Virement
F002292,CL00135,2025-03-01,6907.0,Virement
F002293,CL00135,2025-04-01,8442.0,Especes
F002294,CL00135,2025-05-01,7961.0,Orange Money
F002295,CL00135,2025-06-01,7738.0,Virement
F002296,CL00135,2025-07-01,6988.0,Orange Money
F002297,CL00135,2025-08-01,7297.0,Wave
F002298,CL00135,2025-09-01,8296.0,Wave
F002299,CL00135,2025-10-01,7497.0,Wave
F002300,CL00135,2025-11-01,7725.0,Especes
F002301,CL00135,2025-12-01,8256.0,Orange Money
F002302,CL00136,2025-09-01,4497.0,Wave
F002303,CL00136,2025-10-01,2255.0,MTN MoMo
F002304,CL00136,2025-11-01,2203.0,Orange Money
F002305,CL00136,2025-12-01,2873.0,Orange Money
F002306,CL00137,2024-01-01,8670.0,Wave
F002307,CL00137,2024-02-01,7129.0,Especes
F002308,CL00137,2024-03-01,8051.0,Wave
F002309,CL00137,2024-04-01,7485.0,Wave
F002310,CL00137,2024-05-01,6733.0,Wave
F002311,CL00137,2024-06-01,6600.0,Wave
F002312,CL00137,2024-07-01,7487.0,Wave
F002313,CL00137,2024-08-01,6048.0,Wave
F002314,CL00137,2024-09-01,7189.0,Orange Money
F002315,CL00137,2024-10-01,8096.0,Wave
F002316,CL00137,2024-11-01,8215.0,Wave
F002317,CL00137,2024-12-01,8097.0,Orange Money
F002318,CL00137,2025-01-01,7499.0,Wave
F002319,CL00137,2025-02-01,6988.0,Wave
F002320,CL00137,2025-03-01,8165.0,MTN MoMo
F002321,CL00137,2025-04-01,7585.0,Orange Money
F002322,CL00137,2025-05-01,6715.0,Wave
F002323,CL00137,2025-06-01,7532.0,MTN MoMo
F002324,CL00137,2025-07-01,8058.0,Orange Money
F002325,CL00137,2025-08-01,6301.0,Orange Money
F002326,CL00137,2025-09-01,7387.0,Orange Money
F002327,CL00137,2025-10-01,8295.0,Wave
F002328,CL00137,2025-11-01,7496.0,Wave
F002329,CL00137,2025-12-01,6842.0,Orange Money
F002330,CL00138,2024-01-01,3194.0,Virement
F002331,CL00138,2024-02-01,3122.0,Orange Money
F002332,CL00138,2024-03-01,3034.0,Orange Money
F002333,CL00138,2024-04-01,2744.0,Orange Money
F002334,CL00138,2024-05-01,1534.0,Virement
F002335,CL00138,2024-06-01,1603.0,Orange Money
F002336,CL00138,2024-07-01,1280.0,Wave
F002337,CL00139,2024-01-01,7457.0,Wave
F002338,CL00139,2024-02-01,8324.0,Orange Money
F002339,CL00139,2024-03-01,7010.0,Especes
F002340,CL00139,2024-04-01,7063.0,Wave
F002341,CL00139,2024-05-01,7105.0,Wave
F002342,CL00139,2024-06-01,7974.0,MTN MoMo
F002343,CL00139,2024-07-01,8051.0,Orange Money
F002344,CL00139,2024-08-01,6335.0,Wave
F002345,CL00139,2024-09-01,7247.0,Wave
F002346,CL00139,2024-10-01,8822.0,MTN MoMo
F002347,CL00139,2024-11-01,7444.0,Orange Money
F002348,CL00139,2024-12-01,6900.0,Orange Money
F002349,CL00139,2025-01-01,8429.0,Wave
F002350,CL00139,2025-02-01,7148.0,Orange Money
F002351,CL00139,2025-03-01,3114.0,Wave
F002352,CL00139,2025-04-01,4434.0,Wave
F002353,CL00139,2025-05-01,4582.0,Wave
F002354,CL00140,2024-07-01,7210.0,Orange Money
F002355,CL00140,2024-08-01,6728.0,Orange Money
F002356,CL00140,2024-09-01,7261.0,Virement
F002357,CL00140,2024-10-01,7984.0,Wave
F002358,CL00140,2024-11-01,6254.0,MTN MoMo
F002359,CL00140,2024-12-01,7366.0,MTN MoMo
F002360,CL00140,2025-01-01,7652.0,Wave
F002361,CL00140,2025-02-01,7662.0,Wave
F002362,CL00140,2025-03-01,0.0,Orange Money
F002363,CL00140,2025-04-01,7230.0,Wave
F002364,CL00140,2025-05-01,7592.0,Orange Money
F002365,CL00140,2025-06-01,7955.0,Especes
F002366,CL00140,2025-07-01,6751.0,Wave
F002367,CL00140,2025-08-01,7512.0,Especes
F002368,CL00140,2025-09-01,8201.0,Wave
F002369,CL00140,2025-10-01,7468.0,Especes
F002370,CL00140,2025-11-01,7756.0,Orange Money
F002371,CL00140,2025-12-01,0.0,Orange Money
F002372,CL00141,2024-03-01,4044.0,Orange Money
F002373,CL00141,2024-04-01,4434.0,Especes
F002374,CL00141,2024-05-01,3877.0,Wave
F002375,CL00141,2024-06-01,4332.0,Orange Money
F002376,CL00141,2024-07-01,4080.0,MTN MoMo
F002377,CL00141,2024-08-01,4088.0,Orange Money
