ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,sla_heures,first_response_heures,resolution_heures,sla_breach,nb_contacts,reopened,csat,in_backlog,mois,jour_semaine,ratio_sla
TKT002601,2022-06-09 17:33:00,CAT008,AGT012,France,Email,2,Résolu,120,7.9,85.5,0,1,0,4.2,0,6,3,0.712
TKT002602,2022-06-09 15:53:00,CAT004,AGT006,Senegal,Téléphone,3,Backlog,240,42.4,238.2,0,2,0,,1,6,3,0.992
TKT002603,2022-06-09 09:17:00,CAT005,AGT007,Senegal,App mobile,1,Résolu,60,12.5,57.9,0,2,0,3.3,0,6,3,0.965
TKT002604,2022-06-09 20:20:00,CAT002,AGT004,Senegal,Email,2,Escaladé,120,30.1,177.1,1,1,0,,0,6,3,1.476
TKT002605,2022-06-09 12:17:00,CAT004,AGT010,France,Chat,3,Résolu,240,40.8,213.7,0,1,0,4.8,0,6,3,0.89
TKT002606,2022-06-09 12:20:00,CAT004,AGT011,Cameroun,Web form,3,En cours,240,63.5,352.3,1,3,0,,0,6,3,1.468
TKT002607,2022-06-09 11:20:00,CAT003,AGT006,CI,Téléphone,3,Résolu,180,20.7,116.2,0,1,0,4.9,0,6,3,0.646
TKT002608,2022-06-09 09:46:00,CAT001,AGT007,France,Téléphone,4,En cours,240,19.4,119.0,0,1,0,,0,6,3,0.496
TKT002609,2022-06-09 17:53:00,CAT007,AGT003,CI,Email,5,En cours,480,16.6,143.8,0,2,0,,0,6,3,0.3
TKT002610,2022-06-09 13:48:00,CAT006,AGT003,Mali,Email,3,En cours,360,42.6,383.7,1,2,0,,0,6,3,1.066
TKT002611,2022-06-09 15:49:00,CAT002,AGT007,Senegal,Email,2,Résolu,120,5.9,98.8,0,1,0,3.6,0,6,3,0.823
TKT002612,2022-06-10 17:12:00,CAT006,AGT009,Belgique,Email,3,Résolu,360,123.2,565.9,1,1,0,3.4,0,6,4,1.572
TKT002613,2022-06-10 13:25:00,CAT002,AGT012,CI,Téléphone,2,Escaladé,120,21.4,185.7,1,1,0,,0,6,4,1.547
TKT002614,2022-06-10 11:39:00,CAT008,AGT006,CI,Email,2,Escaladé,120,32.5,137.6,1,3,0,,0,6,4,1.147
TKT002615,2022-06-10 16:25:00,CAT007,AGT008,CI,Téléphone,5,Backlog,480,112.5,1025.0,1,2,0,,1,6,4,2.135
TKT002616,2022-06-10 22:26:00,CAT001,AGT012,CI,Chat,4,Résolu,240,44.2,237.1,0,3,0,4.4,0,6,4,0.988
TKT002617,2022-06-10 21:46:00,CAT001,AGT002,Cameroun,Web form,4,En cours,240,102.7,471.9,1,1,0,,0,6,4,1.966
TKT002618,2022-06-10 19:35:00,CAT002,AGT001,Maroc,Chat,2,Backlog,120,7.9,62.1,0,1,0,,1,6,4,0.518
TKT002619,2022-06-10 13:18:00,CAT002,AGT010,Senegal,Chat,2,Résolu,120,12.9,79.8,0,3,1,4.2,0,6,4,0.665
TKT002620,2022-06-10 14:36:00,CAT004,AGT006,CI,Téléphone,3,Résolu,240,56.2,398.3,1,1,0,4.4,0,6,4,1.66
TKT002621,2022-06-10 07:19:00,CAT001,AGT010,Maroc,Email,4,Résolu,240,50.2,272.2,1,1,0,4.0,0,6,4,1.134
TKT002622,2022-06-10 16:33:00,CAT002,AGT009,CI,Téléphone,2,Résolu,120,19.5,118.7,0,1,0,3.2,0,6,4,0.989
TKT002623,2022-06-10 19:30:00,CAT004,AGT006,Senegal,Chat,3,Résolu,240,16.2,83.1,0,1,0,4.6,0,6,4,0.346
TKT002624,2022-06-10 22:27:00,CAT007,AGT004,Maroc,Chat,5,Résolu,480,75.5,643.9,1,1,0,3.3,0,6,4,1.341
TKT002625,2022-06-10 10:39:00,CAT005,AGT003,Ghana,App mobile,1,Escaladé,60,15.2,63.6,1,2,0,,0,6,4,1.06
TKT002626,2022-06-10 12:07:00,CAT002,AGT002,Senegal,Chat,2,Résolu,120,17.3,231.2,1,1,0,2.7,0,6,4,1.927
TKT002627,2022-06-10 14:16:00,CAT002,AGT008,Cameroun,Téléphone,2,Résolu,120,21.8,95.4,0,1,0,4.7,0,6,4,0.795
TKT002628,2022-06-10 12:32:00,CAT004,AGT003,CI,Web form,3,Résolu,240,13.9,146.7,0,1,0,4.6,0,6,4,0.611
TKT002629,2022-06-10 13:56:00,CAT010,AGT011,France,Email,1,Résolu,60,8.7,50.0,0,1,0,3.7,0,6,4,0.833
TKT002630,2022-06-10 11:01:00,CAT002,AGT003,France,Web form,2,Escaladé,120,26.0,176.9,1,2,0,,0,6,4,1.474
TKT002631,2022-06-10 11:02:00,CAT008,AGT006,Mali,Email,2,Backlog,120,10.7,68.7,0,4,0,,1,6,4,0.572
TKT002632,2022-06-10 16:41:00,CAT001,AGT004,Senegal,Email,4,Escaladé,240,22.6,449.3,1,1,0,,0,6,4,1.872
TKT002633,2022-06-10 12:45:00,CAT001,AGT007,Ghana,Web form,4,En cours,240,18.0,120.9,0,2,0,,0,6,4,0.504
TKT002634,2022-06-10 14:45:00,CAT007,AGT012,CI,Email,5,Résolu,480,19.1,328.0,0,2,0,4.3,0,6,4,0.683
TKT002635,2022-06-10 04:29:00,CAT004,AGT005,Senegal,Téléphone,3,Résolu,240,19.0,148.9,0,1,0,4.1,0,6,4,0.62
TKT002636,2022-06-10 04:06:00,CAT004,AGT010,Maroc,Téléphone,3,Résolu,240,20.2,159.8,0,2,0,4.7,0,6,4,0.666
TKT002637,2022-06-11 15:11:00,CAT006,AGT010,CI,Chat,3,Résolu,360,62.1,479.1,1,2,0,4.3,0,6,5,1.331
TKT002638,2022-06-11 14:49:00,CAT001,AGT006,France,Téléphone,4,Escaladé,240,38.1,292.4,1,1,0,,0,6,5,1.218
TKT002639,2022-06-11 18:50:00,CAT010,AGT007,France,Email,1,Résolu,60,3.2,24.5,0,2,0,4.2,0,6,5,0.408
TKT002640,2022-06-11 16:13:00,CAT004,AGT003,France,Email,3,Résolu,240,6.4,89.9,0,1,0,3.9,0,6,5,0.375
TKT002641,2022-06-11 18:19:00,CAT001,AGT005,CI,Téléphone,4,Résolu,240,29.7,121.3,0,1,0,5.0,0,6,5,0.505
TKT002642,2022-06-11 15:46:00,CAT003,AGT011,Mali,Chat,3,Résolu,180,50.5,210.1,1,1,0,3.3,0,6,5,1.167
TKT002643,2022-06-11 18:00:00,CAT010,AGT004,Maroc,App mobile,1,Backlog,60,10.7,57.8,0,1,0,,1,6,5,0.963
TKT002644,2022-06-11 16:24:00,CAT003,AGT011,France,Chat,3,Escaladé,180,19.0,219.7,1,5,0,,0,6,5,1.221
TKT002645,2022-06-11 15:51:00,CAT008,AGT008,Ghana,Web form,2,Backlog,120,12.8,57.4,0,2,0,,1,6,5,0.478
TKT002646,2022-06-12 14:12:00,CAT003,AGT010,CI,App mobile,3,Escaladé,180,38.8,221.2,1,1,0,,0,6,6,1.229
TKT002647,2022-06-12 12:41:00,CAT008,AGT007,CI,Email,2,En cours,120,11.0,138.2,1,1,0,,0,6,6,1.152
TKT002648,2022-06-12 10:16:00,CAT005,AGT005,Senegal,Téléphone,1,Résolu,60,7.8,33.3,0,2,0,5.0,0,6,6,0.555
TKT002649,2022-06-12 19:07:00,CAT002,AGT011,Cameroun,Email,2,En cours,120,22.5,120.0,0,2,0,,0,6,6,1.0
TKT002650,2022-06-12 19:12:00,CAT007,AGT012,Senegal,Email,5,Escaladé,480,46.3,587.3,1,1,0,,0,6,6,1.224
TKT002651,2022-06-12 09:53:00,CAT007,AGT011,France,Téléphone,5,Escaladé,480,224.5,1089.5,1,2,0,,0,6,6,2.27
TKT002652,2022-06-12 14:10:00,CAT008,AGT008,Mali,Email,2,Résolu,120,6.9,37.7,0,1,0,4.8,0,6,6,0.314
TKT002653,2022-06-12 07:28:00,CAT002,AGT005,Belgique,App mobile,2,Résolu,120,3.9,30.6,0,1,0,4.4,0,6,6,0.255
TKT002654,2022-06-12 12:46:00,CAT004,AGT007,Mali,Chat,3,Fermé,240,59.6,326.7,1,2,0,3.5,0,6,6,1.361
TKT002655,2022-06-12 08:38:00,CAT001,AGT009,CI,Chat,4,Escaladé,240,53.5,285.1,1,1,0,,0,6,6,1.188
TKT002656,2022-06-12 13:54:00,CAT003,AGT002,France,Email,3,Escaladé,180,18.4,261.2,1,1,0,,0,6,6,1.451
TKT002657,2022-06-12 08:54:00,CAT005,AGT001,CI,App mobile,1,Résolu,60,3.4,26.4,0,2,0,4.5,0,6,6,0.44
TKT002658,2022-06-13 04:45:00,CAT004,AGT002,France,Email,3,En cours,240,74.4,432.7,1,1,0,,0,6,0,1.803
TKT002659,2022-06-13 21:46:00,CAT007,AGT005,Ghana,Chat,5,Résolu,480,74.4,775.7,1,1,0,4.6,0,6,0,1.616
TKT002660,2022-06-13 15:07:00,CAT007,AGT002,Maroc,Téléphone,5,En cours,480,82.7,662.8,1,2,0,,0,6,0,1.381
TKT002661,2022-06-13 21:29:00,CAT002,AGT009,CI,Chat,2,Résolu,120,4.2,36.5,0,1,0,4.2,0,6,0,0.304
TKT002662,2022-06-13 17:21:00,CAT005,AGT011,Mali,Téléphone,1,Résolu,60,2.5,48.8,0,1,0,3.5,0,6,0,0.813
TKT002663,2022-06-13 16:29:00,CAT003,AGT012,Mali,Email,3,Résolu,180,14.1,180.2,1,3,0,4.5,0,6,0,1.001
TKT002664,2022-06-13 18:12:00,CAT002,AGT006,France,Téléphone,2,Résolu,120,8.4,165.7,1,1,0,5.0,0,6,0,1.381
TKT002665,2022-06-13 10:16:00,CAT002,AGT006,Cameroun,Chat,2,Résolu,120,12.4,65.7,0,1,0,4.8,0,6,0,0.548
TKT002666,2022-06-13 19:48:00,CAT001,AGT003,Ghana,Chat,4,Backlog,240,12.4,124.9,0,1,0,,1,6,0,0.52
TKT002667,2022-06-13 13:37:00,CAT003,AGT009,Mali,Téléphone,3,Résolu,180,3.0,14.3,0,3,0,3.6,0,6,0,0.079
TKT002668,2022-06-13 03:02:00,CAT004,AGT008,CI,Chat,3,Résolu,240,37.9,163.9,0,4,0,3.5,0,6,0,0.683
TKT002669,2022-06-13 21:16:00,CAT002,AGT012,Senegal,Chat,2,Résolu,120,18.8,106.2,0,2,0,4.3,0,6,0,0.885
TKT002670,2022-06-13 07:35:00,CAT003,AGT004,France,Chat,3,En cours,180,18.5,130.7,0,3,0,,0,6,0,0.726
TKT002671,2022-06-13 20:41:00,CAT001,AGT007,Senegal,Chat,4,Escaladé,240,91.9,438.0,1,2,0,,0,6,0,1.825
TKT002672,2022-06-13 13:15:00,CAT006,AGT004,Cameroun,Téléphone,3,Résolu,360,22.9,222.2,0,3,0,3.6,0,6,0,0.617
TKT002673,2022-06-14 13:16:00,CAT007,AGT008,Senegal,Téléphone,5,Résolu,480,117.4,1063.4,1,1,0,4.0,0,6,1,2.215
TKT002674,2022-06-14 22:46:00,CAT004,AGT001,France,Téléphone,3,En cours,240,55.0,347.3,1,5,0,,0,6,1,1.447
TKT002675,2022-06-14 14:54:00,CAT008,AGT005,CI,Email,2,Escaladé,120,18.8,88.2,0,2,0,,0,6,1,0.735
TKT002676,2022-06-14 07:30:00,CAT002,AGT008,Senegal,Email,2,Escaladé,120,18.5,165.9,1,1,0,,0,6,1,1.382
TKT002677,2022-06-14 08:36:00,CAT002,AGT012,Senegal,Chat,2,Escaladé,120,30.9,165.4,1,1,0,,0,6,1,1.378
TKT002678,2022-06-14 16:37:00,CAT004,AGT005,Mali,Téléphone,3,Résolu,240,14.0,57.9,0,1,0,5.0,0,6,1,0.241
TKT002679,2022-06-14 11:37:00,CAT008,AGT012,Senegal,App mobile,2,Résolu,120,25.9,116.3,0,2,0,4.4,0,6,1,0.969
TKT002680,2022-06-14 11:35:00,CAT008,AGT002,CI,Email,2,Résolu,120,20.4,91.6,0,4,0,3.9,0,6,1,0.763
TKT002681,2022-06-14 09:36:00,CAT003,AGT006,France,Téléphone,3,Escaladé,180,18.2,192.7,1,2,0,,0,6,1,1.071
TKT002682,2022-06-14 06:50:00,CAT002,AGT012,Ghana,Web form,2,Escaladé,120,6.9,34.1,0,5,1,,0,6,1,0.284
TKT002683,2022-06-14 03:34:00,CAT005,AGT007,CI,Téléphone,1,Résolu,60,4.8,57.6,0,1,0,4.0,0,6,1,0.96
TKT002684,2022-06-14 17:13:00,CAT002,AGT011,Mali,Email,2,Escaladé,120,15.5,154.0,1,1,0,,0,6,1,1.283
TKT002685,2022-06-14 21:24:00,CAT007,AGT012,Cameroun,App mobile,5,Fermé,480,138.7,724.2,1,2,0,3.2,0,6,1,1.509
TKT002686,2022-06-14 10:34:00,CAT001,AGT010,Senegal,Email,4,Résolu,240,82.8,487.6,1,1,0,4.2,0,6,1,2.032
TKT002687,2022-06-14 03:24:00,CAT004,AGT004,France,App mobile,3,Escaladé,240,38.4,357.8,1,2,0,,0,6,1,1.491
TKT002688,2022-06-14 15:48:00,CAT009,AGT004,CI,Web form,1,En cours,480,54.5,538.4,1,1,0,,0,6,1,1.122
TKT002689,2022-06-14 09:28:00,CAT010,AGT003,France,Email,1,Fermé,60,9.3,38.1,0,1,0,4.2,0,6,1,0.635
TKT002690,2022-06-14 12:33:00,CAT007,AGT008,France,Web form,5,Escaladé,480,41.3,744.9,1,1,0,,0,6,1,1.552
TKT002691,2022-06-15 09:04:00,CAT002,AGT010,Mali,Email,2,Résolu,120,24.2,138.9,1,2,0,4.2,0,6,2,1.158
TKT002692,2022-06-15 21:49:00,CAT003,AGT007,Belgique,Web form,3,Résolu,180,33.3,157.1,0,2,0,4.0,0,6,2,0.873
TKT002693,2022-06-15 09:51:00,CAT007,AGT003,Mali,Chat,5,Résolu,480,171.8,813.7,1,2,0,4.4,0,6,2,1.695
TKT002694,2022-06-15 20:36:00,CAT007,AGT003,France,Email,5,Escaladé,480,31.0,599.9,1,1,0,,0,6,2,1.25
TKT002695,2022-06-15 02:05:00,CAT002,AGT009,France,Chat,2,Escaladé,120,15.9,141.7,1,2,0,,0,6,2,1.181
TKT002696,2022-06-15 16:48:00,CAT002,AGT001,CI,Email,2,En cours,120,3.7,24.8,0,1,0,,0,6,2,0.207
TKT002697,2022-06-15 15:42:00,CAT009,AGT002,Senegal,Chat,1,Escaladé,480,80.8,616.4,1,1,0,,0,6,2,1.284
TKT002698,2022-06-15 11:25:00,CAT004,AGT011,Ghana,Téléphone,3,Escaladé,240,27.6,262.9,1,3,1,,0,6,2,1.095
TKT002699,2022-06-15 10:47:00,CAT007,AGT001,France,App mobile,5,Escaladé,480,50.2,572.2,1,1,0,,0,6,2,1.192
TKT002700,2022-06-15 09:35:00,CAT010,AGT009,Mali,Email,1,Résolu,60,3.0,16.5,0,1,0,4.4,0,6,2,0.275
TKT002701,2022-06-15 08:08:00,CAT007,AGT005,Senegal,Web form,5,Escaladé,480,91.9,612.7,1,1,0,,0,6,2,1.276
TKT002702,2022-06-15 07:27:00,CAT006,AGT001,CI,Email,3,Fermé,360,96.5,393.8,1,2,0,4.6,0,6,2,1.094
TKT002703,2022-06-15 05:54:00,CAT001,AGT003,Senegal,Chat,4,Escaladé,240,18.5,246.2,1,1,0,,0,6,2,1.026
TKT002704,2022-06-15 10:41:00,CAT002,AGT010,France,Email,2,En cours,120,24.9,148.8,1,2,0,,0,6,2,1.24
TKT002705,2022-06-15 15:23:00,CAT005,AGT002,Senegal,Web form,1,En cours,60,4.5,68.4,1,3,0,,0,6,2,1.14
TKT002706,2022-06-15 02:50:00,CAT006,AGT002,Senegal,Email,3,En cours,360,61.9,436.4,1,2,0,,0,6,2,1.212
TKT002707,2022-06-15 17:52:00,CAT001,AGT005,Mali,Email,4,Résolu,240,21.7,170.6,0,1,0,4.5,0,6,2,0.711
TKT002708,2022-06-16 10:36:00,CAT001,AGT009,CI,Email,4,Escaladé,240,115.7,496.6,1,2,0,,0,6,3,2.069
TKT002709,2022-06-16 13:56:00,CAT002,AGT011,France,Téléphone,2,Escaladé,120,12.0,133.6,1,4,0,,0,6,3,1.113
TKT002710,2022-06-16 22:24:00,CAT006,AGT008,France,Email,3,Résolu,360,66.8,289.4,0,3,0,3.9,0,6,3,0.804
TKT002711,2022-06-16 18:39:00,CAT002,AGT009,Cameroun,Téléphone,2,Résolu,120,21.8,103.0,0,1,0,4.1,0,6,3,0.858
TKT002712,2022-06-16 13:55:00,CAT004,AGT001,Maroc,Email,3,Résolu,240,47.5,244.6,1,2,0,4.3,0,6,3,1.019
TKT002713,2022-06-16 09:26:00,CAT001,AGT002,Senegal,Chat,4,Backlog,240,8.5,64.5,0,2,0,,1,6,3,0.269
TKT002714,2022-06-16 08:02:00,CAT010,AGT003,CI,Email,1,En cours,60,2.1,22.0,0,2,0,,0,6,3,0.367
TKT002715,2022-06-16 06:06:00,CAT001,AGT005,Mali,Téléphone,4,Résolu,240,21.4,217.7,0,4,1,5.0,0,6,3,0.907
TKT002716,2022-06-16 09:55:00,CAT004,AGT003,Senegal,App mobile,3,Résolu,240,26.9,129.4,0,3,0,5.0,0,6,3,0.539
TKT002717,2022-06-16 09:21:00,CAT004,AGT003,Mali,Téléphone,3,Fermé,240,32.5,310.5,1,3,1,4.0,0,6,3,1.294
TKT002718,2022-06-16 17:48:00,CAT005,AGT011,CI,Téléphone,1,Résolu,60,3.0,22.6,0,2,0,3.7,0,6,3,0.377
TKT002719,2022-06-16 14:50:00,CAT007,AGT002,Belgique,Email,5,Résolu,480,72.6,312.0,0,3,0,3.8,0,6,3,0.65
TKT002720,2022-06-16 09:38:00,CAT007,AGT007,Senegal,Email,5,Résolu,480,90.8,665.2,1,3,0,3.0,0,6,3,1.386
TKT002721,2022-06-16 13:15:00,CAT008,AGT011,Senegal,Email,2,En cours,120,12.4,109.1,0,2,0,,0,6,3,0.909
TKT002722,2022-06-16 11:31:00,CAT001,AGT005,CI,Email,4,En cours,240,61.6,308.2,1,3,0,,0,6,3,1.284
TKT002723,2022-06-16 09:14:00,CAT003,AGT005,Mali,Email,3,Résolu,180,20.3,192.4,1,3,0,4.4,0,6,3,1.069
TKT002724,2022-06-16 08:30:00,CAT006,AGT003,Ghana,Téléphone,3,Escaladé,360,38.0,424.3,1,3,0,,0,6,3,1.179
TKT002725,2022-06-16 09:21:00,CAT001,AGT004,CI,Web form,4,Backlog,240,49.8,267.9,1,1,0,,1,6,3,1.116
TKT002726,2022-06-16 08:48:00,CAT010,AGT007,Senegal,App mobile,1,Résolu,60,7.0,39.7,0,2,0,3.8,0,6,3,0.662
TKT002727,2022-06-16 11:20:00,CAT002,AGT008,CI,Email,2,Résolu,120,16.6,166.4,1,1,0,3.6,0,6,3,1.387
TKT002728,2022-06-16 20:20:00,CAT001,AGT001,France,Email,4,Escaladé,240,52.9,299.1,1,2,0,,0,6,3,1.246
TKT002729,2022-06-17 15:21:00,CAT002,AGT003,Mali,App mobile,2,Résolu,120,17.1,101.6,0,1,0,3.7,0,6,4,0.847
TKT002730,2022-06-17 17:02:00,CAT007,AGT002,CI,Email,5,En cours,480,64.3,988.2,1,1,0,,0,6,4,2.059
TKT002731,2022-06-17 02:45:00,CAT002,AGT012,Belgique,Chat,2,En cours,120,12.3,109.7,0,5,0,,0,6,4,0.914
TKT002732,2022-06-17 10:31:00,CAT010,AGT010,Ghana,Chat,1,Résolu,60,8.9,59.4,0,1,0,4.8,0,6,4,0.99
TKT002733,2022-06-17 13:41:00,CAT009,AGT007,Ghana,Email,1,Résolu,480,32.9,332.1,0,3,0,3.7,0,6,4,0.692
TKT002734,2022-06-17 15:34:00,CAT007,AGT003,Cameroun,Email,5,Backlog,480,130.8,677.1,1,1,0,,1,6,4,1.411
TKT002735,2022-06-17 10:18:00,CAT002,AGT001,France,Web form,2,Résolu,120,13.8,84.7,0,1,0,4.3,0,6,4,0.706
TKT002736,2022-06-17 12:04:00,CAT007,AGT011,Maroc,Téléphone,5,Escaladé,480,35.3,643.8,1,4,1,,0,6,4,1.341
TKT002737,2022-06-17 10:48:00,CAT007,AGT001,CI,Email,5,Résolu,480,115.3,586.8,1,2,0,3.6,0,6,4,1.222
TKT002738,2022-06-17 13:13:00,CAT004,AGT009,France,Chat,3,En cours,240,9.0,39.4,0,2,0,,0,6,4,0.164
TKT002739,2022-06-17 21:30:00,CAT003,AGT004,France,Email,3,En cours,180,13.6,200.8,1,3,0,,0,6,4,1.116
TKT002740,2022-06-17 04:37:00,CAT003,AGT010,CI,Chat,3,Fermé,180,34.2,169.3,0,2,0,5.0,0,6,4,0.941
TKT002741,2022-06-17 13:09:00,CAT002,AGT008,CI,Email,2,Résolu,120,33.7,172.9,1,5,1,4.4,0,6,4,1.441
TKT002742,2022-06-17 12:22:00,CAT006,AGT005,France,Téléphone,3,Résolu,360,76.8,393.2,1,2,0,4.4,0,6,4,1.092
TKT002743,2022-06-17 14:56:00,CAT001,AGT009,CI,Téléphone,4,Escaladé,240,17.0,240.4,1,1,0,,0,6,4,1.002
TKT002744,2022-06-17 19:16:00,CAT010,AGT010,France,Chat,1,Résolu,60,2.5,44.4,0,1,0,4.8,0,6,4,0.74
TKT002745,2022-06-17 18:21:00,CAT004,AGT012,Senegal,Chat,3,Backlog,240,21.3,318.7,1,1,0,,1,6,4,1.328
TKT002746,2022-06-17 18:13:00,CAT003,AGT006,Maroc,Téléphone,3,Résolu,180,44.0,291.9,1,4,0,4.6,0,6,4,1.622
TKT002747,2022-06-17 11:53:00,CAT002,AGT003,CI,Email,2,Résolu,120,18.4,187.5,1,2,0,4.7,0,6,4,1.562
TKT002748,2022-06-17 11:44:00,CAT004,AGT004,CI,Email,3,Résolu,240,69.0,316.4,1,1,0,3.7,0,6,4,1.318
TKT002749,2022-06-17 07:16:00,CAT002,AGT008,Maroc,Email,2,Escaladé,120,32.4,134.5,1,1,0,,0,6,4,1.121
TKT002750,2022-06-18 14:02:00,CAT003,AGT011,CI,Chat,3,En cours,180,13.1,229.1,1,2,0,,0,6,5,1.273
TKT002751,2022-06-18 14:15:00,CAT008,AGT004,France,Chat,2,Résolu,120,9.5,84.5,0,1,0,3.9,0,6,5,0.704
TKT002752,2022-06-18 09:14:00,CAT002,AGT004,Ghana,Téléphone,2,Résolu,120,21.0,126.2,1,1,0,3.6,0,6,5,1.052
TKT002753,2022-06-18 22:31:00,CAT003,AGT010,Senegal,Web form,3,En cours,180,13.0,182.6,1,5,0,,0,6,5,1.014
TKT002754,2022-06-18 11:32:00,CAT006,AGT006,Belgique,Chat,3,Escaladé,360,30.2,432.1,1,2,0,,0,6,5,1.2
TKT002755,2022-06-18 10:25:00,CAT003,AGT003,Senegal,Chat,3,Résolu,180,7.4,74.5,0,1,0,3.9,0,6,5,0.414
TKT002756,2022-06-18 12:54:00,CAT008,AGT005,CI,Chat,2,Escaladé,120,13.1,150.9,1,1,0,,0,6,5,1.258
TKT002757,2022-06-18 07:33:00,CAT003,AGT010,Ghana,App mobile,3,Résolu,180,26.6,226.9,1,1,0,4.8,0,6,5,1.261
TKT002758,2022-06-18 08:37:00,CAT003,AGT012,France,Email,3,Résolu,180,10.1,92.6,0,1,0,4.6,0,6,5,0.514
TKT002759,2022-06-18 08:05:00,CAT006,AGT001,France,Chat,3,Résolu,360,36.5,211.8,0,3,0,4.0,0,6,5,0.588
TKT002760,2022-06-19 08:51:00,CAT008,AGT005,Senegal,Email,2,Résolu,120,17.8,177.4,1,2,0,5.0,0,6,6,1.478
TKT002761,2022-06-19 09:04:00,CAT003,AGT012,CI,App mobile,3,Résolu,180,24.4,102.4,0,3,0,4.8,0,6,6,0.569
TKT002762,2022-06-19 11:37:00,CAT008,AGT001,Maroc,Chat,2,Escaladé,120,18.8,90.6,0,2,0,,0,6,6,0.755
TKT002763,2022-06-19 02:29:00,CAT002,AGT010,Senegal,Chat,2,En cours,120,27.3,121.6,1,2,0,,0,6,6,1.013
TKT002764,2022-06-19 14:46:00,CAT007,AGT002,Cameroun,App mobile,5,Escaladé,480,103.2,427.8,0,2,0,,0,6,6,0.891
TKT002765,2022-06-19 13:49:00,CAT002,AGT005,Ghana,Chat,2,Résolu,120,1.7,29.3,0,1,0,4.1,0,6,6,0.244
TKT002766,2022-06-19 07:54:00,CAT002,AGT004,Ghana,Chat,2,Résolu,120,22.3,198.0,1,4,0,3.1,0,6,6,1.65
TKT002767,2022-06-19 07:55:00,CAT001,AGT012,CI,Chat,4,Escaladé,240,44.6,318.4,1,2,0,,0,6,6,1.327
TKT002768,2022-06-19 16:57:00,CAT003,AGT010,Ghana,Téléphone,3,Résolu,180,31.2,171.4,0,2,0,4.7,0,6,6,0.952
TKT002769,2022-06-19 16:22:00,CAT004,AGT002,CI,Email,3,Escaladé,240,55.1,380.4,1,4,1,,0,6,6,1.585
TKT002770,2022-06-20 12:17:00,CAT003,AGT008,Maroc,Téléphone,3,Résolu,180,7.0,28.3,0,1,0,4.7,0,6,0,0.157
TKT002771,2022-06-20 13:00:00,CAT002,AGT011,France,Web form,2,Résolu,120,19.6,114.2,0,2,0,3.2,0,6,0,0.952
TKT002772,2022-06-20 15:19:00,CAT003,AGT010,Senegal,Email,3,En cours,180,3.8,71.3,0,1,0,,0,6,0,0.396
TKT002773,2022-06-20 16:35:00,CAT007,AGT008,Senegal,Web form,5,Résolu,480,41.4,172.8,0,1,0,4.1,0,6,0,0.36
TKT002774,2022-06-20 14:41:00,CAT007,AGT001,CI,Web form,5,Résolu,480,43.6,524.3,1,1,0,4.3,0,6,0,1.092
TKT002775,2022-06-20 10:33:00,CAT001,AGT005,CI,Email,4,Résolu,240,42.2,187.4,0,1,0,4.5,0,6,0,0.781
TKT002776,2022-06-20 13:33:00,CAT006,AGT010,Cameroun,Téléphone,3,Résolu,360,41.8,232.1,0,1,0,4.8,0,6,0,0.645
TKT002777,2022-06-20 12:48:00,CAT001,AGT001,Mali,Chat,4,Résolu,240,54.3,225.3,0,3,0,4.7,0,6,0,0.939
TKT002778,2022-06-20 17:59:00,CAT003,AGT005,Maroc,App mobile,3,Résolu,180,8.1,111.9,0,4,0,4.1,0,6,0,0.622
TKT002779,2022-06-20 10:01:00,CAT005,AGT007,Cameroun,Web form,1,Résolu,60,3.7,34.9,0,1,0,3.9,0,6,0,0.582
TKT002780,2022-06-20 12:14:00,CAT010,AGT006,Senegal,Téléphone,1,Résolu,60,3.0,19.6,0,2,0,4.9,0,6,0,0.327
TKT002781,2022-06-20 08:36:00,CAT007,AGT012,Mali,Chat,5,Résolu,480,230.6,1079.2,1,2,0,4.0,0,6,0,2.248
TKT002782,2022-06-20 10:44:00,CAT003,AGT001,Cameroun,Téléphone,3,Escaladé,180,38.0,216.7,1,5,1,,0,6,0,1.204
TKT002783,2022-06-20 15:29:00,CAT003,AGT002,Mali,Téléphone,3,Fermé,180,14.6,156.7,0,2,0,3.5,0,6,0,0.871
TKT002784,2022-06-20 13:45:00,CAT003,AGT007,Maroc,Email,3,Escaladé,180,22.5,251.8,1,3,0,,0,6,0,1.399
TKT002785,2022-06-20 15:53:00,CAT003,AGT009,Senegal,Chat,3,Backlog,180,37.5,206.3,1,1,0,,1,6,0,1.146
TKT002786,2022-06-20 20:15:00,CAT004,AGT002,Senegal,Email,3,Résolu,240,13.1,175.5,0,3,0,4.1,0,6,0,0.731
TKT002787,2022-06-20 14:06:00,CAT003,AGT001,France,Chat,3,Résolu,180,15.7,137.6,0,2,0,5.0,0,6,0,0.764
TKT002788,2022-06-20 02:44:00,CAT001,AGT012,CI,Email,4,Résolu,240,68.7,289.9,1,1,0,4.1,0,6,0,1.208
TKT002789,2022-06-21 13:38:00,CAT002,AGT005,Senegal,App mobile,2,Résolu,120,11.5,105.2,0,5,0,4.7,0,6,1,0.877
TKT002790,2022-06-21 16:16:00,CAT003,AGT001,Cameroun,Email,3,Résolu,180,41.9,215.1,1,5,0,4.3,0,6,1,1.195
