interaction_id,ticket_id,timestamp,agent_id,action_type,visible_client
INT0002296,TKT008470,2023-05-25 07:45:00,AGT006,Note interne,True
INT0002297,TKT003086,2022-07-08 15:02:00,AGT012,Note interne,True
INT0002298,TKT003086,2022-07-11 10:47:00,AGT012,Email client,False
INT0002299,TKT003086,2022-07-14 06:32:00,AGT012,Appel sortant,False
INT0002300,TKT003086,2022-07-17 02:17:00,AGT012,Escalade,True
INT0002301,TKT014826,2024-06-03 09:06:00,AGT011,Note interne,False
INT0002302,TKT014826,2024-06-04 19:24:00,AGT011,Email client,True
INT0002303,TKT003264,2022-07-20 23:10:00,AGT008,Note interne,True
INT0002304,TKT003264,2022-07-21 16:36:00,AGT008,Email client,True
INT0002305,TKT003264,2022-07-22 10:02:00,AGT008,Appel sortant,True
INT0002306,TKT002517,2022-06-05 15:27:00,AGT007,Note interne,True
INT0002307,TKT002517,2022-06-14 13:03:00,AGT007,Email client,True
INT0002308,TKT001338,2022-03-20 10:24:00,AGT001,Note interne,False
INT0002309,TKT004026,2022-09-07 12:27:00,AGT011,Note interne,True
INT0002310,TKT004026,2022-09-11 06:03:00,AGT011,Email client,True
INT0002311,TKT004647,2022-10-18 12:18:00,AGT001,Note interne,True
INT0002312,TKT004647,2022-10-24 16:30:00,AGT001,Email client,True
INT0002313,TKT000525,2022-01-28 10:12:00,AGT012,Note interne,True
INT0002314,TKT000525,2022-01-30 08:16:00,AGT012,Email client,True
INT0002315,TKT000525,2022-02-01 06:20:00,AGT012,Appel sortant,False
INT0002316,TKT006113,2023-01-01 15:35:00,AGT011,Note interne,True
INT0002317,TKT006934,2023-02-13 07:47:00,AGT012,Note interne,True
INT0002318,TKT006934,2023-02-18 09:32:36,AGT012,Email client,False
INT0002319,TKT006934,2023-02-23 11:18:12,AGT012,Appel sortant,True
INT0002320,TKT006934,2023-02-28 13:03:48,AGT012,Escalade,False
INT0002321,TKT006934,2023-03-05 14:49:24,AGT012,Résolution,True
INT0002322,TKT002049,2022-05-05 18:37:00,AGT001,Note interne,False
INT0002323,TKT011351,2023-11-18 10:41:00,AGT012,Note interne,True
INT0002324,TKT012775,2024-01-25 17:24:00,AGT011,Note interne,False
INT0002325,TKT012775,2024-01-28 02:56:00,AGT011,Email client,False
INT0002326,TKT012775,2024-01-30 12:28:00,AGT011,Appel sortant,False
INT0002327,TKT009791,2023-08-13 16:52:00,AGT005,Note interne,False
INT0002328,TKT009791,2023-08-14 22:07:00,AGT005,Email client,False
INT0002329,TKT007378,2023-03-15 08:25:00,AGT003,Note interne,False
INT0002330,TKT007378,2023-03-16 09:55:00,AGT003,Email client,False
INT0002331,TKT007378,2023-03-17 11:25:00,AGT003,Appel sortant,True
INT0002332,TKT011057,2023-11-02 03:37:00,AGT002,Note interne,True
INT0002333,TKT011057,2023-11-04 23:46:00,AGT002,Email client,True
INT0002334,TKT012898,2024-01-31 06:16:00,AGT001,Note interne,True
INT0002335,TKT012898,2024-01-31 07:07:00,AGT001,Email client,True
INT0002336,TKT012255,2024-01-01 19:00:00,AGT008,Note interne,True
INT0002337,TKT007017,2023-02-19 16:29:00,AGT003,Note interne,True
INT0002338,TKT009113,2023-07-02 13:15:00,AGT002,Note interne,True
INT0002339,TKT000738,2022-02-11 09:01:00,AGT006,Note interne,False
INT0002340,TKT000738,2022-02-13 13:45:00,AGT006,Email client,True
INT0002341,TKT000738,2022-02-15 18:29:00,AGT006,Appel sortant,False
INT0002342,TKT009098,2023-07-01 13:50:00,AGT010,Note interne,True
INT0002343,TKT001141,2022-03-08 10:29:00,AGT001,Note interne,True
INT0002344,TKT002115,2022-05-10 14:10:00,AGT005,Note interne,False
INT0002345,TKT002115,2022-05-11 02:13:00,AGT005,Email client,False
INT0002346,TKT000397,2022-01-22 09:16:00,AGT006,Note interne,False
INT0002347,TKT000397,2022-01-24 05:29:30,AGT006,Email client,False
INT0002348,TKT000397,2022-01-26 01:43:00,AGT006,Appel sortant,True
INT0002349,TKT000397,2022-01-27 21:56:30,AGT006,Escalade,True
INT0002350,TKT005029,2022-11-08 15:46:00,AGT011,Note interne,False
INT0002351,TKT005029,2022-11-09 16:49:00,AGT011,Email client,True
INT0002352,TKT004928,2022-11-03 04:00:00,AGT007,Note interne,False
INT0002353,TKT004928,2022-11-07 18:51:00,AGT007,Email client,False
INT0002354,TKT010347,2023-09-18 09:19:00,AGT002,Note interne,True
INT0002355,TKT010347,2023-09-19 04:02:12,AGT002,Email client,True
INT0002356,TKT010347,2023-09-19 22:45:24,AGT002,Appel sortant,False
INT0002357,TKT010347,2023-09-20 17:28:36,AGT002,Escalade,True
INT0002358,TKT010347,2023-09-21 12:11:48,AGT002,Résolution,True
INT0002359,TKT010607,2023-10-04 14:50:00,AGT004,Note interne,True
INT0002360,TKT011532,2023-11-26 08:11:00,AGT001,Note interne,False
INT0002361,TKT011532,2023-12-05 07:08:00,AGT001,Email client,True
INT0002362,TKT010194,2023-09-07 08:36:00,AGT007,Note interne,True
INT0002363,TKT000680,2022-02-08 12:48:00,AGT007,Note interne,False
INT0002364,TKT004367,2022-09-30 11:44:00,AGT001,Note interne,False
INT0002365,TKT004367,2022-10-05 09:28:00,AGT001,Email client,False
INT0002366,TKT004367,2022-10-10 07:12:00,AGT001,Appel sortant,True
INT0002367,TKT010877,2023-10-22 15:13:00,AGT006,Note interne,True
INT0002368,TKT011170,2023-11-08 11:28:00,AGT010,Note interne,False
INT0002369,TKT011170,2023-11-09 05:28:00,AGT010,Email client,True
INT0002370,TKT014212,2024-04-25 15:47:00,AGT008,Note interne,False
INT0002371,TKT014212,2024-04-29 03:08:00,AGT008,Email client,True
INT0002372,TKT000322,2022-01-18 19:26:00,AGT011,Note interne,True
INT0002373,TKT000322,2022-01-22 19:34:00,AGT011,Email client,False
INT0002374,TKT000322,2022-01-26 19:42:00,AGT011,Appel sortant,False
INT0002375,TKT000176,2022-01-11 14:16:00,AGT012,Note interne,False
INT0002376,TKT000176,2022-02-02 01:31:00,AGT012,Email client,False
INT0002377,TKT010110,2023-09-01 07:01:00,AGT005,Note interne,False
INT0002378,TKT005407,2022-11-28 13:04:00,AGT010,Note interne,True
INT0002379,TKT006174,2023-01-04 17:16:00,AGT005,Note interne,False
INT0002380,TKT006174,2023-01-08 12:16:00,AGT005,Email client,True
INT0002381,TKT007250,2023-03-07 15:56:00,AGT012,Note interne,False
INT0002382,TKT007250,2023-03-14 21:26:00,AGT012,Email client,False
INT0002383,TKT012676,2024-01-21 10:32:00,AGT004,Note interne,False
INT0002384,TKT011038,2023-11-01 15:55:00,AGT006,Note interne,False
INT0002385,TKT010009,2023-08-26 13:00:00,AGT011,Note interne,True
INT0002386,TKT005152,2022-11-15 12:47:00,AGT001,Note interne,True
INT0002387,TKT005152,2022-11-16 16:38:36,AGT001,Email client,True
INT0002388,TKT005152,2022-11-17 20:30:12,AGT001,Appel sortant,False
INT0002389,TKT005152,2022-11-19 00:21:48,AGT001,Escalade,True
INT0002390,TKT005152,2022-11-20 04:13:24,AGT001,Résolution,False
INT0002391,TKT003376,2022-07-27 13:26:00,AGT012,Note interne,True
INT0002392,TKT000417,2022-01-24 09:00:00,AGT010,Note interne,False
INT0002393,TKT009527,2023-07-28 08:31:00,AGT003,Note interne,True
INT0002394,TKT001898,2022-04-25 14:57:00,AGT008,Note interne,False
INT0002395,TKT001898,2022-04-26 16:57:00,AGT008,Email client,True
INT0002396,TKT000551,2022-01-30 11:58:00,AGT009,Note interne,False
INT0002397,TKT011309,2023-11-16 11:48:00,AGT001,Note interne,False
INT0002398,TKT006167,2023-01-04 08:32:00,AGT001,Note interne,True
INT0002399,TKT006167,2023-01-05 16:47:00,AGT001,Email client,True
INT0002400,TKT012926,2024-02-02 11:31:00,AGT009,Note interne,False
INT0002401,TKT012926,2024-02-17 06:25:00,AGT009,Email client,True
INT0002402,TKT009069,2023-06-29 21:50:00,AGT012,Note interne,True
INT0002403,TKT010973,2023-10-29 12:05:00,AGT005,Note interne,True
INT0002404,TKT002094,2022-05-09 13:39:00,AGT001,Note interne,False
INT0002405,TKT014589,2024-05-20 07:33:00,AGT005,Note interne,False
INT0002406,TKT014589,2024-05-25 10:45:00,AGT005,Email client,False
INT0002407,TKT014589,2024-05-30 13:57:00,AGT005,Appel sortant,False
INT0002408,TKT001099,2022-03-05 17:20:00,AGT007,Note interne,False
INT0002409,TKT001099,2022-03-07 04:27:30,AGT007,Email client,True
INT0002410,TKT001099,2022-03-08 15:35:00,AGT007,Appel sortant,False
INT0002411,TKT001099,2022-03-10 02:42:30,AGT007,Escalade,False
INT0002412,TKT014620,2024-05-21 16:24:00,AGT001,Note interne,True
INT0002413,TKT009005,2023-06-25 18:09:00,AGT003,Note interne,False
INT0002414,TKT001203,2022-03-12 13:10:00,AGT009,Note interne,False
INT0002415,TKT001146,2022-03-08 11:34:00,AGT009,Note interne,True
INT0002416,TKT009513,2023-07-27 13:34:00,AGT001,Note interne,False
INT0002417,TKT009513,2023-07-28 13:10:00,AGT001,Email client,True
INT0002418,TKT003596,2022-08-11 10:27:00,AGT012,Note interne,True
INT0002419,TKT003596,2022-08-11 17:45:00,AGT012,Email client,True
INT0002420,TKT003596,2022-08-12 01:03:00,AGT012,Appel sortant,False
INT0002421,TKT007196,2023-03-02 06:54:00,AGT011,Note interne,True
INT0002422,TKT007196,2023-03-03 17:06:00,AGT011,Email client,True
INT0002423,TKT014184,2024-04-23 14:17:00,AGT004,Note interne,True
INT0002424,TKT014184,2024-04-24 06:59:00,AGT004,Email client,True
INT0002425,TKT014184,2024-04-24 23:41:00,AGT004,Appel sortant,False
INT0002426,TKT000718,2022-02-10 10:01:00,AGT006,Note interne,True
INT0002427,TKT000718,2022-02-12 03:26:30,AGT006,Email client,False
INT0002428,TKT000718,2022-02-13 20:52:00,AGT006,Appel sortant,False
INT0002429,TKT000718,2022-02-15 14:17:30,AGT006,Escalade,False
INT0002430,TKT006855,2023-02-08 18:22:00,AGT011,Note interne,False
INT0002431,TKT006855,2023-02-12 15:07:00,AGT011,Email client,False
INT0002432,TKT008116,2023-05-03 15:20:00,AGT001,Note interne,False
INT0002433,TKT008116,2023-05-05 20:04:24,AGT001,Email client,False
INT0002434,TKT008116,2023-05-08 00:48:48,AGT001,Appel sortant,True
INT0002435,TKT008116,2023-05-10 05:33:12,AGT001,Escalade,False
INT0002436,TKT008116,2023-05-12 10:17:36,AGT001,Résolution,True
INT0002437,TKT006998,2023-02-18 16:10:00,AGT004,Note interne,False
INT0002438,TKT006998,2023-02-20 22:32:30,AGT004,Email client,False
INT0002439,TKT006998,2023-02-23 04:55:00,AGT004,Appel sortant,True
INT0002440,TKT006998,2023-02-25 11:17:30,AGT004,Escalade,True
INT0002441,TKT004869,2022-10-31 10:48:00,AGT005,Note interne,False
INT0002442,TKT004869,2022-11-03 21:12:00,AGT005,Email client,True
INT0002443,TKT004869,2022-11-07 07:36:00,AGT005,Appel sortant,False
INT0002444,TKT004869,2022-11-10 18:00:00,AGT005,Escalade,True
INT0002445,TKT010206,2023-09-07 09:08:00,AGT012,Note interne,False
INT0002446,TKT013657,2024-03-21 17:46:00,AGT008,Note interne,True
INT0002447,TKT013657,2024-03-23 14:24:00,AGT008,Email client,True
INT0002448,TKT013657,2024-03-25 11:02:00,AGT008,Appel sortant,True
INT0002449,TKT003200,2022-07-16 11:02:00,AGT003,Note interne,True
INT0002450,TKT006435,2023-01-17 12:54:00,AGT007,Note interne,False
INT0002451,TKT009456,2023-07-24 13:29:00,AGT010,Note interne,False
INT0002452,TKT009456,2023-07-25 13:56:36,AGT010,Email client,True
INT0002453,TKT009456,2023-07-26 14:24:12,AGT010,Appel sortant,True
INT0002454,TKT009456,2023-07-27 14:51:48,AGT010,Escalade,False
INT0002455,TKT009456,2023-07-28 15:19:24,AGT010,Résolution,False
INT0002456,TKT007483,2023-03-21 13:22:00,AGT006,Note interne,True
INT0002457,TKT007483,2023-03-22 04:36:00,AGT006,Email client,False
INT0002458,TKT007483,2023-03-22 19:50:00,AGT006,Appel sortant,False
INT0002459,TKT000577,2022-01-31 09:43:00,AGT008,Note interne,False
INT0002460,TKT013823,2024-04-01 14:41:00,AGT012,Note interne,False
INT0002461,TKT005264,2022-11-20 14:07:00,AGT002,Note interne,True
INT0002462,TKT014125,2024-04-19 11:58:00,AGT007,Note interne,False
INT0002463,TKT006032,2022-12-28 16:04:00,AGT003,Note interne,True
INT0002464,TKT006032,2023-01-01 07:04:00,AGT003,Email client,False
INT0002465,TKT013620,2024-03-18 17:19:00,AGT004,Note interne,False
INT0002466,TKT008758,2023-06-11 11:44:00,AGT001,Note interne,False
INT0002467,TKT008758,2023-06-12 15:17:00,AGT001,Email client,True
INT0002468,TKT009952,2023-08-23 19:25:00,AGT009,Note interne,False
INT0002469,TKT002551,2022-06-06 15:18:00,AGT006,Note interne,True
INT0002470,TKT011862,2023-12-13 07:21:00,AGT010,Note interne,False
INT0002471,TKT012395,2024-01-07 11:04:00,AGT005,Note interne,True
INT0002472,TKT012395,2024-01-26 07:49:00,AGT005,Email client,True
INT0002473,TKT004479,2022-10-08 15:40:00,AGT001,Note interne,True
INT0002474,TKT004479,2022-10-11 00:02:48,AGT001,Email client,True
INT0002475,TKT004479,2022-10-13 08:25:36,AGT001,Appel sortant,False
INT0002476,TKT004479,2022-10-15 16:48:24,AGT001,Escalade,True
INT0002477,TKT004479,2022-10-18 01:11:12,AGT001,Résolution,True
INT0002478,TKT007030,2023-02-20 15:08:00,AGT006,Note interne,True
INT0002479,TKT014730,2024-05-28 18:23:00,AGT002,Note interne,False
INT0002480,TKT014730,2024-05-29 20:26:00,AGT002,Email client,False
INT0002481,TKT014730,2024-05-30 22:29:00,AGT002,Appel sortant,False
INT0002482,TKT014730,2024-06-01 00:32:00,AGT002,Escalade,True
INT0002483,TKT003949,2022-09-02 09:14:00,AGT002,Note interne,True
INT0002484,TKT003949,2022-09-05 14:59:36,AGT002,Email client,False
INT0002485,TKT003949,2022-09-08 20:45:12,AGT002,Appel sortant,True
INT0002486,TKT003949,2022-09-12 02:30:48,AGT002,Escalade,True
INT0002487,TKT003949,2022-09-15 08:16:24,AGT002,Résolution,True
INT0002488,TKT013880,2024-04-04 16:02:00,AGT010,Note interne,True
INT0002489,TKT013880,2024-04-07 01:32:00,AGT010,Email client,False
INT0002490,TKT013880,2024-04-09 11:02:00,AGT010,Appel sortant,False
INT0002491,TKT013880,2024-04-11 20:32:00,AGT010,Escalade,True
INT0002492,TKT013880,2024-04-14 06:02:00,AGT010,Résolution,True
INT0002493,TKT010632,2023-10-06 13:01:00,AGT010,Note interne,False
INT0002494,TKT010632,2023-10-09 01:10:00,AGT010,Email client,False
INT0002495,TKT001634,2022-04-07 08:22:00,AGT007,Note interne,False
INT0002496,TKT001634,2022-04-09 12:10:00,AGT007,Email client,True
INT0002497,TKT000338,2022-01-19 17:05:00,AGT010,Note interne,False
INT0002498,TKT003941,2022-09-02 10:44:00,AGT010,Note interne,True
INT0002499,TKT003941,2022-09-03 13:18:00,AGT010,Email client,True
INT0002500,TKT003941,2022-09-04 15:52:00,AGT010,Appel sortant,True
INT0002501,TKT009406,2023-07-20 08:31:00,AGT001,Note interne,True
INT0002502,TKT009406,2023-07-23 22:50:30,AGT001,Email client,False
INT0002503,TKT009406,2023-07-27 13:10:00,AGT001,Appel sortant,True
INT0002504,TKT009406,2023-07-31 03:29:30,AGT001,Escalade,True
INT0002505,TKT010087,2023-08-31 00:14:00,AGT002,Note interne,False
INT0002506,TKT001005,2022-02-27 14:27:00,AGT010,Note interne,False
INT0002507,TKT001005,2022-02-28 02:31:00,AGT010,Email client,False
INT0002508,TKT001005,2022-02-28 14:35:00,AGT010,Appel sortant,True
INT0002509,TKT008552,2023-05-31 19:04:00,AGT011,Note interne,True
INT0002510,TKT001684,2022-04-11 10:02:00,AGT006,Note interne,True
INT0002511,TKT000937,2022-02-23 22:26:00,AGT010,Note interne,False
INT0002512,TKT003426,2022-07-30 13:14:00,AGT003,Note interne,False
INT0002513,TKT003426,2022-08-02 17:08:00,AGT003,Email client,True
INT0002514,TKT006975,2023-02-16 19:36:00,AGT006,Note interne,False
INT0002515,TKT004922,2022-11-03 12:36:00,AGT010,Note interne,False
INT0002516,TKT008794,2023-06-13 09:11:00,AGT012,Note interne,False
INT0002517,TKT008794,2023-06-16 16:07:00,AGT012,Email client,True
INT0002518,TKT008794,2023-06-19 23:03:00,AGT012,Appel sortant,True
INT0002519,TKT012001,2023-12-20 14:53:00,AGT008,Note interne,False
INT0002520,TKT012001,2023-12-22 23:59:00,AGT008,Email client,False
INT0002521,TKT012001,2023-12-25 09:05:00,AGT008,Appel sortant,False
INT0002522,TKT012001,2023-12-27 18:11:00,AGT008,Escalade,False
INT0002523,TKT012001,2023-12-30 03:17:00,AGT008,Résolution,False
INT0002524,TKT005464,2022-11-30 13:44:00,AGT008,Note interne,True
INT0002525,TKT005464,2022-12-01 22:35:00,AGT008,Email client,False
INT0002526,TKT006049,2022-12-28 11:09:00,AGT010,Note interne,False
INT0002527,TKT006049,2022-12-31 10:27:00,AGT010,Email client,True
INT0002528,TKT007340,2023-03-12 07:35:00,AGT010,Note interne,True
INT0002529,TKT000899,2022-02-21 19:26:00,AGT002,Note interne,True
INT0002530,TKT001724,2022-04-13 09:02:00,AGT008,Note interne,True
INT0002531,TKT001724,2022-04-24 21:53:00,AGT008,Email client,False
INT0002532,TKT009761,2023-08-11 11:58:00,AGT010,Note interne,False
INT0002533,TKT009761,2023-08-11 19:59:30,AGT010,Email client,False
INT0002534,TKT009761,2023-08-12 04:01:00,AGT010,Appel sortant,True
INT0002535,TKT009761,2023-08-12 12:02:30,AGT010,Escalade,True
INT0002536,TKT013957,2024-04-09 14:34:00,AGT005,Note interne,False
INT0002537,TKT012498,2024-01-12 12:07:00,AGT009,Note interne,True
INT0002538,TKT009210,2023-07-07 09:51:00,AGT006,Note interne,False
INT0002539,TKT008427,2023-05-23 09:31:00,AGT009,Note interne,True
INT0002540,TKT008427,2023-05-26 05:04:00,AGT009,Email client,True
INT0002541,TKT008427,2023-05-29 00:37:00,AGT009,Appel sortant,False
INT0002542,TKT008427,2023-05-31 20:10:00,AGT009,Escalade,False
INT0002543,TKT011103,2023-11-04 13:45:00,AGT003,Note interne,True
INT0002544,TKT007056,2023-02-22 16:14:00,AGT005,Note interne,False
INT0002545,TKT009529,2023-07-28 16:22:00,AGT002,Note interne,True
INT0002546,TKT009529,2023-07-29 12:30:00,AGT002,Email client,False
INT0002547,TKT009529,2023-07-30 08:38:00,AGT002,Appel sortant,True
INT0002548,TKT014304,2024-05-02 18:33:00,AGT007,Note interne,False
INT0002549,TKT014304,2024-05-04 11:36:00,AGT007,Email client,True
INT0002550,TKT013612,2024-03-18 14:02:00,AGT008,Note interne,False
INT0002551,TKT013612,2024-03-24 10:56:00,AGT008,Email client,True
INT0002552,TKT001660,2022-04-09 18:45:00,AGT011,Note interne,False
INT0002553,TKT000123,2022-01-08 11:19:00,AGT007,Note interne,True
INT0002554,TKT000123,2022-01-16 19:13:00,AGT007,Email client,False
INT0002555,TKT008841,2023-06-15 05:48:00,AGT008,Note interne,True
INT0002556,TKT008841,2023-06-18 17:51:00,AGT008,Email client,False
INT0002557,TKT004797,2022-10-26 09:23:00,AGT011,Note interne,False
INT0002558,TKT007122,2023-02-26 09:31:00,AGT011,Note interne,False
INT0002559,TKT005586,2022-12-07 17:55:00,AGT011,Note interne,True
INT0002560,TKT000964,2022-02-24 14:37:00,AGT007,Note interne,True
INT0002561,TKT000964,2022-02-25 09:16:00,AGT007,Email client,True
INT0002562,TKT010277,2023-09-13 23:45:00,AGT003,Note interne,False
INT0002563,TKT005368,2022-11-25 13:12:00,AGT001,Note interne,True
INT0002564,TKT005368,2022-11-28 04:27:00,AGT001,Email client,False
INT0002565,TKT010876,2023-10-21 14:25:00,AGT011,Note interne,True
INT0002566,TKT010031,2023-08-28 13:46:00,AGT008,Note interne,False
INT0002567,TKT010031,2023-08-30 16:38:48,AGT008,Email client,False
INT0002568,TKT010031,2023-09-01 19:31:36,AGT008,Appel sortant,True
INT0002569,TKT010031,2023-09-03 22:24:24,AGT008,Escalade,True
INT0002570,TKT010031,2023-09-06 01:17:12,AGT008,Résolution,True
INT0002571,TKT005183,2022-11-16 21:16:00,AGT008,Note interne,False
INT0002572,TKT003585,2022-08-11 16:11:00,AGT010,Note interne,False
INT0002573,TKT003585,2022-08-12 06:23:00,AGT010,Email client,False
INT0002574,TKT003585,2022-08-12 20:35:00,AGT010,Appel sortant,True
INT0002575,TKT012084,2023-12-24 13:00:00,AGT009,Note interne,True
INT0002576,TKT012084,2023-12-25 19:00:00,AGT009,Email client,True
INT0002577,TKT004488,2022-10-09 18:03:00,AGT002,Note interne,False
INT0002578,TKT013711,2024-03-25 11:53:00,AGT006,Note interne,True
INT0002579,TKT013711,2024-03-26 22:20:00,AGT006,Email client,True
INT0002580,TKT012868,2024-01-30 17:10:00,AGT008,Note interne,True
INT0002581,TKT012868,2024-02-02 14:04:00,AGT008,Email client,True
INT0002582,TKT011910,2023-12-16 09:12:00,AGT006,Note interne,False
INT0002583,TKT011910,2023-12-22 12:03:00,AGT006,Email client,False
INT0002584,TKT013716,2024-03-25 13:09:00,AGT004,Note interne,False
INT0002585,TKT008482,2023-05-26 08:18:00,AGT007,Note interne,True
INT0002586,TKT008482,2023-05-30 06:57:00,AGT007,Email client,False
INT0002587,TKT003653,2022-08-15 17:56:00,AGT012,Note interne,True
INT0002588,TKT003653,2022-08-19 16:30:00,AGT012,Email client,True
INT0002589,TKT003653,2022-08-23 15:04:00,AGT012,Appel sortant,False
INT0002590,TKT011255,2023-11-14 09:42:00,AGT010,Note interne,False
INT0002591,TKT011255,2023-11-21 01:15:00,AGT010,Email client,False
INT0002592,TKT011704,2023-12-05 20:02:00,AGT007,Note interne,True
INT0002593,TKT011704,2023-12-10 13:59:00,AGT007,Email client,True
INT0002594,TKT011704,2023-12-15 07:56:00,AGT007,Appel sortant,True
INT0002595,TKT011704,2023-12-20 01:53:00,AGT007,Escalade,False
INT0002596,TKT009034,2023-06-27 08:51:00,AGT004,Note interne,True
