id_consommation,date,id_medicament,id_service,quantite_consommee,cout_euro
CONSO003215,2022-02-24,MED010,SRV005,8,33.6
CONSO003216,2022-02-24,MED002,SRV005,8,6.4
CONSO003217,2022-02-24,MED007,SRV006,11,93.5
CONSO003218,2022-02-24,MED001,SRV006,7,17.5
CONSO003219,2022-02-24,MED013,SRV006,5,34.0
CONSO003220,2022-02-24,MED015,SRV006,5,27.5
CONSO003221,2022-02-24,MED002,SRV006,6,4.8
CONSO003222,2022-02-24,MED012,SRV007,11,203.5
CONSO003223,2022-02-24,MED014,SRV007,18,396.0
CONSO003224,2022-02-24,MED013,SRV007,14,95.2
CONSO003225,2022-02-24,MED008,SRV007,10,450.0
CONSO003226,2022-02-24,MED023,SRV007,3,255.0
CONSO003227,2022-02-24,MED024,SRV007,4,140.0
CONSO003228,2022-02-24,MED011,SRV007,9,108.0
CONSO003229,2022-02-24,MED023,SRV008,7,595.0
CONSO003230,2022-02-24,MED013,SRV008,10,68.0
CONSO003231,2022-02-24,MED012,SRV008,7,129.5
CONSO003232,2022-02-24,MED024,SRV008,3,105.0
CONSO003233,2022-02-24,MED002,SRV008,8,6.4
CONSO003234,2022-02-24,MED014,SRV008,8,176.0
CONSO003235,2022-02-24,MED002,SRV009,8,6.4
CONSO003236,2022-02-24,MED005,SRV009,7,22.4
CONSO003237,2022-02-24,MED017,SRV009,7,28.7
CONSO003238,2022-02-24,MED009,SRV009,4,7.2
CONSO003239,2022-02-24,MED010,SRV009,6,25.2
CONSO003240,2022-02-24,MED002,SRV010,14,11.2
CONSO003241,2022-02-24,MED022,SRV010,10,9.0
CONSO003242,2022-02-24,MED021,SRV010,10,11.0
CONSO003243,2022-02-24,MED001,SRV010,4,10.0
CONSO003244,2022-02-24,MED013,SRV010,5,34.0
CONSO003245,2022-02-24,MED014,SRV010,7,154.0
CONSO003246,2022-02-25,MED001,SRV001,11,27.5
CONSO003247,2022-02-25,MED002,SRV001,20,16.0
CONSO003248,2022-02-25,MED003,SRV001,11,13.2
CONSO003249,2022-02-25,MED011,SRV001,7,84.0
CONSO003250,2022-02-25,MED013,SRV001,4,27.2
CONSO003251,2022-02-25,MED019,SRV001,5,24.0
CONSO003252,2022-02-25,MED017,SRV001,3,12.3
CONSO003253,2022-02-25,MED005,SRV002,16,51.2
CONSO003254,2022-02-25,MED009,SRV002,11,19.8
CONSO003255,2022-02-25,MED010,SRV002,13,54.6
CONSO003256,2022-02-25,MED014,SRV002,7,154.0
CONSO003257,2022-02-25,MED025,SRV002,5,19.0
CONSO003258,2022-02-25,MED002,SRV002,5,4.0
CONSO003259,2022-02-25,MED020,SRV003,14,44.8
CONSO003260,2022-02-25,MED002,SRV003,12,9.6
CONSO003261,2022-02-25,MED015,SRV003,7,38.5
CONSO003262,2022-02-25,MED007,SRV003,8,68.0
CONSO003263,2022-02-25,MED022,SRV003,5,4.5
CONSO003264,2022-02-25,MED001,SRV003,5,12.5
CONSO003265,2022-02-25,MED011,SRV004,11,132.0
CONSO003266,2022-02-25,MED014,SRV004,16,352.0
CONSO003267,2022-02-25,MED012,SRV004,5,92.5
CONSO003268,2022-02-25,MED013,SRV004,7,47.6
CONSO003269,2022-02-25,MED002,SRV004,10,8.0
CONSO003270,2022-02-25,MED009,SRV004,5,9.0
CONSO003271,2022-02-25,MED004,SRV005,22,33.0
CONSO003272,2022-02-25,MED008,SRV005,13,585.0
CONSO003273,2022-02-25,MED005,SRV005,11,35.2
CONSO003274,2022-02-25,MED010,SRV005,8,33.6
CONSO003275,2022-02-25,MED002,SRV005,5,4.0
CONSO003276,2022-02-25,MED007,SRV006,18,153.0
CONSO003277,2022-02-25,MED001,SRV006,8,20.0
CONSO003278,2022-02-25,MED013,SRV006,6,40.8
CONSO003279,2022-02-25,MED015,SRV006,5,27.5
CONSO003280,2022-02-25,MED002,SRV006,8,6.4
CONSO003281,2022-02-25,MED012,SRV007,8,148.0
CONSO003282,2022-02-25,MED014,SRV007,15,330.0
CONSO003283,2022-02-25,MED013,SRV007,8,54.4
CONSO003284,2022-02-25,MED008,SRV007,11,495.0
CONSO003285,2022-02-25,MED023,SRV007,2,170.0
CONSO003286,2022-02-25,MED024,SRV007,6,210.0
CONSO003287,2022-02-25,MED011,SRV007,7,84.0
CONSO003288,2022-02-25,MED023,SRV008,6,510.0
CONSO003289,2022-02-25,MED013,SRV008,9,61.2
CONSO003290,2022-02-25,MED012,SRV008,7,129.5
CONSO003291,2022-02-25,MED024,SRV008,6,210.0
CONSO003292,2022-02-25,MED002,SRV008,6,4.8
CONSO003293,2022-02-25,MED014,SRV008,7,154.0
CONSO003294,2022-02-25,MED002,SRV009,10,8.0
CONSO003295,2022-02-25,MED005,SRV009,6,19.2
CONSO003296,2022-02-25,MED017,SRV009,5,20.5
CONSO003297,2022-02-25,MED009,SRV009,6,10.8
CONSO003298,2022-02-25,MED010,SRV009,5,21.0
CONSO003299,2022-02-25,MED002,SRV010,10,8.0
CONSO003300,2022-02-25,MED022,SRV010,11,9.9
CONSO003301,2022-02-25,MED021,SRV010,8,8.8
CONSO003302,2022-02-25,MED001,SRV010,5,12.5
CONSO003303,2022-02-25,MED013,SRV010,5,34.0
CONSO003304,2022-02-25,MED014,SRV010,6,132.0
CONSO003305,2022-02-26,MED001,SRV001,8,20.0
CONSO003306,2022-02-26,MED002,SRV001,16,12.8
CONSO003307,2022-02-26,MED003,SRV001,10,12.0
CONSO003308,2022-02-26,MED011,SRV001,6,72.0
CONSO003309,2022-02-26,MED013,SRV001,6,40.8
CONSO003310,2022-02-26,MED019,SRV001,3,14.4
CONSO003311,2022-02-26,MED017,SRV001,2,8.2
CONSO003312,2022-02-26,MED005,SRV002,12,38.4
CONSO003313,2022-02-26,MED009,SRV002,10,18.0
CONSO003314,2022-02-26,MED010,SRV002,8,33.6
CONSO003315,2022-02-26,MED014,SRV002,5,110.0
CONSO003316,2022-02-26,MED025,SRV002,5,19.0
CONSO003317,2022-02-26,MED002,SRV002,4,3.2
CONSO003318,2022-02-26,MED020,SRV003,8,25.6
CONSO003319,2022-02-26,MED002,SRV003,8,6.4
CONSO003320,2022-02-26,MED015,SRV003,7,38.5
CONSO003321,2022-02-26,MED007,SRV003,6,51.0
CONSO003322,2022-02-26,MED022,SRV003,4,3.6
CONSO003323,2022-02-26,MED001,SRV003,2,5.0
CONSO003324,2022-02-26,MED011,SRV004,7,84.0
CONSO003325,2022-02-26,MED014,SRV004,11,242.0
CONSO003326,2022-02-26,MED012,SRV004,5,92.5
CONSO003327,2022-02-26,MED013,SRV004,5,34.0
CONSO003328,2022-02-26,MED002,SRV004,6,4.8
CONSO003329,2022-02-26,MED009,SRV004,3,5.4
CONSO003330,2022-02-26,MED004,SRV005,19,28.5
CONSO003331,2022-02-26,MED008,SRV005,13,585.0
CONSO003332,2022-02-26,MED005,SRV005,5,16.0
CONSO003333,2022-02-26,MED010,SRV005,7,29.4
CONSO003334,2022-02-26,MED002,SRV005,5,4.0
CONSO003335,2022-02-26,MED007,SRV006,13,110.5
CONSO003336,2022-02-26,MED001,SRV006,4,10.0
CONSO003337,2022-02-26,MED013,SRV006,3,20.4
CONSO003338,2022-02-26,MED015,SRV006,3,16.5
CONSO003339,2022-02-26,MED002,SRV006,6,4.8
CONSO003340,2022-02-26,MED012,SRV007,9,166.5
CONSO003341,2022-02-26,MED014,SRV007,12,264.0
CONSO003342,2022-02-26,MED013,SRV007,9,61.2
CONSO003343,2022-02-26,MED008,SRV007,6,270.0
CONSO003344,2022-02-26,MED023,SRV007,3,255.0
CONSO003345,2022-02-26,MED024,SRV007,3,105.0
CONSO003346,2022-02-26,MED011,SRV007,7,84.0
CONSO003347,2022-02-26,MED023,SRV008,4,340.0
CONSO003348,2022-02-26,MED013,SRV008,9,61.2
CONSO003349,2022-02-26,MED012,SRV008,6,111.0
CONSO003350,2022-02-26,MED024,SRV008,3,105.0
CONSO003351,2022-02-26,MED002,SRV008,7,5.6
CONSO003352,2022-02-26,MED014,SRV008,4,88.0
CONSO003353,2022-02-26,MED002,SRV009,8,6.4
CONSO003354,2022-02-26,MED005,SRV009,5,16.0
CONSO003355,2022-02-26,MED017,SRV009,4,16.4
CONSO003356,2022-02-26,MED009,SRV009,3,5.4
CONSO003357,2022-02-26,MED010,SRV009,4,16.8
CONSO003358,2022-02-26,MED002,SRV010,6,4.8
CONSO003359,2022-02-26,MED022,SRV010,8,7.2
CONSO003360,2022-02-26,MED021,SRV010,4,4.4
CONSO003361,2022-02-26,MED001,SRV010,3,7.5
CONSO003362,2022-02-26,MED013,SRV010,2,13.6
CONSO003363,2022-02-26,MED014,SRV010,4,88.0
CONSO003364,2022-02-27,MED001,SRV001,6,15.0
CONSO003365,2022-02-27,MED002,SRV001,12,9.6
CONSO003366,2022-02-27,MED003,SRV001,12,14.4
CONSO003367,2022-02-27,MED011,SRV001,5,60.0
CONSO003368,2022-02-27,MED013,SRV001,4,27.2
CONSO003369,2022-02-27,MED019,SRV001,4,19.2
CONSO003370,2022-02-27,MED017,SRV001,2,8.2
CONSO003371,2022-02-27,MED005,SRV002,11,35.2
CONSO003372,2022-02-27,MED009,SRV002,6,10.8
CONSO003373,2022-02-27,MED010,SRV002,11,46.2
CONSO003374,2022-02-27,MED014,SRV002,7,154.0
CONSO003375,2022-02-27,MED025,SRV002,3,11.4
CONSO003376,2022-02-27,MED002,SRV002,4,3.2
CONSO003377,2022-02-27,MED020,SRV003,9,28.8
CONSO003378,2022-02-27,MED002,SRV003,6,4.8
CONSO003379,2022-02-27,MED015,SRV003,6,33.0
CONSO003380,2022-02-27,MED007,SRV003,5,42.5
CONSO003381,2022-02-27,MED022,SRV003,6,5.4
CONSO003382,2022-02-27,MED001,SRV003,4,10.0
CONSO003383,2022-02-27,MED011,SRV004,7,84.0
CONSO003384,2022-02-27,MED014,SRV004,11,242.0
CONSO003385,2022-02-27,MED012,SRV004,5,92.5
CONSO003386,2022-02-27,MED013,SRV004,5,34.0
CONSO003387,2022-02-27,MED002,SRV004,6,4.8
CONSO003388,2022-02-27,MED009,SRV004,3,5.4
CONSO003389,2022-02-27,MED004,SRV005,19,28.5
CONSO003390,2022-02-27,MED008,SRV005,11,495.0
CONSO003391,2022-02-27,MED005,SRV005,5,16.0
CONSO003392,2022-02-27,MED010,SRV005,5,21.0
CONSO003393,2022-02-27,MED002,SRV005,4,3.2
CONSO003394,2022-02-27,MED007,SRV006,11,93.5
CONSO003395,2022-02-27,MED001,SRV006,7,17.5
CONSO003396,2022-02-27,MED013,SRV006,3,20.4
CONSO003397,2022-02-27,MED015,SRV006,4,22.0
CONSO003398,2022-02-27,MED002,SRV006,6,4.8
CONSO003399,2022-02-27,MED012,SRV007,10,185.0
CONSO003400,2022-02-27,MED014,SRV007,10,220.0
CONSO003401,2022-02-27,MED013,SRV007,10,68.0
CONSO003402,2022-02-27,MED008,SRV007,8,360.0
CONSO003403,2022-02-27,MED023,SRV007,2,170.0
CONSO003404,2022-02-27,MED024,SRV007,3,105.0
CONSO003405,2022-02-27,MED011,SRV007,6,72.0
CONSO003406,2022-02-27,MED023,SRV008,2,170.0
CONSO003407,2022-02-27,MED013,SRV008,8,54.4
CONSO003408,2022-02-27,MED012,SRV008,5,92.5
CONSO003409,2022-02-27,MED024,SRV008,3,105.0
CONSO003410,2022-02-27,MED002,SRV008,9,7.2
CONSO003411,2022-02-27,MED014,SRV008,4,88.0
CONSO003412,2022-02-27,MED002,SRV009,7,5.6
CONSO003413,2022-02-27,MED005,SRV009,7,22.4
CONSO003414,2022-02-27,MED017,SRV009,4,16.4
CONSO003415,2022-02-27,MED009,SRV009,3,5.4
CONSO003416,2022-02-27,MED010,SRV009,4,16.8
CONSO003417,2022-02-27,MED002,SRV010,10,8.0
CONSO003418,2022-02-27,MED022,SRV010,7,6.3
CONSO003419,2022-02-27,MED021,SRV010,4,4.4
CONSO003420,2022-02-27,MED001,SRV010,4,10.0
CONSO003421,2022-02-27,MED013,SRV010,3,20.4
CONSO003422,2022-02-27,MED014,SRV010,5,110.0
CONSO003423,2022-02-28,MED001,SRV001,10,25.0
CONSO003424,2022-02-28,MED002,SRV001,20,16.0
CONSO003425,2022-02-28,MED003,SRV001,9,10.8
CONSO003426,2022-02-28,MED011,SRV001,8,96.0
CONSO003427,2022-02-28,MED013,SRV001,6,40.8
CONSO003428,2022-02-28,MED019,SRV001,6,28.8
CONSO003429,2022-02-28,MED017,SRV001,4,16.4
CONSO003430,2022-02-28,MED005,SRV002,17,54.4
CONSO003431,2022-02-28,MED009,SRV002,10,18.0
CONSO003432,2022-02-28,MED010,SRV002,15,63.0
CONSO003433,2022-02-28,MED014,SRV002,8,176.0
CONSO003434,2022-02-28,MED025,SRV002,6,22.8
CONSO003435,2022-02-28,MED002,SRV002,8,6.4
CONSO003436,2022-02-28,MED020,SRV003,14,44.8
CONSO003437,2022-02-28,MED002,SRV003,11,8.8
CONSO003438,2022-02-28,MED015,SRV003,6,33.0
CONSO003439,2022-02-28,MED007,SRV003,7,59.5
CONSO003440,2022-02-28,MED022,SRV003,6,5.4
CONSO003441,2022-02-28,MED001,SRV003,5,12.5
CONSO003442,2022-02-28,MED011,SRV004,9,108.0
CONSO003443,2022-02-28,MED014,SRV004,12,264.0
CONSO003444,2022-02-28,MED012,SRV004,7,129.5
CONSO003445,2022-02-28,MED013,SRV004,8,54.4
CONSO003446,2022-02-28,MED002,SRV004,8,6.4
CONSO003447,2022-02-28,MED009,SRV004,5,9.0
CONSO003448,2022-02-28,MED004,SRV005,20,30.0
CONSO003449,2022-02-28,MED008,SRV005,14,630.0
CONSO003450,2022-02-28,MED005,SRV005,9,28.8
CONSO003451,2022-02-28,MED010,SRV005,7,29.4
CONSO003452,2022-02-28,MED002,SRV005,5,4.0
CONSO003453,2022-02-28,MED007,SRV006,14,119.0
CONSO003454,2022-02-28,MED001,SRV006,6,15.0
CONSO003455,2022-02-28,MED013,SRV006,3,20.4
CONSO003456,2022-02-28,MED015,SRV006,6,33.0
CONSO003457,2022-02-28,MED002,SRV006,8,6.4
CONSO003458,2022-02-28,MED012,SRV007,9,166.5
CONSO003459,2022-02-28,MED014,SRV007,15,330.0
CONSO003460,2022-02-28,MED013,SRV007,10,68.0
CONSO003461,2022-02-28,MED008,SRV007,12,540.0
CONSO003462,2022-02-28,MED023,SRV007,4,340.0
CONSO003463,2022-02-28,MED024,SRV007,5,175.0
CONSO003464,2022-02-28,MED011,SRV007,8,96.0
CONSO003465,2022-02-28,MED023,SRV008,6,510.0
CONSO003466,2022-02-28,MED013,SRV008,8,54.4
CONSO003467,2022-02-28,MED012,SRV008,7,129.5
CONSO003468,2022-02-28,MED024,SRV008,5,175.0
CONSO003469,2022-02-28,MED002,SRV008,9,7.2
CONSO003470,2022-02-28,MED014,SRV008,6,132.0
CONSO003471,2022-02-28,MED002,SRV009,10,8.0
CONSO003472,2022-02-28,MED005,SRV009,7,22.4
CONSO003473,2022-02-28,MED017,SRV009,6,24.6
CONSO003474,2022-02-28,MED009,SRV009,4,7.2
CONSO003475,2022-02-28,MED010,SRV009,5,21.0
CONSO003476,2022-02-28,MED002,SRV010,10,8.0
CONSO003477,2022-02-28,MED022,SRV010,11,9.9
CONSO003478,2022-02-28,MED021,SRV010,5,5.5
CONSO003479,2022-02-28,MED001,SRV010,7,17.5
CONSO003480,2022-02-28,MED013,SRV010,6,40.8
CONSO003481,2022-02-28,MED014,SRV010,7,154.0
CONSO003482,2022-03-01,MED001,SRV001,4,10.0
CONSO003483,2022-03-01,MED002,SRV001,14,11.2
CONSO003484,2022-03-01,MED003,SRV001,10,12.0
CONSO003485,2022-03-01,MED011,SRV001,5,60.0
CONSO003486,2022-03-01,MED013,SRV001,4,27.2
CONSO003487,2022-03-01,MED019,SRV001,5,24.0
CONSO003488,2022-03-01,MED017,SRV001,3,12.3
CONSO003489,2022-03-01,MED005,SRV002,10,32.0
CONSO003490,2022-03-01,MED009,SRV002,6,10.8
CONSO003491,2022-03-01,MED010,SRV002,9,37.8
CONSO003492,2022-03-01,MED014,SRV002,5,110.0
CONSO003493,2022-03-01,MED025,SRV002,5,19.0
CONSO003494,2022-03-01,MED002,SRV002,4,3.2
CONSO003495,2022-03-01,MED020,SRV003,10,32.0
CONSO003496,2022-03-01,MED002,SRV003,10,8.0
CONSO003497,2022-03-01,MED015,SRV003,6,33.0
CONSO003498,2022-03-01,MED007,SRV003,7,59.5
CONSO003499,2022-03-01,MED022,SRV003,4,3.6
CONSO003500,2022-03-01,MED001,SRV003,3,7.5
CONSO003501,2022-03-01,MED011,SRV004,9,108.0
CONSO003502,2022-03-01,MED014,SRV004,9,198.0
CONSO003503,2022-03-01,MED012,SRV004,5,92.5
CONSO003504,2022-03-01,MED013,SRV004,6,40.8
CONSO003505,2022-03-01,MED002,SRV004,7,5.6
CONSO003506,2022-03-01,MED009,SRV004,3,5.4
CONSO003507,2022-03-01,MED004,SRV005,19,28.5
CONSO003508,2022-03-01,MED008,SRV005,12,540.0
CONSO003509,2022-03-01,MED005,SRV005,8,25.6
CONSO003510,2022-03-01,MED010,SRV005,5,21.0
CONSO003511,2022-03-01,MED002,SRV005,6,4.8
CONSO003512,2022-03-01,MED007,SRV006,10,85.0
CONSO003513,2022-03-01,MED001,SRV006,7,17.5
CONSO003514,2022-03-01,MED013,SRV006,3,20.4
CONSO003515,2022-03-01,MED015,SRV006,4,22.0
CONSO003516,2022-03-01,MED002,SRV006,6,4.8
CONSO003517,2022-03-01,MED012,SRV007,7,129.5
CONSO003518,2022-03-01,MED014,SRV007,12,264.0
CONSO003519,2022-03-01,MED013,SRV007,12,81.6
CONSO003520,2022-03-01,MED008,SRV007,5,225.0
CONSO003521,2022-03-01,MED023,SRV007,3,255.0
CONSO003522,2022-03-01,MED024,SRV007,2,70.0
CONSO003523,2022-03-01,MED011,SRV007,5,60.0
CONSO003524,2022-03-01,MED023,SRV008,6,510.0
CONSO003525,2022-03-01,MED013,SRV008,7,47.6
CONSO003526,2022-03-01,MED012,SRV008,5,92.5
CONSO003527,2022-03-01,MED024,SRV008,3,105.0
CONSO003528,2022-03-01,MED002,SRV008,10,8.0
CONSO003529,2022-03-01,MED014,SRV008,3,66.0
CONSO003530,2022-03-01,MED002,SRV009,6,4.8
CONSO003531,2022-03-01,MED005,SRV009,7,22.4
CONSO003532,2022-03-01,MED017,SRV009,6,24.6
CONSO003533,2022-03-01,MED009,SRV009,4,7.2
CONSO003534,2022-03-01,MED010,SRV009,4,16.8
CONSO003535,2022-03-01,MED002,SRV010,13,10.4
CONSO003536,2022-03-01,MED022,SRV010,10,9.0
CONSO003537,2022-03-01,MED021,SRV010,6,6.6
CONSO003538,2022-03-01,MED001,SRV010,4,10.0
CONSO003539,2022-03-01,MED013,SRV010,4,27.2
CONSO003540,2022-03-01,MED014,SRV010,5,110.0
CONSO003541,2022-03-02,MED001,SRV001,8,20.0
CONSO003542,2022-03-02,MED002,SRV001,18,14.4
CONSO003543,2022-03-02,MED003,SRV001,11,13.2
CONSO003544,2022-03-02,MED011,SRV001,5,60.0
CONSO003545,2022-03-02,MED013,SRV001,6,40.8
CONSO003546,2022-03-02,MED019,SRV001,4,19.2
CONSO003547,2022-03-02,MED017,SRV001,3,12.3
CONSO003548,2022-03-02,MED005,SRV002,14,44.8
CONSO003549,2022-03-02,MED009,SRV002,6,10.8
CONSO003550,2022-03-02,MED010,SRV002,10,42.0
CONSO003551,2022-03-02,MED014,SRV002,5,110.0
CONSO003552,2022-03-02,MED025,SRV002,3,11.4
CONSO003553,2022-03-02,MED002,SRV002,5,4.0
CONSO003554,2022-03-02,MED020,SRV003,14,44.8
CONSO003555,2022-03-02,MED002,SRV003,5,4.0
CONSO003556,2022-03-02,MED015,SRV003,6,33.0
CONSO003557,2022-03-02,MED007,SRV003,7,59.5
CONSO003558,2022-03-02,MED022,SRV003,5,4.5
CONSO003559,2022-03-02,MED001,SRV003,4,10.0
CONSO003560,2022-03-02,MED011,SRV004,6,72.0
CONSO003561,2022-03-02,MED014,SRV004,10,220.0
CONSO003562,2022-03-02,MED012,SRV004,4,74.0
CONSO003563,2022-03-02,MED013,SRV004,4,27.2
CONSO003564,2022-03-02,MED002,SRV004,9,7.2
CONSO003565,2022-03-02,MED009,SRV004,4,7.2
CONSO003566,2022-03-02,MED004,SRV005,18,27.0
CONSO003567,2022-03-02,MED008,SRV005,12,540.0
CONSO003568,2022-03-02,MED005,SRV005,9,28.8
CONSO003569,2022-03-02,MED010,SRV005,6,25.2
CONSO003570,2022-03-02,MED002,SRV005,5,4.0
CONSO003571,2022-03-02,MED007,SRV006,11,93.5
CONSO003572,2022-03-02,MED001,SRV006,7,17.5
CONSO003573,2022-03-02,MED013,SRV006,5,34.0
CONSO003574,2022-03-02,MED015,SRV006,4,22.0
CONSO003575,2022-03-02,MED002,SRV006,4,3.2
CONSO003576,2022-03-02,MED012,SRV007,8,148.0
CONSO003577,2022-03-02,MED014,SRV007,10,220.0
CONSO003578,2022-03-02,MED013,SRV007,9,61.2
CONSO003579,2022-03-02,MED008,SRV007,7,315.0
CONSO003580,2022-03-02,MED023,SRV007,2,170.0
CONSO003581,2022-03-02,MED024,SRV007,5,175.0
CONSO003582,2022-03-02,MED011,SRV007,7,84.0
CONSO003583,2022-03-02,MED023,SRV008,6,510.0
CONSO003584,2022-03-02,MED013,SRV008,6,40.8
CONSO003585,2022-03-02,MED012,SRV008,6,111.0
CONSO003586,2022-03-02,MED024,SRV008,3,105.0
CONSO003587,2022-03-02,MED002,SRV008,7,5.6
CONSO003588,2022-03-02,MED014,SRV008,4,88.0
CONSO003589,2022-03-02,MED002,SRV009,9,7.2
CONSO003590,2022-03-02,MED005,SRV009,5,16.0
CONSO003591,2022-03-02,MED017,SRV009,5,20.5
CONSO003592,2022-03-02,MED009,SRV009,4,7.2
CONSO003593,2022-03-02,MED010,SRV009,6,25.2
CONSO003594,2022-03-02,MED002,SRV010,7,5.6
CONSO003595,2022-03-02,MED022,SRV010,9,8.1
CONSO003596,2022-03-02,MED021,SRV010,7,7.7
CONSO003597,2022-03-02,MED001,SRV010,4,10.0
CONSO003598,2022-03-02,MED013,SRV010,4,27.2
CONSO003599,2022-03-02,MED014,SRV010,6,132.0
CONSO003600,2022-03-03,MED001,SRV001,7,17.5
CONSO003601,2022-03-03,MED002,SRV001,13,10.4
CONSO003602,2022-03-03,MED003,SRV001,9,10.8
CONSO003603,2022-03-03,MED011,SRV001,7,84.0
CONSO003604,2022-03-03,MED013,SRV001,5,34.0
CONSO003605,2022-03-03,MED019,SRV001,4,19.2
CONSO003606,2022-03-03,MED017,SRV001,2,8.2
CONSO003607,2022-03-03,MED005,SRV002,10,32.0
CONSO003608,2022-03-03,MED009,SRV002,9,16.2
CONSO003609,2022-03-03,MED010,SRV002,8,33.6
CONSO003610,2022-03-03,MED014,SRV002,5,110.0
CONSO003611,2022-03-03,MED025,SRV002,5,19.0
CONSO003612,2022-03-03,MED002,SRV002,5,4.0
CONSO003613,2022-03-03,MED020,SRV003,9,28.8
CONSO003614,2022-03-03,MED002,SRV003,8,6.4
CONSO003615,2022-03-03,MED015,SRV003,6,33.0
CONSO003616,2022-03-03,MED007,SRV003,7,59.5
CONSO003617,2022-03-03,MED022,SRV003,4,3.6
CONSO003618,2022-03-03,MED001,SRV003,3,7.5
CONSO003619,2022-03-03,MED011,SRV004,9,108.0
CONSO003620,2022-03-03,MED014,SRV004,11,242.0
CONSO003621,2022-03-03,MED012,SRV004,4,74.0
CONSO003622,2022-03-03,MED013,SRV004,6,40.8
CONSO003623,2022-03-03,MED002,SRV004,5,4.0
CONSO003624,2022-03-03,MED009,SRV004,4,7.2
CONSO003625,2022-03-03,MED004,SRV005,23,34.5
CONSO003626,2022-03-03,MED008,SRV005,10,450.0
CONSO003627,2022-03-03,MED005,SRV005,7,22.4
CONSO003628,2022-03-03,MED010,SRV005,6,25.2
CONSO003629,2022-03-03,MED002,SRV005,3,2.4
CONSO003630,2022-03-03,MED007,SRV006,11,93.5
CONSO003631,2022-03-03,MED001,SRV006,6,15.0
CONSO003632,2022-03-03,MED013,SRV006,4,27.2
CONSO003633,2022-03-03,MED015,SRV006,3,16.5
CONSO003634,2022-03-03,MED002,SRV006,6,4.8
CONSO003635,2022-03-03,MED012,SRV007,8,148.0
CONSO003636,2022-03-03,MED014,SRV007,12,264.0
CONSO003637,2022-03-03,MED013,SRV007,9,61.2
CONSO003638,2022-03-03,MED008,SRV007,8,360.0
CONSO003639,2022-03-03,MED023,SRV007,2,170.0
CONSO003640,2022-03-03,MED024,SRV007,4,140.0
CONSO003641,2022-03-03,MED011,SRV007,5,60.0
CONSO003642,2022-03-03,MED023,SRV008,4,340.0
CONSO003643,2022-03-03,MED013,SRV008,6,40.8
CONSO003644,2022-03-03,MED012,SRV008,6,111.0
CONSO003645,2022-03-03,MED024,SRV008,3,105.0
CONSO003646,2022-03-03,MED002,SRV008,6,4.8
CONSO003647,2022-03-03,MED014,SRV008,5,110.0
CONSO003648,2022-03-03,MED002,SRV009,8,6.4
CONSO003649,2022-03-03,MED005,SRV009,6,19.2
CONSO003650,2022-03-03,MED017,SRV009,4,16.4
CONSO003651,2022-03-03,MED009,SRV009,4,7.2
CONSO003652,2022-03-03,MED010,SRV009,5,21.0
CONSO003653,2022-03-03,MED002,SRV010,10,8.0
CONSO003654,2022-03-03,MED022,SRV010,7,6.3
CONSO003655,2022-03-03,MED021,SRV010,6,6.6
CONSO003656,2022-03-03,MED001,SRV010,5,12.5
CONSO003657,2022-03-03,MED013,SRV010,4,27.2
CONSO003658,2022-03-03,MED014,SRV010,4,88.0
CONSO003659,2022-03-04,MED001,SRV001,8,20.0
CONSO003660,2022-03-04,MED002,SRV001,20,16.0
CONSO003661,2022-03-04,MED003,SRV001,9,10.8
CONSO003662,2022-03-04,MED011,SRV001,5,60.0
CONSO003663,2022-03-04,MED013,SRV001,5,34.0
CONSO003664,2022-03-04,MED019,SRV001,4,19.2
CONSO003665,2022-03-04,MED017,SRV001,3,12.3
CONSO003666,2022-03-04,MED005,SRV002,9,28.8
CONSO003667,2022-03-04,MED009,SRV002,9,16.2
CONSO003668,2022-03-04,MED010,SRV002,11,46.2
CONSO003669,2022-03-04,MED014,SRV002,5,110.0
CONSO003670,2022-03-04,MED025,SRV002,5,19.0
CONSO003671,2022-03-04,MED002,SRV002,5,4.0
CONSO003672,2022-03-04,MED020,SRV003,11,35.2
CONSO003673,2022-03-04,MED002,SRV003,6,4.8
CONSO003674,2022-03-04,MED015,SRV003,6,33.0
CONSO003675,2022-03-04,MED007,SRV003,7,59.5
CONSO003676,2022-03-04,MED022,SRV003,5,4.5
CONSO003677,2022-03-04,MED001,SRV003,4,10.0
CONSO003678,2022-03-04,MED011,SRV004,7,84.0
CONSO003679,2022-03-04,MED014,SRV004,12,264.0
CONSO003680,2022-03-04,MED012,SRV004,5,92.5
CONSO003681,2022-03-04,MED013,SRV004,5,34.0
CONSO003682,2022-03-04,MED002,SRV004,7,5.6
CONSO003683,2022-03-04,MED009,SRV004,4,7.2
CONSO003684,2022-03-04,MED004,SRV005,21,31.5
CONSO003685,2022-03-04,MED008,SRV005,13,585.0
CONSO003686,2022-03-04,MED005,SRV005,7,22.4
CONSO003687,2022-03-04,MED010,SRV005,8,33.6
CONSO003688,2022-03-04,MED002,SRV005,5,4.0
CONSO003689,2022-03-04,MED007,SRV006,14,119.0
CONSO003690,2022-03-04,MED001,SRV006,5,12.5
CONSO003691,2022-03-04,MED013,SRV006,5,34.0
CONSO003692,2022-03-04,MED015,SRV006,4,22.0
CONSO003693,2022-03-04,MED002,SRV006,7,5.6
CONSO003694,2022-03-04,MED012,SRV007,9,166.5
CONSO003695,2022-03-04,MED014,SRV007,13,286.0
