contact_id,client_id,campagne_source_id,canal_acquisition,date_acquisition,pays,segment,nb_achats,ltv_fcfa,dernier_achat_date,statut_crm
CNT0001052,CLI016,CAM00216,SMS,2022-06-07,Cameroun,Client actif,5,198725,2022-08-08,Perdu
CNT0001053,CLI010,CAM00110,SMS,2022-07-22,Mali,Client dormant,8,638688,2023-02-09,Actif
CNT0001054,CLI017,CAM00231,Email,2023-03-26,Burkina Faso,Client dormant,8,638744,2024-02-19,Perdu
CNT0001055,CLI012,CAM00137,SMS,2024-04-19,Sénégal,Client actif,7,274918,2024-05-01,Inactif
CNT0001056,CLI012,CAM00140,Email,2023-12-13,Ghana,Client dormant,8,496936,2024-05-28,Inactif
CNT0001057,CLI012,CAM00144,Email,2023-06-07,Mali,Prospect,1,49145,2023-12-08,Perdu
CNT0001058,CLI016,CAM00208,Email,2023-10-17,Mali,Client dormant,8,467016,2023-12-11,Actif
CNT0001059,CLI015,CAM00197,Email,2024-01-11,Burkina Faso,Nouveau client,0,0,,Inactif
CNT0001060,CLI019,CAM00271,Email,2022-07-23,Mali,Client actif,1,77638,2022-11-16,Inactif
CNT0001061,CLI021,CAM00304,Facebook,2023-05-31,Cameroun,Client dormant,3,169626,2023-11-12,Inactif
CNT0001062,CLI011,CAM00113,Email,2022-06-21,Mali,Prospect,5,211380,2022-06-25,Perdu
CNT0001063,CLI016,CAM00205,Email,2022-12-16,Burkina Faso,Prospect,6,210312,2023-11-13,Perdu
CNT0001064,CLI016,CAM00214,Email,2022-11-21,Côte d'Ivoire,Nouveau client,1,71146,2023-04-13,Perdu
CNT0001065,CLI015,CAM00183,Email,2022-09-24,Mali,Prospect,0,0,,Perdu
CNT0001066,CLI017,CAM00233,Google,2023-07-14,Ghana,Client dormant,0,0,,Perdu
CNT0001067,CLI017,CAM00246,SMS,2023-08-12,Côte d'Ivoire,Prospect,0,0,,Perdu
CNT0001068,CLI016,CAM00213,SMS,2023-10-13,Burkina Faso,Nouveau client,5,302100,2023-12-04,Inactif
CNT0001069,CLI010,CAM00103,SMS,2024-05-06,Cameroun,Client dormant,4,130264,2024-07-04,Inactif
CNT0001070,CLI019,CAM00279,Google,2024-01-04,Mali,Nouveau client,4,178048,2024-07-03,Actif
CNT0001071,CLI017,CAM00237,Google,2022-07-19,Cameroun,Nouveau client,5,193940,2022-11-26,Inactif
CNT0001072,CLI018,CAM00270,Email,2022-07-03,Mali,Client dormant,4,294652,2023-03-04,Perdu
CNT0001073,CLI010,CAM00099,SMS,2022-12-15,Côte d'Ivoire,Client dormant,2,112014,2023-04-02,Actif
CNT0001074,CLI006,CAM00054,Email,2023-06-23,Burkina Faso,Client actif,0,0,,Actif
CNT0001075,CLI016,CAM00215,Facebook,2024-05-28,Burkina Faso,Prospect,0,0,,Perdu
CNT0001076,CLI023,CAM00330,SMS,2023-08-07,Cameroun,Prospect,0,0,,Inactif
CNT0001077,CLI011,CAM00122,SMS,2023-11-10,Sénégal,Prospect,4,58628,2024-09-26,Actif
CNT0001078,CLI008,CAM00069,SMS,2023-11-07,Sénégal,Client actif,3,172443,2024-09-02,Actif
CNT0001079,CLI016,CAM00205,Email,2022-12-11,Burkina Faso,Nouveau client,7,179410,2023-04-07,Actif
CNT0001080,CLI016,CAM00216,SMS,2022-06-16,Cameroun,Nouveau client,7,310884,2023-01-07,Actif
CNT0001081,CLI023,CAM00333,SMS,2023-10-24,Burkina Faso,Client actif,4,74656,2024-06-05,Inactif
CNT0001082,CLI021,CAM00298,Facebook,2023-10-06,Côte d'Ivoire,Nouveau client,8,408088,2023-11-18,Perdu
CNT0001083,CLI020,CAM00285,Google,2022-10-04,Côte d'Ivoire,Client dormant,4,132676,2023-07-15,Perdu
CNT0001084,CLI015,CAM00197,Email,2024-01-04,Burkina Faso,Nouveau client,4,178080,2024-09-02,Inactif
CNT0001085,CLI016,CAM00216,SMS,2022-06-21,Cameroun,Client actif,4,271428,2022-11-18,Actif
CNT0001086,CLI015,CAM00176,Email,2022-12-14,Burkina Faso,Prospect,0,0,,Actif
CNT0001087,CLI015,CAM00190,SMS,2023-10-18,Burkina Faso,Client dormant,3,141939,2024-05-05,Perdu
CNT0001088,CLI015,CAM00187,Email,2022-09-21,Côte d'Ivoire,Prospect,1,30350,2023-04-16,Perdu
CNT0001089,CLI010,CAM00091,SMS,2024-01-15,Cameroun,Prospect,6,205488,2024-05-26,Actif
CNT0001090,CLI010,CAM00109,Email,2023-05-23,Sénégal,Client actif,2,130062,2023-07-09,Actif
CNT0001091,CLI020,CAM00287,Email,2023-10-16,Burkina Faso,Prospect,2,110310,2024-10-12,Actif
CNT0001092,CLI020,CAM00290,Email,2024-05-02,Sénégal,Client actif,0,0,,Inactif
CNT0001093,CLI010,CAM00103,SMS,2024-05-05,Cameroun,Client actif,8,63160,2025-01-26,Perdu
CNT0001094,CLI015,CAM00188,Email,2023-02-17,Sénégal,Nouveau client,2,77942,2023-05-30,Inactif
CNT0001095,CLI016,CAM00198,Google,2022-08-06,Côte d'Ivoire,Prospect,2,83458,2023-08-23,Perdu
CNT0001096,CLI020,CAM00290,Email,2024-04-27,Sénégal,Client actif,2,137764,2024-10-13,Perdu
CNT0001097,CLI022,CAM00314,Email,2023-03-31,Mali,Client dormant,5,147575,2024-03-21,Perdu
CNT0001098,CLI015,CAM00190,SMS,2023-09-25,Burkina Faso,Nouveau client,1,12923,2024-10-09,Perdu
CNT0001099,CLI022,CAM00318,Email,2023-03-17,Côte d'Ivoire,Nouveau client,3,144507,2023-09-03,Actif
CNT0001100,CLI017,CAM00225,Email,2023-12-25,Burkina Faso,Prospect,0,0,,Perdu
CNT0001101,CLI015,CAM00197,Email,2024-01-02,Burkina Faso,Client actif,8,62664,2024-11-18,Actif
CNT0001102,CLI012,CAM00128,Facebook,2022-08-20,Burkina Faso,Client actif,6,257958,2023-05-21,Inactif
CNT0001103,CLI017,CAM00225,Email,2024-01-14,Burkina Faso,Client actif,3,232623,2024-06-07,Actif
CNT0001104,CLI012,CAM00150,Google,2024-03-05,Ghana,Client dormant,6,302880,2025-01-07,Actif
CNT0001105,CLI023,CAM00336,Google,2023-01-29,Ghana,Client actif,4,163472,2023-12-27,Perdu
CNT0001106,CLI007,CAM00059,SMS,2023-02-13,Sénégal,Client dormant,6,443718,2023-10-18,Actif
CNT0001107,CLI012,CAM00144,Email,2023-06-07,Mali,Prospect,5,71540,2024-04-05,Perdu
CNT0001108,CLI011,CAM00112,SMS,2022-12-15,Cameroun,Prospect,4,249312,2023-08-02,Perdu
CNT0001109,CLI018,CAM00253,SMS,2023-02-20,Mali,Nouveau client,3,71148,2023-06-04,Inactif
CNT0001110,CLI010,CAM00100,Facebook,2023-07-06,Sénégal,Client dormant,1,6647,2024-01-04,Perdu
CNT0001111,CLI012,CAM00144,Email,2023-05-27,Mali,Client actif,5,42015,2023-12-20,Perdu
CNT0001112,CLI006,CAM00055,Email,2023-12-19,Ghana,Prospect,6,239682,2024-04-08,Inactif
CNT0001113,CLI016,CAM00201,SMS,2023-07-01,Burkina Faso,Client dormant,0,0,,Inactif
CNT0001114,CLI012,CAM00137,SMS,2024-05-18,Sénégal,Nouveau client,4,204740,2025-02-23,Inactif
CNT0001115,CLI012,CAM00131,Email,2023-12-09,Burkina Faso,Client dormant,7,349153,2024-01-10,Inactif
CNT0001116,CLI022,CAM00318,Email,2023-03-15,Côte d'Ivoire,Nouveau client,7,257208,2024-03-14,Perdu
CNT0001117,CLI015,CAM00187,Email,2022-09-21,Côte d'Ivoire,Client actif,4,173840,2023-03-21,Inactif
CNT0001118,CLI012,CAM00144,Email,2023-05-27,Mali,Client dormant,4,73120,2024-03-05,Perdu
CNT0001119,CLI016,CAM00214,Email,2022-11-17,Côte d'Ivoire,Nouveau client,0,0,,Perdu
CNT0001120,CLI011,CAM00120,SMS,2023-02-14,Mali,Nouveau client,1,57486,2023-04-29,Inactif
CNT0001121,CLI023,CAM00333,SMS,2023-10-25,Burkina Faso,Nouveau client,8,79568,2024-03-16,Inactif
CNT0001122,CLI022,CAM00318,Email,2023-03-10,Côte d'Ivoire,Nouveau client,6,281664,2023-11-09,Actif
CNT0001123,CLI007,CAM00059,SMS,2023-02-13,Sénégal,Client dormant,5,274185,2024-02-29,Actif
CNT0001124,CLI005,CAM00037,Email,2023-04-03,Sénégal,Client dormant,6,158352,2024-02-01,Actif
CNT0001125,CLI010,CAM00109,Email,2023-04-25,Sénégal,Prospect,8,241240,2023-11-19,Perdu
CNT0001126,CLI015,CAM00197,Email,2024-01-11,Burkina Faso,Prospect,4,73504,2024-10-06,Perdu
CNT0001127,CLI014,CAM00168,Email,2023-08-31,Sénégal,Client actif,1,6432,2024-01-23,Actif
CNT0001128,CLI010,CAM00098,Facebook,2022-09-22,Cameroun,Nouveau client,2,60846,2023-08-11,Inactif
CNT0001129,CLI018,CAM00254,Facebook,2024-04-30,Burkina Faso,Client actif,7,271082,2024-11-01,Actif
CNT0001130,CLI016,CAM00199,Email,2022-11-15,Côte d'Ivoire,Client dormant,0,0,,Actif
CNT0001131,CLI015,CAM00196,Email,2023-10-23,Côte d'Ivoire,Client dormant,8,573272,2024-10-30,Inactif
CNT0001132,CLI015,CAM00182,SMS,2023-12-21,Burkina Faso,Client actif,1,72174,2024-05-02,Actif
CNT0001133,CLI012,CAM00137,SMS,2024-04-18,Sénégal,Client dormant,4,98528,2025-05-15,Inactif
CNT0001134,CLI017,CAM00246,SMS,2023-08-13,Côte d'Ivoire,Client actif,6,230112,2023-10-21,Perdu
CNT0001135,CLI018,CAM00269,Email,2022-08-21,Ghana,Client dormant,2,64584,2023-05-02,Actif
CNT0001136,CLI017,CAM00235,Email,2023-08-31,Côte d'Ivoire,Client actif,0,0,,Inactif
CNT0001137,CLI010,CAM00103,SMS,2024-05-03,Cameroun,Nouveau client,0,0,,Actif
CNT0001138,CLI010,CAM00091,SMS,2024-01-23,Cameroun,Client dormant,6,128838,2024-01-28,Actif
CNT0001139,CLI015,CAM00190,SMS,2023-10-26,Burkina Faso,Client actif,7,250789,2024-01-08,Perdu
CNT0001140,CLI016,CAM00210,Google,2024-03-12,Burkina Faso,Client actif,6,316608,2025-03-04,Perdu
CNT0001141,CLI015,CAM00197,Email,2023-12-23,Burkina Faso,Client actif,2,92126,2024-01-19,Actif
CNT0001142,CLI013,CAM00153,Email,2023-08-21,Burkina Faso,Nouveau client,3,170532,2024-07-30,Perdu
CNT0001143,CLI008,CAM00069,SMS,2023-11-08,Sénégal,Prospect,5,359860,2024-11-04,Perdu
CNT0001144,CLI015,CAM00183,Email,2022-09-22,Mali,Client actif,0,0,,Perdu
CNT0001145,CLI017,CAM00225,Email,2024-01-09,Burkina Faso,Prospect,2,68938,2024-07-09,Actif
CNT0001146,CLI015,CAM00190,SMS,2023-10-27,Burkina Faso,Client dormant,5,352470,2024-05-20,Inactif
CNT0001147,CLI017,CAM00225,Email,2023-12-30,Burkina Faso,Nouveau client,5,365055,2024-11-25,Perdu
CNT0001148,CLI017,CAM00231,Email,2023-03-12,Burkina Faso,Nouveau client,6,362520,2023-11-08,Inactif
CNT0001149,CLI012,CAM00137,SMS,2024-05-06,Sénégal,Client dormant,8,144376,2024-05-14,Actif
CNT0001150,CLI019,CAM00282,Google,2024-01-02,Cameroun,Nouveau client,4,243120,2024-08-24,Perdu
CNT0001151,CLI023,CAM00342,Email,2022-09-13,Ghana,Client dormant,8,48800,2023-05-03,Actif
CNT0001152,CLI015,CAM00185,Google,2022-09-12,Ghana,Prospect,7,270592,2023-09-11,Inactif
CNT0001153,CLI010,CAM00096,Email,2023-10-02,Sénégal,Client actif,4,195152,2024-10-18,Perdu
CNT0001154,CLI016,CAM00211,Email,2023-01-17,Sénégal,Client dormant,0,0,,Inactif
CNT0001155,CLI015,CAM00197,Email,2023-12-25,Burkina Faso,Client actif,1,6882,2023-12-28,Actif
CNT0001156,CLI016,CAM00213,SMS,2023-09-25,Burkina Faso,Nouveau client,2,94780,2024-01-13,Inactif
CNT0001157,CLI017,CAM00226,SMS,2023-03-30,Mali,Client actif,5,186265,2023-12-10,Perdu
CNT0001158,CLI010,CAM00094,Facebook,2023-04-07,Sénégal,Client actif,3,115629,2023-04-14,Inactif
CNT0001159,CLI017,CAM00235,Email,2023-08-24,Côte d'Ivoire,Client dormant,5,44680,2024-03-31,Inactif
CNT0001160,CLI018,CAM00253,SMS,2023-03-14,Mali,Prospect,1,20533,2023-05-04,Inactif
CNT0001161,CLI011,CAM00118,Email,2023-01-07,Sénégal,Client dormant,5,98625,2023-10-31,Inactif
CNT0001162,CLI017,CAM00236,Email,2024-04-14,Burkina Faso,Nouveau client,3,42336,2024-05-03,Perdu
CNT0001163,CLI010,CAM00109,Email,2023-05-09,Sénégal,Client actif,7,342440,2023-07-13,Inactif
CNT0001164,CLI015,CAM00195,SMS,2023-08-08,Ghana,Client dormant,4,96676,2024-09-06,Inactif
CNT0001165,CLI017,CAM00231,Email,2023-03-21,Burkina Faso,Nouveau client,5,106130,2023-04-04,Actif
CNT0001166,CLI010,CAM00099,SMS,2022-11-16,Côte d'Ivoire,Nouveau client,7,405860,2023-11-17,Inactif
CNT0001167,CLI012,CAM00133,SMS,2023-05-18,Côte d'Ivoire,Nouveau client,2,14228,2024-06-20,Perdu
CNT0001168,CLI023,CAM00330,SMS,2023-08-17,Cameroun,Client actif,4,276700,2024-02-27,Actif
CNT0001169,CLI010,CAM00109,Email,2023-05-13,Sénégal,Prospect,3,109818,2024-05-05,Perdu
CNT0001170,CLI010,CAM00102,Email,2023-10-15,Cameroun,Prospect,5,231540,2024-10-10,Inactif
CNT0001171,CLI012,CAM00131,Email,2023-12-17,Burkina Faso,Prospect,7,450415,2024-10-04,Actif
CNT0001172,CLI015,CAM00190,SMS,2023-10-07,Burkina Faso,Client actif,0,0,,Perdu
CNT0001173,CLI019,CAM00275,SMS,2023-11-06,Burkina Faso,Nouveau client,3,207708,2023-11-07,Perdu
CNT0001174,CLI022,CAM00314,Email,2023-04-13,Mali,Nouveau client,4,189468,2023-11-28,Inactif
CNT0001175,CLI010,CAM00109,Email,2023-05-13,Sénégal,Client dormant,6,227988,2023-08-15,Inactif
CNT0001176,CLI017,CAM00231,Email,2023-03-27,Burkina Faso,Client dormant,2,122618,2024-03-23,Inactif
CNT0001177,CLI020,CAM00293,Email,2022-10-08,Ghana,Client dormant,4,283116,2023-04-03,Actif
CNT0001178,CLI017,CAM00231,Email,2023-03-20,Burkina Faso,Client actif,0,0,,Actif
CNT0001179,CLI015,CAM00196,Email,2023-10-07,Côte d'Ivoire,Prospect,6,57558,2024-09-11,Inactif
CNT0001180,CLI023,CAM00342,Email,2022-09-25,Ghana,Prospect,0,0,,Perdu
CNT0001181,CLI015,CAM00190,SMS,2023-10-26,Burkina Faso,Client actif,0,0,,Inactif
CNT0001182,CLI010,CAM00099,SMS,2022-11-30,Côte d'Ivoire,Prospect,3,205962,2023-11-04,Actif
CNT0001183,CLI015,CAM00182,SMS,2023-12-13,Burkina Faso,Nouveau client,1,40160,2024-01-01,Perdu
CNT0001184,CLI017,CAM00227,Facebook,2023-05-27,Sénégal,Client actif,6,291276,2024-03-27,Inactif
CNT0001185,CLI012,CAM00128,Facebook,2022-08-19,Burkina Faso,Client actif,5,374530,2023-02-23,Perdu
CNT0001186,CLI021,CAM00306,Email,2024-04-24,Mali,Client actif,5,147665,2024-08-27,Actif
CNT0001187,CLI008,CAM00069,SMS,2023-11-08,Sénégal,Nouveau client,1,47724,2024-11-20,Inactif
CNT0001188,CLI010,CAM00111,Google,2023-04-21,Cameroun,Nouveau client,8,156528,2023-11-03,Actif
CNT0001189,CLI017,CAM00246,SMS,2023-08-03,Côte d'Ivoire,Client dormant,6,439314,2024-07-28,Perdu
CNT0001190,CLI015,CAM00183,Email,2022-10-07,Mali,Client actif,7,345891,2023-06-25,Actif
CNT0001191,CLI016,CAM00213,SMS,2023-10-14,Burkina Faso,Client dormant,0,0,,Perdu
CNT0001192,CLI015,CAM00187,Email,2022-09-16,Côte d'Ivoire,Nouveau client,0,0,,Perdu
CNT0001193,CLI016,CAM00214,Email,2022-11-29,Côte d'Ivoire,Nouveau client,6,466602,2023-01-26,Perdu
CNT0001194,CLI011,CAM00120,SMS,2023-02-02,Mali,Nouveau client,1,33651,2023-12-24,Perdu
CNT0001195,CLI015,CAM00190,SMS,2023-09-26,Burkina Faso,Client dormant,3,169470,2024-02-16,Actif
CNT0001196,CLI010,CAM00095,Email,2023-11-17,Côte d'Ivoire,Nouveau client,7,330155,2024-09-16,Actif
CNT0001197,CLI015,CAM00193,SMS,2023-10-15,Burkina Faso,Prospect,2,79950,2024-07-18,Actif
CNT0001198,CLI015,CAM00194,SMS,2023-01-19,Burkina Faso,Nouveau client,7,339409,2023-04-07,Actif
CNT0001199,CLI012,CAM00128,Facebook,2022-08-19,Burkina Faso,Client actif,7,553273,2022-11-22,Actif
CNT0001200,CLI018,CAM00253,SMS,2023-02-22,Mali,Prospect,4,259780,2024-02-14,Perdu
CNT0001201,CLI015,CAM00187,Email,2022-09-23,Côte d'Ivoire,Nouveau client,7,225428,2022-12-30,Inactif
CNT0001202,CLI010,CAM00102,Email,2023-10-08,Cameroun,Client actif,6,301890,2023-10-22,Actif
CNT0001203,CLI017,CAM00226,SMS,2023-04-01,Mali,Prospect,4,171232,2024-04-08,Inactif
CNT0001204,CLI011,CAM00117,Email,2023-07-11,Côte d'Ivoire,Client actif,4,181088,2023-10-21,Perdu
CNT0001205,CLI016,CAM00216,SMS,2022-06-21,Cameroun,Client actif,7,504560,2023-01-11,Perdu
CNT0001206,CLI012,CAM00128,Facebook,2022-08-31,Burkina Faso,Client actif,4,239044,2023-04-19,Perdu
CNT0001207,CLI017,CAM00238,Facebook,2023-01-01,Mali,Client actif,4,161112,2023-09-05,Actif
CNT0001208,CLI015,CAM00197,Email,2023-12-29,Burkina Faso,Client dormant,8,74688,2024-07-13,Actif
CNT0001209,CLI010,CAM00102,Email,2023-10-08,Cameroun,Client dormant,3,24429,2024-10-19,Actif
CNT0001210,CLI015,CAM00190,SMS,2023-10-24,Burkina Faso,Prospect,0,0,,Inactif
CNT0001211,CLI016,CAM00208,Email,2023-10-13,Mali,Nouveau client,3,202926,2024-09-18,Actif
CNT0001212,CLI013,CAM00153,Email,2023-09-06,Burkina Faso,Client dormant,6,311622,2024-04-29,Actif
CNT0001213,CLI015,CAM00197,Email,2023-12-21,Burkina Faso,Prospect,1,30563,2024-02-26,Perdu
CNT0001214,CLI017,CAM00246,SMS,2023-08-12,Côte d'Ivoire,Nouveau client,0,0,,Actif
CNT0001215,CLI012,CAM00149,SMS,2024-02-17,Cameroun,Nouveau client,0,0,,Perdu
CNT0001216,CLI016,CAM00206,SMS,2022-10-31,Burkina Faso,Prospect,0,0,,Actif
CNT0001217,CLI018,CAM00262,SMS,2024-02-13,Cameroun,Client dormant,2,39652,2024-02-20,Actif
CNT0001218,CLI015,CAM00196,Email,2023-11-04,Côte d'Ivoire,Prospect,1,52337,2024-01-08,Actif
CNT0001219,CLI013,CAM00156,Google,2023-11-01,Burkina Faso,Client actif,8,536936,2024-10-06,Actif
CNT0001220,CLI015,CAM00194,SMS,2023-01-14,Burkina Faso,Client actif,2,131420,2023-12-07,Actif
CNT0001221,CLI017,CAM00231,Email,2023-03-26,Burkina Faso,Nouveau client,0,0,,Actif
CNT0001222,CLI018,CAM00254,Facebook,2024-04-16,Burkina Faso,Nouveau client,8,130064,2024-08-10,Inactif
CNT0001223,CLI016,CAM00203,SMS,2022-12-07,Burkina Faso,Client dormant,7,483266,2023-02-19,Actif
CNT0001224,CLI023,CAM00342,Email,2022-09-11,Ghana,Nouveau client,2,137632,2022-12-31,Inactif
CNT0001225,CLI012,CAM00134,Email,2024-02-28,Côte d'Ivoire,Client actif,0,0,,Actif
CNT0001226,CLI012,CAM00135,SMS,2024-05-21,Sénégal,Client actif,6,292170,2024-12-01,Inactif
CNT0001227,CLI016,CAM00211,Email,2023-01-25,Sénégal,Prospect,3,60912,2023-02-27,Perdu
CNT0001228,CLI010,CAM00103,SMS,2024-05-09,Cameroun,Client dormant,4,224720,2024-12-14,Perdu
CNT0001229,CLI015,CAM00194,SMS,2023-01-21,Burkina Faso,Prospect,4,298024,2023-09-16,Inactif
CNT0001230,CLI015,CAM00183,Email,2022-10-17,Mali,Client dormant,1,17739,2023-06-01,Actif
CNT0001231,CLI007,CAM00059,SMS,2023-02-12,Sénégal,Nouveau client,5,149905,2023-03-30,Actif
CNT0001232,CLI015,CAM00190,SMS,2023-10-23,Burkina Faso,Prospect,8,544832,2024-04-10,Inactif
CNT0001233,CLI015,CAM00190,SMS,2023-09-28,Burkina Faso,Nouveau client,1,31596,2024-09-03,Inactif
CNT0001234,CLI018,CAM00250,Email,2024-05-13,Ghana,Client dormant,0,0,,Inactif
CNT0001235,CLI017,CAM00236,Email,2024-04-15,Burkina Faso,Prospect,1,43819,2024-07-09,Inactif
CNT0001236,CLI015,CAM00197,Email,2024-01-11,Burkina Faso,Prospect,8,337016,2024-06-22,Actif
CNT0001237,CLI006,CAM00045,Email,2022-11-25,Côte d'Ivoire,Client actif,8,113648,2023-05-22,Perdu
CNT0001238,CLI015,CAM00187,Email,2022-10-01,Côte d'Ivoire,Nouveau client,0,0,,Actif
CNT0001239,CLI015,CAM00190,SMS,2023-10-26,Burkina Faso,Nouveau client,3,145914,2024-08-13,Actif
CNT0001240,CLI012,CAM00128,Facebook,2022-08-31,Burkina Faso,Nouveau client,8,454216,2022-10-01,Perdu
CNT0001241,CLI017,CAM00247,Google,2024-02-15,Sénégal,Nouveau client,7,476875,2024-05-02,Perdu
CNT0001242,CLI015,CAM00195,SMS,2023-08-21,Ghana,Nouveau client,4,187688,2024-02-02,Inactif
CNT0001243,CLI012,CAM00144,Email,2023-06-08,Mali,Nouveau client,5,241590,2023-08-10,Inactif
CNT0001244,CLI006,CAM00054,Email,2023-06-16,Burkina Faso,Client dormant,3,188904,2024-04-01,Inactif
CNT0001245,CLI015,CAM00193,SMS,2023-10-13,Burkina Faso,Client actif,7,198912,2023-11-20,Inactif
CNT0001246,CLI023,CAM00335,Google,2022-12-06,Ghana,Client dormant,1,50839,2023-04-27,Actif
CNT0001247,CLI017,CAM00231,Email,2023-03-07,Burkina Faso,Client actif,0,0,,Inactif
CNT0001248,CLI017,CAM00246,SMS,2023-08-18,Côte d'Ivoire,Client dormant,0,0,,Inactif
CNT0001249,CLI015,CAM00197,Email,2024-01-07,Burkina Faso,Client actif,2,144034,2024-04-22,Inactif
CNT0001250,CLI013,CAM00155,Email,2024-03-25,Cameroun,Prospect,5,333135,2024-04-21,Perdu
CNT0001251,CLI010,CAM00100,Facebook,2023-07-04,Sénégal,Client dormant,0,0,,Actif
CNT0001252,CLI016,CAM00218,Google,2022-07-06,Côte d'Ivoire,Client actif,2,109986,2023-03-21,Actif
CNT0001253,CLI009,CAM00086,Email,2023-11-10,Ghana,Prospect,7,267288,2024-11-04,Inactif
CNT0001254,CLI010,CAM00109,Email,2023-05-17,Sénégal,Client actif,0,0,,Inactif
CNT0001255,CLI017,CAM00240,Email,2022-10-15,Sénégal,Client actif,0,0,,Perdu
CNT0001256,CLI008,CAM00073,Facebook,2023-12-02,Côte d'Ivoire,Client dormant,8,285120,2024-12-01,Inactif
CNT0001257,CLI011,CAM00117,Email,2023-07-06,Côte d'Ivoire,Prospect,6,471882,2024-06-30,Perdu
CNT0001258,CLI010,CAM00091,SMS,2024-01-07,Cameroun,Client dormant,2,73930,2024-04-18,Inactif
CNT0001259,CLI015,CAM00196,Email,2023-10-06,Côte d'Ivoire,Client actif,5,322780,2023-11-09,Perdu
CNT0001260,CLI012,CAM00135,SMS,2024-05-15,Sénégal,Nouveau client,5,170650,2024-05-30,Inactif
CNT0001261,CLI017,CAM00225,Email,2024-01-18,Burkina Faso,Client actif,5,298075,2024-08-26,Inactif
CNT0001262,CLI007,CAM00065,SMS,2023-01-02,Côte d'Ivoire,Client dormant,1,36337,2024-01-12,Actif
CNT0001263,CLI010,CAM00099,SMS,2022-12-01,Côte d'Ivoire,Client actif,7,106540,2023-04-02,Inactif
CNT0001264,CLI016,CAM00206,SMS,2022-10-29,Burkina Faso,Client dormant,2,30326,2023-09-13,Inactif
CNT0001265,CLI012,CAM00131,Email,2023-11-19,Burkina Faso,Client actif,1,14506,2024-05-08,Inactif
CNT0001266,CLI017,CAM00246,SMS,2023-08-13,Côte d'Ivoire,Client actif,6,163140,2024-02-28,Perdu
CNT0001267,CLI012,CAM00139,Email,2023-05-09,Cameroun,Client dormant,1,63660,2023-06-22,Perdu
CNT0001268,CLI016,CAM00206,SMS,2022-11-04,Burkina Faso,Client actif,7,191324,2023-01-31,Perdu
CNT0001269,CLI006,CAM00052,SMS,2023-03-13,Côte d'Ivoire,Client actif,6,307266,2023-09-05,Perdu
CNT0001270,CLI021,CAM00308,SMS,2023-06-02,Mali,Client dormant,0,0,,Inactif
CNT0001271,CLI016,CAM00204,SMS,2022-08-19,Mali,Nouveau client,4,192028,2023-06-03,Inactif
CNT0001272,CLI017,CAM00236,Email,2024-04-16,Burkina Faso,Client dormant,8,482432,2024-05-13,Actif
CNT0001273,CLI023,CAM00342,Email,2022-09-25,Ghana,Client dormant,0,0,,Perdu
CNT0001274,CLI015,CAM00184,SMS,2023-11-11,Côte d'Ivoire,Client dormant,2,132948,2024-01-09,Actif
CNT0001275,CLI012,CAM00131,Email,2023-12-20,Burkina Faso,Nouveau client,8,302152,2024-10-10,Perdu
CNT0001276,CLI017,CAM00238,Facebook,2023-01-08,Mali,Client actif,8,399056,2023-07-25,Inactif
CNT0001277,CLI017,CAM00234,Facebook,2024-02-28,Burkina Faso,Client actif,0,0,,Perdu
CNT0001278,CLI016,CAM00206,SMS,2022-11-08,Burkina Faso,Prospect,8,229568,2022-11-20,Inactif
CNT0001279,CLI017,CAM00225,Email,2024-01-08,Burkina Faso,Nouveau client,1,29885,2025-01-10,Inactif
CNT0001280,CLI015,CAM00197,Email,2024-01-17,Burkina Faso,Prospect,6,77712,2024-09-30,Inactif
CNT0001281,CLI018,CAM00265,Email,2023-02-06,Côte d'Ivoire,Nouveau client,1,45040,2023-06-30,Inactif
CNT0001282,CLI015,CAM00183,Email,2022-10-16,Mali,Prospect,3,155115,2023-06-17,Perdu
CNT0001283,CLI010,CAM00099,SMS,2022-11-06,Côte d'Ivoire,Nouveau client,1,17431,2023-01-11,Perdu
CNT0001284,CLI012,CAM00144,Email,2023-05-28,Mali,Client dormant,2,38300,2023-12-17,Perdu
CNT0001285,CLI016,CAM00224,Email,2023-12-24,Mali,Client actif,2,42898,2024-03-04,Perdu
CNT0001286,CLI018,CAM00264,Google,2022-07-20,Ghana,Client dormant,6,430758,2022-08-13,Inactif
CNT0001287,CLI018,CAM00253,SMS,2023-03-03,Mali,Client actif,6,314448,2023-04-25,Inactif
CNT0001288,CLI010,CAM00102,Email,2023-10-31,Cameroun,Client actif,7,480340,2024-08-21,Actif
CNT0001289,CLI007,CAM00059,SMS,2023-02-12,Sénégal,Prospect,1,72929,2023-08-02,Actif
CNT0001290,CLI008,CAM00079,Facebook,2023-04-24,Côte d'Ivoire,Prospect,8,408792,2023-11-21,Inactif
CNT0001291,CLI006,CAM00048,Google,2023-06-21,Cameroun,Client actif,0,0,,Actif
CNT0001292,CLI012,CAM00134,Email,2024-02-25,Côte d'Ivoire,Prospect,8,455832,2025-03-08,Perdu
CNT0001293,CLI015,CAM00190,SMS,2023-10-26,Burkina Faso,Client actif,1,65269,2024-06-27,Perdu
CNT0001294,CLI006,CAM00047,Google,2022-08-09,Sénégal,Prospect,5,326835,2023-05-30,Inactif
CNT0001295,CLI015,CAM00176,Email,2022-12-10,Burkina Faso,Client dormant,1,40624,2023-12-21,Inactif
