perf_id,campagne_id,date_perf,canal,impressions,clics,depenses_fcfa,conversions,revenu_genere_fcfa,ctr,cpc_fcfa,cpa_fcfa,roas,taux_conversion,jour_campagne
PRF0002242,CAM00088,2023-05-22,Google,16359,123,23130,1,24635,0.0075,188.0,23130.0,1.065,0.0081,23
PRF0002243,CAM00088,2023-05-23,Google,6734,98,24276,1,17146,0.0146,247.7,24276.0,0.706,0.0102,24
PRF0002244,CAM00088,2023-05-24,Google,6024,87,23963,0,45327,0.0146,275.4,,1.892,0.0,25
PRF0002245,CAM00088,2023-05-25,Google,6798,91,18973,0,13634,0.0135,208.5,,0.719,0.0,26
PRF0002246,CAM00088,2023-05-26,Google,8483,48,13273,0,28292,0.0058,276.5,,2.132,0.0,27
PRF0002247,CAM00088,2023-05-27,Google,19627,96,20704,0,35999,0.0049,215.7,,1.739,0.0,28
PRF0002248,CAM00088,2023-05-28,Google,16892,134,25050,2,36047,0.008,186.9,12525.0,1.439,0.0149,29
PRF0002249,CAM00088,2023-05-29,Google,9286,86,19226,1,12120,0.0093,223.6,19226.0,0.63,0.0116,30
PRF0002250,CAM00088,2023-05-30,Google,13586,127,24472,1,16620,0.0094,192.7,24472.0,0.679,0.0079,31
PRF0002251,CAM00088,2023-05-31,Google,9628,85,21704,0,17043,0.0089,255.3,,0.785,0.0,32
PRF0002252,CAM00088,2023-06-01,Google,6643,62,12843,0,19443,0.0093,207.1,,1.514,0.0,33
PRF0002253,CAM00088,2023-06-02,Google,11138,105,23721,0,27504,0.0094,225.9,,1.16,0.0,34
PRF0002254,CAM00088,2023-06-03,Google,7534,70,18523,1,13058,0.0094,264.6,18523.0,0.705,0.0143,35
PRF0002255,CAM00089,2022-11-14,SMS,43994,620,18624,2,25853,0.0141,30.0,9312.0,1.388,0.0032,1
PRF0002256,CAM00089,2022-11-15,SMS,26857,707,21012,6,37346,0.0263,29.7,3502.0,1.777,0.0085,2
PRF0002257,CAM00089,2022-11-16,SMS,44158,830,22066,6,30042,0.0188,26.6,3677.7,1.361,0.0072,3
PRF0002258,CAM00089,2022-11-17,SMS,16206,387,13184,5,11704,0.0239,34.1,2636.8,0.888,0.0129,4
PRF0002259,CAM00089,2022-11-18,SMS,29285,763,26665,9,44513,0.0261,34.9,2962.8,1.669,0.0118,5
PRF0002260,CAM00089,2022-11-19,SMS,39888,713,25246,8,49295,0.0179,35.4,3155.8,1.953,0.0112,6
PRF0002261,CAM00089,2022-11-20,SMS,32213,496,18232,7,24373,0.0154,36.8,2604.6,1.337,0.0141,7
PRF0002262,CAM00089,2022-11-21,SMS,29176,499,18224,2,35286,0.0171,36.5,9112.0,1.936,0.004,8
PRF0002263,CAM00089,2022-11-22,SMS,25416,458,16580,6,19701,0.018,36.2,2763.3,1.188,0.0131,9
PRF0002264,CAM00089,2022-11-23,SMS,71928,804,25746,4,30979,0.0112,32.0,6436.5,1.203,0.005,10
PRF0002265,CAM00089,2022-11-24,SMS,24490,544,17514,4,40633,0.0222,32.2,4378.5,2.32,0.0074,11
PRF0002266,CAM00089,2022-11-25,SMS,29199,477,16405,3,16443,0.0164,34.4,5468.3,1.002,0.0063,12
PRF0002267,CAM00089,2022-11-26,SMS,36391,707,20385,5,23404,0.0194,28.8,4077.0,1.148,0.0071,13
PRF0002268,CAM00089,2022-11-27,SMS,60458,1190,30019,17,41388,0.0197,25.2,1765.8,1.379,0.0143,14
PRF0002269,CAM00089,2022-11-28,SMS,28651,694,22931,4,43675,0.0243,33.0,5732.8,1.905,0.0058,15
PRF0002270,CAM00089,2022-11-29,SMS,29237,742,18602,3,41819,0.0254,25.1,6200.7,2.248,0.004,16
PRF0002271,CAM00089,2022-11-30,SMS,75255,976,27811,4,65213,0.013,28.5,6952.8,2.345,0.0041,17
PRF0002272,CAM00089,2022-12-01,SMS,27010,660,21418,9,28499,0.0245,32.5,2379.8,1.331,0.0136,18
PRF0002273,CAM00089,2022-12-02,SMS,63828,512,16630,5,39909,0.008,32.5,3326.0,2.4,0.0098,19
PRF0002274,CAM00089,2022-12-03,SMS,21317,469,15728,5,27891,0.022,33.5,3145.6,1.773,0.0107,20
PRF0002275,CAM00089,2022-12-04,SMS,34545,681,19092,4,37467,0.0197,28.0,4773.0,1.962,0.0059,21
PRF0002276,CAM00089,2022-12-05,SMS,68822,925,25136,6,27171,0.0134,27.2,4189.3,1.081,0.0065,22
PRF0002277,CAM00089,2022-12-06,SMS,30900,592,17036,8,32557,0.0192,28.8,2129.5,1.911,0.0135,23
PRF0002278,CAM00089,2022-12-07,SMS,76503,748,19215,3,44744,0.0098,25.7,6405.0,2.329,0.004,24
PRF0002279,CAM00089,2022-12-08,SMS,69382,920,24914,8,47120,0.0133,27.1,3114.2,1.891,0.0087,25
PRF0002280,CAM00090,2023-05-09,Facebook,13279,371,50977,12,164426,0.028,137.4,4248.1,3.225,0.0323,1
PRF0002281,CAM00090,2023-05-10,Facebook,8805,261,32961,6,132196,0.0297,126.3,5493.5,4.011,0.023,2
PRF0002282,CAM00090,2023-05-11,Facebook,13403,330,45845,9,98659,0.0247,138.9,5093.9,2.152,0.0273,3
PRF0002283,CAM00090,2023-05-12,Facebook,10424,218,31501,4,107511,0.021,144.5,7875.2,3.413,0.0183,4
PRF0002284,CAM00090,2023-05-13,Facebook,8614,287,36078,10,100570,0.0334,125.7,3607.8,2.788,0.0348,5
PRF0002285,CAM00090,2023-05-14,Facebook,5574,173,23638,6,72454,0.0311,136.6,3939.7,3.065,0.0347,6
PRF0002286,CAM00090,2023-05-15,Facebook,8617,233,38158,6,120454,0.0271,163.8,6359.7,3.157,0.0258,7
PRF0002287,CAM00090,2023-05-16,Facebook,14818,322,46137,9,134719,0.0218,143.3,5126.3,2.92,0.028,8
PRF0002288,CAM00090,2023-05-17,Facebook,5662,151,27496,4,55454,0.0267,182.1,6874.0,2.017,0.0265,9
PRF0002289,CAM00090,2023-05-18,Facebook,8715,214,31446,3,72262,0.0246,146.9,10482.0,2.298,0.014,10
PRF0002290,CAM00090,2023-05-19,Facebook,9647,305,42980,7,150457,0.0316,140.9,6140.0,3.501,0.023,11
PRF0002291,CAM00091,2023-12-14,SMS,122683,4467,133977,180,653231,0.0364,30.0,744.3,4.876,0.0403,1
PRF0002292,CAM00091,2023-12-15,SMS,49001,3061,103633,137,554415,0.0625,33.9,756.4,5.35,0.0448,2
PRF0002293,CAM00091,2023-12-16,SMS,84046,3363,102241,136,294176,0.04,30.4,751.8,2.877,0.0404,3
PRF0002294,CAM00091,2023-12-17,SMS,42512,2129,79607,93,363493,0.0501,37.4,856.0,4.566,0.0437,4
PRF0002295,CAM00091,2023-12-18,SMS,76015,3809,141546,94,468116,0.0501,37.2,1505.8,3.307,0.0247,5
PRF0002296,CAM00091,2023-12-19,SMS,94065,3342,87767,103,422358,0.0355,26.3,852.1,4.812,0.0308,6
PRF0002297,CAM00091,2023-12-20,SMS,82964,3822,137012,140,762048,0.0461,35.8,978.7,5.562,0.0366,7
PRF0002298,CAM00091,2023-12-21,SMS,87443,5059,130080,254,412292,0.0579,25.7,512.1,3.17,0.0502,8
PRF0002299,CAM00091,2023-12-22,SMS,65427,3863,99646,162,363505,0.0591,25.8,615.1,3.648,0.0419,9
PRF0002300,CAM00091,2023-12-23,SMS,66016,2900,78362,155,263993,0.0439,27.0,505.6,3.369,0.0534,10
PRF0002301,CAM00091,2023-12-24,SMS,138266,5976,170719,222,702273,0.0432,28.6,769.0,4.114,0.0371,11
PRF0002302,CAM00091,2023-12-25,SMS,64251,3245,87381,124,359359,0.0505,26.9,704.7,4.113,0.0382,12
PRF0002303,CAM00091,2023-12-26,SMS,64319,3548,117667,186,420435,0.0552,33.2,632.6,3.573,0.0524,13
PRF0002304,CAM00091,2023-12-27,SMS,67411,4227,107158,141,568313,0.0627,25.4,760.0,5.304,0.0334,14
PRF0002305,CAM00091,2023-12-28,SMS,109725,4945,149350,188,896733,0.0451,30.2,794.4,6.004,0.038,15
PRF0002306,CAM00091,2023-12-29,SMS,104532,4188,125003,192,572231,0.0401,29.8,651.1,4.578,0.0458,16
PRF0002307,CAM00091,2023-12-30,SMS,85347,3578,119921,202,397613,0.0419,33.5,593.7,3.316,0.0565,17
PRF0002308,CAM00091,2023-12-31,SMS,85916,4548,124337,229,715396,0.0529,27.3,543.0,5.754,0.0504,18
PRF0002309,CAM00091,2024-01-01,SMS,126507,5051,127729,238,380484,0.0399,25.3,536.7,2.979,0.0471,19
PRF0002310,CAM00091,2024-01-02,SMS,177288,5125,156367,138,946590,0.0289,30.5,1133.1,6.054,0.0269,20
PRF0002311,CAM00091,2024-01-03,SMS,186510,5136,165535,263,697971,0.0275,32.2,629.4,4.216,0.0512,21
PRF0002312,CAM00091,2024-01-04,SMS,93525,3191,102782,86,304041,0.0341,32.2,1195.1,2.958,0.027,22
PRF0002313,CAM00091,2024-01-05,SMS,89817,2982,88387,160,430469,0.0332,29.6,552.4,4.87,0.0537,23
PRF0002314,CAM00091,2024-01-06,SMS,124621,5203,171431,201,592993,0.0418,32.9,852.9,3.459,0.0386,24
PRF0002315,CAM00091,2024-01-07,SMS,159864,5756,156036,297,568946,0.036,27.1,525.4,3.646,0.0516,25
PRF0002316,CAM00091,2024-01-08,SMS,178004,4731,140840,119,463469,0.0266,29.8,1183.5,3.291,0.0252,26
PRF0002317,CAM00091,2024-01-09,SMS,233340,5786,153529,234,411885,0.0248,26.5,656.1,2.683,0.0404,27
PRF0002318,CAM00091,2024-01-10,SMS,189549,5785,171312,237,951564,0.0305,29.6,722.8,5.555,0.041,28
PRF0002319,CAM00091,2024-01-11,SMS,141424,4873,152331,252,884793,0.0345,31.3,604.5,5.808,0.0517,29
PRF0002320,CAM00091,2024-01-12,SMS,261059,4535,150844,207,753132,0.0174,33.3,728.7,4.993,0.0456,30
PRF0002321,CAM00091,2024-01-13,SMS,301609,5128,169407,145,452301,0.017,33.0,1168.3,2.67,0.0283,31
PRF0002322,CAM00091,2024-01-14,SMS,209107,5129,137414,222,607078,0.0245,26.8,619.0,4.418,0.0433,32
PRF0002323,CAM00091,2024-01-15,SMS,139248,3909,124356,191,626556,0.0281,31.8,651.1,5.038,0.0489,33
PRF0002324,CAM00091,2024-01-16,SMS,165459,4741,152975,148,684954,0.0287,32.3,1033.6,4.478,0.0312,34
PRF0002325,CAM00091,2024-01-17,SMS,265233,5890,165902,319,908257,0.0222,28.2,520.1,5.475,0.0542,35
PRF0002326,CAM00091,2024-01-18,SMS,95599,3006,82369,165,416248,0.0315,27.4,499.2,5.053,0.0549,36
PRF0002327,CAM00091,2024-01-19,SMS,197633,3480,126603,98,684417,0.0176,36.4,1291.9,5.406,0.0282,37
PRF0002328,CAM00091,2024-01-20,SMS,149963,2975,111500,159,315433,0.0198,37.5,701.3,2.829,0.0534,38
PRF0002329,CAM00091,2024-01-21,SMS,180073,5745,145900,323,597136,0.0319,25.4,451.7,4.093,0.0562,39
PRF0002330,CAM00091,2024-01-22,SMS,140329,3828,118985,152,348424,0.0273,31.1,782.8,2.928,0.0397,40
PRF0002331,CAM00091,2024-01-23,SMS,313427,5319,148489,238,441070,0.017,27.9,623.9,2.97,0.0447,41
PRF0002332,CAM00091,2024-01-24,SMS,127080,3095,93359,111,265602,0.0244,30.2,841.1,2.845,0.0359,42
PRF0002333,CAM00091,2024-01-25,SMS,243462,4198,148803,163,574354,0.0172,35.4,912.9,3.86,0.0388,43
PRF0002334,CAM00091,2024-01-26,SMS,195685,4639,170855,206,1033026,0.0237,36.8,829.4,6.046,0.0444,44
PRF0002335,CAM00092,2024-04-26,Google,28850,571,111574,3,241368,0.0198,195.4,37191.3,2.163,0.0053,1
PRF0002336,CAM00092,2024-04-27,Google,37492,809,177743,5,325231,0.0216,219.7,35548.6,1.83,0.0062,2
PRF0002337,CAM00092,2024-04-28,Google,35069,788,162298,5,188671,0.0225,206.0,32459.6,1.163,0.0063,3
PRF0002338,CAM00092,2024-04-29,Google,31524,701,182059,5,251391,0.0223,259.7,36411.8,1.381,0.0071,4
PRF0002339,CAM00092,2024-04-30,Google,71881,940,179107,5,141151,0.0131,190.5,35821.4,0.788,0.0053,5
PRF0002340,CAM00092,2024-05-01,Google,19672,397,105529,5,73034,0.0202,265.8,21105.8,0.692,0.0126,6
PRF0002341,CAM00092,2024-05-02,Google,39970,631,118300,3,132705,0.0158,187.5,39433.3,1.122,0.0048,7
PRF0002342,CAM00092,2024-05-03,Google,28159,618,132511,6,96874,0.022,214.4,22085.2,0.731,0.0097,8
PRF0002343,CAM00092,2024-05-04,Google,58678,610,113207,4,73744,0.0104,185.6,28301.8,0.651,0.0066,9
PRF0002344,CAM00092,2024-05-05,Google,110194,1006,189091,12,234454,0.0091,188.0,15757.6,1.24,0.0119,10
PRF0002345,CAM00092,2024-05-06,Google,21861,494,107555,3,72645,0.0226,217.7,35851.7,0.675,0.0061,11
PRF0002346,CAM00092,2024-05-07,Google,59633,657,126622,9,257954,0.011,192.7,14069.1,2.037,0.0137,12
PRF0002347,CAM00092,2024-05-08,Google,23463,521,103686,3,183826,0.0222,199.0,34562.0,1.773,0.0058,13
PRF0002348,CAM00092,2024-05-09,Google,85922,678,167477,7,271195,0.0079,247.0,23925.3,1.619,0.0103,14
PRF0002349,CAM00092,2024-05-10,Google,55177,1085,229008,11,255314,0.0197,211.1,20818.9,1.115,0.0101,15
PRF0002350,CAM00092,2024-05-11,Google,92331,963,185972,9,228768,0.0104,193.1,20663.6,1.23,0.0093,16
PRF0002351,CAM00092,2024-05-12,Google,34109,561,139383,7,231189,0.0165,248.5,19911.9,1.659,0.0125,17
PRF0002352,CAM00092,2024-05-13,Google,87372,975,201321,7,274701,0.0112,206.5,28760.1,1.364,0.0072,18
PRF0002353,CAM00092,2024-05-14,Google,52558,689,164300,9,142009,0.0131,238.5,18255.6,0.864,0.0131,19
PRF0002354,CAM00092,2024-05-15,Google,54459,718,160752,6,297343,0.0132,223.9,26792.0,1.85,0.0084,20
PRF0002355,CAM00092,2024-05-16,Google,99606,995,200805,7,361298,0.01,201.8,28686.4,1.799,0.007,21
PRF0002356,CAM00092,2024-05-17,Google,87071,812,151121,8,110800,0.0093,186.1,18890.1,0.733,0.0099,22
PRF0002357,CAM00093,2023-06-23,Google,10091,490,99111,16,336927,0.0486,202.3,6194.4,3.399,0.0327,1
PRF0002358,CAM00093,2023-06-24,Google,16823,686,152917,38,617479,0.0408,222.9,4024.1,4.038,0.0554,2
PRF0002359,CAM00093,2023-06-25,Google,21840,949,210107,33,834014,0.0435,221.4,6366.9,3.969,0.0348,3
PRF0002360,CAM00093,2023-06-26,Google,10758,489,110041,12,401392,0.0455,225.0,9170.1,3.648,0.0245,4
PRF0002361,CAM00093,2023-06-27,Google,17544,702,185376,26,449537,0.0401,264.1,7129.8,2.425,0.037,5
PRF0002362,CAM00093,2023-06-28,Google,25588,846,192449,31,578295,0.0331,227.5,6208.0,3.005,0.0366,6
PRF0002363,CAM00093,2023-06-29,Google,20967,581,125711,17,334740,0.0277,216.4,7394.8,2.663,0.0293,7
PRF0002364,CAM00093,2023-06-30,Google,26044,1039,197173,30,688171,0.0399,189.8,6572.4,3.49,0.0289,8
PRF0002365,CAM00093,2023-07-01,Google,15294,532,99777,23,334639,0.0348,187.6,4338.1,3.354,0.0432,9
PRF0002366,CAM00093,2023-07-02,Google,14654,531,100890,31,394849,0.0362,190.0,3254.5,3.914,0.0584,10
PRF0002367,CAM00093,2023-07-03,Google,10972,357,97075,17,268760,0.0326,271.9,5710.3,2.769,0.0476,11
PRF0002368,CAM00093,2023-07-04,Google,14495,654,167546,26,463104,0.0451,256.2,6444.1,2.764,0.0398,12
PRF0002369,CAM00093,2023-07-05,Google,20401,633,149918,21,488816,0.0311,236.8,7139.0,3.261,0.0332,13
PRF0002370,CAM00093,2023-07-06,Google,9144,448,114421,12,542557,0.0491,255.4,9535.1,4.742,0.0268,14
PRF0002371,CAM00093,2023-07-07,Google,18579,857,198414,22,734545,0.0461,231.5,9018.8,3.702,0.0257,15
PRF0002372,CAM00093,2023-07-08,Google,11402,523,112818,26,382620,0.0459,215.7,4339.2,3.391,0.0497,16
PRF0002373,CAM00093,2023-07-09,Google,38900,958,177999,46,657546,0.0246,185.8,3869.5,3.694,0.048,17
PRF0002374,CAM00093,2023-07-10,Google,17042,621,124749,28,312427,0.0365,200.9,4455.3,2.504,0.0451,18
PRF0002375,CAM00093,2023-07-11,Google,11563,491,100238,27,337347,0.0425,204.2,3712.5,3.365,0.055,19
PRF0002376,CAM00093,2023-07-12,Google,11734,484,121460,15,282825,0.0413,251.0,8097.3,2.329,0.031,20
PRF0002377,CAM00093,2023-07-13,Google,30139,754,151101,20,666288,0.025,200.4,7555.1,4.41,0.0265,21
PRF0002378,CAM00093,2023-07-14,Google,25678,773,181064,33,768803,0.0301,234.2,5486.8,4.246,0.0427,22
PRF0002379,CAM00093,2023-07-15,Google,18993,503,107135,20,474986,0.0265,213.0,5356.8,4.434,0.0398,23
PRF0002380,CAM00093,2023-07-16,Google,29151,768,162891,43,582958,0.0264,212.1,3788.2,3.579,0.056,24
PRF0002381,CAM00093,2023-07-17,Google,20168,617,139998,17,562883,0.0306,226.9,8235.2,4.021,0.0276,25
PRF0002382,CAM00093,2023-07-18,Google,25728,783,186363,30,820671,0.0305,238.0,6212.1,4.404,0.0383,26
PRF0002383,CAM00093,2023-07-19,Google,23319,516,117754,25,372835,0.0222,228.2,4710.2,3.166,0.0484,27
PRF0002384,CAM00093,2023-07-20,Google,17700,509,135601,14,325725,0.0288,266.4,9685.8,2.402,0.0275,28
PRF0002385,CAM00093,2023-07-21,Google,43921,638,117839,17,307491,0.0145,184.7,6931.7,2.609,0.0266,29
PRF0002386,CAM00093,2023-07-22,Google,36503,686,174750,38,587116,0.0188,254.7,4598.7,3.36,0.0554,30
PRF0002387,CAM00093,2023-07-23,Google,37684,620,130991,17,333308,0.0165,211.3,7705.4,2.545,0.0274,31
PRF0002388,CAM00093,2023-07-24,Google,23000,585,127297,28,383302,0.0255,217.6,4546.3,3.011,0.0479,32
PRF0002389,CAM00093,2023-07-25,Google,58345,1037,200275,34,593449,0.0178,193.1,5890.4,2.963,0.0328,33
PRF0002390,CAM00093,2023-07-26,Google,46050,872,178116,34,718656,0.0189,204.3,5238.7,4.035,0.039,34
PRF0002391,CAM00093,2023-07-27,Google,50148,822,156319,43,604062,0.0164,190.2,3635.3,3.864,0.0523,35
PRF0002392,CAM00093,2023-07-28,Google,33209,814,155939,41,663663,0.0245,191.6,3803.4,4.256,0.0504,36
PRF0002393,CAM00093,2023-07-29,Google,23510,487,126715,19,483161,0.0208,260.2,6669.2,3.813,0.039,37
PRF0002394,CAM00093,2023-07-30,Google,26675,576,120368,29,334214,0.0216,209.0,4150.6,2.777,0.0503,38
PRF0002395,CAM00093,2023-07-31,Google,46724,723,182815,37,895024,0.0155,252.9,4940.9,4.896,0.0512,39
PRF0002396,CAM00093,2023-08-01,Google,49095,1009,205154,56,752575,0.0206,203.3,3663.5,3.668,0.0555,40
PRF0002397,CAM00093,2023-08-02,Google,37740,917,178174,25,648801,0.0243,194.3,7127.0,3.641,0.0273,41
PRF0002398,CAM00093,2023-08-03,Google,39847,798,202554,39,710878,0.02,253.8,5193.7,3.51,0.0489,42
PRF0002399,CAM00093,2023-08-04,Google,30433,607,133982,24,419821,0.0199,220.7,5582.6,3.133,0.0395,43
PRF0002400,CAM00093,2023-08-05,Google,26837,640,156640,37,381698,0.0239,244.8,4233.5,2.437,0.0578,44
PRF0002401,CAM00093,2023-08-06,Google,21627,511,125995,32,377340,0.0236,246.6,3937.3,2.995,0.0626,45
PRF0002402,CAM00094,2023-03-19,Facebook,73071,2116,381779,70,1486744,0.029,180.4,5454.0,3.894,0.0331,1
PRF0002403,CAM00094,2023-03-20,Facebook,136197,2462,373990,53,1368854,0.0181,151.9,7056.4,3.66,0.0215,2
PRF0002404,CAM00094,2023-03-21,Facebook,53048,1448,254075,56,719641,0.0273,175.5,4537.1,2.832,0.0387,3
PRF0002405,CAM00094,2023-03-22,Facebook,162337,3900,524560,149,1919737,0.024,134.5,3520.5,3.66,0.0382,4
PRF0002406,CAM00094,2023-03-23,Facebook,105571,2805,437644,77,1407443,0.0266,156.0,5683.7,3.216,0.0275,5
PRF0002407,CAM00094,2023-03-24,Facebook,102408,1851,286826,69,1043762,0.0181,155.0,4156.9,3.639,0.0373,6
PRF0002408,CAM00094,2023-03-25,Facebook,157639,3737,525907,132,1090924,0.0237,140.7,3984.1,2.074,0.0353,7
PRF0002409,CAM00094,2023-03-26,Facebook,153594,4000,506824,117,1004669,0.026,126.7,4331.8,1.982,0.0293,8
PRF0002410,CAM00094,2023-03-27,Facebook,67184,1814,313428,60,1261690,0.027,172.8,5223.8,4.025,0.0331,9
PRF0002411,CAM00094,2023-03-28,Facebook,83651,1720,264696,68,753062,0.0206,153.9,3892.6,2.845,0.0395,10
PRF0002412,CAM00094,2023-03-29,Facebook,100941,2843,415694,77,1704529,0.0282,146.2,5398.6,4.1,0.0271,11
PRF0002413,CAM00094,2023-03-30,Facebook,72665,1663,253068,64,611378,0.0229,152.2,3954.2,2.416,0.0385,12
PRF0002414,CAM00094,2023-03-31,Facebook,88057,1745,313875,55,1097655,0.0198,179.9,5706.8,3.497,0.0315,13
PRF0002415,CAM00094,2023-04-01,Facebook,66693,1519,239583,42,553879,0.0228,157.7,5704.4,2.312,0.0276,14
PRF0002416,CAM00094,2023-04-02,Facebook,90999,2885,485371,64,1032450,0.0317,168.2,7583.9,2.127,0.0222,15
PRF0002417,CAM00094,2023-04-03,Facebook,96632,1650,231258,61,785224,0.0171,140.2,3791.1,3.395,0.037,16
PRF0002418,CAM00094,2023-04-04,Facebook,178361,2984,458345,83,1681125,0.0167,153.6,5522.2,3.668,0.0278,17
PRF0002419,CAM00094,2023-04-05,Facebook,155279,2530,419650,57,1117158,0.0163,165.9,7362.3,2.662,0.0225,18
PRF0002420,CAM00094,2023-04-06,Facebook,160129,2999,434819,110,1736974,0.0187,145.0,3952.9,3.995,0.0367,19
PRF0002421,CAM00094,2023-04-07,Facebook,182203,3402,450589,100,1901019,0.0187,132.4,4505.9,4.219,0.0294,20
PRF0002422,CAM00094,2023-04-08,Facebook,144447,2370,375914,68,1152345,0.0164,158.6,5528.1,3.065,0.0287,21
PRF0002423,CAM00094,2023-04-09,Facebook,226275,3885,487211,161,1492344,0.0172,125.4,3026.2,3.063,0.0414,22
PRF0002424,CAM00094,2023-04-10,Facebook,89617,1669,289128,41,669414,0.0186,173.2,7051.9,2.315,0.0246,23
PRF0002425,CAM00095,2023-11-13,Email,371888,5033,211157,42,611600,0.0135,42.0,5027.5,2.896,0.0083,1
PRF0002426,CAM00095,2023-11-14,Email,154478,3126,143672,42,416007,0.0202,46.0,3420.8,2.896,0.0134,2
PRF0002427,CAM00095,2023-11-15,Email,155892,3151,159406,25,375445,0.0202,50.6,6376.2,2.355,0.0079,3
PRF0002428,CAM00095,2023-11-16,Email,222640,2703,123584,28,256701,0.0121,45.7,4413.7,2.077,0.0104,4
PRF0002429,CAM00095,2023-11-17,Email,158571,4119,209483,37,707524,0.026,50.9,5661.7,3.377,0.009,5
PRF0002430,CAM00095,2023-11-18,Email,175492,3404,160151,30,485854,0.0194,47.0,5338.4,3.034,0.0088,6
PRF0002431,CAM00095,2023-11-19,Email,397092,5968,264828,101,661266,0.015,44.4,2622.1,2.497,0.0169,7
PRF0002432,CAM00095,2023-11-20,Email,144073,3819,190510,85,412162,0.0265,49.9,2241.3,2.163,0.0223,8
PRF0002433,CAM00095,2023-11-21,Email,144663,4007,186416,65,358192,0.0277,46.5,2867.9,1.921,0.0162,9
PRF0002434,CAM00096,2023-09-20,Email,189929,3495,187843,45,332947,0.0184,53.7,4174.3,1.772,0.0129,1
PRF0002435,CAM00096,2023-09-21,Email,148172,4006,152168,83,185932,0.027,38.0,1833.3,1.222,0.0207,2
PRF0002436,CAM00096,2023-09-22,Email,109848,3100,147197,62,176019,0.0282,47.5,2374.1,1.196,0.02,3
PRF0002437,CAM00096,2023-09-23,Email,87799,2660,109536,55,283074,0.0303,41.2,1991.6,2.584,0.0207,4
PRF0002438,CAM00096,2023-09-24,Email,205221,3746,186296,96,520455,0.0183,49.7,1940.6,2.794,0.0256,5
PRF0002439,CAM00096,2023-09-25,Email,101277,2431,108123,19,255350,0.024,44.5,5690.7,2.362,0.0078,6
PRF0002440,CAM00096,2023-09-26,Email,168783,3869,164094,50,544496,0.0229,42.4,3281.9,3.318,0.0129,7
PRF0002441,CAM00096,2023-09-27,Email,84817,2678,113443,28,401967,0.0316,42.4,4051.5,3.543,0.0105,8
PRF0002442,CAM00096,2023-09-28,Email,157043,3198,177408,71,528672,0.0204,55.5,2498.7,2.98,0.0222,9
PRF0002443,CAM00096,2023-09-29,Email,137770,3350,160481,58,469891,0.0243,47.9,2766.9,2.928,0.0173,10
PRF0002444,CAM00096,2023-09-30,Email,146876,4493,172409,73,474095,0.0306,38.4,2361.8,2.75,0.0162,11
PRF0002445,CAM00096,2023-10-01,Email,207009,3005,147628,74,498540,0.0145,49.1,1995.0,3.377,0.0246,12
PRF0002446,CAM00096,2023-10-02,Email,103307,2684,141022,39,237610,0.026,52.5,3615.9,1.685,0.0145,13
PRF0002447,CAM00096,2023-10-03,Email,314676,3751,140866,27,399200,0.0119,37.6,5217.3,2.834,0.0072,14
PRF0002448,CAM00096,2023-10-04,Email,126251,1903,103693,48,178298,0.0151,54.5,2160.3,1.719,0.0252,15
PRF0002449,CAM00096,2023-10-05,Email,281676,3028,149307,61,198060,0.0108,49.3,2447.7,1.327,0.0201,16
PRF0002450,CAM00096,2023-10-06,Email,128579,2158,108278,31,153617,0.0168,50.2,3492.8,1.419,0.0144,17
PRF0002451,CAM00096,2023-10-07,Email,156163,3666,144865,45,193909,0.0235,39.5,3219.2,1.339,0.0123,18
PRF0002452,CAM00096,2023-10-08,Email,120066,3024,116321,57,261208,0.0252,38.5,2040.7,2.246,0.0188,19
PRF0002453,CAM00096,2023-10-09,Email,361024,3797,170232,76,277340,0.0105,44.8,2239.9,1.629,0.02,20
PRF0002454,CAM00096,2023-10-10,Email,162538,3862,180384,42,441310,0.0238,46.7,4294.9,2.447,0.0109,21
PRF0002455,CAM00096,2023-10-11,Email,264419,4411,184159,57,595894,0.0167,41.7,3230.9,3.236,0.0129,22
PRF0002456,CAM00096,2023-10-12,Email,186461,2828,120118,47,429936,0.0152,42.5,2555.7,3.579,0.0166,23
PRF0002457,CAM00096,2023-10-13,Email,240089,2383,118984,41,159770,0.0099,49.9,2902.0,1.343,0.0172,24
PRF0002458,CAM00097,2023-11-05,Google,19531,819,191643,31,554068,0.042,234.0,6182.0,2.891,0.0379,1
PRF0002459,CAM00097,2023-11-06,Google,14283,560,133713,31,408264,0.0393,238.8,4313.3,3.053,0.0554,2
PRF0002460,CAM00097,2023-11-07,Google,14275,503,118972,28,384290,0.0353,236.5,4249.0,3.23,0.0557,3
PRF0002461,CAM00097,2023-11-08,Google,17753,507,129967,22,601079,0.0286,256.3,5907.6,4.625,0.0434,4
PRF0002462,CAM00097,2023-11-09,Google,12435,514,110129,29,392196,0.0414,214.3,3797.6,3.561,0.0564,5
PRF0002463,CAM00097,2023-11-10,Google,11173,527,118014,15,452025,0.0472,223.9,7867.6,3.83,0.0285,6
PRF0002464,CAM00097,2023-11-11,Google,8935,382,102042,16,328348,0.0428,267.1,6377.6,3.218,0.0419,7
PRF0002465,CAM00097,2023-11-12,Google,15119,799,167522,44,628604,0.0529,209.7,3807.3,3.752,0.0551,8
PRF0002466,CAM00097,2023-11-13,Google,24612,847,177845,25,824493,0.0344,210.0,7113.8,4.636,0.0295,9
