evenement_id,livraison_id,type_evenement,date_evenement,localisation,commentaire,agent_id
EVT0005189,LIV009587,Départ entrepôt,2022-03-07 16:00,Douala,,AGT014
EVT0005190,LIV009587,Passage frontière,2022-03-08 23:00,Abidjan,,AGT003
EVT0005191,LIV009587,Arrivée entrepôt transit,2022-03-09 08:00,Douala,,AGT022
EVT0005192,LIV006585,Prise en charge,2023-06-09 10:00,Accra,,AGT017
EVT0005193,LIV006585,Départ entrepôt,2023-06-10 05:00,Dakar,,AGT004
EVT0005194,LIV006585,Passage frontière,2023-06-10 10:00,Dakar,,AGT003
EVT0005195,LIV006585,Arrivée entrepôt transit,2023-06-11 01:00,Ouagadougou,,AGT007
EVT0005196,LIV012026,Prise en charge,2022-04-18 03:00,Bamako,,AGT009
EVT0005197,LIV012026,Départ entrepôt,2022-04-19 13:00,Abidjan,,AGT022
EVT0005198,LIV012026,Passage frontière,2022-04-20 04:00,Bamako,,AGT014
EVT0005199,LIV012026,Arrivée entrepôt transit,2022-04-20 15:00,Bamako,,AGT002
EVT0005200,LIV012026,Départ entrepôt transit,2022-04-21 09:00,Dakar,,AGT005
EVT0005201,LIV014397,Prise en charge,2023-02-11 12:00,Ouagadougou,,AGT023
EVT0005202,LIV014397,Départ entrepôt,2023-02-12 17:00,Abidjan,,AGT012
EVT0005203,LIV014397,Passage frontière,2023-02-13 00:00,Bamako,,AGT001
EVT0005204,LIV014397,Arrivée entrepôt transit,2023-02-13 11:00,Bamako,,AGT022
EVT0005205,LIV011401,Prise en charge,2023-03-17 04:00,Douala,,AGT005
EVT0005206,LIV011401,Départ entrepôt,2023-03-18 04:00,Dakar,,AGT016
EVT0005207,LIV011401,Passage frontière,2023-03-18 21:00,Dakar,,AGT022
EVT0005208,LIV011401,Arrivée entrepôt transit,2023-03-20 07:00,Accra,,AGT016
EVT0005209,LIV013105,Prise en charge,2022-03-24 10:00,Dakar,,AGT013
EVT0005210,LIV013105,Départ entrepôt,2022-03-24 18:00,Dakar,,AGT022
EVT0005211,LIV013105,Passage frontière,2022-03-25 06:00,Frontière,,AGT017
EVT0005212,LIV005145,Prise en charge,2023-06-11 08:00,Accra,,AGT017
EVT0005213,LIV005145,Départ entrepôt,2023-06-11 16:00,Bamako,,AGT006
EVT0005214,LIV005145,Passage frontière,2023-06-12 11:00,Ouagadougou,,AGT025
EVT0005215,LIV002255,Prise en charge,2022-01-06 03:00,Dakar,,AGT009
EVT0005216,LIV002255,Départ entrepôt,2022-01-07 09:00,Abidjan,,AGT025
EVT0005217,LIV002255,Passage frontière,2022-01-08 16:00,Abidjan,,AGT011
EVT0005218,LIV002255,Arrivée entrepôt transit,2022-01-09 21:00,Abidjan,,AGT007
EVT0005219,LIV002255,Départ entrepôt transit,2022-01-11 00:00,Accra,,AGT015
EVT0005220,LIV004221,Prise en charge,2022-12-03 12:00,Accra,,AGT020
EVT0005221,LIV004221,Départ entrepôt,2022-12-05 00:00,Accra,,AGT021
EVT0005222,LIV004221,Passage frontière,2022-12-05 14:00,Dakar,,AGT020
EVT0005223,LIV012129,Prise en charge,2023-12-08 11:00,Frontière,,AGT003
EVT0005224,LIV012129,Départ entrepôt,2023-12-09 18:00,Bamako,,AGT001
EVT0005225,LIV012129,Passage frontière,2023-12-11 00:00,Abidjan,,AGT018
EVT0005226,LIV012129,Arrivée entrepôt transit,2023-12-11 09:00,Ouagadougou,,AGT025
EVT0005227,LIV005218,Prise en charge,2022-06-04 06:00,Douala,,AGT009
EVT0005228,LIV005218,Départ entrepôt,2022-06-05 11:00,Douala,,AGT015
EVT0005229,LIV005218,Passage frontière,2022-06-06 12:00,Douala,,AGT018
EVT0005230,LIV009870,Prise en charge,2022-01-16 10:00,Bamako,,AGT016
EVT0005231,LIV009870,Départ entrepôt,2022-01-17 14:00,Frontière,,AGT023
EVT0005232,LIV009870,Passage frontière,2022-01-18 02:00,Accra,,AGT011
EVT0005233,LIV009870,Arrivée entrepôt transit,2022-01-18 11:00,Ouagadougou,,AGT016
EVT0005234,LIV009023,Prise en charge,2023-02-14 08:00,Douala,,AGT021
EVT0005235,LIV009023,Départ entrepôt,2023-02-15 05:00,Douala,,AGT010
EVT0005236,LIV009023,Passage frontière,2023-02-16 17:00,Dakar,,AGT011
EVT0005237,LIV009023,Arrivée entrepôt transit,2023-02-17 17:00,Dakar,,AGT019
EVT0005238,LIV005377,Prise en charge,2022-07-20 23:00,Dakar,,AGT011
EVT0005239,LIV005377,Départ entrepôt,2022-07-22 05:00,Douala,,AGT009
EVT0005240,LIV005377,Passage frontière,2022-07-23 12:00,Ouagadougou,,AGT022
EVT0005241,LIV010669,Prise en charge,2022-12-03 12:00,Frontière,,AGT025
EVT0005242,LIV010669,Départ entrepôt,2022-12-04 10:00,Dakar,,AGT022
EVT0005243,LIV010669,Passage frontière,2022-12-05 13:00,Ouagadougou,,AGT018
EVT0005244,LIV007825,Prise en charge,2023-03-03 17:00,Frontière,,AGT015
EVT0005245,LIV007825,Départ entrepôt,2023-03-04 08:00,Abidjan,,AGT024
EVT0005246,LIV007825,Passage frontière,2023-03-05 06:00,Ouagadougou,,AGT008
EVT0005247,LIV007825,Arrivée entrepôt transit,2023-03-05 23:00,Bamako,,AGT021
EVT0005248,LIV006799,Prise en charge,2022-12-10 11:00,Douala,,AGT008
EVT0005249,LIV006799,Départ entrepôt,2022-12-11 16:00,Accra,,AGT023
EVT0005250,LIV006799,Passage frontière,2022-12-12 13:00,Bamako,,AGT015
EVT0005251,LIV006799,Arrivée entrepôt transit,2022-12-13 14:00,Dakar,,AGT009
EVT0005252,LIV002857,Prise en charge,2023-10-17 20:00,Abidjan,,AGT013
EVT0005253,LIV002857,Départ entrepôt,2023-10-19 01:00,Abidjan,,AGT003
EVT0005254,LIV008222,Prise en charge,2023-06-11 20:00,Accra,,AGT015
EVT0005255,LIV008222,Départ entrepôt,2023-06-12 17:00,Bamako,,AGT019
EVT0005256,LIV008222,Passage frontière,2023-06-13 23:00,Dakar,,AGT009
EVT0005257,LIV014299,Prise en charge,2022-01-19 07:00,Ouagadougou,,AGT016
EVT0005258,LIV014299,Départ entrepôt,2022-01-19 17:00,Accra,,AGT014
EVT0005259,LIV004148,Prise en charge,2022-09-20 12:00,Dakar,,AGT004
EVT0005260,LIV004148,Départ entrepôt,2022-09-21 15:00,Frontière,,AGT002
EVT0005261,LIV004148,Passage frontière,2022-09-21 21:00,Frontière,,AGT003
EVT0005262,LIV004148,Arrivée entrepôt transit,2022-09-22 18:00,Abidjan,,AGT018
EVT0005263,LIV004148,Départ entrepôt transit,2022-09-23 15:00,Dakar,,AGT004
EVT0005264,LIV008962,Prise en charge,2022-01-15 07:00,Abidjan,,AGT004
EVT0005265,LIV008962,Départ entrepôt,2022-01-16 08:00,Bamako,,AGT024
EVT0005266,LIV008962,Passage frontière,2022-01-17 05:00,Douala,,AGT014
EVT0005267,LIV008962,Arrivée entrepôt transit,2022-01-18 00:00,Dakar,,AGT008
EVT0005268,LIV008962,Départ entrepôt transit,2022-01-18 21:00,Bamako,,AGT012
EVT0005269,LIV003609,Prise en charge,2023-03-09 13:00,Abidjan,,AGT018
EVT0005270,LIV003609,Départ entrepôt,2023-03-10 13:00,Frontière,,AGT008
EVT0005271,LIV003609,Passage frontière,2023-03-11 03:00,Frontière,,AGT013
EVT0005272,LIV010122,Prise en charge,2022-01-02 05:00,Dakar,,AGT003
EVT0005273,LIV010122,Départ entrepôt,2022-01-03 02:00,Frontière,,AGT016
EVT0005274,LIV010122,Passage frontière,2022-01-03 13:00,Abidjan,,AGT008
EVT0005275,LIV005181,Prise en charge,2022-12-07 18:00,Dakar,,AGT015
EVT0005276,LIV005181,Départ entrepôt,2022-12-08 08:00,Dakar,,AGT008
EVT0005277,LIV005181,Passage frontière,2022-12-09 05:00,Abidjan,,AGT001
EVT0005278,LIV005181,Arrivée entrepôt transit,2022-12-10 00:00,Ouagadougou,,AGT010
EVT0005279,LIV005181,Départ entrepôt transit,2022-12-11 07:00,Bamako,,AGT020
EVT0005280,LIV005643,Prise en charge,2023-01-12 18:00,Abidjan,,AGT003
EVT0005281,LIV005643,Départ entrepôt,2023-01-14 00:00,Ouagadougou,,AGT015
EVT0005282,LIV005643,Passage frontière,2023-01-15 08:00,Dakar,,AGT024
EVT0005283,LIV005643,Arrivée entrepôt transit,2023-01-16 12:00,Frontière,,AGT020
EVT0005284,LIV005643,Départ entrepôt transit,2023-01-17 16:00,Abidjan,,AGT018
EVT0005285,LIV006435,Prise en charge,2022-02-17 11:00,Accra,,AGT017
EVT0005286,LIV006435,Départ entrepôt,2022-02-18 12:00,Douala,,AGT001
EVT0005287,LIV006435,Passage frontière,2022-02-19 23:00,Bamako,,AGT020
EVT0005288,LIV006435,Arrivée entrepôt transit,2022-02-21 03:00,Frontière,,AGT015
EVT0005289,LIV003435,Prise en charge,2022-08-09 03:00,Dakar,,AGT023
EVT0005290,LIV003435,Départ entrepôt,2022-08-09 11:00,Bamako,,AGT023
EVT0005291,LIV003435,Passage frontière,2022-08-10 15:00,Dakar,,AGT013
EVT0005292,LIV013460,Prise en charge,2022-03-03 17:00,Douala,,AGT012
EVT0005293,LIV013460,Départ entrepôt,2022-03-04 22:00,Douala,,AGT008
EVT0005294,LIV013460,Passage frontière,2022-03-05 20:00,Dakar,,AGT013
EVT0005295,LIV005749,Prise en charge,2023-03-03 19:00,Ouagadougou,,AGT023
EVT0005296,LIV005749,Départ entrepôt,2023-03-04 03:00,Accra,,AGT023
EVT0005297,LIV005749,Passage frontière,2023-03-04 08:00,Accra,,AGT019
EVT0005298,LIV005749,Arrivée entrepôt transit,2023-03-05 10:00,Douala,,AGT013
EVT0005299,LIV005749,Départ entrepôt transit,2023-03-05 15:00,Accra,,AGT014
EVT0005300,LIV009122,Prise en charge,2023-08-18 07:00,Abidjan,,AGT014
EVT0005301,LIV009122,Départ entrepôt,2023-08-19 03:00,Douala,,AGT008
EVT0005302,LIV009122,Passage frontière,2023-08-20 00:00,Douala,,AGT009
EVT0005303,LIV009122,Arrivée entrepôt transit,2023-08-21 10:00,Dakar,,AGT006
EVT0005304,LIV009122,Départ entrepôt transit,2023-08-22 04:00,Frontière,,AGT019
EVT0005305,LIV005081,Prise en charge,2022-03-25 04:00,Douala,,AGT002
EVT0005306,LIV005081,Départ entrepôt,2022-03-25 22:00,Abidjan,,AGT023
EVT0005307,LIV005081,Passage frontière,2022-03-26 12:00,Abidjan,,AGT020
EVT0005308,LIV002070,Prise en charge,2023-12-08 20:00,Abidjan,,AGT017
EVT0005309,LIV002070,Départ entrepôt,2023-12-09 16:00,Accra,,AGT005
EVT0005310,LIV010899,Prise en charge,2023-11-25 13:00,Frontière,,AGT014
EVT0005311,LIV010899,Départ entrepôt,2023-11-26 10:00,Frontière,,AGT006
EVT0005312,LIV010899,Passage frontière,2023-11-27 04:00,Accra,,AGT010
EVT0005313,LIV010899,Arrivée entrepôt transit,2023-11-27 18:00,Bamako,,AGT003
EVT0005314,LIV002656,Prise en charge,2023-12-12 07:00,Bamako,,AGT021
EVT0005315,LIV002656,Départ entrepôt,2023-12-12 22:00,Douala,,AGT018
EVT0005316,LIV002656,Passage frontière,2023-12-14 08:00,Accra,,AGT006
EVT0005317,LIV011673,Prise en charge,2022-10-21 16:00,Bamako,,AGT023
EVT0005318,LIV011673,Départ entrepôt,2022-10-22 00:00,Abidjan,,AGT025
EVT0005319,LIV011673,Passage frontière,2022-10-22 10:00,Douala,,AGT006
EVT0005320,LIV008991,Prise en charge,2022-06-25 03:00,Ouagadougou,,AGT006
EVT0005321,LIV008991,Départ entrepôt,2022-06-25 16:00,Bamako,,AGT006
EVT0005322,LIV008518,Prise en charge,2022-11-18 04:00,Douala,,AGT006
EVT0005323,LIV008518,Départ entrepôt,2022-11-19 01:00,Bamako,,AGT001
EVT0005324,LIV008518,Passage frontière,2022-11-20 13:00,Bamako,,AGT002
EVT0005325,LIV013493,Prise en charge,2022-04-05 12:00,Dakar,,AGT002
EVT0005326,LIV013493,Départ entrepôt,2022-04-06 22:00,Dakar,,AGT005
EVT0005327,LIV013493,Passage frontière,2022-04-07 17:00,Frontière,,AGT020
EVT0005328,LIV013493,Arrivée entrepôt transit,2022-04-08 20:00,Bamako,,AGT009
EVT0005329,LIV013493,Départ entrepôt transit,2022-04-10 05:00,Dakar,,AGT015
EVT0005330,LIV011811,Prise en charge,2022-01-29 19:00,Dakar,,AGT021
EVT0005331,LIV011811,Départ entrepôt,2022-01-30 01:00,Abidjan,,AGT013
EVT0005332,LIV011811,Passage frontière,2022-01-30 13:00,Abidjan,,AGT010
EVT0005333,LIV000971,Prise en charge,2022-07-14 11:00,Ouagadougou,,AGT025
EVT0005334,LIV000971,Départ entrepôt,2022-07-15 16:00,Bamako,,AGT018
EVT0005335,LIV000971,Passage frontière,2022-07-16 21:00,Bamako,,AGT015
EVT0005336,LIV000971,Arrivée entrepôt transit,2022-07-17 23:00,Frontière,,AGT020
EVT0005337,LIV000971,Départ entrepôt transit,2022-07-19 04:00,Frontière,,AGT009
EVT0005338,LIV001599,Prise en charge,2022-08-27 11:00,Dakar,,AGT002
EVT0005339,LIV001599,Départ entrepôt,2022-08-28 04:00,Abidjan,,AGT020
EVT0005340,LIV001599,Passage frontière,2022-08-29 07:00,Frontière,,AGT010
EVT0005341,LIV001599,Arrivée entrepôt transit,2022-08-29 18:00,Bamako,,AGT014
EVT0005342,LIV001599,Départ entrepôt transit,2022-08-30 22:00,Accra,,AGT010
EVT0005343,LIV011806,Prise en charge,2022-04-23 11:00,Dakar,,AGT025
EVT0005344,LIV011806,Départ entrepôt,2022-04-23 16:00,Dakar,,AGT014
EVT0005345,LIV011806,Passage frontière,2022-04-24 05:00,Accra,,AGT019
EVT0005346,LIV011806,Arrivée entrepôt transit,2022-04-24 17:00,Ouagadougou,,AGT010
EVT0005347,LIV002583,Prise en charge,2023-08-03 19:00,Dakar,,AGT001
EVT0005348,LIV002583,Départ entrepôt,2023-08-04 13:00,Accra,,AGT009
EVT0005349,LIV002583,Passage frontière,2023-08-06 00:00,Accra,,AGT015
EVT0005350,LIV002583,Arrivée entrepôt transit,2023-08-07 09:00,Douala,,AGT007
EVT0005351,LIV002583,Départ entrepôt transit,2023-08-08 18:00,Dakar,,AGT014
EVT0005352,LIV001985,Prise en charge,2023-08-15 13:00,Ouagadougou,,AGT004
EVT0005353,LIV001985,Départ entrepôt,2023-08-16 11:00,Douala,,AGT002
EVT0005354,LIV011076,Prise en charge,2022-01-04 04:00,Ouagadougou,,AGT014
EVT0005355,LIV011076,Départ entrepôt,2022-01-04 12:00,Bamako,,AGT010
EVT0005356,LIV011076,Passage frontière,2022-01-05 14:00,Frontière,,AGT017
EVT0005357,LIV011076,Arrivée entrepôt transit,2022-01-07 00:00,Abidjan,,AGT016
EVT0005358,LIV009593,Prise en charge,2022-05-19 16:00,Douala,,AGT017
EVT0005359,LIV009593,Départ entrepôt,2022-05-20 06:00,Abidjan,,AGT004
EVT0005360,LIV000389,Prise en charge,2022-01-28 21:00,Abidjan,,AGT001
EVT0005361,LIV000389,Départ entrepôt,2022-01-30 09:00,Dakar,,AGT021
EVT0005362,LIV000389,Passage frontière,2022-01-31 12:00,Abidjan,,AGT015
EVT0005363,LIV004769,Prise en charge,2023-03-21 01:00,Frontière,,AGT020
EVT0005364,LIV004769,Départ entrepôt,2023-03-22 10:00,Douala,,AGT020
EVT0005365,LIV004769,Passage frontière,2023-03-23 10:00,Douala,,AGT012
EVT0005366,LIV004769,Arrivée entrepôt transit,2023-03-23 17:00,Frontière,,AGT017
EVT0005367,LIV004769,Départ entrepôt transit,2023-03-24 04:00,Accra,,AGT025
EVT0005368,LIV007692,Prise en charge,2023-02-27 12:00,Abidjan,,AGT022
EVT0005369,LIV007692,Départ entrepôt,2023-03-01 00:00,Abidjan,,AGT005
EVT0005370,LIV007692,Passage frontière,2023-03-02 04:00,Douala,,AGT022
EVT0005371,LIV007692,Arrivée entrepôt transit,2023-03-03 12:00,Ouagadougou,,AGT024
EVT0005372,LIV007692,Départ entrepôt transit,2023-03-04 09:00,Dakar,,AGT005
EVT0005373,LIV005023,Prise en charge,2022-08-05 04:00,Douala,,AGT013
EVT0005374,LIV005023,Départ entrepôt,2022-08-05 22:00,Abidjan,,AGT002
EVT0005375,LIV005023,Passage frontière,2022-08-06 21:00,Abidjan,,AGT005
EVT0005376,LIV009682,Prise en charge,2023-03-15 06:00,Bamako,,AGT007
EVT0005377,LIV009682,Départ entrepôt,2023-03-16 12:00,Frontière,,AGT005
EVT0005378,LIV009682,Passage frontière,2023-03-17 19:00,Bamako,,AGT019
EVT0005379,LIV000316,Prise en charge,2022-12-20 17:00,Abidjan,,AGT003
EVT0005380,LIV000316,Départ entrepôt,2022-12-21 07:00,Frontière,,AGT002
EVT0005381,LIV000316,Passage frontière,2022-12-22 03:00,Ouagadougou,,AGT016
EVT0005382,LIV000316,Arrivée entrepôt transit,2022-12-22 11:00,Dakar,,AGT015
EVT0005383,LIV006071,Prise en charge,2023-01-18 11:00,Abidjan,,AGT003
EVT0005384,LIV006071,Départ entrepôt,2023-01-19 20:00,Frontière,,AGT011
EVT0005385,LIV006071,Passage frontière,2023-01-20 23:00,Frontière,,AGT016
EVT0005386,LIV013555,Prise en charge,2023-10-11 01:00,Ouagadougou,,AGT022
EVT0005387,LIV013555,Départ entrepôt,2023-10-12 01:00,Bamako,,AGT005
EVT0005388,LIV013555,Passage frontière,2023-10-12 22:00,Frontière,,AGT020
EVT0005389,LIV013555,Arrivée entrepôt transit,2023-10-13 17:00,Dakar,,AGT001
EVT0005390,LIV012012,Prise en charge,2023-11-14 10:00,Douala,,AGT011
EVT0005391,LIV012012,Départ entrepôt,2023-11-15 22:00,Douala,,AGT016
EVT0005392,LIV012012,Passage frontière,2023-11-17 03:00,Abidjan,,AGT019
EVT0005393,LIV012012,Arrivée entrepôt transit,2023-11-18 02:00,Frontière,,AGT009
EVT0005394,LIV012012,Départ entrepôt transit,2023-11-18 12:00,Frontière,,AGT005
EVT0005395,LIV001329,Prise en charge,2022-07-08 18:00,Dakar,,AGT015
EVT0005396,LIV001329,Départ entrepôt,2022-07-09 07:00,Abidjan,,AGT023
EVT0005397,LIV001329,Passage frontière,2022-07-10 19:00,Douala,,AGT014
EVT0005398,LIV013997,Prise en charge,2022-12-04 06:00,Bamako,,AGT011
EVT0005399,LIV013997,Départ entrepôt,2022-12-05 05:00,Abidjan,,AGT008
EVT0005400,LIV013997,Passage frontière,2022-12-05 19:00,Bamako,,AGT016
EVT0005401,LIV013997,Arrivée entrepôt transit,2022-12-06 03:00,Frontière,,AGT011
EVT0005402,LIV013997,Départ entrepôt transit,2022-12-06 10:00,Accra,,AGT013
EVT0005403,LIV005136,Prise en charge,2022-05-19 13:00,Accra,,AGT016
EVT0005404,LIV005136,Départ entrepôt,2022-05-19 18:00,Douala,,AGT012
EVT0005405,LIV005136,Passage frontière,2022-05-20 05:00,Douala,,AGT008
EVT0005406,LIV005136,Arrivée entrepôt transit,2022-05-21 16:00,Accra,,AGT013
EVT0005407,LIV005136,Départ entrepôt transit,2022-05-22 09:00,Accra,,AGT014
EVT0005408,LIV008488,Prise en charge,2023-10-17 14:00,Douala,,AGT006
EVT0005409,LIV008488,Départ entrepôt,2023-10-18 14:00,Bamako,,AGT013
EVT0005410,LIV008488,Passage frontière,2023-10-18 23:00,Abidjan,,AGT003
EVT0005411,LIV014134,Prise en charge,2022-05-01 04:00,Dakar,,AGT018
EVT0005412,LIV014134,Départ entrepôt,2022-05-02 11:00,Accra,,AGT003
EVT0005413,LIV012211,Prise en charge,2023-03-09 04:00,Accra,,AGT006
EVT0005414,LIV012211,Départ entrepôt,2023-03-09 10:00,Dakar,,AGT010
EVT0005415,LIV012211,Passage frontière,2023-03-10 13:00,Ouagadougou,,AGT022
EVT0005416,LIV003705,Prise en charge,2022-11-06 09:00,Abidjan,,AGT006
EVT0005417,LIV003705,Départ entrepôt,2022-11-07 08:00,Douala,,AGT004
EVT0005418,LIV003705,Passage frontière,2022-11-07 14:00,Bamako,,AGT003
EVT0005419,LIV003705,Arrivée entrepôt transit,2022-11-07 20:00,Bamako,,AGT001
EVT0005420,LIV000606,Prise en charge,2022-06-24 05:00,Frontière,,AGT016
EVT0005421,LIV000606,Départ entrepôt,2022-06-24 15:00,Douala,,AGT019
EVT0005422,LIV000606,Passage frontière,2022-06-25 13:00,Bamako,,AGT017
EVT0005423,LIV013411,Prise en charge,2023-09-07 22:00,Dakar,,AGT003
EVT0005424,LIV013411,Départ entrepôt,2023-09-09 07:00,Bamako,,AGT009
EVT0005425,LIV011754,Prise en charge,2022-07-22 12:00,Abidjan,,AGT016
EVT0005426,LIV011754,Départ entrepôt,2022-07-23 06:00,Ouagadougou,,AGT010
EVT0005427,LIV011754,Passage frontière,2022-07-23 12:00,Accra,,AGT011
EVT0005428,LIV003468,Prise en charge,2022-02-18 10:00,Frontière,,AGT015
EVT0005429,LIV003468,Départ entrepôt,2022-02-19 12:00,Bamako,,AGT010
EVT0005430,LIV003468,Passage frontière,2022-02-20 10:00,Ouagadougou,,AGT023
EVT0005431,LIV004505,Prise en charge,2022-05-06 19:00,Frontière,,AGT010
EVT0005432,LIV004505,Départ entrepôt,2022-05-07 19:00,Dakar,,AGT008
EVT0005433,LIV004505,Passage frontière,2022-05-09 04:00,Dakar,,AGT023
EVT0005434,LIV004505,Arrivée entrepôt transit,2022-05-09 17:00,Abidjan,,AGT003
EVT0005435,LIV004505,Départ entrepôt transit,2022-05-10 00:00,Bamako,,AGT004
EVT0005436,LIV005763,Prise en charge,2023-09-09 08:00,Dakar,,AGT005
EVT0005437,LIV005763,Départ entrepôt,2023-09-09 16:00,Douala,,AGT025
EVT0005438,LIV005763,Passage frontière,2023-09-10 17:00,Ouagadougou,,AGT011
EVT0005439,LIV013439,Prise en charge,2022-09-01 07:00,Accra,,AGT004
EVT0005440,LIV013439,Départ entrepôt,2022-09-02 06:00,Ouagadougou,,AGT007
EVT0005441,LIV013439,Passage frontière,2022-09-03 16:00,Ouagadougou,,AGT002
EVT0005442,LIV011325,Prise en charge,2023-09-16 14:00,Accra,,AGT007
EVT0005443,LIV011325,Départ entrepôt,2023-09-17 16:00,Abidjan,,AGT002
EVT0005444,LIV011325,Passage frontière,2023-09-17 22:00,Frontière,,AGT009
EVT0005445,LIV011325,Arrivée entrepôt transit,2023-09-19 02:00,Dakar,,AGT016
EVT0005446,LIV007174,Prise en charge,2023-04-23 05:00,Frontière,,AGT023
EVT0005447,LIV007174,Départ entrepôt,2023-04-24 05:00,Accra,,AGT005
EVT0005448,LIV007174,Passage frontière,2023-04-25 05:00,Ouagadougou,,AGT023
EVT0005449,LIV007174,Arrivée entrepôt transit,2023-04-26 12:00,Ouagadougou,,AGT011
EVT0005450,LIV007174,Départ entrepôt transit,2023-04-27 03:00,Abidjan,,AGT006
EVT0005451,LIV001369,Prise en charge,2023-11-12 11:00,Douala,,AGT005
EVT0005452,LIV001369,Départ entrepôt,2023-11-12 17:00,Dakar,,AGT008
EVT0005453,LIV001369,Passage frontière,2023-11-14 05:00,Bamako,,AGT016
EVT0005454,LIV001369,Arrivée entrepôt transit,2023-11-15 02:00,Dakar,,AGT024
EVT0005455,LIV009160,Prise en charge,2022-11-13 04:00,Ouagadougou,,AGT012
EVT0005456,LIV009160,Départ entrepôt,2022-11-14 05:00,Frontière,,AGT020
EVT0005457,LIV009160,Passage frontière,2022-11-15 08:00,Douala,,AGT001
EVT0005458,LIV001254,Prise en charge,2022-06-21 12:00,Dakar,,AGT007
EVT0005459,LIV001254,Départ entrepôt,2022-06-22 01:00,Douala,,AGT022
EVT0005460,LIV013212,Prise en charge,2022-11-07 05:00,Bamako,,AGT019
EVT0005461,LIV013212,Départ entrepôt,2022-11-07 21:00,Accra,,AGT025
EVT0005462,LIV013212,Passage frontière,2022-11-08 03:00,Accra,,AGT024
EVT0005463,LIV013212,Arrivée entrepôt transit,2022-11-09 01:00,Bamako,,AGT025
EVT0005464,LIV004456,Prise en charge,2022-06-17 01:00,Abidjan,,AGT014
EVT0005465,LIV004456,Départ entrepôt,2022-06-17 09:00,Accra,,AGT014
EVT0005466,LIV004456,Passage frontière,2022-06-18 18:00,Bamako,,AGT019
EVT0005467,LIV004456,Arrivée entrepôt transit,2022-06-19 12:00,Douala,,AGT019
EVT0005468,LIV004456,Départ entrepôt transit,2022-06-20 06:00,Accra,,AGT009
EVT0005469,LIV010679,Prise en charge,2023-10-12 06:00,Frontière,,AGT008
EVT0005470,LIV010679,Départ entrepôt,2023-10-13 02:00,Accra,,AGT009
EVT0005471,LIV010679,Passage frontière,2023-10-13 06:00,Bamako,,AGT008
EVT0005472,LIV010679,Arrivée entrepôt transit,2023-10-13 12:00,Dakar,,AGT015
EVT0005473,LIV008137,Prise en charge,2023-12-10 05:00,Abidjan,,AGT014
EVT0005474,LIV008137,Départ entrepôt,2023-12-10 12:00,Abidjan,,AGT009
EVT0005475,LIV008137,Passage frontière,2023-12-11 18:00,Abidjan,,AGT017
EVT0005476,LIV006652,Prise en charge,2023-04-25 07:00,Accra,,AGT019
EVT0005477,LIV006652,Départ entrepôt,2023-04-26 00:00,Bamako,,AGT022
EVT0005478,LIV006652,Passage frontière,2023-04-26 22:00,Frontière,,AGT004
EVT0005479,LIV006652,Arrivée entrepôt transit,2023-04-27 17:00,Accra,,AGT018
EVT0005480,LIV010624,Prise en charge,2022-08-03 15:00,Bamako,,AGT021
EVT0005481,LIV010624,Départ entrepôt,2022-08-04 07:00,Abidjan,,AGT022
EVT0005482,LIV010624,Passage frontière,2022-08-05 14:00,Abidjan,,AGT011
EVT0005483,LIV010624,Arrivée entrepôt transit,2022-08-06 09:00,Accra,,AGT001
