alerte_id,livraison_id,client_id,transporteur_id,type_alerte,date_alerte,delai_retard_jours,penalite_estimee_fcfa,niveau_urgence,traitee
ALT01064,LIV014207,CLI011,TRP03,SLA Breach,2023-08-01 05:00,1.8,0,Moyen,1
ALT01065,LIV013484,CLI029,TRP06,Retard critique,2023-03-22 01:00,8.9,257,Élevé,1
ALT01066,LIV004633,CLI015,TRP12,Escalade client,2022-06-02 06:00,0.1,0,Moyen,1
ALT01067,LIV012300,CLI024,TRP01,SLA Breach,2023-01-26 12:00,12.6,433,Critique,0
ALT01068,LIV005952,CLI027,TRP05,Escalade client,2022-11-04 02:00,0.7,0,Moyen,0
ALT01069,LIV013463,CLI001,TRP08,SLA Breach,2022-11-23 05:00,7.2,288,Élevé,1
ALT01070,LIV014131,CLI019,TRP05,SLA Breach,2022-07-02 01:00,2.4,0,Moyen,1
ALT01071,LIV012495,CLI026,TRP14,SLA Breach,2023-09-05 07:00,2.1,0,Moyen,1
ALT01072,LIV003946,CLI028,TRP03,SLA Breach,2022-06-28 12:00,0.8,0,Moyen,0
ALT01073,LIV007613,CLI004,TRP14,SLA Breach,2023-04-23 10:00,7.0,76,Élevé,1
ALT01074,LIV002096,CLI030,TRP07,Escalade client,2023-12-18 08:00,3.2,0,Élevé,0
ALT01075,LIV005900,CLI001,TRP11,SLA Breach,2023-03-29 07:00,9.3,31,Élevé,1
ALT01076,LIV014784,CLI018,TRP07,SLA Breach,2022-07-26 06:00,4.1,61,Élevé,1
ALT01077,LIV010504,CLI024,TRP12,Escalade client,2022-05-17 10:00,16.8,5,Élevé,1
ALT01078,LIV007496,CLI025,TRP06,Escalade client,2023-10-06 01:00,1.7,0,Moyen,0
ALT01079,LIV011539,CLI001,TRP06,Escalade client,2022-02-21 02:00,5.7,130,Élevé,0
ALT01080,LIV014173,CLI015,TRP01,Retard critique,2023-12-24 12:00,7.9,0,Élevé,1
ALT01081,LIV012824,CLI024,TRP12,Escalade client,2022-04-25 02:00,8.7,16,Élevé,1
ALT01082,LIV006353,CLI008,TRP09,Escalade client,2023-03-01 02:00,6.0,4,Élevé,1
ALT01083,LIV003680,CLI025,TRP11,SLA Breach,2022-02-18 09:00,7.6,0,Élevé,1
ALT01084,LIV004060,CLI008,TRP13,Escalade client,2023-06-13 12:00,5.5,12,Élevé,1
ALT01085,LIV014053,CLI011,TRP14,Retard critique,2022-06-11 01:00,1.1,0,Moyen,0
ALT01086,LIV010825,CLI012,TRP04,Retard critique,2022-10-25 10:00,0.1,0,Moyen,0
ALT01087,LIV003839,CLI002,TRP06,SLA Breach,2023-03-31 06:00,1.5,0,Moyen,1
ALT01088,LIV014103,CLI014,TRP05,SLA Breach,2023-05-07 03:00,3.1,0,Élevé,1
ALT01089,LIV011500,CLI015,TRP07,SLA Breach,2022-01-28 04:00,2.8,0,Moyen,1
ALT01090,LIV005717,CLI026,TRP07,Escalade client,2023-12-30 04:00,4.8,0,Élevé,1
ALT01091,LIV003202,CLI024,TRP05,Escalade client,2022-03-07 11:00,14.3,456,Élevé,0
ALT01092,LIV004120,CLI021,TRP03,Retard critique,2022-03-15 03:00,31.4,177,Élevé,1
ALT01093,LIV014913,CLI004,TRP01,Retard critique,2023-12-13 09:00,1.9,6,Moyen,0
ALT01094,LIV011918,CLI026,TRP04,Retard critique,2023-07-10 11:00,3.8,0,Élevé,1
ALT01095,LIV002151,CLI025,TRP06,Retard critique,2023-10-19 04:00,0.3,0,Moyen,1
ALT01096,LIV003752,CLI002,TRP04,Escalade client,2023-02-28 11:00,4.3,0,Élevé,1
ALT01097,LIV001073,CLI003,TRP09,Escalade client,2023-03-23 10:00,0.1,6,Moyen,1
ALT01098,LIV005034,CLI018,TRP08,Retard critique,2022-05-21 03:00,1.1,2,Moyen,1
ALT01099,LIV014632,CLI022,TRP07,SLA Breach,2023-08-04 02:00,19.3,0,Critique,0
ALT01100,LIV003497,CLI012,TRP12,SLA Breach,2022-03-03 10:00,7.0,0,Élevé,0
ALT01101,LIV002399,CLI008,TRP11,SLA Breach,2023-12-18 07:00,2.5,49,Moyen,1
ALT01102,LIV009317,CLI015,TRP06,Escalade client,2023-11-21 10:00,11.1,0,Élevé,0
ALT01103,LIV004828,CLI024,TRP02,Retard critique,2022-02-19 10:00,2.6,111,Moyen,1
ALT01104,LIV004399,CLI008,TRP09,SLA Breach,2023-11-23 12:00,0.2,1,Moyen,1
ALT01105,LIV012700,CLI026,TRP07,Retard critique,2023-01-10 12:00,0.6,0,Moyen,1
ALT01106,LIV010503,CLI025,TRP06,Escalade client,2023-07-18 06:00,7.3,0,Élevé,0
ALT01107,LIV014984,CLI028,TRP11,SLA Breach,2022-05-16 06:00,3.9,0,Élevé,1
ALT01108,LIV010155,CLI025,TRP11,Retard critique,2022-03-14 06:00,18.3,0,Élevé,0
ALT01109,LIV002436,CLI010,TRP02,Escalade client,2023-11-09 11:00,2.6,127,Moyen,0
ALT01110,LIV011953,CLI008,TRP06,Retard critique,2022-09-23 10:00,1.6,2,Moyen,1
ALT01111,LIV011951,CLI013,TRP05,Retard critique,2023-07-11 10:00,8.0,54,Critique,1
ALT01112,LIV000026,CLI018,TRP06,Escalade client,2023-08-01 02:00,1.1,24,Moyen,0
ALT01113,LIV010984,CLI008,TRP08,Escalade client,2023-10-29 05:00,1.4,69,Moyen,1
ALT01114,LIV001628,CLI008,TRP07,SLA Breach,2022-11-04 02:00,5.3,3,Élevé,1
ALT01115,LIV008336,CLI001,TRP03,Escalade client,2022-08-10 12:00,9.7,85,Critique,1
ALT01116,LIV007708,CLI016,TRP12,Retard critique,2023-06-05 11:00,11.0,0,Élevé,1
ALT01117,LIV014195,CLI017,TRP14,Escalade client,2022-09-02 11:00,8.2,0,Élevé,1
ALT01118,LIV002963,CLI016,TRP12,Escalade client,2023-04-08 05:00,1.5,0,Moyen,1
ALT01119,LIV013759,CLI025,TRP13,SLA Breach,2023-09-19 08:00,5.4,0,Critique,1
ALT01120,LIV004599,CLI024,TRP08,SLA Breach,2023-07-08 07:00,5.6,689,Élevé,0
ALT01121,LIV007499,CLI018,TRP02,Retard critique,2023-06-26 07:00,0.8,55,Moyen,0
ALT01122,LIV005529,CLI019,TRP02,Retard critique,2023-06-05 11:00,9.4,0,Élevé,0
ALT01123,LIV001659,CLI017,TRP03,Escalade client,2022-11-08 09:00,6.1,0,Critique,1
ALT01124,LIV001040,CLI018,TRP05,Escalade client,2023-03-25 04:00,10.4,410,Élevé,0
ALT01125,LIV003926,CLI018,TRP14,Escalade client,2022-04-21 01:00,8.4,164,Élevé,1
ALT01126,LIV008468,CLI027,TRP04,Retard critique,2023-12-03 08:00,0.7,0,Moyen,0
ALT01127,LIV010278,CLI011,TRP06,Escalade client,2023-01-15 02:00,2.0,0,Moyen,0
ALT01128,LIV006925,CLI002,TRP04,SLA Breach,2024-01-06 11:00,6.2,0,Critique,1
ALT01129,LIV007913,CLI030,TRP09,Retard critique,2022-05-30 10:00,8.5,0,Élevé,0
ALT01130,LIV003443,CLI018,TRP03,SLA Breach,2023-08-25 08:00,0.5,16,Moyen,1
ALT01131,LIV002186,CLI006,TRP10,Retard critique,2023-02-28 10:00,6.3,0,Élevé,1
ALT01132,LIV002775,CLI016,TRP09,Retard critique,2023-04-23 07:00,19.1,0,Élevé,1
ALT01133,LIV003967,CLI008,TRP02,SLA Breach,2022-12-03 01:00,2.4,7,Moyen,0
ALT01134,LIV007523,CLI025,TRP09,Escalade client,2023-09-03 07:00,1.2,0,Moyen,1
ALT01135,LIV003019,CLI025,TRP14,Escalade client,2023-09-28 02:00,0.3,0,Moyen,1
ALT01136,LIV014343,CLI021,TRP10,SLA Breach,2022-04-09 08:00,4.9,14,Élevé,1
ALT01137,LIV002237,CLI001,TRP04,SLA Breach,2022-12-13 10:00,0.3,14,Moyen,0
ALT01138,LIV014593,CLI019,TRP11,Escalade client,2023-04-18 06:00,4.7,0,Élevé,1
ALT01139,LIV005690,CLI021,TRP07,Retard critique,2023-09-28 08:00,4.4,571,Élevé,1
ALT01140,LIV003754,CLI008,TRP06,SLA Breach,2023-01-12 06:00,7.5,114,Élevé,1
ALT01141,LIV009852,CLI001,TRP06,Escalade client,2022-02-01 07:00,10.9,80,Critique,1
ALT01142,LIV003676,CLI006,TRP07,Escalade client,2023-01-05 11:00,13.1,0,Élevé,0
ALT01143,LIV004462,CLI029,TRP06,Retard critique,2023-04-18 01:00,10.5,95,Élevé,0
ALT01144,LIV001772,CLI016,TRP04,SLA Breach,2022-12-05 09:00,7.2,0,Élevé,0
ALT01145,LIV006953,CLI027,TRP10,Retard critique,2022-03-02 12:00,9.3,0,Critique,0
ALT01146,LIV005051,CLI024,TRP12,SLA Breach,2023-11-29 08:00,8.0,32,Élevé,1
ALT01147,LIV000759,CLI024,TRP06,Retard critique,2022-05-26 01:00,2.9,1,Moyen,1
ALT01148,LIV009742,CLI001,TRP06,Retard critique,2023-07-29 01:00,8.5,351,Critique,1
ALT01149,LIV011764,CLI003,TRP06,Retard critique,2022-02-14 01:00,0.8,0,Moyen,1
ALT01150,LIV007545,CLI010,TRP11,Retard critique,2023-07-08 10:00,12.6,327,Élevé,1
ALT01151,LIV006870,CLI025,TRP05,Retard critique,2023-02-28 11:00,5.5,0,Critique,1
ALT01152,LIV012621,CLI024,TRP03,Escalade client,2022-11-18 04:00,9.1,24,Élevé,0
ALT01153,LIV011824,CLI010,TRP06,SLA Breach,2023-05-03 08:00,2.7,83,Moyen,1
ALT01154,LIV006191,CLI001,TRP02,Retard critique,2022-02-13 11:00,7.4,49,Élevé,1
ALT01155,LIV014619,CLI014,TRP06,Escalade client,2022-04-13 05:00,3.5,0,Élevé,0
ALT01156,LIV010437,CLI018,TRP13,SLA Breach,2023-12-20 12:00,10.6,86,Élevé,1
ALT01157,LIV012118,CLI010,TRP13,SLA Breach,2023-08-05 01:00,5.0,144,Élevé,0
ALT01158,LIV000557,CLI018,TRP02,Escalade client,2022-09-09 11:00,13.0,890,Critique,1
ALT01159,LIV014538,CLI024,TRP03,SLA Breach,2023-03-28 07:00,11.7,71,Élevé,1
ALT01160,LIV011609,CLI025,TRP04,Retard critique,2022-02-25 12:00,3.5,0,Élevé,1
ALT01161,LIV003020,CLI003,TRP02,Retard critique,2023-10-06 06:00,4.5,71,Élevé,1
ALT01162,LIV000203,CLI013,TRP05,Retard critique,2022-06-23 05:00,19.0,506,Critique,1
ALT01163,LIV013518,CLI007,TRP11,SLA Breach,2023-06-01 03:00,5.3,0,Élevé,1
ALT01164,LIV010049,CLI006,TRP03,Retard critique,2022-12-17 01:00,4.3,0,Élevé,1
ALT01165,LIV006604,CLI018,TRP11,Escalade client,2022-05-07 10:00,4.0,36,Élevé,1
ALT01166,LIV007017,CLI018,TRP04,Retard critique,2022-12-01 08:00,1.4,2,Moyen,1
ALT01167,LIV009870,CLI030,TRP12,Escalade client,2022-01-24 07:00,0.1,0,Moyen,1
ALT01168,LIV013367,CLI027,TRP12,Escalade client,2023-05-30 04:00,18.7,0,Élevé,1
ALT01169,LIV008371,CLI028,TRP01,SLA Breach,2022-03-28 06:00,1.0,0,Moyen,1
ALT01170,LIV014013,CLI017,TRP13,Escalade client,2022-10-26 10:00,7.3,0,Élevé,1
ALT01171,LIV012480,CLI025,TRP01,Retard critique,2023-03-14 02:00,2.5,0,Moyen,0
ALT01172,LIV008394,CLI010,TRP05,Retard critique,2022-04-23 11:00,2.2,29,Moyen,1
ALT01173,LIV014683,CLI002,TRP03,Escalade client,2023-04-03 09:00,10.8,0,Élevé,1
ALT01174,LIV008735,CLI025,TRP09,Retard critique,2023-08-11 09:00,1.0,0,Moyen,0
ALT01175,LIV000311,CLI025,TRP05,SLA Breach,2022-07-15 09:00,2.0,0,Moyen,1
ALT01176,LIV012732,CLI018,TRP12,Retard critique,2023-10-23 05:00,7.0,247,Critique,1
ALT01177,LIV014457,CLI015,TRP07,Escalade client,2022-02-19 12:00,21.8,0,Critique,1
ALT01178,LIV004300,CLI006,TRP13,SLA Breach,2023-12-09 11:00,1.6,0,Moyen,1
ALT01179,LIV009674,CLI008,TRP14,SLA Breach,2022-01-08 12:00,2.8,62,Moyen,1
ALT01180,LIV013771,CLI029,TRP10,Retard critique,2022-09-17 08:00,4.4,133,Élevé,1
ALT01181,LIV011513,CLI025,TRP05,Retard critique,2023-11-02 04:00,2.5,0,Moyen,1
ALT01182,LIV004212,CLI010,TRP10,SLA Breach,2022-07-12 05:00,8.6,498,Critique,1
ALT01183,LIV004274,CLI016,TRP07,Escalade client,2023-09-27 12:00,6.6,0,Critique,1
ALT01184,LIV013354,CLI030,TRP01,SLA Breach,2023-10-07 10:00,18.8,0,Élevé,1
ALT01185,LIV006446,CLI011,TRP06,Retard critique,2022-02-26 04:00,1.4,0,Moyen,1
ALT01186,LIV010906,CLI016,TRP12,Escalade client,2022-03-21 05:00,0.4,0,Moyen,1
ALT01187,LIV005916,CLI001,TRP14,Escalade client,2023-05-18 07:00,0.5,25,Moyen,0
ALT01188,LIV010977,CLI028,TRP04,Retard critique,2022-02-07 12:00,5.5,0,Élevé,1
ALT01189,LIV008855,CLI013,TRP11,Escalade client,2022-10-25 01:00,7.0,50,Critique,1
ALT01190,LIV000656,CLI015,TRP12,Escalade client,2022-05-29 08:00,6.5,0,Élevé,1
ALT01191,LIV000883,CLI018,TRP11,Escalade client,2023-05-22 10:00,0.8,71,Moyen,1
ALT01192,LIV006717,CLI004,TRP13,SLA Breach,2023-04-09 12:00,3.3,3,Élevé,0
ALT01193,LIV006159,CLI008,TRP10,Escalade client,2023-03-01 01:00,3.0,69,Moyen,1
ALT01194,LIV001116,CLI001,TRP03,Retard critique,2023-06-12 08:00,6.6,38,Critique,1
ALT01195,LIV009550,CLI025,TRP04,Retard critique,2022-02-19 02:00,5.6,0,Élevé,1
ALT01196,LIV001173,CLI022,TRP12,Escalade client,2022-10-24 09:00,8.1,0,Critique,1
ALT01197,LIV002828,CLI022,TRP13,SLA Breach,2022-10-04 11:00,25.5,0,Critique,1
ALT01198,LIV002073,CLI025,TRP05,Retard critique,2023-05-25 09:00,2.7,0,Moyen,1
ALT01199,LIV013096,CLI025,TRP03,Retard critique,2022-03-04 12:00,20.8,0,Élevé,1
ALT01200,LIV004032,CLI007,TRP06,Retard critique,2022-08-31 05:00,0.4,0,Moyen,0
ALT01201,LIV000082,CLI017,TRP06,Retard critique,2023-01-29 10:00,1.1,0,Moyen,1
ALT01202,LIV012405,CLI001,TRP11,Retard critique,2022-07-08 12:00,2.0,11,Moyen,1
ALT01203,LIV006993,CLI029,TRP05,SLA Breach,2023-04-28 08:00,0.9,44,Moyen,1
ALT01204,LIV012170,CLI008,TRP12,SLA Breach,2023-05-08 09:00,4.6,32,Élevé,1
ALT01205,LIV011911,CLI007,TRP06,SLA Breach,2022-06-25 02:00,1.1,0,Moyen,0
ALT01206,LIV006366,CLI018,TRP12,SLA Breach,2022-07-19 08:00,12.4,235,Critique,1
ALT01207,LIV004783,CLI010,TRP05,Retard critique,2022-09-20 12:00,11.2,84,Élevé,1
ALT01208,LIV003807,CLI018,TRP09,SLA Breach,2023-06-25 11:00,3.2,49,Élevé,0
ALT01209,LIV008778,CLI014,TRP14,Escalade client,2022-10-14 01:00,1.0,0,Moyen,1
ALT01210,LIV012922,CLI016,TRP11,SLA Breach,2023-07-31 10:00,7.4,0,Critique,1
ALT01211,LIV004890,CLI024,TRP05,Retard critique,2022-08-18 01:00,7.5,34,Critique,1
ALT01212,LIV004122,CLI008,TRP05,Escalade client,2023-11-11 08:00,14.5,21,Élevé,1
ALT01213,LIV007113,CLI008,TRP07,Retard critique,2023-08-27 01:00,5.1,36,Élevé,1
ALT01214,LIV012356,CLI016,TRP08,Retard critique,2022-05-27 07:00,6.8,0,Critique,1
ALT01215,LIV001527,CLI024,TRP14,Retard critique,2023-10-17 08:00,9.2,36,Élevé,0
ALT01216,LIV005710,CLI018,TRP05,SLA Breach,2023-11-23 07:00,2.7,95,Moyen,1
ALT01217,LIV013816,CLI005,TRP01,SLA Breach,2023-05-06 05:00,5.3,0,Élevé,1
ALT01218,LIV014113,CLI006,TRP06,SLA Breach,2023-06-22 03:00,0.2,0,Moyen,1
ALT01219,LIV011989,CLI029,TRP04,Retard critique,2022-12-23 07:00,5.6,233,Élevé,0
ALT01220,LIV008499,CLI030,TRP06,SLA Breach,2023-08-18 12:00,3.2,0,Élevé,1
ALT01221,LIV012173,CLI024,TRP05,Retard critique,2023-04-06 09:00,2.5,44,Moyen,0
ALT01222,LIV014743,CLI025,TRP14,Escalade client,2022-01-31 11:00,0.2,0,Moyen,1
ALT01223,LIV011753,CLI007,TRP12,Escalade client,2022-11-22 09:00,0.8,0,Moyen,1
ALT01224,LIV000543,CLI015,TRP06,Escalade client,2022-07-04 09:00,2.4,0,Moyen,1
ALT01225,LIV000867,CLI001,TRP02,SLA Breach,2023-09-14 10:00,0.2,10,Moyen,1
ALT01226,LIV002183,CLI016,TRP03,Retard critique,2022-10-14 04:00,4.4,0,Élevé,1
ALT01227,LIV010970,CLI025,TRP04,SLA Breach,2023-02-10 02:00,5.7,0,Critique,1
ALT01228,LIV000963,CLI021,TRP07,SLA Breach,2023-05-15 11:00,1.6,57,Moyen,0
ALT01229,LIV014306,CLI006,TRP07,SLA Breach,2022-06-11 09:00,19.6,0,Élevé,0
ALT01230,LIV010085,CLI027,TRP01,Retard critique,2023-02-24 02:00,1.5,0,Moyen,1
ALT01231,LIV008023,CLI011,TRP14,Retard critique,2022-04-11 11:00,8.1,0,Critique,1
ALT01232,LIV012293,CLI009,TRP05,Escalade client,2022-08-19 11:00,7.6,0,Élevé,1
ALT01233,LIV008372,CLI018,TRP10,Escalade client,2023-03-04 01:00,2.3,4,Moyen,1
ALT01234,LIV010083,CLI025,TRP11,Escalade client,2022-02-05 07:00,1.7,0,Moyen,0
ALT01235,LIV003334,CLI024,TRP04,Escalade client,2022-09-07 02:00,4.5,62,Élevé,1
ALT01236,LIV014441,CLI030,TRP05,SLA Breach,2022-01-21 05:00,6.9,0,Élevé,0
ALT01237,LIV006409,CLI029,TRP05,SLA Breach,2023-08-22 10:00,8.6,89,Élevé,0
ALT01238,LIV008476,CLI019,TRP12,SLA Breach,2022-08-29 06:00,9.8,0,Élevé,1
ALT01239,LIV001725,CLI012,TRP13,Retard critique,2023-10-30 10:00,4.9,0,Élevé,1
ALT01240,LIV009703,CLI006,TRP12,SLA Breach,2022-10-02 03:00,12.7,0,Élevé,1
ALT01241,LIV005275,CLI029,TRP13,Retard critique,2023-11-25 12:00,2.4,9,Moyen,1
ALT01242,LIV009880,CLI002,TRP12,Retard critique,2023-07-31 06:00,21.9,0,Critique,0
ALT01243,LIV000166,CLI006,TRP05,Escalade client,2022-05-31 07:00,6.2,0,Élevé,0
ALT01244,LIV007215,CLI025,TRP05,Escalade client,2023-07-27 09:00,11.2,0,Critique,1
ALT01245,LIV013742,CLI009,TRP13,Retard critique,2023-01-24 04:00,1.9,0,Moyen,1
ALT01246,LIV004186,CLI013,TRP04,Retard critique,2023-01-12 09:00,5.6,182,Critique,0
ALT01247,LIV011038,CLI024,TRP05,SLA Breach,2023-04-04 05:00,1.1,6,Moyen,0
ALT01248,LIV003225,CLI028,TRP08,SLA Breach,2022-04-04 02:00,1.3,0,Moyen,1
ALT01249,LIV007847,CLI008,TRP12,Retard critique,2022-04-24 12:00,1.6,4,Moyen,1
ALT01250,LIV013626,CLI001,TRP13,Retard critique,2023-12-23 06:00,10.1,16,Élevé,1
ALT01251,LIV007591,CLI001,TRP13,SLA Breach,2022-01-25 02:00,7.3,54,Élevé,1
ALT01252,LIV012055,CLI009,TRP09,Escalade client,2023-03-04 02:00,6.6,0,Critique,1
ALT01253,LIV010872,CLI006,TRP02,Retard critique,2023-02-14 07:00,10.0,0,Élevé,1
ALT01254,LIV006618,CLI020,TRP12,Escalade client,2023-11-03 11:00,4.9,0,Élevé,1
ALT01255,LIV011048,CLI017,TRP05,Retard critique,2023-05-18 09:00,5.1,0,Critique,0
ALT01256,LIV006294,CLI014,TRP12,Escalade client,2023-01-07 10:00,2.3,0,Moyen,1
ALT01257,LIV011960,CLI026,TRP04,SLA Breach,2023-01-05 08:00,0.2,0,Moyen,1
ALT01258,LIV004925,CLI001,TRP11,SLA Breach,2022-02-15 10:00,1.2,2,Moyen,1
ALT01259,LIV001896,CLI030,TRP13,SLA Breach,2022-10-05 10:00,11.2,0,Élevé,1
ALT01260,LIV010463,CLI015,TRP09,SLA Breach,2023-12-18 03:00,20.9,0,Élevé,1
ALT01261,LIV011612,CLI001,TRP03,SLA Breach,2022-07-18 11:00,8.9,274,Élevé,0
ALT01262,LIV013063,CLI011,TRP02,SLA Breach,2022-03-04 03:00,9.6,0,Critique,1
ALT01263,LIV012741,CLI002,TRP06,Retard critique,2022-03-19 03:00,1.2,0,Moyen,1
ALT01264,LIV014617,CLI018,TRP11,Escalade client,2022-02-09 09:00,9.2,51,Élevé,1
ALT01265,LIV005562,CLI002,TRP04,SLA Breach,2023-02-01 08:00,8.6,0,Élevé,1
ALT01266,LIV001288,CLI008,TRP06,SLA Breach,2023-07-10 10:00,6.4,155,Élevé,1
ALT01267,LIV014731,CLI008,TRP09,SLA Breach,2023-07-12 06:00,0.9,0,Moyen,1
ALT01268,LIV006231,CLI002,TRP14,SLA Breach,2022-08-17 08:00,6.3,0,Critique,1
ALT01269,LIV004943,CLI026,TRP10,SLA Breach,2022-11-13 09:00,28.2,0,Critique,1
ALT01270,LIV014420,CLI030,TRP14,Retard critique,2022-02-08 05:00,0.6,0,Moyen,1
ALT01271,LIV010042,CLI002,TRP12,Retard critique,2022-04-03 12:00,0.7,0,Moyen,1
ALT01272,LIV002083,CLI001,TRP05,SLA Breach,2023-10-07 01:00,4.1,12,Élevé,1
ALT01273,LIV002239,CLI019,TRP04,SLA Breach,2023-04-17 08:00,12.9,0,Élevé,0
ALT01274,LIV003384,CLI024,TRP07,SLA Breach,2023-03-14 05:00,0.1,53,Moyen,1
ALT01275,LIV005891,CLI013,TRP02,Escalade client,2023-08-24 08:00,0.9,10,Moyen,1
ALT01276,LIV007567,CLI001,TRP08,SLA Breach,2023-11-18 08:00,1.1,54,Moyen,0
ALT01277,LIV011757,CLI027,TRP05,Escalade client,2023-11-07 12:00,8.3,0,Élevé,1
ALT01278,LIV007272,CLI018,TRP04,Retard critique,2022-06-20 06:00,3.2,2,Élevé,1
ALT01279,LIV000587,CLI004,TRP08,Escalade client,2023-07-29 07:00,9.0,135,Élevé,1
ALT01280,LIV003672,CLI010,TRP05,Retard critique,2022-02-25 11:00,7.5,305,Élevé,1
ALT01281,LIV002833,CLI001,TRP13,Escalade client,2022-05-19 05:00,17.6,28,Critique,1
ALT01282,LIV001476,CLI007,TRP02,SLA Breach,2022-12-09 11:00,20.2,0,Élevé,1
ALT01283,LIV007701,CLI010,TRP14,Escalade client,2022-12-05 03:00,8.8,77,Élevé,1
ALT01284,LIV000127,CLI030,TRP14,SLA Breach,2022-09-01 03:00,15.1,0,Élevé,1
ALT01285,LIV008765,CLI002,TRP09,SLA Breach,2022-07-06 10:00,6.4,0,Élevé,1
ALT01286,LIV007078,CLI013,TRP14,Retard critique,2023-05-03 11:00,4.3,176,Élevé,1
ALT01287,LIV006538,CLI013,TRP02,SLA Breach,2023-04-04 01:00,3.1,30,Élevé,1
ALT01288,LIV009500,CLI030,TRP02,Retard critique,2023-02-16 08:00,22.1,0,Élevé,1
ALT01289,LIV013163,CLI006,TRP11,Retard critique,2023-06-07 11:00,0.9,0,Moyen,1
ALT01290,LIV003117,CLI006,TRP06,Retard critique,2023-10-21 09:00,6.1,0,Élevé,1
ALT01291,LIV010179,CLI024,TRP13,Retard critique,2023-01-10 09:00,7.0,4,Critique,1
ALT01292,LIV002741,CLI009,TRP01,SLA Breach,2023-03-19 02:00,0.6,0,Moyen,1
ALT01293,LIV001833,CLI008,TRP13,Escalade client,2023-12-06 10:00,0.4,2,Moyen,0
ALT01294,LIV010958,CLI027,TRP06,Escalade client,2022-07-24 08:00,7.0,0,Critique,0
ALT01295,LIV012664,CLI027,TRP04,Retard critique,2022-12-26 09:00,3.4,0,Élevé,1
ALT01296,LIV001708,CLI001,TRP10,Escalade client,2022-02-20 01:00,4.0,51,Élevé,0
ALT01297,LIV009534,CLI008,TRP03,Retard critique,2023-05-02 01:00,9.7,163,Critique,0
ALT01298,LIV007562,CLI009,TRP11,Retard critique,2022-01-25 04:00,2.1,0,Moyen,1
ALT01299,LIV004701,CLI014,TRP05,Retard critique,2022-02-19 11:00,11.8,0,Élevé,1
ALT01300,LIV005197,CLI003,TRP10,SLA Breach,2022-09-21 06:00,4.1,9,Élevé,1
ALT01301,LIV009377,CLI008,TRP09,Escalade client,2022-05-13 06:00,5.8,122,Élevé,0
ALT01302,LIV002339,CLI026,TRP10,Retard critique,2022-12-20 03:00,9.5,0,Élevé,1
ALT01303,LIV003197,CLI008,TRP11,SLA Breach,2022-03-28 08:00,0.9,13,Moyen,1
ALT01304,LIV000260,CLI014,TRP13,SLA Breach,2022-01-27 05:00,2.1,0,Moyen,1
ALT01305,LIV005383,CLI008,TRP04,Escalade client,2022-11-29 11:00,6.6,10,Élevé,1
ALT01306,LIV005474,CLI015,TRP01,Retard critique,2023-11-27 06:00,1.2,0,Moyen,0
ALT01307,LIV002200,CLI011,TRP05,SLA Breach,2023-05-30 02:00,3.5,0,Élevé,0
ALT01308,LIV006374,CLI024,TRP09,Retard critique,2022-07-01 01:00,4.8,23,Élevé,1
ALT01309,LIV014767,CLI013,TRP03,Retard critique,2022-11-09 11:00,9.2,540,Élevé,0
ALT01310,LIV012467,CLI002,TRP02,SLA Breach,2023-12-19 10:00,6.9,0,Critique,1
ALT01311,LIV010426,CLI001,TRP04,SLA Breach,2023-10-29 01:00,10.0,101,Élevé,0
ALT01312,LIV010393,CLI028,TRP10,Retard critique,2023-07-06 08:00,9.3,0,Critique,1
ALT01313,LIV013675,CLI024,TRP11,Retard critique,2022-02-08 12:00,3.1,147,Élevé,1
ALT01314,LIV013004,CLI002,TRP04,SLA Breach,2023-03-17 09:00,5.8,0,Critique,1
ALT01315,LIV000833,CLI019,TRP09,SLA Breach,2022-10-10 05:00,0.6,0,Moyen,1
ALT01316,LIV010955,CLI011,TRP11,Escalade client,2023-04-01 11:00,4.5,0,Élevé,1
ALT01317,LIV005412,CLI010,TRP02,Escalade client,2022-07-24 09:00,9.0,15,Élevé,1
ALT01318,LIV008558,CLI008,TRP06,Retard critique,2022-09-10 09:00,0.5,1,Moyen,1
ALT01319,LIV000856,CLI001,TRP06,Escalade client,2022-10-08 12:00,2.7,14,Moyen,1
ALT01320,LIV012189,CLI009,TRP12,SLA Breach,2023-04-08 03:00,7.1,0,Élevé,1
ALT01321,LIV000854,CLI011,TRP05,Retard critique,2023-11-02 07:00,0.2,0,Moyen,1
ALT01322,LIV002160,CLI027,TRP12,Escalade client,2022-06-17 09:00,0.4,0,Moyen,1
ALT01323,LIV009452,CLI006,TRP04,Escalade client,2022-05-02 04:00,3.3,0,Élevé,1
ALT01324,LIV012656,CLI015,TRP06,Retard critique,2022-04-20 03:00,2.1,0,Moyen,1
ALT01325,LIV006855,CLI026,TRP08,SLA Breach,2022-11-07 09:00,1.8,0,Moyen,1
ALT01326,LIV011081,CLI001,TRP05,Retard critique,2022-12-13 05:00,8.9,97,Élevé,1
ALT01327,LIV009379,CLI015,TRP05,SLA Breach,2022-09-03 09:00,7.5,0,Élevé,1
ALT01328,LIV001881,CLI025,TRP03,Escalade client,2023-06-05 06:00,7.8,0,Élevé,1
ALT01329,LIV000764,CLI009,TRP02,SLA Breach,2023-01-19 09:00,7.8,0,Élevé,0
