salaire_id,employe_id,departement_id,periode,annee,mois,salaire_brut,prime,cotisations,impot_revenu,salaire_net,statut_paiement
SAL001443,EMP0044,DEP02,2024-01,2024,1,948709,0,61666,113845,773198,Paye
SAL001444,EMP0044,DEP02,2024-02,2024,2,948709,0,61666,113845,773198,Paye
SAL001445,EMP0044,DEP02,2024-03,2024,3,948709,0,61666,113845,773198,Paye
SAL001446,EMP0044,DEP02,2024-04,2024,4,948709,0,61666,113845,773198,Paye
SAL001447,EMP0044,DEP02,2024-05,2024,5,948709,0,61666,113845,773198,Paye
SAL001448,EMP0044,DEP02,2024-06,2024,6,948709,304777,61666,113845,1077975,Paye
SAL001449,EMP0045,DEP02,2021-01,2021,1,849906,0,55244,101989,692673,Paye
SAL001450,EMP0045,DEP02,2021-02,2021,2,849906,0,55244,101989,692673,Paye
SAL001451,EMP0045,DEP02,2021-03,2021,3,849906,0,55244,101989,692673,Paye
SAL001452,EMP0045,DEP02,2021-04,2021,4,849906,0,55244,101989,692673,Paye
SAL001453,EMP0045,DEP02,2021-05,2021,5,849906,0,55244,101989,692673,Paye
SAL001454,EMP0045,DEP02,2021-06,2021,6,849906,199875,55244,101989,892548,Paye
SAL001455,EMP0045,DEP02,2021-07,2021,7,849906,0,55244,101989,692673,Paye
SAL001456,EMP0045,DEP02,2021-08,2021,8,849906,0,55244,101989,692673,Paye
SAL001457,EMP0045,DEP02,2021-09,2021,9,849906,0,55244,101989,692673,En attente
SAL001458,EMP0045,DEP02,2021-10,2021,10,849906,0,55244,101989,692673,Paye
SAL001459,EMP0045,DEP02,2021-11,2021,11,849906,0,55244,101989,692673,Paye
SAL001460,EMP0045,DEP02,2021-12,2021,12,849906,1048331,55244,101989,1741004,Paye
SAL001461,EMP0045,DEP02,2022-01,2022,1,899625,0,58476,107955,733194,Paye
SAL001462,EMP0045,DEP02,2022-02,2022,2,899625,0,58476,107955,733194,Paye
SAL001463,EMP0045,DEP02,2022-03,2022,3,899625,0,58476,107955,733194,Paye
SAL001464,EMP0045,DEP02,2022-04,2022,4,899625,0,58476,107955,733194,Paye
SAL001465,EMP0045,DEP02,2022-05,2022,5,899625,0,58476,107955,733194,Paye
SAL001466,EMP0045,DEP02,2022-06,2022,6,899625,263112,58476,107955,996306,Paye
SAL001467,EMP0045,DEP02,2022-07,2022,7,899625,0,58476,107955,733194,Paye
SAL001468,EMP0045,DEP02,2022-08,2022,8,899625,0,58476,107955,733194,Paye
SAL001469,EMP0045,DEP02,2022-09,2022,9,899625,0,58476,107955,733194,Paye
SAL001470,EMP0045,DEP02,2022-10,2022,10,899625,0,58476,107955,733194,Paye
SAL001471,EMP0045,DEP02,2022-11,2022,11,899625,0,58476,107955,733194,Paye
SAL001472,EMP0045,DEP02,2022-12,2022,12,899625,1214251,58476,107955,1947445,Paye
SAL001473,EMP0045,DEP02,2023-01,2023,1,936687,0,60885,112402,763400,Paye
SAL001474,EMP0045,DEP02,2023-02,2023,2,936687,0,60885,112402,763400,Paye
SAL001475,EMP0045,DEP02,2023-03,2023,3,936687,0,60885,112402,763400,Paye
SAL001476,EMP0045,DEP02,2023-04,2023,4,936687,0,60885,112402,763400,Paye
SAL001477,EMP0045,DEP02,2023-05,2023,5,936687,0,60885,112402,763400,Paye
SAL001478,EMP0045,DEP02,2023-06,2023,6,936687,371943,60885,112402,1135343,Paye
SAL001479,EMP0045,DEP02,2023-07,2023,7,936687,0,60885,112402,763400,Paye
SAL001480,EMP0045,DEP02,2023-08,2023,8,936687,0,60885,112402,763400,Paye
SAL001481,EMP0045,DEP02,2023-09,2023,9,936687,0,60885,112402,763400,Paye
SAL001482,EMP0045,DEP02,2023-10,2023,10,936687,0,60885,112402,763400,Paye
SAL001483,EMP0045,DEP02,2023-11,2023,11,936687,0,60885,112402,763400,Paye
SAL001484,EMP0045,DEP02,2023-12,2023,12,936687,1248451,60885,112402,2011851,Paye
SAL001485,EMP0045,DEP02,2024-01,2024,1,985386,0,64050,118246,803090,Paye
SAL001486,EMP0045,DEP02,2024-02,2024,2,985386,0,64050,118246,803090,Paye
SAL001487,EMP0045,DEP02,2024-03,2024,3,985386,0,64050,118246,803090,Paye
SAL001488,EMP0045,DEP02,2024-04,2024,4,985386,0,64050,118246,803090,Paye
SAL001489,EMP0045,DEP02,2024-05,2024,5,985386,0,64050,118246,803090,Paye
SAL001490,EMP0045,DEP02,2024-06,2024,6,985386,193387,64050,118246,996477,Paye
SAL001491,EMP0046,DEP02,2021-01,2021,1,708886,0,46078,85066,577742,Paye
SAL001492,EMP0046,DEP02,2021-02,2021,2,708886,0,46078,85066,577742,Paye
SAL001493,EMP0046,DEP02,2021-03,2021,3,708886,0,46078,85066,577742,Paye
SAL001494,EMP0046,DEP02,2021-04,2021,4,708886,0,46078,85066,577742,Paye
SAL001495,EMP0046,DEP02,2021-05,2021,5,708886,0,46078,85066,577742,Paye
SAL001496,EMP0046,DEP02,2021-06,2021,6,708886,141212,46078,85066,718954,Paye
SAL001497,EMP0046,DEP02,2021-07,2021,7,708886,0,46078,85066,577742,Paye
SAL001498,EMP0046,DEP02,2021-08,2021,8,708886,0,46078,85066,577742,Paye
SAL001499,EMP0046,DEP02,2021-09,2021,9,708886,0,46078,85066,577742,Paye
SAL001500,EMP0046,DEP02,2021-10,2021,10,708886,0,46078,85066,577742,Paye
SAL001501,EMP0046,DEP02,2021-11,2021,11,708886,0,46078,85066,577742,Paye
SAL001502,EMP0046,DEP02,2021-12,2021,12,708886,747152,46078,85066,1324894,Paye
SAL001503,EMP0046,DEP02,2022-01,2022,1,741366,0,48189,88964,604213,Paye
SAL001504,EMP0046,DEP02,2022-02,2022,2,741366,0,48189,88964,604213,Paye
SAL001505,EMP0046,DEP02,2022-03,2022,3,741366,0,48189,88964,604213,Paye
SAL001506,EMP0046,DEP02,2022-04,2022,4,741366,0,48189,88964,604213,Paye
SAL001507,EMP0046,DEP02,2022-05,2022,5,741366,0,48189,88964,604213,Paye
SAL001508,EMP0046,DEP02,2022-06,2022,6,741366,203518,48189,88964,807731,Paye
SAL001509,EMP0046,DEP02,2022-07,2022,7,741366,0,48189,88964,604213,Paye
SAL001510,EMP0046,DEP02,2022-08,2022,8,741366,0,48189,88964,604213,Paye
SAL001511,EMP0046,DEP02,2022-09,2022,9,741366,0,48189,88964,604213,Paye
SAL001512,EMP0046,DEP02,2022-10,2022,10,741366,0,48189,88964,604213,Paye
SAL001513,EMP0046,DEP02,2022-11,2022,11,741366,0,48189,88964,604213,Paye
SAL001514,EMP0046,DEP02,2022-12,2022,12,741366,423911,48189,88964,1028124,Paye
SAL001515,EMP0046,DEP02,2023-01,2023,1,796711,0,51786,95605,649320,Paye
SAL001516,EMP0046,DEP02,2023-02,2023,2,796711,0,51786,95605,649320,Paye
SAL001517,EMP0046,DEP02,2023-03,2023,3,796711,0,51786,95605,649320,Paye
SAL001518,EMP0046,DEP02,2023-04,2023,4,796711,0,51786,95605,649320,Paye
SAL001519,EMP0046,DEP02,2023-05,2023,5,796711,0,51786,95605,649320,Paye
SAL001520,EMP0046,DEP02,2023-06,2023,6,796711,128141,51786,95605,777461,Paye
SAL001521,EMP0046,DEP02,2023-07,2023,7,796711,0,51786,95605,649320,Paye
SAL001522,EMP0046,DEP02,2023-08,2023,8,796711,0,51786,95605,649320,Paye
SAL001523,EMP0046,DEP02,2023-09,2023,9,796711,0,51786,95605,649320,Paye
SAL001524,EMP0046,DEP02,2023-10,2023,10,796711,0,51786,95605,649320,Paye
SAL001525,EMP0046,DEP02,2023-11,2023,11,796711,0,51786,95605,649320,Paye
SAL001526,EMP0046,DEP02,2023-12,2023,12,796711,778572,51786,95605,1427892,Paye
SAL001527,EMP0046,DEP02,2024-01,2024,1,829552,0,53921,99546,676085,Paye
SAL001528,EMP0046,DEP02,2024-02,2024,2,829552,0,53921,99546,676085,Paye
SAL001529,EMP0046,DEP02,2024-03,2024,3,829552,0,53921,99546,676085,Paye
SAL001530,EMP0046,DEP02,2024-04,2024,4,829552,0,53921,99546,676085,Paye
SAL001531,EMP0046,DEP02,2024-05,2024,5,829552,0,53921,99546,676085,Paye
SAL001532,EMP0046,DEP02,2024-06,2024,6,829552,243227,53921,99546,919312,Paye
SAL001533,EMP0047,DEP02,2021-01,2021,1,750320,0,48771,90038,611511,Paye
SAL001534,EMP0047,DEP02,2021-02,2021,2,750320,0,48771,90038,611511,Paye
SAL001535,EMP0047,DEP02,2021-03,2021,3,750320,0,48771,90038,611511,Paye
SAL001536,EMP0047,DEP02,2021-04,2021,4,750320,0,48771,90038,611511,Paye
SAL001537,EMP0047,DEP02,2021-05,2021,5,750320,0,48771,90038,611511,Paye
SAL001538,EMP0047,DEP02,2021-06,2021,6,750320,130308,48771,90038,741819,Paye
SAL001539,EMP0047,DEP02,2021-07,2021,7,750320,0,48771,90038,611511,Paye
SAL001540,EMP0047,DEP02,2021-08,2021,8,750320,0,48771,90038,611511,Paye
SAL001541,EMP0047,DEP02,2021-09,2021,9,750320,0,48771,90038,611511,Paye
SAL001542,EMP0047,DEP02,2021-10,2021,10,750320,0,48771,90038,611511,Paye
SAL001543,EMP0047,DEP02,2021-11,2021,11,750320,0,48771,90038,611511,Paye
SAL001544,EMP0047,DEP02,2021-12,2021,12,750320,1069721,48771,90038,1681232,Paye
SAL001545,EMP0047,DEP02,2022-01,2022,1,807703,0,52501,96924,658278,Paye
SAL001546,EMP0047,DEP02,2022-02,2022,2,807703,0,52501,96924,658278,Paye
SAL001547,EMP0047,DEP02,2022-03,2022,3,807703,0,52501,96924,658278,Paye
SAL001548,EMP0047,DEP02,2022-04,2022,4,807703,0,52501,96924,658278,Paye
SAL001549,EMP0047,DEP02,2022-05,2022,5,807703,0,52501,96924,658278,Paye
SAL001550,EMP0047,DEP02,2022-06,2022,6,807703,315861,52501,96924,974139,Paye
SAL001551,EMP0047,DEP02,2022-07,2022,7,807703,0,52501,96924,658278,Paye
SAL001552,EMP0047,DEP02,2022-08,2022,8,807703,0,52501,96924,658278,Paye
SAL001553,EMP0047,DEP02,2022-09,2022,9,807703,0,52501,96924,658278,Paye
SAL001554,EMP0047,DEP02,2022-10,2022,10,807703,0,52501,96924,658278,Paye
SAL001555,EMP0047,DEP02,2022-11,2022,11,807703,0,52501,96924,658278,Paye
SAL001556,EMP0047,DEP02,2022-12,2022,12,807703,900376,52501,96924,1558654,Paye
SAL001557,EMP0047,DEP02,2023-01,2023,1,855028,0,55577,102603,696848,Paye
SAL001558,EMP0047,DEP02,2023-02,2023,2,855028,0,55577,102603,696848,Paye
SAL001559,EMP0047,DEP02,2023-03,2023,3,855028,0,55577,102603,696848,Paye
SAL001560,EMP0047,DEP02,2023-04,2023,4,855028,0,55577,102603,696848,Paye
SAL001561,EMP0047,DEP02,2023-05,2023,5,855028,0,55577,102603,696848,Paye
SAL001562,EMP0047,DEP02,2023-06,2023,6,855028,206695,55577,102603,903543,Paye
SAL001563,EMP0047,DEP02,2023-07,2023,7,855028,0,55577,102603,696848,Paye
SAL001564,EMP0047,DEP02,2023-08,2023,8,855028,0,55577,102603,696848,Paye
SAL001565,EMP0047,DEP02,2023-09,2023,9,855028,0,55577,102603,696848,Paye
SAL001566,EMP0047,DEP02,2023-10,2023,10,855028,0,55577,102603,696848,Paye
SAL001567,EMP0047,DEP02,2023-11,2023,11,855028,0,55577,102603,696848,Paye
SAL001568,EMP0047,DEP02,2023-12,2023,12,855028,615261,55577,102603,1312109,Paye
SAL001569,EMP0047,DEP02,2024-01,2024,1,920975,0,59863,110517,750595,Paye
SAL001570,EMP0047,DEP02,2024-02,2024,2,920975,0,59863,110517,750595,Paye
SAL001571,EMP0047,DEP02,2024-03,2024,3,920975,0,59863,110517,750595,Paye
SAL001572,EMP0047,DEP02,2024-04,2024,4,920975,0,59863,110517,750595,Paye
SAL001573,EMP0047,DEP02,2024-05,2024,5,920975,0,59863,110517,750595,Paye
SAL001574,EMP0047,DEP02,2024-06,2024,6,920975,158877,59863,110517,909472,Paye
SAL001575,EMP0049,DEP02,2023-10,2023,10,834000,0,54210,100080,679710,Paye
SAL001576,EMP0049,DEP02,2023-11,2023,11,834000,0,54210,100080,679710,Paye
SAL001577,EMP0049,DEP02,2023-12,2023,12,834000,994901,54210,100080,1674611,Paye
SAL001578,EMP0049,DEP02,2024-01,2024,1,865300,0,56244,103836,705220,Paye
SAL001579,EMP0049,DEP02,2024-02,2024,2,865300,0,56244,103836,705220,Paye
SAL001580,EMP0049,DEP02,2024-03,2024,3,865300,0,56244,103836,705220,Paye
SAL001581,EMP0049,DEP02,2024-04,2024,4,865300,0,56244,103836,705220,Paye
SAL001582,EMP0049,DEP02,2024-05,2024,5,865300,0,56244,103836,705220,Paye
SAL001583,EMP0049,DEP02,2024-06,2024,6,865300,282201,56244,103836,987421,Paye
SAL001584,EMP0050,DEP02,2021-01,2021,1,726446,0,47219,87174,592053,Paye
SAL001585,EMP0050,DEP02,2021-02,2021,2,726446,0,47219,87174,592053,Paye
SAL001586,EMP0050,DEP02,2021-03,2021,3,726446,0,47219,87174,592053,Paye
SAL001587,EMP0050,DEP02,2021-04,2021,4,726446,0,47219,87174,592053,Paye
SAL001588,EMP0050,DEP02,2021-05,2021,5,726446,0,47219,87174,592053,Paye
SAL001589,EMP0050,DEP02,2021-06,2021,6,726446,214475,47219,87174,806528,Paye
SAL001590,EMP0050,DEP02,2021-07,2021,7,726446,0,47219,87174,592053,Paye
SAL001591,EMP0050,DEP02,2021-08,2021,8,726446,0,47219,87174,592053,Paye
SAL001592,EMP0050,DEP02,2021-09,2021,9,726446,0,47219,87174,592053,Paye
SAL001593,EMP0050,DEP02,2021-10,2021,10,726446,0,47219,87174,592053,Paye
SAL001594,EMP0050,DEP02,2021-11,2021,11,726446,0,47219,87174,592053,Paye
SAL001595,EMP0050,DEP02,2021-12,2021,12,726446,397637,47219,87174,989690,Paye
SAL001596,EMP0050,DEP02,2022-01,2022,1,753317,0,48966,90398,613953,Paye
SAL001597,EMP0050,DEP02,2022-02,2022,2,753317,0,48966,90398,613953,Paye
SAL001598,EMP0050,DEP02,2022-03,2022,3,753317,0,48966,90398,613953,Paye
SAL001599,EMP0050,DEP02,2022-04,2022,4,753317,0,48966,90398,613953,Paye
SAL001600,EMP0050,DEP02,2022-05,2022,5,753317,0,48966,90398,613953,Paye
SAL001601,EMP0050,DEP02,2022-06,2022,6,753317,214180,48966,90398,828133,Paye
SAL001602,EMP0050,DEP02,2022-07,2022,7,753317,0,48966,90398,613953,Paye
SAL001603,EMP0050,DEP02,2022-08,2022,8,753317,0,48966,90398,613953,Paye
SAL001604,EMP0050,DEP02,2022-09,2022,9,753317,0,48966,90398,613953,Paye
SAL001605,EMP0050,DEP02,2022-10,2022,10,753317,0,48966,90398,613953,Paye
SAL001606,EMP0050,DEP02,2022-11,2022,11,753317,0,48966,90398,613953,Paye
SAL001607,EMP0050,DEP02,2022-12,2022,12,753317,673520,48966,90398,1287473,Paye
SAL001608,EMP0050,DEP02,2023-01,2023,1,790148,0,51360,94818,643970,Paye
SAL001609,EMP0050,DEP02,2023-02,2023,2,790148,0,51360,94818,643970,Paye
SAL001610,EMP0050,DEP02,2023-03,2023,3,790148,0,51360,94818,643970,Paye
SAL001611,EMP0050,DEP02,2023-04,2023,4,790148,0,51360,94818,643970,Paye
SAL001612,EMP0050,DEP02,2023-05,2023,5,790148,0,51360,94818,643970,Paye
SAL001613,EMP0050,DEP02,2023-06,2023,6,790148,178877,51360,94818,822847,Paye
SAL001614,EMP0050,DEP02,2023-07,2023,7,790148,0,51360,94818,643970,Paye
SAL001615,EMP0050,DEP02,2023-08,2023,8,790148,0,51360,94818,643970,Paye
SAL001616,EMP0050,DEP02,2023-09,2023,9,790148,0,51360,94818,643970,Paye
SAL001617,EMP0050,DEP02,2023-10,2023,10,790148,0,51360,94818,643970,Paye
SAL001618,EMP0050,DEP02,2023-11,2023,11,790148,0,51360,94818,643970,Paye
SAL001619,EMP0050,DEP02,2023-12,2023,12,790148,620114,51360,94818,1264084,Paye
SAL001620,EMP0050,DEP02,2024-01,2024,1,838835,0,54524,100660,683651,Paye
SAL001621,EMP0050,DEP02,2024-02,2024,2,838835,0,54524,100660,683651,Paye
SAL001622,EMP0050,DEP02,2024-03,2024,3,838835,0,54524,100660,683651,Paye
SAL001623,EMP0050,DEP02,2024-04,2024,4,838835,0,54524,100660,683651,Paye
SAL001624,EMP0050,DEP02,2024-05,2024,5,838835,0,54524,100660,683651,Paye
SAL001625,EMP0050,DEP02,2024-06,2024,6,838835,120812,54524,100660,804463,Paye
SAL001626,EMP0051,DEP02,2023-04,2023,4,660000,0,42900,79200,537900,Paye
SAL001627,EMP0051,DEP02,2023-05,2023,5,660000,0,42900,79200,537900,Paye
SAL001628,EMP0051,DEP02,2023-06,2023,6,660000,155597,42900,79200,693497,Paye
SAL001629,EMP0051,DEP02,2023-07,2023,7,660000,0,42900,79200,537900,Paye
SAL001630,EMP0051,DEP02,2023-08,2023,8,660000,0,42900,79200,537900,Paye
SAL001631,EMP0051,DEP02,2023-09,2023,9,660000,0,42900,79200,537900,Paye
SAL001632,EMP0051,DEP02,2023-10,2023,10,660000,0,42900,79200,537900,Paye
SAL001633,EMP0051,DEP02,2023-11,2023,11,660000,0,42900,79200,537900,Paye
SAL001634,EMP0051,DEP02,2023-12,2023,12,660000,364136,42900,79200,902036,Paye
SAL001635,EMP0051,DEP02,2024-01,2024,1,688572,0,44757,82629,561186,Paye
SAL001636,EMP0051,DEP02,2024-02,2024,2,688572,0,44757,82629,561186,Paye
SAL001637,EMP0051,DEP02,2024-03,2024,3,688572,0,44757,82629,561186,Paye
SAL001638,EMP0051,DEP02,2024-04,2024,4,688572,0,44757,82629,561186,Paye
SAL001639,EMP0051,DEP02,2024-05,2024,5,688572,0,44757,82629,561186,Paye
SAL001640,EMP0051,DEP02,2024-06,2024,6,688572,269466,44757,82629,830652,Paye
SAL001641,EMP0052,DEP02,2023-03,2023,3,827000,0,53755,99240,674005,Paye
SAL001642,EMP0052,DEP02,2023-04,2023,4,827000,0,53755,99240,674005,Paye
SAL001643,EMP0052,DEP02,2023-05,2023,5,827000,0,53755,99240,674005,Paye
SAL001644,EMP0052,DEP02,2023-06,2023,6,827000,152041,53755,99240,826046,Paye
SAL001645,EMP0052,DEP02,2023-07,2023,7,827000,0,53755,99240,674005,Paye
SAL001646,EMP0052,DEP02,2023-08,2023,8,827000,0,53755,99240,674005,Paye
SAL001647,EMP0052,DEP02,2023-09,2023,9,827000,0,53755,99240,674005,Paye
SAL001648,EMP0052,DEP02,2023-10,2023,10,827000,0,53755,99240,674005,Paye
SAL001649,EMP0052,DEP02,2023-11,2023,11,827000,0,53755,99240,674005,Paye
SAL001650,EMP0052,DEP02,2023-12,2023,12,827000,439195,53755,99240,1113200,Paye
SAL001651,EMP0052,DEP02,2024-01,2024,1,860088,0,55906,103211,700971,Paye
SAL001652,EMP0052,DEP02,2024-02,2024,2,860088,0,55906,103211,700971,Paye
SAL001653,EMP0052,DEP02,2024-03,2024,3,860088,0,55906,103211,700971,Paye
SAL001654,EMP0052,DEP02,2024-04,2024,4,860088,0,55906,103211,700971,Paye
SAL001655,EMP0052,DEP02,2024-05,2024,5,860088,0,55906,103211,700971,Paye
SAL001656,EMP0052,DEP02,2024-06,2024,6,860088,176024,55906,103211,876995,Paye
SAL001657,EMP0053,DEP02,2021-01,2021,1,856354,0,55663,102762,697929,Paye
SAL001658,EMP0053,DEP02,2021-02,2021,2,856354,0,55663,102762,697929,Paye
SAL001659,EMP0053,DEP02,2021-03,2021,3,856354,0,55663,102762,697929,Paye
SAL001660,EMP0053,DEP02,2021-04,2021,4,856354,0,55663,102762,697929,Paye
SAL001661,EMP0053,DEP02,2021-05,2021,5,856354,0,55663,102762,697929,Paye
SAL001662,EMP0053,DEP02,2021-06,2021,6,856354,173664,55663,102762,871593,Paye
SAL001663,EMP0053,DEP02,2021-07,2021,7,856354,0,55663,102762,697929,Paye
SAL001664,EMP0053,DEP02,2021-08,2021,8,856354,0,55663,102762,697929,Paye
SAL001665,EMP0053,DEP02,2021-09,2021,9,856354,0,55663,102762,697929,Paye
SAL001666,EMP0053,DEP02,2021-10,2021,10,856354,0,55663,102762,697929,Paye
SAL001667,EMP0053,DEP02,2021-11,2021,11,856354,0,55663,102762,697929,Paye
SAL001668,EMP0053,DEP02,2021-12,2021,12,856354,1119207,55663,102762,1817136,Paye
SAL001669,EMP0053,DEP02,2022-01,2022,1,908015,0,59021,108962,740032,Paye
SAL001670,EMP0053,DEP02,2022-02,2022,2,908015,0,59021,108962,740032,Paye
SAL001671,EMP0053,DEP02,2022-03,2022,3,908015,0,59021,108962,740032,Paye
SAL001672,EMP0053,DEP02,2022-04,2022,4,908015,0,59021,108962,740032,Paye
SAL001673,EMP0053,DEP02,2022-05,2022,5,908015,0,59021,108962,740032,Paye
SAL001674,EMP0053,DEP02,2022-06,2022,6,908015,232225,59021,108962,972257,Paye
SAL001675,EMP0053,DEP02,2022-07,2022,7,908015,0,59021,108962,740032,Paye
SAL001676,EMP0053,DEP02,2022-08,2022,8,908015,0,59021,108962,740032,Paye
SAL001677,EMP0053,DEP02,2022-09,2022,9,908015,0,59021,108962,740032,Paye
SAL001678,EMP0053,DEP02,2022-10,2022,10,908015,0,59021,108962,740032,Paye
SAL001679,EMP0053,DEP02,2022-11,2022,11,908015,0,59021,108962,740032,Paye
SAL001680,EMP0053,DEP02,2022-12,2022,12,908015,489929,59021,108962,1229961,Paye
SAL001681,EMP0053,DEP02,2023-01,2023,1,946163,0,61501,113540,771122,Paye
SAL001682,EMP0053,DEP02,2023-02,2023,2,946163,0,61501,113540,771122,Paye
SAL001683,EMP0053,DEP02,2023-03,2023,3,946163,0,61501,113540,771122,Paye
SAL001684,EMP0053,DEP02,2023-04,2023,4,946163,0,61501,113540,771122,Paye
SAL001685,EMP0053,DEP02,2023-05,2023,5,946163,0,61501,113540,771122,Paye
SAL001686,EMP0053,DEP02,2023-06,2023,6,946163,203946,61501,113540,975068,Paye
SAL001687,EMP0053,DEP02,2023-07,2023,7,946163,0,61501,113540,771122,Paye
SAL001688,EMP0053,DEP02,2023-08,2023,8,946163,0,61501,113540,771122,Paye
SAL001689,EMP0053,DEP02,2023-09,2023,9,946163,0,61501,113540,771122,Paye
SAL001690,EMP0053,DEP02,2023-10,2023,10,946163,0,61501,113540,771122,Paye
SAL001691,EMP0053,DEP02,2023-11,2023,11,946163,0,61501,113540,771122,Paye
SAL001692,EMP0053,DEP02,2023-12,2023,12,946163,1410549,61501,113540,2181671,Paye
SAL001693,EMP0053,DEP02,2024-01,2024,1,998402,0,64896,119808,813698,Paye
SAL001694,EMP0053,DEP02,2024-02,2024,2,998402,0,64896,119808,813698,Paye
SAL001695,EMP0053,DEP02,2024-03,2024,3,998402,0,64896,119808,813698,Paye
SAL001696,EMP0053,DEP02,2024-04,2024,4,998402,0,64896,119808,813698,Paye
SAL001697,EMP0053,DEP02,2024-05,2024,5,998402,0,64896,119808,813698,Paye
SAL001698,EMP0053,DEP02,2024-06,2024,6,998402,368062,64896,119808,1181760,Paye
SAL001699,EMP0054,DEP02,2021-01,2021,1,792711,0,51526,95125,646060,Paye
SAL001700,EMP0054,DEP02,2021-02,2021,2,792711,0,51526,95125,646060,Paye
SAL001701,EMP0054,DEP02,2021-03,2021,3,792711,0,51526,95125,646060,Paye
SAL001702,EMP0054,DEP02,2021-04,2021,4,792711,0,51526,95125,646060,Paye
SAL001703,EMP0054,DEP02,2021-05,2021,5,792711,0,51526,95125,646060,Paye
SAL001704,EMP0054,DEP02,2021-06,2021,6,792711,262409,51526,95125,908469,Paye
SAL001705,EMP0054,DEP02,2021-07,2021,7,792711,0,51526,95125,646060,Paye
SAL001706,EMP0054,DEP02,2021-08,2021,8,792711,0,51526,95125,646060,Paye
SAL001707,EMP0054,DEP02,2021-09,2021,9,792711,0,51526,95125,646060,Paye
SAL001708,EMP0054,DEP02,2021-10,2021,10,792711,0,51526,95125,646060,Paye
SAL001709,EMP0054,DEP02,2021-11,2021,11,792711,0,51526,95125,646060,Paye
SAL001710,EMP0054,DEP02,2021-12,2021,12,792711,1075598,51526,95125,1721658,Paye
SAL001711,EMP0054,DEP02,2022-01,2022,1,827429,0,53783,99291,674355,Paye
SAL001712,EMP0054,DEP02,2022-02,2022,2,827429,0,53783,99291,674355,Paye
SAL001713,EMP0054,DEP02,2022-03,2022,3,827429,0,53783,99291,674355,Paye
SAL001714,EMP0054,DEP02,2022-04,2022,4,827429,0,53783,99291,674355,Paye
SAL001715,EMP0054,DEP02,2022-05,2022,5,827429,0,53783,99291,674355,Paye
SAL001716,EMP0054,DEP02,2022-06,2022,6,827429,188266,53783,99291,862621,Paye
SAL001717,EMP0054,DEP02,2022-07,2022,7,827429,0,53783,99291,674355,Paye
SAL001718,EMP0054,DEP02,2022-08,2022,8,827429,0,53783,99291,674355,Paye
SAL001719,EMP0054,DEP02,2022-09,2022,9,827429,0,53783,99291,674355,Paye
SAL001720,EMP0054,DEP02,2022-10,2022,10,827429,0,53783,99291,674355,Paye
SAL001721,EMP0054,DEP02,2022-11,2022,11,827429,0,53783,99291,674355,Paye
SAL001722,EMP0054,DEP02,2022-12,2022,12,827429,759367,53783,99291,1433722,Paye
SAL001723,EMP0054,DEP02,2023-01,2023,1,873048,0,56748,104766,711534,Paye
SAL001724,EMP0054,DEP02,2023-02,2023,2,873048,0,56748,104766,711534,Paye
SAL001725,EMP0054,DEP02,2023-03,2023,3,873048,0,56748,104766,711534,Paye
SAL001726,EMP0054,DEP02,2023-04,2023,4,873048,0,56748,104766,711534,Paye
SAL001727,EMP0054,DEP02,2023-05,2023,5,873048,0,56748,104766,711534,Paye
SAL001728,EMP0054,DEP02,2023-06,2023,6,873048,154544,56748,104766,866078,Paye
SAL001729,EMP0054,DEP02,2023-07,2023,7,873048,0,56748,104766,711534,Paye
SAL001730,EMP0054,DEP02,2023-08,2023,8,873048,0,56748,104766,711534,Paye
SAL001731,EMP0054,DEP02,2023-09,2023,9,873048,0,56748,104766,711534,Paye
SAL001732,EMP0054,DEP02,2023-10,2023,10,873048,0,56748,104766,711534,Paye
SAL001733,EMP0054,DEP02,2023-11,2023,11,873048,0,56748,104766,711534,Paye
SAL001734,EMP0054,DEP02,2023-12,2023,12,873048,584923,56748,104766,1296457,Paye
SAL001735,EMP0054,DEP02,2024-01,2024,1,924740,0,60108,110969,753663,Paye
SAL001736,EMP0054,DEP02,2024-02,2024,2,924740,0,60108,110969,753663,Paye
SAL001737,EMP0054,DEP02,2024-03,2024,3,924740,0,60108,110969,753663,Paye
SAL001738,EMP0054,DEP02,2024-04,2024,4,924740,0,60108,110969,753663,Paye
SAL001739,EMP0054,DEP02,2024-05,2024,5,924740,0,60108,110969,753663,Paye
SAL001740,EMP0054,DEP02,2024-06,2024,6,924740,108800,60108,110969,862463,Paye
SAL001741,EMP0055,DEP02,2021-01,2021,1,782751,0,50879,93930,637942,Paye
SAL001742,EMP0055,DEP02,2021-02,2021,2,782751,0,50879,93930,637942,Paye
SAL001743,EMP0055,DEP02,2021-03,2021,3,782751,0,50879,93930,637942,Paye
SAL001744,EMP0055,DEP02,2021-04,2021,4,782751,0,50879,93930,637942,Paye
SAL001745,EMP0055,DEP02,2021-05,2021,5,782751,0,50879,93930,637942,Paye
SAL001746,EMP0055,DEP02,2021-06,2021,6,782751,298318,50879,93930,936260,Paye
