id_client,code_offre,ville,statut,jours_depuis_derniere_facture,n_reclamations_6m,arpu_6m,R_score,F_score,M_score
CL07515,PULSE,Abidjan,actif,30,1,2869.4,3,1,2
CL04382,PULSE,Abidjan,actif,30,1,2869.5,5,1,2
CL01784,PULSE,Bouake,actif,30,0,2869.6666666666665,5,2,2
CL02105,PULSE,Yamoussoukro,actif,30,0,2870.0,5,2,2
CL06969,PULSE,Yamoussoukro,actif,30,3,2870.1666666666665,3,1,2
CL01082,PULSE,Bouake,actif,30,0,2870.6,2,5,2
CL01227,PULSE,Bouake,actif,30,0,2870.8333333333335,4,3,2
CL07270,PULSE,Abidjan,actif,30,0,2871.3333333333335,2,5,2
CL01477,PULSE,Bouake,actif,30,0,2871.5,3,3,2
CL00547,PULSE,Abidjan,actif,30,0,2872.3333333333335,3,3,2
CL03930,PULSE,Abidjan,actif,30,0,2873.1666666666665,3,3,2
CL04123,PULSE,San-Pedro,actif,30,0,2873.1666666666665,5,2,2
CL02378,PULSE,Bouake,actif,30,0,2873.5,4,3,2
CL02141,PULSE,Abidjan,actif,30,0,2874.3333333333335,4,3,2
CL04341,PULSE,Abidjan,actif,30,0,2875.1666666666665,5,2,2
CL02502,PULSE,Korhogo,actif,30,0,2875.1666666666665,2,5,2
CL06448,PULSE,Abidjan,actif,30,0,2875.3333333333335,2,5,2
CL06410,PULSE,Abidjan,actif,30,1,2876.0,5,1,2
CL03737,PULSE,Abidjan,actif,30,1,2876.0,3,2,2
CL00845,PULSE,Abidjan,actif,30,0,2876.3333333333335,5,2,2
CL07914,PULSE,Korhogo,actif,30,0,2877.0,3,5,2
CL01984,PULSE,Bouake,actif,30,0,2877.1666666666665,3,3,2
CL00642,PULSE,Bouake,actif,30,0,2877.5,3,3,2
CL01739,PULSE,Bouake,actif,30,1,2878.1666666666665,5,1,2
CL05246,PULSE,Yamoussoukro,actif,30,0,2878.3333333333335,4,3,2
CL06502,PULSE,Abidjan,actif,30,0,2878.4,4,2,2
CL03292,PULSE,Abidjan,actif,30,0,2878.5,3,5,2
CL03656,PULSE,Abidjan,actif,30,0,2878.6666666666665,4,3,2
CL01666,PULSE,Bouake,actif,30,0,2878.6666666666665,2,5,2
CL07172,PULSE,Yamoussoukro,actif,30,0,2879.0,3,5,2
CL01366,PULSE,Korhogo,actif,30,0,2879.0,2,5,2
CL01940,PULSE,Abidjan,actif,30,0,2879.1666666666665,3,5,2
CL01519,PULSE,Abidjan,actif,30,0,2879.3333333333335,3,5,2
CL05177,PULSE,San-Pedro,actif,30,0,2880.1666666666665,4,3,2
CL01573,PULSE,Abidjan,actif,30,1,2880.2,5,1,2
CL00650,PULSE,Abidjan,actif,30,0,2880.3333333333335,5,3,2
CL04095,PULSE,Abidjan,actif,30,0,2880.4,5,2,2
CL01702,PULSE,Abidjan,actif,30,0,2881.3333333333335,3,3,2
CL01934,PULSE,Bouake,actif,30,0,2881.5,5,2,2
CL02610,PULSE,San-Pedro,actif,30,0,2881.8333333333335,4,3,2
CL03889,PULSE,Abidjan,actif,30,0,2882.5,3,5,2
CL03131,PULSE,Abidjan,actif,30,2,2882.8,5,1,2
CL04203,PULSE,Abidjan,actif,30,0,2883.0,2,5,2
CL04160,PULSE,Abidjan,actif,30,0,2884.5,3,5,2
CL01305,PULSE,Bouake,actif,30,0,2885.0,3,5,2
CL05380,PULSE,Bouake,actif,30,1,2885.3333333333335,4,1,2
CL07265,PULSE,Abidjan,actif,30,0,2885.5,2,4,2
CL03845,PULSE,Yamoussoukro,actif,30,0,2885.8,5,2,2
CL06328,PULSE,Abidjan,actif,30,0,2886.1666666666665,3,3,2
CL07763,PULSE,Abidjan,actif,30,0,2886.1666666666665,2,4,2
CL05140,PULSE,Bouake,actif,30,1,2886.3333333333335,3,1,2
CL00267,PULSE,Bouake,actif,30,0,2886.6666666666665,2,5,2
CL07186,PULSE,Korhogo,actif,30,0,2886.6666666666665,2,5,2
CL07524,PULSE,Abidjan,actif,30,1,2886.8,4,1,2
CL01864,PULSE,Yamoussoukro,actif,30,0,2886.8,2,5,2
CL02538,PULSE,Abidjan,actif,30,0,2886.8333333333335,5,2,2
CL07031,PULSE,Abidjan,actif,30,2,2887.0,2,1,2
CL04789,PULSE,Bouake,actif,30,1,2887.3333333333335,5,1,2
CL07107,PULSE,Abidjan,actif,30,0,2887.3333333333335,3,5,2
CL06067,PULSE,Abidjan,actif,30,0,2887.8333333333335,3,3,2
CL00471,PULSE,Abidjan,actif,30,0,2887.8333333333335,4,3,2
CL04315,PULSE,Bouake,actif,30,0,2887.8333333333335,3,5,2
CL00984,PULSE,Abidjan,actif,30,3,2888.0,2,1,2
CL05668,PULSE,Abidjan,actif,30,1,2888.5,3,1,2
CL00104,PULSE,Bouake,actif,30,0,2888.5,2,4,2
CL02216,PULSE,San-Pedro,actif,30,0,2888.6666666666665,5,2,2
CL05696,PULSE,Yamoussoukro,actif,30,0,2889.8333333333335,2,5,2
CL06008,PULSE,Abidjan,actif,30,0,2890.0,4,3,2
CL03165,PULSE,Abidjan,actif,30,0,2890.1666666666665,4,3,2
CL01011,PULSE,Bouake,actif,30,0,2890.5,4,3,2
CL03597,PULSE,Abidjan,actif,30,0,2890.6666666666665,5,2,2
CL04640,PULSE,Abidjan,actif,30,1,2890.8,4,1,2
CL03044,PULSE,San-Pedro,actif,30,1,2890.8333333333335,2,2,2
CL04062,PULSE,Abidjan,actif,30,0,2891.0,4,3,2
CL05793,ETUDIANT,Abidjan,resilie,30,2,2891.0,4,1,2
CL04452,PULSE,Abidjan,actif,30,1,2891.3333333333335,4,1,2
CL05546,PULSE,Abidjan,actif,30,0,2891.8333333333335,4,2,2
CL01499,PULSE,Abidjan,actif,30,0,2892.0,2,5,2
CL00048,PULSE,Abidjan,actif,30,0,2892.25,5,2,2
CL03602,PULSE,Bouake,actif,30,0,2892.5,4,3,2
CL07992,PULSE,Abidjan,actif,30,0,2892.8333333333335,4,3,2
CL00961,PULSE,Bouake,actif,30,0,2893.1666666666665,2,5,2
CL01130,PULSE,Abidjan,actif,30,0,2893.1666666666665,3,5,2
CL01201,PULSE,Yamoussoukro,actif,30,0,2893.1666666666665,2,5,2
CL05350,PULSE,Abidjan,actif,30,0,2893.8,2,5,2
CL02665,PULSE,Abidjan,actif,30,0,2894.0,5,2,2
CL04024,PULSE,Abidjan,actif,30,0,2894.5,5,2,2
CL03820,PULSE,Abidjan,actif,30,0,2895.3333333333335,3,3,2
CL01106,PULSE,Bouake,actif,30,0,2895.3333333333335,3,3,2
CL03928,PULSE,Abidjan,actif,30,0,2895.5,5,2,2
CL01271,PULSE,Abidjan,actif,30,0,2896.0,4,3,2
CL01261,ETUDIANT,Bouake,resilie,91,1,2896.25,1,1,2
CL07110,PULSE,Bouake,actif,30,0,2896.5,3,3,2
CL02488,PULSE,Abidjan,actif,30,1,2896.6,4,1,2
CL03718,PULSE,Abidjan,actif,30,0,2896.6666666666665,4,3,2
CL05840,PULSE,Abidjan,actif,30,1,2896.8333333333335,2,1,2
CL01317,PULSE,Yamoussoukro,actif,30,0,2897.1666666666665,3,3,2
CL04416,PULSE,San-Pedro,actif,30,0,2897.5,2,5,2
CL04688,PULSE,Abidjan,actif,30,1,2898.0,4,1,2
CL04296,PULSE,Abidjan,actif,30,0,2898.0,3,5,2
CL03834,PULSE,Abidjan,actif,30,1,2898.1666666666665,4,1,2
CL00373,PULSE,San-Pedro,actif,30,0,2898.3333333333335,4,3,2
CL01469,PULSE,Abidjan,actif,30,0,2898.5,2,5,2
CL07643,PULSE,Abidjan,actif,30,1,2899.1666666666665,5,1,2
CL03387,PULSE,Yamoussoukro,actif,30,1,2899.1666666666665,3,2,2
CL02516,PULSE,Abidjan,actif,30,1,2899.1666666666665,4,1,2
CL07139,PULSE,Abidjan,actif,30,0,2899.5,3,3,2
CL07921,ETUDIANT,Korhogo,resilie,91,1,2900.25,2,1,2
CL01670,PULSE,Abidjan,actif,30,1,2900.5,3,2,2
CL03352,PULSE,Abidjan,actif,30,0,2900.6666666666665,5,2,2
CL03397,PULSE,Abidjan,actif,30,1,2900.6666666666665,3,1,2
CL06956,PULSE,San-Pedro,actif,30,0,2901.3333333333335,2,5,2
CL03461,PULSE,Bouake,actif,30,0,2901.6666666666665,5,2,2
CL02076,PULSE,Korhogo,actif,30,1,2901.6666666666665,5,1,2
CL06543,PULSE,Yamoussoukro,actif,30,1,2901.8,2,1,2
CL06535,PULSE,Abidjan,actif,30,0,2902.1666666666665,5,2,2
CL06134,PULSE,Abidjan,actif,30,0,2902.3333333333335,5,2,2
CL04204,PULSE,Abidjan,actif,30,0,2902.6666666666665,5,2,2
CL01324,PULSE,Abidjan,actif,30,2,2902.6666666666665,2,1,2
CL04518,PULSE,Abidjan,actif,30,0,2902.8333333333335,5,2,2
CL07839,PULSE,Bouake,actif,30,0,2902.8333333333335,4,3,2
CL01403,PULSE,Korhogo,actif,30,0,2902.8333333333335,3,3,2
CL07363,PULSE,Bouake,actif,30,0,2903.5,5,2,2
CL06169,PULSE,Yamoussoukro,actif,30,0,2903.8,4,2,2
CL02503,PULSE,Abidjan,actif,30,0,2904.0,5,2,2
CL01932,PULSE,Bouake,actif,30,1,2904.0,4,1,2
CL04190,PULSE,Bouake,actif,30,1,2904.1666666666665,4,1,2
CL04892,PULSE,Abidjan,actif,30,0,2904.1666666666665,4,3,2
CL07670,PULSE,Korhogo,actif,30,0,2904.3333333333335,3,3,2
CL01673,PULSE,Bouake,actif,30,0,2904.3333333333335,4,3,2
CL04191,PULSE,Yamoussoukro,actif,30,0,2904.6,5,2,2
CL06094,PULSE,Abidjan,actif,30,1,2905.0,2,1,2
CL07371,PULSE,Korhogo,actif,30,1,2905.3333333333335,3,1,2
CL00729,PULSE,Abidjan,actif,30,1,2905.4,3,1,2
CL07750,PULSE,Bouake,actif,30,0,2905.8333333333335,3,5,2
CL05015,PULSE,Bouake,actif,30,1,2906.0,4,1,2
CL03851,PULSE,Abidjan,actif,30,0,2906.5,3,3,2
CL04660,PULSE,Yamoussoukro,actif,30,0,2906.5,5,2,2
CL00543,PULSE,Abidjan,actif,30,0,2907.1666666666665,5,2,2
CL05638,PULSE,Yamoussoukro,actif,30,0,2907.6666666666665,4,2,2
CL05469,PULSE,Korhogo,actif,30,0,2908.1666666666665,5,2,2
CL01209,PULSE,Abidjan,actif,30,0,2908.8333333333335,2,5,2
CL02012,PULSE,Bouake,actif,30,1,2909.0,4,1,2
CL02969,PULSE,Abidjan,actif,30,0,2909.3333333333335,5,2,2
CL01237,PULSE,San-Pedro,actif,30,0,2909.8,2,5,2
CL00647,PULSE,Bouake,actif,30,0,2909.8333333333335,5,2,2
CL07381,PULSE,Abidjan,actif,30,0,2909.8333333333335,3,5,2
CL00994,PULSE,Bouake,actif,30,0,2911.0,4,3,2
CL07937,PULSE,Bouake,actif,30,2,2911.0,5,1,2
CL04590,PULSE,Abidjan,actif,30,0,2911.6666666666665,5,2,2
CL07988,PULSE,Bouake,actif,30,0,2911.8333333333335,4,3,2
CL01291,PULSE,Bouake,actif,30,0,2912.5,4,3,2
CL07104,PULSE,Bouake,actif,30,0,2912.5,2,4,2
CL02608,PULSE,Abidjan,actif,30,1,2912.8333333333335,2,2,2
CL04237,ETUDIANT,Abidjan,resilie,91,0,2913.0,1,4,2
CL03408,PULSE,Yamoussoukro,actif,30,1,2913.1666666666665,4,1,2
CL03886,PULSE,Abidjan,actif,30,0,2913.8333333333335,3,5,2
CL04424,PULSE,Abidjan,actif,30,0,2914.1666666666665,4,3,2
CL06821,PULSE,San-Pedro,actif,30,0,2914.1666666666665,5,2,2
CL01571,PULSE,Abidjan,actif,30,0,2914.3333333333335,5,2,2
CL04631,PULSE,Korhogo,actif,30,0,2914.5,2,5,2
CL02579,PULSE,Abidjan,actif,30,0,2914.5,3,5,2
CL04620,PULSE,San-Pedro,actif,30,0,2914.8333333333335,2,5,2
CL04041,ETUDIANT,Yamoussoukro,resilie,91,0,2915.5,2,4,2
CL05303,PULSE,Abidjan,actif,30,0,2915.6666666666665,2,5,2
CL01419,PULSE,Abidjan,actif,30,0,2916.1666666666665,4,3,2
CL04089,PULSE,Abidjan,actif,30,0,2916.3333333333335,5,2,2
CL04701,PULSE,Abidjan,actif,30,0,2916.3333333333335,2,5,2
CL00180,PULSE,Abidjan,actif,30,0,2916.4,3,3,2
CL02233,PULSE,Bouake,actif,30,0,2916.5,5,2,2
CL07854,ETUDIANT,Abidjan,resilie,91,0,2916.75,2,4,2
CL06965,PULSE,Abidjan,actif,30,0,2917.0,2,5,2
CL01072,PULSE,San-Pedro,actif,30,0,2918.0,3,5,2
CL00368,PULSE,Bouake,actif,30,1,2918.25,3,2,2
CL01174,PULSE,Korhogo,actif,30,0,2918.5,4,3,2
CL01556,PULSE,Abidjan,actif,30,1,2918.5,4,1,2
CL06422,PULSE,Bouake,actif,30,0,2918.6666666666665,4,3,2
CL05684,PULSE,San-Pedro,actif,30,0,2918.8333333333335,3,3,2
CL03767,PULSE,Abidjan,actif,30,0,2919.0,5,2,2
CL07571,PULSE,Korhogo,actif,30,0,2919.0,3,5,2
CL02602,PULSE,Abidjan,actif,30,0,2919.3333333333335,3,5,2
CL06428,PULSE,Abidjan,actif,30,0,2919.6,5,2,2
CL01222,PULSE,Abidjan,actif,30,0,2919.6666666666665,3,5,2
CL02198,PULSE,Bouake,actif,30,1,2920.3333333333335,4,1,2
CL04907,PULSE,Korhogo,actif,30,0,2920.3333333333335,3,5,2
CL07247,PULSE,Abidjan,actif,30,1,2920.5,5,1,2
CL04111,PULSE,San-Pedro,actif,30,0,2920.8333333333335,2,5,2
CL02390,PULSE,Abidjan,actif,30,0,2921.1666666666665,5,2,2
CL00087,PULSE,Abidjan,actif,30,1,2921.3333333333335,3,2,2
CL03166,PULSE,Bouake,actif,30,0,2921.6,2,5,2
CL00335,PULSE,Bouake,actif,30,1,2921.6666666666665,5,1,2
CL05591,PULSE,San-Pedro,actif,30,0,2922.0,5,2,2
CL03498,PULSE,Abidjan,actif,30,2,2922.6666666666665,3,1,2
CL00061,PULSE,Abidjan,actif,30,0,2923.0,4,3,2
CL03976,PULSE,Korhogo,actif,30,0,2923.0,3,5,2
CL02227,PULSE,Bouake,actif,30,0,2923.1666666666665,2,5,2
CL04136,PULSE,Abidjan,actif,30,0,2923.5,5,2,2
CL00605,PULSE,Abidjan,actif,30,0,2923.5,2,5,2
CL00968,PULSE,Abidjan,actif,30,1,2923.6666666666665,5,1,2
CL06465,PULSE,Bouake,actif,30,0,2923.8333333333335,5,2,2
CL01196,PULSE,San-Pedro,actif,30,0,2924.1666666666665,4,3,2
CL07360,PULSE,Abidjan,actif,30,0,2924.5,3,5,2
CL04818,PULSE,Abidjan,actif,30,0,2924.6666666666665,2,5,2
CL05111,PULSE,San-Pedro,actif,30,0,2924.8333333333335,5,2,2
CL04407,PULSE,Bouake,actif,30,0,2925.1666666666665,4,3,2
CL01342,PULSE,Abidjan,actif,30,0,2925.1666666666665,4,3,2
CL07856,PULSE,Abidjan,actif,30,1,2925.3333333333335,4,1,2
CL01140,PULSE,Korhogo,actif,30,1,2925.3333333333335,4,1,2
CL00380,PULSE,Abidjan,actif,30,0,2925.3333333333335,3,5,2
CL00207,PULSE,Yamoussoukro,actif,30,0,2925.5,4,3,2
CL01803,ETUDIANT,Bouake,resilie,30,6,2925.5,2,1,2
CL07388,PULSE,Abidjan,actif,30,0,2925.5,2,5,2
CL07219,PULSE,Abidjan,actif,30,0,2925.8333333333335,4,3,2
CL02066,PULSE,Bouake,actif,30,0,2925.8333333333335,3,3,2
CL00278,PULSE,Yamoussoukro,actif,30,0,2925.8333333333335,2,4,2
CL02095,PULSE,Bouake,actif,30,0,2926.1666666666665,3,3,2
CL07885,PULSE,Korhogo,actif,30,0,2926.3333333333335,3,3,2
CL06186,PULSE,Abidjan,actif,30,0,2926.5,3,3,2
CL02046,PULSE,Bouake,actif,30,0,2926.5,4,3,2
CL07035,PULSE,Abidjan,actif,30,0,2926.6666666666665,4,2,2
CL02479,PULSE,San-Pedro,actif,30,0,2926.8333333333335,3,5,2
CL03791,PULSE,Korhogo,actif,30,0,2927.1666666666665,4,3,2
CL01390,PULSE,Abidjan,actif,30,1,2927.4,2,2,2
CL03178,PULSE,Abidjan,actif,30,1,2927.4,3,2,2
CL03192,PULSE,Abidjan,actif,30,1,2927.5,4,1,2
CL07873,PULSE,Abidjan,actif,30,1,2927.6,5,1,2
CL05724,PULSE,Bouake,actif,30,0,2927.6666666666665,4,3,2
CL02909,PULSE,Abidjan,actif,30,0,2927.6666666666665,2,5,2
CL03614,PULSE,Korhogo,actif,30,1,2927.8333333333335,5,1,2
CL06908,SENIOR,Abidjan,resilie,30,1,2928.0,5,1,2
CL07627,PULSE,Abidjan,actif,30,0,2928.3333333333335,4,3,2
CL07092,PULSE,Bouake,actif,30,1,2928.5,5,1,2
CL00797,PULSE,Abidjan,actif,30,0,2928.8333333333335,5,2,2
CL00277,SENIOR,Abidjan,resilie,60,0,2929.4,2,4,2
CL02004,PULSE,Abidjan,actif,30,0,2929.5,4,3,2
CL06486,PULSE,Abidjan,actif,30,1,2929.6666666666665,5,1,2
CL02628,PULSE,Abidjan,actif,30,0,2929.6666666666665,2,5,2
CL04470,ETUDIANT,Abidjan,resilie,30,2,2929.75,2,1,2
CL04058,PULSE,Yamoussoukro,actif,30,0,2929.8333333333335,4,3,2
CL03055,PULSE,Abidjan,actif,30,1,2930.1666666666665,2,2,2
CL01859,PULSE,Korhogo,actif,30,1,2930.1666666666665,5,1,2
CL04747,PULSE,San-Pedro,actif,30,0,2930.5,4,3,2
CL07734,PULSE,Bouake,actif,30,0,2930.5,2,4,2
CL04337,PULSE,Abidjan,actif,30,1,2930.6666666666665,4,1,2
CL03451,PULSE,Korhogo,actif,30,0,2931.0,3,5,2
CL07623,PULSE,Abidjan,actif,30,0,2931.6,2,4,2
CL05701,PULSE,San-Pedro,actif,30,0,2931.8,4,3,2
CL04851,PULSE,Abidjan,actif,30,0,2931.8333333333335,5,2,2
CL00556,PULSE,Korhogo,actif,30,0,2931.8333333333335,2,5,2
CL05828,PULSE,Abidjan,actif,30,0,2932.0,5,2,2
CL02303,PULSE,San-Pedro,actif,30,1,2932.0,5,1,2
CL02960,PULSE,Abidjan,actif,30,0,2932.2,4,3,2
CL01273,PULSE,Abidjan,actif,30,0,2932.8333333333335,5,2,2
CL01562,PULSE,Abidjan,actif,30,0,2933.0,3,5,2
CL02805,PULSE,Abidjan,actif,30,1,2933.3333333333335,3,1,2
CL04428,PULSE,Abidjan,actif,30,1,2934.2,2,2,2
CL07233,PULSE,Abidjan,actif,30,0,2934.8333333333335,5,2,2
CL04751,PULSE,Bouake,actif,30,0,2934.8333333333335,3,3,2
CL03497,PULSE,Abidjan,actif,30,0,2935.0,3,3,2
CL00529,PULSE,Abidjan,actif,30,0,2935.0,5,2,2
CL07694,PULSE,Abidjan,actif,30,0,2935.6666666666665,3,3,2
CL00184,PULSE,Abidjan,actif,30,0,2935.6666666666665,5,2,2
CL01876,PULSE,Abidjan,actif,30,0,2936.0,4,3,2
CL03895,PULSE,Bouake,actif,30,1,2936.1666666666665,4,1,2
CL06845,PULSE,Korhogo,actif,30,0,2936.1666666666665,2,5,2
CL03271,PULSE,Abidjan,actif,30,0,2936.1666666666665,3,5,2
CL02022,PULSE,Abidjan,actif,30,0,2936.3333333333335,4,3,2
CL07978,PULSE,Abidjan,actif,30,0,2936.6666666666665,2,5,2
CL02523,PULSE,Bouake,actif,30,0,2936.6666666666665,3,5,2
CL06916,PULSE,Abidjan,actif,30,0,2936.6666666666665,2,5,2
CL03484,PULSE,Korhogo,actif,30,0,2936.8333333333335,4,3,2
CL01349,PULSE,Abidjan,actif,30,1,2937.0,5,1,2
CL04322,PULSE,Bouake,actif,30,0,2937.1666666666665,5,2,2
CL04487,PULSE,Abidjan,actif,30,0,2937.1666666666665,5,2,2
CL03060,PULSE,Bouake,actif,30,1,2937.5,3,2,2
CL05136,PULSE,Abidjan,actif,30,0,2937.5,3,5,2
CL05817,PULSE,Abidjan,actif,30,0,2937.6666666666665,5,2,2
CL01229,PULSE,Bouake,actif,30,0,2937.8,5,2,2
CL02264,PULSE,Abidjan,actif,30,2,2938.25,2,1,2
CL06338,PULSE,Bouake,actif,30,1,2938.3333333333335,3,1,2
CL04873,PULSE,Bouake,actif,30,0,2938.5,5,2,2
CL05833,PULSE,Abidjan,actif,30,0,2938.5,4,3,2
CL02295,PULSE,Yamoussoukro,actif,30,0,2938.6666666666665,5,2,2
CL03962,PULSE,San-Pedro,actif,30,1,2938.6666666666665,3,2,2
CL04627,PULSE,Abidjan,actif,30,0,2938.8333333333335,5,2,2
CL00356,PULSE,Yamoussoukro,actif,30,0,2939.0,2,5,2
CL06876,PULSE,Bouake,actif,30,1,2939.2,2,2,2
CL03028,PULSE,Abidjan,actif,30,0,2939.3333333333335,3,3,2
CL01185,PULSE,Abidjan,actif,30,0,2939.3333333333335,2,5,2
CL00735,PULSE,Abidjan,actif,30,0,2939.3333333333335,2,5,2
CL07459,PULSE,Bouake,actif,30,0,2939.6,5,2,2
CL02758,PULSE,Abidjan,actif,30,0,2939.6666666666665,4,3,2
CL02963,PULSE,Bouake,actif,30,1,2939.8333333333335,3,1,2
CL06078,PULSE,Abidjan,actif,30,1,2940.0,3,1,2
CL00095,PULSE,Abidjan,actif,30,0,2940.0,2,5,2
CL07094,PULSE,Abidjan,actif,30,0,2940.1666666666665,5,2,2
CL04504,PULSE,Korhogo,actif,30,0,2940.6,2,5,2
CL05589,PULSE,Abidjan,actif,30,0,2940.6666666666665,2,5,2
CL01029,PULSE,Abidjan,actif,30,0,2940.8333333333335,5,2,2
CL07158,PULSE,Abidjan,actif,30,0,2940.8333333333335,3,3,2
CL01729,PULSE,Abidjan,actif,30,0,2941.0,3,3,2
CL03107,PULSE,Abidjan,actif,30,0,2941.3333333333335,5,2,2
CL06508,PULSE,Bouake,actif,30,0,2941.6666666666665,5,2,2
CL01665,PULSE,Bouake,actif,30,0,2943.0,5,2,2
CL03355,PULSE,Abidjan,actif,30,1,2943.1666666666665,4,1,2
CL06742,PULSE,Yamoussoukro,actif,30,0,2943.5,4,2,2
CL03167,PULSE,Korhogo,actif,30,0,2944.0,5,2,2
CL01988,PULSE,Korhogo,actif,30,0,2944.2,4,3,2
CL05438,PULSE,Abidjan,actif,30,0,2944.3333333333335,5,2,2
CL03518,ETUDIANT,Abidjan,resilie,121,0,2944.3333333333335,1,4,2
CL07510,PULSE,Abidjan,actif,30,0,2944.5,5,2,2
CL00580,PULSE,Bouake,actif,30,1,2944.5,3,2,2
CL01408,PULSE,Yamoussoukro,actif,30,0,2944.6666666666665,5,2,2
CL04575,PULSE,San-Pedro,actif,30,0,2944.8333333333335,4,3,2
CL07760,PULSE,Abidjan,actif,30,1,2944.8333333333335,2,2,2
CL05851,PULSE,Abidjan,actif,30,0,2944.8333333333335,2,5,2
CL03902,PULSE,Abidjan,actif,30,0,2944.8333333333335,2,5,2
CL04080,PULSE,Abidjan,actif,30,0,2945.0,3,3,2
CL02956,PULSE,Abidjan,actif,30,0,2945.0,4,3,2
CL06920,PULSE,Bouake,actif,30,0,2945.1666666666665,4,3,2
CL07572,PULSE,Abidjan,actif,30,0,2945.5,5,2,2
CL00089,PULSE,Yamoussoukro,actif,30,1,2945.5,5,1,2
CL07590,PULSE,Abidjan,actif,30,0,2945.6666666666665,2,5,2
CL04729,PULSE,Abidjan,actif,30,0,2945.6666666666665,3,5,2
CL07717,PULSE,Abidjan,actif,30,0,2945.6666666666665,2,5,2
CL04580,PULSE,Abidjan,actif,30,1,2945.8333333333335,4,1,2
CL06553,PULSE,Yamoussoukro,actif,30,0,2946.0,3,3,2
CL04291,PULSE,San-Pedro,actif,30,0,2946.0,3,3,2
CL01624,PULSE,Abidjan,actif,30,1,2946.0,4,1,2
CL02635,PULSE,San-Pedro,actif,30,0,2946.0,2,5,2
CL00224,PULSE,Abidjan,actif,30,0,2946.1666666666665,4,3,2
CL03283,PULSE,Bouake,actif,30,0,2946.1666666666665,2,5,2
CL04750,PULSE,Abidjan,actif,30,2,2946.6,5,1,2
CL05314,PULSE,Abidjan,actif,30,0,2946.8333333333335,5,2,2
CL02256,PULSE,Abidjan,actif,30,0,2946.8333333333335,5,2,2
CL06327,PULSE,Abidjan,actif,30,1,2946.8333333333335,4,1,2
CL02396,PULSE,Bouake,actif,30,0,2947.0,2,5,2
CL01602,PULSE,Abidjan,actif,30,0,2947.5,5,2,2
CL05323,PULSE,Yamoussoukro,actif,30,1,2947.5,2,2,2
CL01120,PULSE,Abidjan,actif,30,0,2947.5,2,5,2
CL01435,PULSE,Korhogo,actif,30,0,2947.6666666666665,2,5,2
CL06291,PULSE,Abidjan,actif,30,2,2947.8333333333335,2,1,2
CL04157,PULSE,Abidjan,actif,30,0,2948.0,5,2,2
CL07600,PULSE,Abidjan,actif,30,0,2948.6666666666665,5,2,2
CL03577,PULSE,Abidjan,actif,30,0,2948.8333333333335,4,3,2
CL06371,PULSE,Abidjan,actif,30,1,2949.1666666666665,5,1,2
CL03160,PULSE,Abidjan,actif,30,0,2949.3333333333335,2,5,2
CL05031,PULSE,Abidjan,actif,30,0,2949.6666666666665,5,2,2
CL02272,PULSE,Bouake,actif,30,0,2950.1666666666665,4,3,2
CL03092,PULSE,Bouake,actif,30,1,2950.5,3,1,2
CL05381,PULSE,Abidjan,actif,30,0,2950.5,2,5,2
CL00050,PULSE,Abidjan,actif,30,0,2950.6,5,2,2
CL07610,PULSE,Yamoussoukro,actif,30,1,2950.8,4,1,2
CL02732,PULSE,San-Pedro,actif,30,0,2950.8333333333335,5,2,2
CL01250,PULSE,Abidjan,actif,30,0,2951.0,2,5,2
CL03103,PULSE,Abidjan,actif,30,0,2951.1666666666665,3,5,2
CL07762,ETUDIANT,Bouake,resilie,91,1,2951.5,1,1,2
CL06973,PULSE,Abidjan,actif,30,0,2951.6666666666665,2,5,2
CL05609,PULSE,Abidjan,actif,30,0,2951.6666666666665,2,5,2
CL02413,PULSE,Yamoussoukro,actif,30,1,2952.3333333333335,3,2,2
CL00342,PULSE,Abidjan,actif,30,0,2952.4,4,3,2
CL05106,PULSE,Abidjan,actif,30,0,2952.5,5,2,2
CL00863,PULSE,Korhogo,actif,30,0,2952.6666666666665,5,2,2
CL00576,PULSE,Abidjan,actif,30,0,2953.1666666666665,5,2,2
CL03278,PULSE,Korhogo,actif,30,0,2953.1666666666665,2,5,2
CL02810,PULSE,Abidjan,actif,30,1,2953.6,3,2,2
CL06127,PULSE,Korhogo,actif,30,0,2953.6666666666665,3,3,2
CL05861,PULSE,Abidjan,actif,30,1,2953.8333333333335,4,1,2
CL06180,PULSE,Abidjan,actif,30,0,2954.0,5,3,2
CL01724,PULSE,Bouake,actif,30,0,2954.1666666666665,3,3,2
CL01173,PULSE,Abidjan,actif,30,0,2954.5,4,3,2
CL05100,PULSE,Abidjan,actif,30,0,2954.5,2,5,2
CL02949,PULSE,Bouake,actif,30,2,2954.8333333333335,5,1,2
CL03753,PULSE,Korhogo,actif,30,0,2954.8333333333335,2,5,2
CL01136,PULSE,Yamoussoukro,actif,30,1,2955.5,5,1,2
CL05739,PULSE,Abidjan,actif,30,1,2955.5,4,1,2
CL05093,PULSE,Bouake,actif,30,0,2955.5,4,3,2
CL05388,PULSE,Abidjan,actif,30,0,2955.6666666666665,5,2,2
CL05962,PULSE,Abidjan,actif,30,0,2955.6666666666665,3,3,2
CL02030,PULSE,Abidjan,actif,30,0,2955.8333333333335,2,5,2
CL02079,PULSE,Yamoussoukro,actif,30,0,2956.3333333333335,2,5,2
CL02269,PULSE,Bouake,actif,30,0,2956.5,3,5,2
